Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3440797;1;1;1;80;1;1;1;6; ;3; ;2; ; ; ; ;8;2;1;04;73;286,655428236369;73
3440797;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;73;286,655428236369;73
3440797;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;73;286,655428236369;73
3440799;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;73;337,064402583801;73
3440801;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;04;17;193,886671823604;17
3440801;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;17;193,886671823604;17
3440801;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;17;193,886671823604;17
3440803;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;17;190,751632328849;17
3440804;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;17;210,541873262963;17
3440805;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;17;186,18856659301;17
3440807;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;17;181,615690522293;17
3440807;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;17;181,615690522293;17
3440809;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;8;2;1;04;17;202,852091361286;17
3440810;1;1;1;80;1;1;1;8; ;3; ;2; ; ; ; ;8;2;1;04;17;202,787835959301;17
3440811;1;1;1;80;1;1;1;1; ;1;1;1;616000; ; ; ;9;2;1;04;17;190,616112525296;17
3440812;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;04;17;202,852091361286;17
3440813;1;2;1;80;1;1;2;3; ;1;2;2; ; ; ; ;9;2;1;04;17;212,823406130882;17
3440815;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;17;188,137312166305;17
3440815;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;17;188,137312166305;17
3440815;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;17;188,137312166305;17
3440816;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;17;181,751210325846;17
3440818;1;1;1;80;1;1;1;2; ;2; ;1;300000; ; ; ;2;2;1;04;17;188,102309700984;17
3440819;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;04;17;215,184820350115;17
3440820;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;04;17;234,975061284229;17
3440822;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;04;17;206,184398347112;17
3440823;1;1;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;04;17;181,383420565901;17
3440825;1;2;1;80;1;1;3;6; ;1;4;2; ; ;3; ;8;1;1;04;17;165,850137209405;17
3440826;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;17;181,383420565901;17
