DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4978487;4;2;1;1;1;1;1;6; ;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;4;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1365,83422354292
4978488;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;08;05;1031,78892747113
4978489;1;3;2;1;1;1;1;1;3;1; ; ;180000000;600000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1322,32019362425
4978490;1;1;1;1;1;1;1;2;1;3; ; ; ; ;200000;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;7;1;1;01;05;08;05;1192,57081732916
4978491;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;08;05;1154,76000828395
4978492;1;3;1;1;1;1;1;1;3;1; ; ;50000000;500000; ;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;08;05;1087,16735052219
4978493;1;6;4;1;1;1;1;1;3;1; ; ;230000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;08;05;897,185884400536
4978494;1;4;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;08;05;1075,37473085527
4978495;1;4;3;1;1;1;1;1;3;3; ; ; ; ;880000;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;2015,56414618702
4978496;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;08;05;758,357515268761
4978497;1;5;1;1;1;1;1;1;3;1; ; ;98;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;1087,16735052219
4978498;1;5;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1989,62144563016
4978499;1;3;1;1;1;1;1;1;4;4; ; ; ;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;2;1;3;2;1;1;7;1;1;01;05;08;05;1087,16735052219
4978500;1;4;2;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1685,57558032208
4978501;1;4;2;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;05;08;05;1225,45005215312
4978502;1;4;3;1;1;1;1;1;3;3; ; ; ; ;950000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;4;1;1;01;05;08;05;1759,53198963419
4978503;1;2;1;1;1;1;1;1;4;3; ; ; ; ;1000000;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;5;2;1;1;2;1;1;01;05;08;05;1137,03829837739
4978504;1;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;08;05;873,402243266743
4978505;1;3;1;1;1;1;1;1;4;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;05;08;05;1087,16735052219
4978506;1;4;2;1;1;1;1;1;3;3; ; ; ; ;980000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1799,13631413487
4978507;1;3;1;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;08;05;1087,16735052219
4978508;1;6;2;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;965,758870973857
4978509;1;1;1;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;7;1;1;01;05;08;05;994,810722815079
4978510;1;3;2;1;1;1;1;1;4;1; ; ;180000000;600000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;2;1;3;2;1;1;2;1;1;01;05;08;05;1129,99603833859
4978511;1;2;1;1;2;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1934,32162965839
4978511;2;2;1;1;2;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1934,32162965839
4978511;3;2;1;1;2;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;3;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1934,32162965839
4978512;1;5;3;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;2;1;2;1;4;4;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;05;08;05;870,516305226215
4978513;1;4;2;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1154,76000828395
4978514;1;4;1;1;1;1;1;6; ;1; ; ;50000000;500000; ;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;7;1;1;01;05;08;05;1208,57583007053
4978515;1;4;1;1;1;1;1;1;3;1; ; ;175000000;1100000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1989,62144563016
4978516;1;3;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1255,87559319505
4978517;1;4;2;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;1;1;1;2;2;1;1;1;1;1;5;1;3;1;1;1;2;1;1;01;05;08;05;1072,41018573545
4978518;1;2;1;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;994,810722815079
4978519;1;4;2;1;1;1;1;1;3;1; ; ;200000000;850000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1087,16735052219
4978520;1;5;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;08;05;1108,14054243688
4978521;1;4;3;1;1;1;1;1;3;3; ; ; ; ;98;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;5;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1035,51058815868
4978522;1;3;2;1;1;1;1;1;4;3; ; ; ; ;1000000;2;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;05;08;05;1254,7275358625
4978523;1;8;7;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;5;8;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1411,88000473254
4978524;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1007,39706300181
4978525;1;4;1;1;1;1;1;1;3;1; ; ;120000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1229,3949260845
4978526;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;1170,29726097021
4978527;1;5;3;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;2;1;3;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;1222,35266604571
4978528;1;3;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;08;05;1208,57583007053
4978529;1;6;4;1;1;1;1;1;3;1; ; ;140000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;1;1;2;1;6;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1079,08869059566
4978530;1;6;4;1;1;1;1;1;4;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;2;2;2;1;5;5;2; ;1;2;1;4;1;5;2;1;1;2;1;1;01;05;08;05;952,018639950749
4978531;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1377,85271257602
4978532;1;2;2;3;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;5;3;1;1;2;2;1;2;1;1;01;05;08;05;997,775267934896
4978533;1;5;3;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;1;1;2;1;3;4;1;4;1;2;1;4;1;4;1;1;1;2;1;1;01;05;08;05;1138,75499554258
4978534;1;2;1;1;1;1;1;1;4;1; ; ;20000000;250000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;955,100676019206
4978535;1;1;1;1;1;1;1;1;1;1; ; ;10000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;5;3;1;1;2;1;1;2;1;1;01;05;08;05;1208,57583007053
4978536;1;4;3;1;1;1;1;1;3;1; ; ;350000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;4;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;819,586421480165
4978537;1;4;3;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1099,38158523289
4978538;1;6;2;1;2;1;1;1;3;1; ; ;70000000;400000; ;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1132,96058345841
4978538;2;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1132,96058345841
4978538;3;1;1;1;2;1;1;1;3;3; ; ; ; ;280000;1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1132,96058345841
4978539;1;3;3;1;1;1;1;1;3;1; ; ;98;1200000; ;1;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;1;1;2;1;4;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;987,979910843169
4978540;1;4;3;1;2;1;1;1;3;1; ; ;180000000;800000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;08;05;778,159677519101
4978540;2;1;1;1;2;1;1;1;3;3; ; ; ; ;360000;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;2;1;1;4;1;3;1;1;1;2;1;1;01;05;08;05;778,159677519101
4978541;1;5;2;1;1;1;1;1;3;1; ; ;180000000;850000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1154,76000828395
4978542;1;2;1;1;1;1;1;2;4;1; ; ;15000000;250000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;2;2;1;1;2;1;1;2;1;1;01;05;08;05;1208,57583007053
4978543;1;5;4;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1080,33653855028
4978544;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;08;05;987,979910843169
4978545;1;1;1;3;1;1;2;6; ;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;8;1;1;1;2;2;1;2;2; ;01;05;08;05;1183,81186012517
4978546;1;6;3;1;1;1;1;1;3;1; ; ;350000000;1200000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;2;1;2;1;4;6;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;1348,8008607348
4978547;1;3;2;1;1;1;1;1;4;1; ; ;40000000;300000; ;2;1;1;1;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;768,364320427374
4978548;1;4;3;1;1;1;1;1;4;1; ; ;30000000;300000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;05;08;05;1352,52010279803
4978549;1;5;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1159,57409155656
4978550;1;4;1;1;1;1;1;1;1;4; ; ; ;1500000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;1;2;1;2;1;4;1;5;2;1;1;2;1;1;01;05;08;05;1087,16735052219
4978551;1;6;3;1;1;1;1;1;3;2; ;1130000;600000000;1700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;5;5;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;08;05;1023,55617164389
4978552;1;2;1;1;1;1;1;1;4;1; ; ;25000000;300000; ;2;2;2;1;2;2;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;1019,72878866115
4978553;1;5;4;1;1;1;1;1;3;1; ; ;98;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;3;3;2; ;1;1;1;5;1;5;1;1;1;2;1;1;01;05;08;05;1077,37199343047
4978554;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;08;05;955,100676019206
4978555;1;4;1;1;1;1;1;1;4;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;08;05;1989,62144563016
4978557;1;4;3;1;1;1;1;1;3;1; ; ;120000000;700000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;08;05;1108,14054243688
4978558;1;2;2;1;1;1;1;1;4;1; ; ;20000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;1036,44891484303
4978559;1;3;2;1;1;1;1;1;4;4; ; ; ;450000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;08;05;832,992433069314
4978560;1;2;1;1;1;1;1;1;1;3; ; ; ; ;250000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;1204,63095613915
4978561;1;4;1;1;1;1;1;1;3;3; ; ; ; ;20000000;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;08;05;1183,81186012517
4978562;1;3;1;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;08;05;1204,63095613915
4978563;1;4;1;1;1;1;1;1;4;4; ; ; ;800000; ;2;1;2;1;1;2;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;05;08;05;964,196269709377
4978564;1;3;1;1;1;1;1;1;3;3; ; ; ; ;430000;2;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1183,81186012517
4978565;1;3;1;1;1;1;1;1;4;1; ; ;40000000;450000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;08;05;1087,3214464229
4978566;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;4;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;2932,52893270351
4978567;1;1;1;1;2;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1669,88008885099
4978567;2;1;1;1;2;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2; ;2;4;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1669,88008885099
4978567;3;1;1;1;2;1;1;1;3;3; ; ; ; ;398000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;3;4;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1669,88008885099
4978568;1;4;3;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;6;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;08;05;1123,90342699129
4978570;1;4;2;1;1;1;1;1;3;1; ; ;220000000;1200000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;2063,57785494227
4978571;1;4;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;08;05;1772,74718709035
4978572;1;1;1;1;1;1;1;2;1;3; ; ; ; ;200000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;8;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;08;05;1293,8021654526
4978573;1;3;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;08;05;1170,29726097021
4978574;1;3;1;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;05;08;05;1229,3949260845
4978575;1;3;1;1;1;1;1;1;4;1; ; ;70000000;400000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;08;05;1087,16735052219
