DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4991379;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;39; ; ;1;1;08; ;05;5271,13547450479
4991379;1;3;1;70;2;2;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;99;59;60;1;1;08;6041;05;5271,13547450479
4991380;1;3;1;70;2;24;24;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;53;55;1;2;08;5521;05;6280,41038085577
4991430;1;1;1;70;2;1;50;1; ;2;2;2; ;6;2;6; ; ; ; ; ; ; ; ; ; ;1;1;900000;828000;2; ;95;95;45;1;1;08;4530;05;5180,2202299695
4991433;1;2;1;70;2;8;60;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;54;95;1;1;08;9500;05;4536,74203288618
4991439;1;1;1;70;2;4;48;1; ;2;4;1; ;3;2;9;L; ; ; ; ; ; ; ;1;Y; ;1;400000;800000;3; ;95;95;45;1;1;08;4522;05;5446,44261819215
4991439;1;3;1;70;2;13;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;820000;2; ;39;33;55;1;1;08;5529;05;5446,44261819215
4991457;1;5;1;70;2;12;40;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;08;5223;05;6083,97478199513
4991458;1;1;1;70;2;32;48;1; ;2;24;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;54;95;1;2;08;9500;05;5010,85911956247
4991465;1;1;1;70;2;36;48;4; ;2;36;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;240000;2; ;53;98;60;1;2;08;6031;63;840,002644240295
4991466;1;2;1;70;2;20;60;1; ;2;52;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;53;55;1;2;08;5521;63;735,658936238494
4991474;1;2;1;70;2;7;48;4; ;2;53;6; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;53;45;15;1;1;08;1551;63;1536,37479623005
4991474;2;1;2;70;2;2;48;8; ;2;2;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;700000;2; ;62;62;01;1;1;08;0117;63;1536,37479623005
4991475;1;3;1;70;2;4;48;4; ;2;24;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;41;59;85;1;1;08;8511;63;640,785266233309
4991484;1;1;1;70;2;32;48;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;02;98;60;1;2;08;6031;63;854,855703742995
4991486;1;5;1;70;2;2;50;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;400000;2; ;62;62;01;1;1;08;0117;63;824,600603648983
4991491;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;41;41;52;1;1;08;5222;63;867,354899700828
4991491;1;3;1;70;2;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;84;14;1;1;08;1411;63;867,354899700828
4991510;1;3;1;70;2;5;49;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;560000; ; ;53; ; ;1;1;08; ;63;571,999178069257
4991707;1;2;1;70;2;3;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;59;59;85;1;1;08;8511;70;1272,42855775864
4991709;1;4;1;70;2;2;48;4; ;2;7;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;95;95;45;1;1;08;4521;70;1243,96985569668
4991710;1;1;1;70;2;4;45;9;A;2;4;9;A;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;13;13;80;1;1;08;8041;70;1896,99212846778
4991724;1;3;1;70;2;192;48;1; ;2;192;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;1;2;39;39;92;1;2;08;9219;73;726,68758703024
4991724;1;4;1;70;2;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;85;1;2;08;8511;73;726,68758703024
4991732;1;3;1;70;2;1;48;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;1000000;2; ;62;62;01;1;1;08;0121;73;2470,25404846812
4991750;1;2;1;70;2;1;48;8; ;2;4;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;62;62;01;1;1;08;0111;73;3236,81429059845
4991751;1;1;1;70;2;1;50;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;62;62;01;1;1;08;0111;73;4123,52653018446
4991759;1;3;1;70;2;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;85;1;1;08;8532;73;3029,06419501596
4991777;1;3;1;70;2;4;50;8; ;2;5;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;600000;2; ;62;62;01;1;1;08;0117;73;2085,23600659378
4991948;1;3;1;70;2;48;48;1; ;2;8;1; ;2;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;828000;3; ;95;95;45;1;2;08;4521;05;921,837433135097
4991949;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;08; ;05;1058,54819524944
4991950;1;2;1;70;2;96;48;1; ;2;96;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;55;55;1;2;08;5511;05;1189,96593165854
4993027;1;3;1;70;2;18;40;3; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;54;54;95;1;2;08;9500;20;4641,24932643043
4993072;1;7;1;70;2;3;25;3; ;2;24;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;08;9500;20;2620,02559023081
4993073;1;5;1;70;2;4;24;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;820000;2; ;39;39;85;1;1;08;8512;20;1533,98510270294
4993073;1;6;1;70;2;4;48;1; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;58;03;52;1;1;08;5272;20;1533,98510270294
4993075;1;1;1;70;2;8;48;1; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;58;95;45;1;1;08;4521;20;1440,75939349409
4993075;1;2;1;70;2;56;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;826000; ; ;59; ; ;1;2;08; ;20;1440,75939349409
4993078;1;1;1;70;2;12;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;826000;2; ;45;45;55;1;1;08;5529;20;1611,8368378001
4993079;1;1;1;70;2;3;48;1; ;2;48;3; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;700000;2; ;95;98;95;1;1;08;9500;20;1633,49922940422
4993080;1;1;1;70;2;36;36;3; ;2;56;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;826000;2; ;54;54;95;1;2;08;9500;20;1387,0810557039
4993139;1;1;1;70;2;3;44;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;650000;700000;2; ;98;98;60;1;1;08;6031;70;1550,80413526842
4993145;1;4;1;70;2;12;40;1; ;2;13;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;08;5233;70;1210,26730411143
4993151;1;1;1;70;2;18;40;1; ;2;20;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;15;1;2;08;1551;70;2272,00507203532
4993152;1;4;1;70;2;12;40;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;54;54;95;1;1;08;9500;70;1030,85829972785
4993157;1;3;1;70;2;7;40;1; ;2;124;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;39;41;1;1;08;4100;70;1243,96985569668
4993163;1;2;1;70;2;3;20;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;77;77;15;1;1;08;1594;70;1385,55220999037
4993164;1;2;1;70;2;4;40;1; ;2;84;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;08;5233;70;1020,29916741726
4993183;1;3;1;70;2;20;40;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;07;07;85;1;2;08;8511;70;1096,46386715709
4993183;1;4;1;70;2;15;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;11; ; ;1;2;08; ;70;1096,46386715709
4993185;1;1;1;70;2;4;48;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;1;08;9500;76;932,974912974819
4993185;1;2;1;70;2;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;08;4521;76;932,974912974819
4993302;1;3;1;70;2;11;48;1; ;2;11;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;75;1;1;08;7522;76;3623,19699499756
4993311;1;3;1;70;2;4;50;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;62;62;01;1;1;08;0111;76;4515,11580461921
4994382;1;4;1;70;2;20;60;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;08;9500;23;1102,06636962779
4994412;1;3;1;70;2;20;48;1; ;2;40;8; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;62;01;1;2;08;0121;23;1865,77064851381
4994412;1;4;1;70;2;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;95;95;45;1;1;08;4521;23;1865,77064851381
4994417;1;3;1;70;2;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;58;95;26;1;1;08;2695;23;1326,28663394909
4994420;2;1;2;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;400000;2; ;62;62;01;1;1;08;0140;23;2426,05511929918
4994423;1;5;1;70;2;40;30;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1600000;2; ;13;13;80;1;2;08;8041;23;1046,21093626908
4994424;1;2;1;70;2;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;12; ; ;1;2;08; ;23;1046,21093626908
4994425;1;1;1;70;2;26;48;4; ;2;26;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;38;75;1;2;08;7513;23;2219,72294218498
4994427;1;6;1;70;2;8;50;4; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;62;01;1;1;08;0115;23;1046,21093626908
4994429;1;2;1;70;2;4;48;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;08;8512;23;1326,28663394909
4994430;1;3;1;70;2;44;48;1; ;2;44;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;21;21;85;1;2;08;8511;23;1123,3986623974
4994431;1;1;1;70;2;10;40;8; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;08;0140;23;2465,71465766091
4994431;1;2;1;70;2;40;42;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;54;95;1;2;08;9500;23;2465,71465766091
4994431;1;3;1;70;2;24;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;2;08;0118;23;2465,71465766091
4994439;1;1;1;70;2;2;48;5; ;2;6;5; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;600000;2; ;95;95;45;1;1;08;4521;23;1592,35159835157
4994450;1;3;1;70;2;12;48;1; ;2;12;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;54;95;1;1;08;9500;23;1376,81200195454
4994454;1;2;1;70;2;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;75;1;2;08;7512;23;1057,08346028108
4994455;1;3;1;70;2;24;48;1; ;2;26;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;08;8511;23;1205,01287899238
4994461;1;1;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;58; ; ;1;1;08; ;44;1677,89884691806
4994549;1;2;1;70;2;10;40;3; ;2;11;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;54;54;95;1;1;08;9500;44;1717,48075121094
4994555;1;1;1;70;2;7;41;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;1;08;5211;18;337,506127918854
4994564;1;1;1;70;2;10;40;1; ;2;15;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;900000;2; ;45;45;52;1;1;08;5211;18;456,949532259619
4994565;1;2;1;70;2;7;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;97;52;1;1;08;5239;18;390,348409233481
4994582;1;3;1;70;2;10;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;08; ;18;191,669018476689
4994589;1;3;1;70;2;20;48;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;61;01;1;2;08;0140;18;492,786511023572
4994633;1;3;1;70;2;16;48;2; ;2;16;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;54;95;1;2;08;9500;18;191,669018476689
4994693;1;3;1;70;2;7;49;8; ;2;12;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;08;0121;18;256,610309818157
4994693;1;4;1;70;2;8;49;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;62; ; ;1;1;08; ;18;256,610309818157
4994711;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;1;08; ;18;351,636492737294
4994734;1;1;1;70;2;24;36;1; ;2;25;1; ;2;2;6; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;97;45;15;1;2;08;1551;18;560,750972568883
4996889;1;3;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1280000;2; ;61;61;01;1;1;08;0140;52;1662,60586154281
4997032;1;1;1;70;2;4;48;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;62;62;01;1;1;08;0140;54;1233,5916624677
4997034;1;4;1;70;2;48;40;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;2;08;5521;54;1563,53469834181
4997060;1;3;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;61;61;01;1;1;08;0111;54;1227,94659575154
4997097;1;3;1;70;2;24;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;45;1;2;08;4530;54;1227,55951526238
4997103;1;1;1;70;2;10;48;4; ;2;11;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;08;0111;54;739,758649270583
4997170;1;5;1;70;2;32;56;1; ;2;32;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;44;39;75;1;2;08;7512;68;668,93210980657
4997171;1;2;1;70;2;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;58;65;1;2;08;6512;68;620,116917409391
4997230;1;4;1;70;2;8;50;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;08;4521;13;1303,56704494993
4997234;1;3;1;70;2;16;48;4; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;32;32;75;1;2;08;7512;13;797,757042788279
4997238;1;2;1;70;2;28;50;8; ;2;28;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;2;08;0115;13;1738,46000250353
4997238;2;2;2;70;2;28;50;8; ;2;28;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;2;08;0115;13;1738,46000250353
4997240;1;3;1;70;2;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;08; ; ;1;2;08; ;13;1075,60932881536
4997247;1;1;1;70;2;16;50;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;45;52;1;2;08;5262;13;1153,33820813587
4997319;1;3;1;70;2;16;40;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;32;52;1;2;08;5234;76;2365,47571574259
4997330;1;2;1;70;2;12;24;4; ;2;192;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;120000;2; ;55;54;55;1;1;08;5511;76;1696,16299401514
4997369;1;2;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;830000; ; ;97; ; ;1;1;08; ;76;1224,08852306595
4997370;1;2;1;70;2;52;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;55; ; ;1;2;08; ;76;1569,64066388885
4997371;1;3;1;70;2;4;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;08;0115;76;1861,79001735709
4997386;1;2;1;70;2;16;48;3; ;2;30;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;08;9500;76;1284,57027414453
4997423;1;3;1;70;2;12;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;37;53;15;1;1;08;1551;76;1125,003003549
4997464;1;2;1;70;2;52;98;5; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ;1;Y; ;2; ;828116;3; ;07;45;52;1;2;08;5239;76;1557,27550243447
4997575;1;2;1;70;2;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;828116;2; ;54;54;95;1;1;08;9500;15;846,677880266251
4997767;1;2;1;70;2;8;28;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;45; ; ;1;1;08; ;17;915,056051706665
4997767;1;3;1;70;2;52;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;13; ; ;1;2;08; ;17;915,056051706665
4997818;1;4;1;70;2;52;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;58; ; ;1;2;08; ;17;915,056051706665
4997830;1;2;1;70;2;6;48;8; ;2;6;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;62;62;01;1;1;08;0111;17;1830,97187815284
4997839;1;2;1;70;2;4;50;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;500000;2; ;62;77;01;1;1;08;0114;17;1604,08723995191
4997843;1;6;1;70;2;4;60;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;62;62;01;1;1;08;0111;17;1531,70327548476
4997850;1;2;1;70;2;8;50;8; ;2;8;8; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;08;0111;17;992,552442253021
5000816;1;1;1;70;2;8;40;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;1;08;0140;19;1649,53200688731
5000816;1;2;1;70;2;28;40;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;08;9500;19;1649,53200688731
5000817;1;2;1;70;2;3;40;8; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;500000;2; ;62;62;01;1;1;08;0140;19;3203,71303248055
5000821;1;1;1;70;2;9;40;3; ;2;9;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;08;9500;19;1990,99414534019
5000821;1;2;1;70;2;28;40;1; ;2;9;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;39;45;15;1;2;08;1551;19;1990,99414534019
5000823;1;1;1;70;2;12;40;8; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;08;0111;19;1736,14909396851
5000840;1;2;1;70;2;12;40;2; ;2;12;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;75;1;1;08;7522;19;4485,62760045885
5000855;1;8;1;70;2;259;56;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;2;08; ;19;2615,42266455317
5000859;1;2;1;70;2;104;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;57; ; ;1;2;08; ;19;4237,2642342645
5000859;1;3;1;70;2;26;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;08;5233;19;4237,2642342645
5000862;1;4;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;08;4521;19;3149,89119652625
5000880;1;2;1;70;2;55;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;45; ; ;1;2;08; ;19;2301,48053492173
5000893;1;2;1;70;2;259;25;1; ;2;362;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;33;40;1;2;08;4010;19;2385,65350361741
5000895;1;1;1;70;2;12;45;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;45;52;1;1;08;5223;19;1732,68439627236
5000896;1;2;1;70;2;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;53; ; ;1;1;08; ;19;2915,07504462577
5001002;1;3;1;70;2;52;48;1; ;2;54;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;19;19;74;1;2;08;7430;25;1677,85921918879
