DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4993081;1;4;1;10;2;2;6;2007;12;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;20;1336,19060400473
4993135;1;1;1;10;1;1;3;1956;63;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1471,38303462195
4993135;1;2;1;10;2;2;6;1960;59;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1471,38303462195
4993135;1;3;1;10;3;1;1;1978;41;5;6;2; ;2; ; ; ;1; ; ;1;9; ;2;1;2; ;6;2;3; ;2;13;08;70;1471,38303462195
4993136;1;1;1;10;1;1;7;1978;41;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;1;2;2;2;12;08;70;1385,55220999037
4993136;1;2;1;10;2;2;6;1978;41;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;70;1385,55220999037
4993136;1;3;1;10;2;2;4;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;70;1385,55220999037
4993136;1;4;1;10;2;2;11;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;70;1385,55220999037
4993137;1;1;1;10;1;1;6;1979;40;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1898,49915397846
4993137;1;2;1;10;2;2;1;1980;39;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1898,49915397846
4993137;1;3;1;10;3;1;3;2000;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;0;2;2;2;11;08;70;1898,49915397846
4993137;1;4;1;10;4;1;3;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;70;1898,49915397846
4993137;1;5;1;10;2;1;6;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;70;1898,49915397846
4993137;1;6;1;10;2;2;5;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;70;1898,49915397846
4993138;1;1;1;10;1;1;1;1978;41;1;3;2; ;2; ;1;2;1; ; ;2;1;140000;2;1;1;1;6;4;3; ;2;15;08;70;1938,21972331521
4993138;1;2;1;10;2;2;4;1994;25;2;3;2; ;2; ;1;1;1; ; ;2;5; ;2;1;1;2;6;1;2;2;2;12;08;70;1938,21972331521
4993138;1;3;1;10;2;2;6;2016;3;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;2;0;08;70;1938,21972331521
4993138;1;4;1;10;4;2;6;2000;19;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;2;6;2;2;2;2;13;08;70;1938,21972331521
4993139;1;1;1;10;1;1;6;1976;43;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;70;1550,80413526842
4993139;1;2;1;10;2;2;12;1978;40;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;1550,80413526842
4993139;1;3;1;10;3;1;4;1999;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;2;12;08;70;1550,80413526842
4993139;1;4;1;10;2;2;11;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;70;1550,80413526842
4993139;1;5;1;10;2;2;1;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;70;1550,80413526842
4993140;1;1;1;10;1;2;4;1943;76;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1812,59965050156
4993140;1;2;1;10;2;1;4;1980;39;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1812,59965050156
4993141;1;1;1;10;1;2;11;1991;27;1;4;2; ;1;5; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1834,76183530522
4993141;1;2;1;10;1;2;8;2011;8;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;70;1834,76183530522
4993141;1;3;1;10;1;1;10;2014;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1834,76183530522
4993141;1;4;1;10;1;1;8;2017;2;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;70;1834,76183530522
4993141;1;5;1;10;5;2;3;1966;53;5;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1834,76183530522
4993143;1;1;1;10;1;1;10;1972;46;1;3;2; ;2; ;1;2;1; ; ;2;2;103114;2;1;2; ;5;11;2; ;2;11;08;70;2103,47164859327
4993143;1;2;1;10;2;2;6;1980;39;2;3;2; ;2; ;1;1;1; ; ;2;5; ;2;1;2; ;3;5; ; ;2;5;08;70;2103,47164859327
4993143;1;3;1;10;1;2;7;2002;17;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;6;1;2;2;2;12;08;70;2103,47164859327
4993143;1;4;1;10;1;1;7;2003;16;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;5;10;1; ;2;10;08;70;2103,47164859327
4993143;1;5;1;10;1;2;3;2019;0;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;2; ;08;70;2103,47164859327
4993144;1;1;1;10;1;2;7;1986;33;1;3;2; ;2; ;2; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;2;12;08;70;921,634056519205
4993144;1;2;1;10;2;2;10;1990;28;5;3;3; ;2; ;2; ;1; ; ;2;5; ;2;1;1;2;6;2;3; ;2;13;08;70;921,634056519205
4993145;1;1;1;10;1;2;6;1973;46;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1210,26730411143
4993145;1;2;1;10;2;1;8;2001;18;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1210,26730411143
4993145;1;3;1;10;1;1;3;2008;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;70;1210,26730411143
4993145;1;4;1;10;4;2;12;1991;27;3;2;2; ;1;1;2; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;1210,26730411143
4993146;1;1;1;10;1;1;4;1955;64;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;1860,30564817943
4993146;1;2;1;10;2;2;7;1961;58;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1860,30564817943
4993146;1;3;1;10;3;1;7;1976;43;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1860,30564817943
4993146;1;4;1;10;4;1;3;1982;37;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1860,30564817943
4993146;1;5;1;10;5;1;7;2001;18;4;6;2; ;2; ; ; ;1; ; ;2;5; ;2;1;1;1;5;10;1; ;2;10;08;70;1860,30564817943
4993146;1;6;1;10;2;1;9;2004;14;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;08;70;1860,30564817943
4993148;1;1;1;10;1;1;9;1992;26;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;70;1629,69556458774
4993148;1;2;1;10;2;2;10;1972;46;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1629,69556458774
4993148;1;3;1;10;1;1;2;2012;7;3; ;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;70;1629,69556458774
4993149;1;1;1;10;1;2;11;1964;54;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1350,80301797336
4993149;1;2;1;10;2;1;4;1957;62;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1350,80301797336
4993149;1;3;1;10;3;1;5;1996;23;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;70;1350,80301797336
4993149;1;4;1;10;4;1;7;2003;16;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1350,80301797336
4993150;1;1;1;10;1;1;8;1988;31;1;3;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;6;2;3; ;2;13;08;70;1884,49570788585
4993150;1;2;1;10;2;2;10;1994;24;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;08;70;1884,49570788585
4993151;1;1;1;10;1;2;2;1990;29;1;4;3; ;2; ; ; ;1; ; ;2;5; ;2;1;2; ;6;2;3; ;2;13;08;70;2272,00507203532
4993151;1;2;1;10;1;1;5;2009;10;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;3;3; ; ;2;3;08;70;2272,00507203532
4993151;1;3;1;10;1;2;8;2010;9;3; ;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;3;2; ; ;2;2;08;70;2272,00507203532
4993151;1;4;1;10;1;1;11;2014;4;3; ;2; ;1;1; ; ;1; ; ;2;5; ;2;2;1;1;2;0; ; ;2;0;08;70;2272,00507203532
4993152;1;1;1;10;1;2;1;1940;79;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1030,85829972785
4993152;1;2;1;10;2;1;1;1959;60;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1030,85829972785
4993152;1;3;1;10;3;1;9;1966;52;3;1;3; ;1;1;1;4;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;08;70;1030,85829972785
4993152;1;4;1;10;4;2;6;1978;41;5;1;2; ;2; ;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1030,85829972785
4993152;1;5;1;10;5;1;6;1980;39;3;1;3; ;1;1;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1030,85829972785
4993152;1;6;1;10;6;2;5;2001;18;5;1;2; ;2; ;1;5;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;70;1030,85829972785
4993153;1;1;1;10;1;1;4;1965;54;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;1585,18647157629
4993153;1;2;1;10;2;2;10;1982;36;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1585,18647157629
4993153;1;3;1;10;2;1;1;2009;10;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1585,18647157629
4993154;1;1;1;10;1;1;11;1981;37;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;2584,69394633764
4993154;1;2;1;10;2;2;4;1980;39;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2584,69394633764
4993154;1;3;1;10;2;1;11;2009;9;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2584,69394633764
4993154;1;4;1;10;2;1;8;2011;8;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2584,69394633764
4993154;1;5;1;10;2;1;11;2014;4;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2584,69394633764
4993154;1;6;1;10;2;2;7;2018;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;70;2584,69394633764
4993155;1;1;1;10;1;1;6;1982;37;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;2540,18485332619
4993155;1;2;1;10;2;2;4;1992;27;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;2540,18485332619
4993155;1;3;1;10;2;1;12;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;70;2540,18485332619
4993155;1;4;1;10;2;2;10;2011;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;70;2540,18485332619
4993155;1;5;1;10;2;1;12;2013;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;70;2540,18485332619
4993155;1;6;1;10;2;1;11;2014;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2540,18485332619
4993156;1;1;1;10;1;1;1;1963;56;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1350,80301797336
4993156;1;2;1;10;2;2;6;1976;43;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1350,80301797336
4993156;1;3;1;10;3;1;8;2003;16;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;70;1350,80301797336
4993156;1;4;1;10;1;1;8;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;70;1350,80301797336
4993157;1;1;1;10;1;1;11;1959;59;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1243,96985569668
4993157;1;2;1;10;2;2;10;1975;43;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;70;1243,96985569668
4993157;1;3;1;10;3;1;8;1992;27;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;1243,96985569668
4993157;1;4;1;10;2;1;5;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;70;1243,96985569668
4993158;1;1;1;10;1;1;6;1972;47;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;2120,6628167472
4993158;1;2;1;10;2;2;1;1982;37;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;2120,6628167472
4993158;1;3;1;10;1;1;10;2007;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;70;2120,6628167472
4993158;1;4;1;10;1;2;10;2009;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;70;2120,6628167472
4993159;1;1;1;10;1;1;12;1961;57;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1436,53970583225
4993159;1;2;1;10;2;2;8;1971;48;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1436,53970583225
4993159;1;3;1;10;3;1;6;1992;27;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;4;3; ;2;15;08;70;1436,53970583225
4993159;1;4;1;10;4;1;10;1994;24;3;2;1;1;1;2;1;5;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;70;1436,53970583225
4993159;1;5;1;10;5;2;8;1998;21;5;2;2; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;6;1;3; ;2;12;08;70;1436,53970583225
4993159;1;6;1;10;5;1;10;2015;3;4; ;1;4;1;5; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1436,53970583225
4993160;1;1;1;10;1;1;8;1976;43;1;2;2; ;2; ;1;2;1; ; ;1;1;46000;2;1;2; ;5;11;2; ;2;11;08;70;1402,7433781443
4993160;1;2;1;10;2;2;1;1985;34;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1402,7433781443
4993160;1;3;1;10;2;2;10;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;70;1402,7433781443
4993161;1;1;1;10;1;1;10;1984;34;1;2;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;2;11;08;70;1794,94748986579
4993161;1;2;1;10;2;2;1;1991;28;2;2;2; ;2; ;1;1;1; ; ;1;3;103600;2;1;2; ;6;2;3; ;2;13;08;70;1794,94748986579
4993161;1;3;1;10;2;1;11;2008;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;70;1794,94748986579
4993161;1;4;1;10;2;1;5;2013;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;70;1794,94748986579
4993162;1;1;1;10;1;1;6;1972;47;1;3;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;2;11;08;70;1960,19941514384
4993162;1;2;1;10;2;2;10;1978;40;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;70;1960,19941514384
4993162;1;3;1;10;3;1;7;1998;21;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;2;12;08;70;1960,19941514384
4993162;1;4;1;10;2;1;8;2008;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;08;70;1960,19941514384
4993162;1;5;1;10;2;1;10;2010;8;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;08;70;1960,19941514384
4993163;1;1;1;10;1;1;10;1964;54;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1385,55220999037
4993163;1;2;1;10;2;2;7;1980;39;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1385,55220999037
4993163;1;3;1;10;3;2;6;2002;17;3;6;1;1;1;2; ; ;2;1;12; ; ; ;2;1;1;1;5;10;1; ;2;10;08;70;1385,55220999037
4993163;1;4;1;10;2;2;11;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;70;1385,55220999037
4993164;1;1;1;10;1;1;9;1943;75;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1020,29916741726
4993164;1;2;1;10;2;2;7;1991;28;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;1;3; ;2;12;08;70;1020,29916741726
4993165;1;1;1;10;1;1;9;1975;43;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1372,07491560746
4993165;1;2;1;10;2;2;9;1955;63;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;70;1372,07491560746
4993165;1;3;1;10;3;1;11;1981;37;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1372,07491560746
4993165;1;4;1;10;4;2;8;1984;35;3;6;1;1;1;2; ; ;1; ; ;1;1;33124;2;1;2; ;6;1;3; ;2;12;08;70;1372,07491560746
4993165;1;5;1;10;5;2;6;1995;24;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;1372,07491560746
4993166;1;1;1;10;1;1;7;1969;50;1;2;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;6;2;3; ;2;13;08;70;1506,22600274164
4993166;1;2;1;10;2;2;5;1961;58;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1506,22600274164
4993166;1;3;1;10;3;2;9;1993;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;08;70;1506,22600274164
4993166;1;4;1;10;4;2;7;1997;22;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;08;70;1506,22600274164
4993166;1;5;1;10;5;2;1;1999;20;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;2;12;08;70;1506,22600274164
4993166;1;6;1;10;5;1;6;2019;0;4; ;2; ;1;5; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;70;1506,22600274164
4993167;1;1;1;10;1;1;5;1968;51;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1901,68687603978
4993183;1;1;1;10;1;2;10;1962;56;1;3;2; ;2; ;1;2;1; ; ;2;5; ;2;1;2; ;5;11;2; ;2;11;08;70;1096,46386715709
4993183;1;2;1;10;2;1;4;1959;60;2;3;3; ;3; ;1;1;1; ; ;2;1;107200;2;1;2; ;6;6;5; ;2;17;08;70;1096,46386715709
4993183;1;3;1;10;3;2;5;1991;28;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;08;70;1096,46386715709
4993183;1;4;1;10;4;1;4;1995;24;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;08;70;1096,46386715709
4993185;1;1;1;10;1;2;11;1981;37;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;76;932,974912974819
4993185;1;2;1;10;2;1;4;2000;19;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;76;932,974912974819
4993188;1;1;1;10;1;1;4;1961;58;1;3;3; ;1;3;1;2;1; ; ;1;5; ;2;1;2; ;6;2;2;2;2;13;08;76;764,814581082458
4993188;1;2;1;10;2;2;6;1974;45;2;3;2; ;3; ;1;1;1; ; ;1;3;103000;2;1;2; ;6;3;3; ;2;14;08;76;764,814581082458
4993188;1;3;1;10;3;2;3;1936;83;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;76;764,814581082458
4993272;1;1;1;10;1;2;10;1969;49;1;2;3; ;2; ;1;2;2;1;3; ; ; ;2;1;2; ;3;2; ; ;2;2;08;76;2178,80598637513
4993272;1;2;1;10;2;1;7;1957;62;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;76;2178,80598637513
4993274;1;1;1;10;2;1;12;1957;61;1;3;3; ;3; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;08;76;2239,57643435272
4993274;1;2;1;10;2;2;12;1962;56;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;1; ; ;2;1;08;76;2239,57643435272
4993275;1;1;1;10;1;1;8;1970;49;1;2;2; ;3; ;1;2;1; ; ;1;1;33124;2;2;2; ;3;3; ; ;2;3;08;76;3623,19699499756
4993275;1;2;1;10;2;2;7;1988;31;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;08;76;3623,19699499756
4993275;1;3;1;10;3;1;10;2004;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;08;76;3623,19699499756
4993276;1;1;1;10;1;1;11;1980;38;1;4;3; ;2; ; ; ;2;1;2; ; ; ;2;1;2; ;5;10;1; ;2;10;08;76;5322,94734244992
4993277;1;1;1;10;2;1;5;1964;55;1;2;3; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;08;76;2178,80598637513
4993277;1;2;1;10;2;2;1;1967;52;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;76;2178,80598637513
4993277;1;3;1;10;2;1;6;2004;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;08;76;2178,80598637513
4993278;1;1;1;10;1;1;11;1950;68;1;3;3; ;2; ;2; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;08;76;3373,20203646989
4993279;1;1;1;10;2;1;11;1960;58;1;2;3; ;3; ;1;2;2;1;108; ; ; ;2;1;2; ;3;3; ; ;2;3;08;76;2178,80598637513
4993279;1;2;1;10;2;2;10;1967;51;2;2;3; ;2; ;1;1;2;1;108; ; ; ;2;1;2; ;4;8; ; ;2;8;08;76;2178,80598637513
4993280;1;1;1;10;1;1;9;1950;68;1;3;2; ;2; ;1;2;1; ; ;1;1;98;2;2;2; ;1;0; ; ;2;0;08;76;2239,57643435272
4993280;1;2;1;10;2;2;10;1959;59;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;08;76;2239,57643435272
4993282;1;1;1;10;1;2;4;1954;65;1;2;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;76;2239,57643435272
4993282;1;2;1;10;1;1;8;1953;66;2;2;3; ;3; ;1;1;1; ; ;1;2;98;2;1;2; ;4;7; ; ;2;7;08;76;2239,57643435272
4993283;1;1;1;10;1;2;1;1974;45;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;76;3056,23670988361
4993283;1;2;1;10;1;2;1;2006;13;3;6;2; ;1;1; ; ;1; ; ;3; ; ;1;1;1;1;4;6; ; ;2;6;08;76;3056,23670988361
4993285;1;1;1;10;1;1;5;1953;66;1;2;3; ;3; ;1;2;1; ; ;1;2;98;2;1;2; ;5;11;2; ;2;11;08;76;2178,80598637513
4993285;1;2;1;10;2;2;12;1965;53;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;08;76;2178,80598637513
4993286;1;1;1;10;2;1;1;1984;35;1;2;2; ;2; ;1;2;2;2; ; ; ; ;2;1;2; ;3;4; ; ;2;4;08;76;7992,89052898133
4993286;1;2;1;10;2;2;7;1987;32;2;2;2; ;3; ;1;1;2;1;24; ; ; ;2;1;2; ;3;2; ; ;2;2;08;76;7992,89052898133
4993286;1;3;1;10;2;1;10;2003;15;3;6;2; ;1;2; ; ;2;1;36; ; ; ;2;1;2; ;4;7; ; ;2;7;08;76;7992,89052898133
4993286;1;4;1;10;2;1;5;2009;10;3;6;3; ;1;2; ; ;2;1;60; ; ; ;2;1;1;1;3;1; ; ;2;1;08;76;7992,89052898133
4993286;1;5;1;10;2;1;1;2011;8;3; ;3; ;1;2; ; ;2;1;60; ; ; ;2;2;1;1;3;0; ; ;2;0;08;76;7992,89052898133
4993286;1;6;1;10;2;1;8;2017;2;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;08;76;7992,89052898133
