DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2636316,1,4,1,70,1,2,48,1,,2,2,1,,3,1,,,,,,,,,,1,,1,300000,2,80,58,50,1,1,5020,3,54,54,308.573.170.937.456
2636318,1,2,1,70,1,2,40,1,,2,18,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,3,54,54,303.682.282.880.059
2636329,1,2,1,70,1,104,48,4,,2,104,4,,4,7,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,3,19,19,110.892.832.031.206
2636336,1,3,1,70,1,8,48,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,3,68,68,405.743.283.337.579
2636349,1,1,1,70,1,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,250000,2,95,95,45,1,1,4521,3,41,41,302.762.968.436.469
2636349,1,2,1,70,1,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,56,56,93,1,1,9301,3,41,41,302.762.968.436.469
2636367,1,3,1,70,1,9,54,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,90,90,25,1,1,2529,3,17,17,17.336.724.418.638
2636368,1,3,1,70,1,52,1,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,3,17,17,120.277.314.050.134
2636369,1,3,1,70,1,45,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,3,17,17,125.317.733.744.187
2636373,1,1,1,70,1,250,48,1,,2,362,2,,9,1,,,,,,,,,1,,YA ESTA PENSIONADO,2,,2,30,30,64,1,2,6421,3,17,17,156.948.196.322.606
2636373,1,2,1,70,1,52,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,2,,3,17,17,156.948.196.322.606
2636378,1,2,1,70,1,8,48,1,,2,20,1,,9,4,,,,,,,,,,1,,2,,2,2,2,45,1,1,4530,3,17,17,148.466.112.636.532
2636391,1,2,1,70,1,89,40,1,,2,89,1,,8,2,,,,,,,,,,1,,1,250000,2,11,11,45,1,2,4521,3,76,76,880.580.891.133.546
2636396,1,1,1,70,1,8,50,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,3,76,76,918.311.726.031.122
2636397,1,1,1,70,1,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,11,11,52,1,1,5232,3,76,76,91.835.132.380.571
2636399,2,2,2,70,1,3,72,1,,2,3,1,,5,8,,,,,,,,,,1,,1,327000,2,59,59,85,1,1,8531,3,76,76,932.509.576.492.702
2636402,1,3,1,70,1,1,72,2,,1,,,.,,,.,.,,,,,,,,,.,,,,6,,,1,1,,3,76,76,804.761.690.777.137
2636411,1,3,1,70,1,12,48,4,,2,14,4,,9,1,,,,,,,,,,1,,2,,2,13,13,80,1,1,8060,3,70,70,485.870.265.914.598
2636413,1,2,1,70,1,24,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,7,7,85,1,2,8511,3,70,70,960.687.574.777.657
2636414,1,3,1,70,1,52,48,1,,2,52,1,,9,4,,,,,,,,,,1,,2,,2,58,58,52,1,2,5211,3,70,70,8.622.359.820.543
2636422,1,2,1,70,1,4,48,1,,2,120,1,,4,1,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,3,70,70,966.935.494.684.834
2636435,1,4,1,70,1,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,3,5,5,816.555.538.715.963
2636437,1,2,1,70,1,32,48,1,,2,208,1,,3,1,,,,,,,,,,1,,2,,2,45,45,55,1,2,5521,3,5,5,866.499.163.235.223
2636438,1,4,1,70,1,24,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,97,39,52,1,2,5244,3,5,5,104.909.561.429.208
2636440,1,1,1,70,1,12,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,93,93,45,1,1,4559,3,5,5,773.653.867.549.499
2636440,1,2,1,70,1,16,48,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5241,3,5,5,773.653.867.549.499
2636448,1,1,1,70,1,52,50,4,,2,3,4,,1,1,,,,,,,,,,1,,1,60000,2,38,38,64,1,2,6421,3,63,63,171.360.894.401.682
2636448,1,7,1,70,1,4,50,4,,2,104,4,,1,8,,,,,,,,,,1,,2,,2,55,55,74,1,1,7493,3,63,63,171.360.894.401.682
2636449,1,1,1,70,1,4,50,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,63,63,167.997.756.853.528
2636451,1,1,1,70,1,104,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,2,,3,63,63,169.834.840.305.753
2636454,1,3,1,70,1,1,50,4,,2,156,1,,9,1,,,,,,,,,1,,TIENE PENSION,2,,2,41,45,18,1,1,1810,3,63,63,108.050.421.843.138
2636456,1,2,1,70,1,8,84,4,,2,8,4,,1,7,,,,,,,,,,1,,2,,2,98,98,60,1,1,6031,3,63,63,13.467.932.397.724
2636467,1,2,1,70,1,8,48,2,,2,8,2,,9,1,,,,,,,,,,1,,2,,2,13,13,80,1,1,8045,3,63,63,116.741.056.727.039
2636470,1,1,1,70,1,20,48,3,,2,144,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,3,63,63,168.331.463.115.373
2636470,1,2,1,70,1,8,50,4,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,63,63,168.331.463.115.373
2636472,1,2,1,70,1,192,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,3,63,63,88.026.407.473.794
2636472,1,3,1,70,1,63,48,4,,2,63,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,3,63,63,88.026.407.473.794
2636481,1,3,1,70,1,52,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,3,27,27,24.570.527.790.753
2636482,1,2,1,70,1,9,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,1,,3,27,27,24.570.527.790.753
2636484,1,2,1,70,1,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,3,27,27,468.794.479.093.142
2636487,1,3,1,70,1,12,40,1,,2,12,3,,1,7,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,3,27,27,24.570.527.790.753
2636489,1,5,1,70,1,12,40,1,,2,8,1,,4,7,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,3,27,27,24.570.527.790.753
2636490,1,2,1,70,1,12,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,3,27,27,781.299.408.536.326
2636492,1,1,1,70,1,52,50,1,,2,102,4,,9,1,,,,,,,,,1,,ESTUDIANDO,2,,2,45,45,52,1,2,5261,3,27,27,101.785.387.037.532
2636492,1,4,1,70,1,32,30,1,,2,32,1,,3,2,,,,,,,,,1,,ESTUDIANDO,2,,2,95,95,45,1,2,4521,3,27,27,101.785.387.037.532
2636876,1,3,1,70,1,52,48,1,,2,39,4,,9,9,TIENE SISBEN DE OTRO MUNICIPIO,,,,,,,,,1,,2,,2,32,32,85,1,2,8532,3,52,52,197.370.455.497.372
2636880,1,2,1,70,1,4,44,1,,2,4,1,,2,1,,,,,,,,,,1,,1,250000,2,81,81,36,1,1,3611,3,52,52,115.064.873.565.744
2636880,1,3,1,70,1,13,48,1,,2,13,1,,2,1,,,,,,,,,,1,,2,,2,45,38,64,1,1,6421,3,52,52,115.064.873.565.744
2636888,1,2,1,70,1,4,25,1,,2,4,1,,4,1,,,,,,,,,,1,,1,300000,2,45,45,15,1,1,1551,3,52,52,1.699.184.193.186
2636889,1,1,1,70,1,11,44,1,,2,11,1,,6,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,52,52,265.285.364.704.724
2636889,1,2,1,70,1,10,48,1,,2,10,1,,4,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,52,52,265.285.364.704.724
2636889,1,3,1,70,1,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,79,79,52,1,2,5271,3,52,52,265.285.364.704.724
2636893,1,3,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,3,52,52,180.112.954.992.461
2636898,1,2,1,70,1,20,48,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,3,52,52,245.347.778.711.627
2636899,1,4,1,70,1,24,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,95,95,36,1,2,3611,3,52,52,141.460.077.841.348
2636915,1,2,1,70,1,2,35,1,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,54,41,52,1,1,5244,3,15,15,788.209.601.359.397
2636918,1,2,1,70,1,48,40,1,,2,60,1,,5,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,3,15,15,112.412.678.824.396
2636925,1,3,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,1,,3,15,15,392.689.393.939.396
2636934,1,2,1,70,1,12,60,4,,2,98,4,,1,1,,,,,,,,,,1,,2,,2,41,54,85,1,1,8532,3,73,73,242.415.167.001.926
2636934,1,3,1,70,1,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,70,,,1,1,,3,73,73,242.415.167.001.926
2636939,1,1,1,70,1,17,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,85,85,40,1,2,4010,3,17,17,131.915.174.201.892
2636939,1,2,1,70,1,52,48,1,,2,260,1,,4,2,,,,,,,,,,1,,2,,2,45,32,52,1,2,5246,3,17,17,131.915.174.201.892
2636939,1,3,1,70,1,17,48,1,,2,20,1,,6,4,,,,,,,,,,1,,2,,2,8,8,72,1,2,7220,3,17,17,131.915.174.201.892
2636940,1,4,1,70,1,4,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,32,38,64,1,1,6421,3,17,17,133.531.203.946.153
2636944,1,1,1,70,1,8,48,1,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,3,17,17,104.380.691.987.117
2636944,1,2,1,70,1,4,60,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4559,3,17,17,104.380.691.987.117
2636944,1,3,1,70,1,2,48,1,,2,2,1,,6,4,,,,,,,,,,1,,1,350000,2,32,59,92,1,1,9242,3,17,17,104.380.691.987.117
2636945,1,2,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,79,,,1,2,,3,17,17,115.440.092.171.624
2636948,1,1,1,70,1,52,48,1,,2,56,1,,5,2,,,,,,,,,,1,,2,,2,45,45,51,1,2,5125,3,73,73,218.336.433.831.602
2636949,1,2,1,70,1,56,48,1,,2,56,3,,1,1,,,,,,,,,,1,,2,,2,45,54,95,1,2,9500,3,73,73,231.954.897.566.642
2636950,1,2,1,70,1,24,48,1,,2,258,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,3,73,73,200.704.762.559.833
2636953,1,3,1,70,1,8,60,1,,2,52,2,,9,6,,,,,,,,,,1,,2,,2,58,58,75,1,1,7522,3,73,73,238.065.108.785.597
2636953,1,4,1,70,1,12,50,1,,2,35,1,,3,1,,,,,,,,,,1,,2,,2,58,95,45,1,1,4521,3,73,73,238.065.108.785.597
2636955,1,3,1,70,1,12,50,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,53,93,45,1,1,4552,3,73,73,24.454.684.982.677
2636959,1,2,1,70,1,52,50,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,55,55,24,1,2,2424,3,73,73,228.242.557.308.421
2636970,1,2,1,70,1,3,60,1,,2,3,1,,2,4,,,,,,,,,,1,,1,120000,2,45,37,64,1,1,6412,3,73,73,239.682.493.461.791
2636971,1,3,1,70,1,3,40,1,,2,520,1,,3,4,,,,,,,,,,1,,2,,2,53,55,51,1,1,5125,3,73,73,165.876.888.878.736
2636976,1,2,1,70,1,6,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,34,39,80,1,1,8050,3,73,73,25.014.162.804.979
2636979,1,1,1,70,1,20,48,4,,2,240,1,,5,4,,,,,,,,,,1,,2,,2,41,55,55,1,2,5523,3,73,73,18.388.213.807.292
2636985,1,2,1,70,1,20,48,1,,2,20,1,,3,1,,,,,,,,,1,,ESTUDIAR,2,,2,53,53,55,1,2,5522,3,17,17,268.021.177.713.688
2636994,1,2,1,70,1,50,50,1,,2,3,1,,9,2,,,,,,,,,,1,,1,64000,2,45,45,24,1,2,2424,3,17,17,216.600.388.346.269
2637004,1,2,1,70,1,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,2,2,15,1,1,1530,3,17,17,183.376.776.329.809
2637009,1,1,1,70,1,4,50,1,,2,4,1,,2,2,,,,,,,,,,1,,1,450000,2,95,95,45,1,1,4521,3,18,18,648.447.554.683.346
2637011,1,1,1,70,1,2,48,3,,2,4,4,,9,1,,,,,,,,,,1,,1,200000,2,54,58,75,1,1,7512,3,18,18,173.546.628.642.301
2637013,1,2,1,70,1,4,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,18,18,694.657.934.846.676
2637017,1,1,1,70,1,204,40,1,,2,356,8,,5,2,,,,,,,,,,1,,2,,2,58,62,1,1,2,111,3,66,66,277.576.456.007.172
2637023,1,2,1,70,1,52,48,1,,2,260,1,,8,2,,,,,,,,,,1,,2,,2,13,45,52,1,2,5233,3,66,66,202.813.005.975.712
2637024,1,3,1,70,1,4,48,1,,2,4,1,,8,1,,,,,,,,,,1,,1,1000000,2,30,30,74,1,1,7491,3,66,66,139.939.725.448.807
2637027,1,5,1,70,1,52,48,1,,2,99,1,,9,1,,,,,,,,,,1,,2,,2,98,98,15,1,2,1594,3,66,66,360.772.431.327.298
2637029,1,1,1,70,1,2,48,1,,2,2,4,,1,8,,,,,,,,,,1,,1,500000,2,95,95,45,1,1,4521,3,66,66,278.621.819.494.806
2637032,1,2,1,70,1,2,45,8,,2,2,8,,5,2,,,,,,,,,,1,,1,300000,2,62,62,1,1,1,111,3,66,66,232.830.406.608.455
2637033,1,2,1,70,1,52,48,1,,2,360,1,,4,1,,,,,,,,,,1,,2,,2,59,45,52,1,2,5233,3,66,66,189.101.769.689.185
2637038,1,1,1,70,1,24,48,1,,2,4,1,,4,1,,,,,1,,,,,,,1,200000,2,37,79,18,1,2,1810,3,66,66,28.747.995.167.599
2637040,1,2,1,70,1,30,48,1,,2,36,1,,4,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5234,3,66,66,281.630.623.543.216
2637043,1,3,1,70,1,2,60,3,,2,3,3,,1,1,,,,,,,,,,1,,1,300000,2,54,54,95,1,1,9500,3,66,66,25.030.078.515.192
2637044,1,2,1,70,1,24,48,1,,2,32,4,,1,1,,,,,,,,,,1,,1,80000,2,54,41,52,1,2,5231,3,19,19,111.042.743.674.492
2637046,1,3,1,70,1,48,48,1,,2,44,4,,9,1,,,,,,,,,,1,,2,,2,5,13,80,1,2,8060,3,19,19,877.884.139.265.984
2637051,1,2,1,70,1,16,48,4,,2,48,4,,1,5,,,,,,,,,,1,,2,,2,55,55,74,1,2,7493,3,19,19,99.490.534.622.188
2637053,1,3,1,70,1,48,48,4,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,3,19,19,730.724.897.453.445
2637055,1,2,1,70,1,20,48,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,33,33,52,1,2,5211,3,19,19,103.803.439.248.212
2637063,1,1,1,70,1,12,40,4,,2,12,4,,2,3,,,,,,,,,,1,,1,120000,2,16,16,74,1,1,7499,3,19,19,103.252.218.608.995
2637064,1,5,1,70,1,36,40,1,,2,32,4,,4,4,,,,,,,,,,1,,1,200000,2,12,32,74,1,2,7411,3,19,19,842.220.330.868.374
2637065,1,1,1,70,1,4,40,1,,2,4,1,,7,1,,,,,,,,,,1,,1,300000,2,77,58,74,1,1,7492,3,19,19,906.102.935.873.284
2637068,1,2,1,70,1,2,50,1,,2,2,8,,3,1,,,,,,,,,,1,,1,276000,2,95,62,1,1,1,121,3,68,68,83.233.008.874.996
2637068,1,3,1,70,1,2,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,1,,3,68,68,83.233.008.874.996
2637070,1,8,1,70,1,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,37,37,74,1,1,7491,3,68,68,128.113.204.092.511
2637085,1,2,1,70,1,9,48,1,,2,9,1,,5,3,,,,,,,,,,1,,2,,2,32,32,80,1,1,8042,3,68,68,641.421.999.762.533
2637085,1,3,1,70,1,9,48,1,,2,22,4,,1,4,,,,,,,,,,1,,2,,2,45,13,80,1,1,8060,3,68,68,641.421.999.762.533
2637086,1,3,1,70,1,9,48,1,,2,120,1,,1,1,,,,,,,,,,1,,2,,2,3,95,45,1,1,4559,3,68,68,868.448.925.144.383
2637101,1,1,1,70,1,1,45,1,,2,2,1,,3,3,,,,,1,,,,,,,1,720000,2,95,99,45,1,1,4521,3,54,54,351.615.049.584.076
2637101,1,2,1,70,1,20,40,4,,2,48,4,,1,4,,,,,,,,,,1,,2,,2,54,57,93,1,2,9302,3,54,54,351.615.049.584.076
2637104,1,2,1,70,1,8,48,1,,2,5,4,,1,2,,,,,,,,,,1,,2,,2,32,45,52,1,1,5261,3,54,54,39.210.662.530.584
2637106,1,3,1,70,1,5,40,1,,2,5,1,,6,4,,,,,,,,,,1,,2,,2,33,33,55,1,1,5529,3,54,54,328.946.521.623.329
2637112,1,1,1,70,1,8,48,1,,2,2,1,,5,2,,,,,,,,,,1,,1,100000,2,95,95,45,1,1,4521,3,54,54,383.807.596.621.617
2637131,1,5,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,3,70,70,104.831.675.991.405
2637133,1,4,1,70,1,2,48,1,,2,4,2,,9,8,,,,,,,,,,1,,1,532500,2,58,33,85,1,1,8511,3,70,70,97.744.415.670.084
2637133,1,5,1,70,1,3,48,1,,2,4,2,,9,1,,,,,,,,,,1,,1,700000,2,59,59,85,1,1,8511,3,70,70,97.744.415.670.084
2637140,1,2,1,70,1,12,48,3,,2,80,1,,4,1,,,,,,,,,,1,,2,,2,54,45,52,1,1,5233,3,70,70,11.471.557.668.056
2637149,1,1,1,70,1,2,48,1,,2,3,1,,9,7,,,,,,,,,,1,,1,800000,2,3,85,40,1,1,4010,3,70,70,956.890.834.058.635
2637156,1,1,1,70,1,9,48,4,,2,9,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,3,5,5,658.877.570.502.277
2637157,1,2,1,70,1,9,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,33,33,52,1,1,5241,3,5,5,110.209.928.704.556
2637159,1,4,1,70,1,9,48,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,32,32,28,1,1,2899,3,5,5,923.477.918.956.601
2637162,1,6,1,70,1,16,48,1,,2,16,4,,2,8,,,,,,,,,,1,,2,,2,37,41,52,1,2,5239,3,5,5,116.879.646.340.158
2637167,1,3,1,70,1,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,79,,,1,1,,3,5,5,107.659.431.528.789
2637171,1,2,1,70,1,2,24,1,,2,20,1,,3,2,,,,,,,,,,1,,2,,2,32,32,28,1,1,2899,3,5,5,116.757.510.714.556
2637174,1,2,1,70,1,2,36,1,,2,2,4,,1,1,,,,,,,,,,1,,1,100000,2,37,81,20,1,1,2030,3,5,5,924.276.136.409.205
2637183,1,1,1,70,1,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,3,5,5,115.285.487.501.861
2637183,1,4,1,70,1,2,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,58,95,45,1,1,4521,3,5,5,115.285.487.501.861
2637188,1,3,1,70,1,32,48,1,,2,32,1,,9,4,,,,,,,,,,1,,2,,2,33,38,74,1,2,7499,3,5,5,995.987.946.916.747
2637191,1,1,1,70,1,10,48,1,,2,10,1,,9,1,,,1,,,,,,,,,2,,2,19,38,64,1,1,6421,3,5,5,995.176.906.804.926
2637191,1,2,1,70,1,9,48,1,,2,9,1,,3,2,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,3,5,5,995.176.906.804.926
2637200,1,5,1,70,1,1,40,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,55,55,80,1,1,8060,3,76,76,8.775.065.802.622
2637205,1,1,1,70,1,20,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,45,41,50,1,2,5030,3,76,76,900.647.920.795.586
2637206,1,2,1,70,1,26,40,4,,2,312,1,,3,8,,,,,,,,,,1,,2,,2,55,53,55,1,2,5521,3,76,76,822.537.203.084.591
2637207,1,2,1,70,1,4,48,1,,2,156,1,,8,2,,,,,,,,,,1,,2,,2,34,79,18,1,1,1810,3,76,76,944.207.354.506.318
2637210,1,1,1,70,1,208,48,2,,2,208,2,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,11,21,75,1,2,7530,3,76,76,880.580.891.133.546
2637212,1,1,1,70,1,4,48,4,,2,4,4,,1,2,,,,,,,,,,1,,1,250000,2,95,95,45,1,1,4559,3,76,76,812.535.938.650.411
2637216,1,1,1,70,1,8,48,5,,2,8,5,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4522,3,27,27,81.432.296.103.912
2637219,1,1,1,70,1,52,20,1,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,2,9500,3,27,27,24.570.527.790.753
2637219,1,2,1,70,1,52,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,3,27,27,24.570.527.790.753
2637226,1,1,1,70,1,12,48,1,,2,4,1,,2,4,,,,,,,,,,1,,1,180000,2,95,85,45,1,1,4542,3,50,50,213.063.476.694.734
2637227,1,2,1,70,1,16,60,3,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,54,54,74,1,2,7493,3,50,50,195.767.217.887.737
2637230,1,5,1,70,1,18,40,1,,2,95,3,,1,2,,,,,,,,,,1,,2,,2,53,54,95,1,2,9500,3,50,50,20.601.169.054.898
2637242,1,2,1,70,1,12,48,1,,2,12,1,,3,7,,,,,,,,,,1,,2,,2,39,53,55,1,1,5530,3,50,50,146.314.870.204.476
2637243,1,4,1,70,1,5,48,3,,2,28,3,,1,2,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,3,50,50,15.314.557.516.228
2637246,1,2,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,19,,,1,1,,3,63,63,113.056.301.183.527
2637253,1,1,1,70,1,65,40,1,,2,65,1,,6,8,,,,,,,,,,1,,2,,2,39,39,91,1,2,9192,3,63,63,104.365.666.299.626
2637254,1,1,1,70,1,4,50,4,,2,4,4,,1,1,,,,,,,,,,1,,1,400000,2,61,61,1,1,1,140,3,63,63,149.995.298.680.117
2637254,1,2,1,70,1,24,40,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,55,55,95,1,2,9500,3,63,63,149.995.298.680.117
2637254,1,3,1,70,1,2,24,4,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,1,,3,63,63,149.995.298.680.117
2637255,1,1,1,70,1,8,40,2,,2,16,4,,9,1,,,,,,,,,,1,,2,,2,18,13,80,1,1,8060,3,63,63,113.056.301.183.527
2637258,1,3,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,,,1,1,,3,63,63,276.574.367.173.121
2637261,1,2,1,70,1,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,3,63,63,336.929.594.856.824
2637263,1,2,1,70,1,24,40,4,,2,24,4,,9,2,,,,,,,,,,1,,2,,2,19,19,85,1,2,8511,3,63,63,113.056.301.183.527
