DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2642687,1,4,3,2,1,1,2,1,4,1,,,25000000,100000,,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,2,1,1,,1,2,3,18,1,103.456.401.800.748
2642688,1,1,1,2,1,1,2,1,4,2,,600000,10000000,200000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,2,1,1,5,4,1,2,2,1,2,1,1,,1,2,3,18,1,910.529.640.612.524
2642689,1,4,3,2,1,4,2,1,4,4,,,,450000,,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,2,1,,,1,2,3,18,1,125.745.174.265.239
2642690,1,3,2,2,1,1,2,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,6,1,1,5,2,1,2,2,1,2,1,1,,1,2,3,18,1,105.371.135.046.986
2642691,1,2,1,2,1,1,2,1,4,1,,,20000000,300000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,3,1,1,1,2,1,2,2,1,2,1,1,,1,2,3,18,1,116.675.006.474.932
2642692,1,4,2,2,1,1,2,1,4,4,,,,200000,,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,2,1,1,,1,2,3,18,1,105.463.770.248.386
2642709,1,3,1,2,1,1,2,5,5,4,,,,70000,,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,1,2,1,2,,1,2,3,18,1,105.284.787.915.394
2642710,1,3,2,2,1,1,2,1,5,1,,,3000000,100000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,2,2,,4,1,1,1,1,1,2,2,1,2,1,2,,1,2,3,18,1,878.276.875.070.958
2642711,1,5,1,2,1,1,2,1,4,1,,,20000000,250000,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,1,2,1,2,,1,2,3,18,1,105.284.787.915.394
2642712,1,4,1,2,1,4,2,1,5,1,,,5000000,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,3,18,1,105.284.787.915.394
2644457,1,5,3,2,1,4,1,6,,4,,,,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,7,2,1,2,2,2,1,3,,1,1,2,3,63,1,171.249.729.159.231
2644458,1,3,2,2,1,5,1,1,4,4,,,,150000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,2,1,1,1,4,1,2,2,2,1,3,,1,1,2,3,63,1,146.473.073.182.809
2644459,1,3,2,2,1,5,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,3,,1,1,2,3,63,1,201.060.791.583.818
2644460,1,3,2,2,1,5,1,1,1,4,,,,500000,,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,,3,1,1,1,4,1,2,2,2,1,3,,1,1,2,3,63,1,131.958.920.867.922
2644461,1,5,4,2,1,5,1,1,5,4,,,,100000,,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,3,2,2,,5,1,1,4,2,1,2,2,2,1,3,,1,1,2,3,63,1,205.477.503.573.221
2644462,1,4,3,2,1,4,1,1,4,4,,,,200000,,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,3,,1,1,2,3,63,1,170.061.586.571.194
2644537,1,3,2,1,1,1,1,1,4,3,,,,,50000,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,1,1,1,1,2,1,1,2,3,63,1,159.496.271.842.962
2644539,1,7,3,2,1,4,1,1,4,1,,,200000000,500000,,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,5,2,2,,5,1,1,1,4,1,2,2,2,1,3,,1,1,2,3,63,1,944.770.888.198.957
2644540,1,1,1,2,2,4,3,6,,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,2,1,,,1,2,3,63,1,174.023.875.827.389
2644540,2,2,1,2,1,4,3,1,4,4,,,,70000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,2,,,,,,,,,,,,1,2,3,63,1,174.023.875.827.389
2644540,3,1,1,2,2,4,3,6,,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,3,,,,,,,,,,,,1,2,3,63,1,174.023.875.827.389
2644541,1,2,1,2,1,4,3,3,4,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,4,3,1,2,2,2,2,1,,,1,2,3,63,1,143.815.171.041.026
2644542,1,2,1,2,1,5,1,1,4,4,,,,150000,,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,3,63,1,146.473.073.182.809
2644543,1,1,1,2,1,4,1,6,,4,,,,30000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,3,63,1,178.281.625.918.713
2644543,2,2,2,2,1,4,1,5,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,3,2,,,,,,,,,,,1,1,2,3,63,1,178.281.625.918.713
2645038,1,3,2,2,1,4,6,1,5,5,,,,98,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,1,2,1,2,2,2,2,1,,,1,2,3,19,1,12.183.585.219.658
2645039,1,4,2,4,1,4,2,1,5,5,,,,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,3,1,1,2,2,2,2,1,,,1,2,3,19,1,593.294.059.379.725
2645040,1,3,2,2,1,4,6,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,3,1,2,2,2,2,2,,,,1,2,3,19,1,577.536.495.138.973
2645041,1,4,1,2,1,4,2,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,3,19,1,112.424.087.687.856
2645042,1,3,2,6,,4,2,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,737.107.184.770.169
2645043,1,6,5,4,1,4,2,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,8,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,417.746.382.966.671
2645044,1,4,4,2,1,4,2,1,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,7,1,1,1,2,2,2,2,2,2,,,,1,2,3,19,1,86.676.809.301.069
2645045,1,2,1,2,1,4,2,4,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,1,1,1,2,2,2,2,1,,,1,2,3,19,1,930.915.774.287.614
2645046,1,3,2,2,1,4,2,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,3,1,1,2,2,2,2,1,,,1,2,3,19,1,125.377.362.811.933
2645047,1,8,4,2,1,4,2,1,5,2,,200000,8000000,100000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,7,1,1,1,2,1,2,2,2,2,1,,,1,2,3,19,1,768.726.997.706.026
2645049,1,7,7,2,1,4,2,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,13,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,704.707.938.472.141
2645050,1,4,1,2,1,4,2,1,5,5,,,,98,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,868.755.923.966.664
2645051,1,4,3,4,1,4,1,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,946.796.635.050.888
2645052,1,2,1,4,1,4,2,1,5,5,,,,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,491.831.263.608.818
2645053,1,6,5,4,1,4,2,1,5,5,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,8,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,167.098.553.186.668
2645055,1,12,2,2,1,4,1,1,4,5,,,,60000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,3,2,2,,4,1,1,3,2,1,2,2,2,1,1,,1,1,2,3,19,1,115.700.679.639.444
2645056,1,3,2,2,1,4,1,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,3,1,2,2,2,2,1,,,1,1,2,3,19,1,576.413.861.104.345
2645057,1,5,2,4,1,4,1,1,5,5,,,,98,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,417.746.382.966.671
2645060,1,3,2,2,1,4,1,1,5,1,,,7000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,3,1,2,2,2,2,1,,,1,1,2,3,19,1,834.002.173.494.807
2645061,1,5,3,4,1,4,1,1,5,1,,,7000000,300000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,2,2,,6,1,1,3,2,1,2,2,2,1,1,,1,1,2,3,19,1,865.640.598.498.833
2645062,1,5,2,4,1,4,1,1,5,1,,,5000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,3,2,1,2,2,2,1,1,,1,1,2,3,19,1,160.337.622.611.846
2645063,1,4,2,2,1,4,1,1,5,5,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,3,19,1,118.509.536.393.247
2645064,1,3,2,6,,4,2,1,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,4,1,1,2,2,2,1,1,,1,1,2,3,19,1,10.362.417.886.375
2645065,1,3,2,4,1,4,2,1,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,65.742.312.858.848
2645066,1,3,2,2,1,4,1,1,5,5,,,,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,,8,1,1,3,2,1,2,2,2,1,1,,2,1,2,3,19,1,417.746.382.966.671
2645067,1,5,2,2,1,4,2,1,5,1,,,15000000,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,6,1,1,1,2,1,2,2,2,2,1,,,1,2,3,19,1,894.856.660.548.722
2645068,1,3,2,2,1,4,1,1,5,1,,,2500000,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,3,1,1,2,2,2,1,1,,1,1,2,3,19,1,102.830.800.152.969
2645069,1,2,1,4,1,4,2,1,5,1,,,2000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,3,1,2,2,2,2,1,,,1,1,2,3,19,1,112.424.087.687.856
2645071,1,3,1,4,1,4,6,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,770.719.689.139.229
2645072,1,5,4,4,1,4,2,1,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,2,2,,7,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,146.261.649.354.687
2645073,1,3,2,4,1,4,2,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,496.380.458.586.918
2645074,1,1,1,4,1,4,2,1,5,1,,,1000000,20000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,3,19,1,115.700.679.639.444
2645075,1,3,2,2,1,4,1,1,5,5,,,,50000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,,9,1,1,1,2,1,2,2,2,1,1,,1,1,2,3,19,1,417.746.382.966.671
2645076,1,3,1,2,1,4,1,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,2,1,1,,1,1,2,3,19,1,930.413.675.292.946
2645080,1,3,2,2,1,4,1,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,1,1,2,2,2,2,1,,,1,1,2,3,19,1,417.746.382.966.671
2645081,1,3,1,2,1,4,2,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,1,2,2,2,2,2,2,,,,1,2,3,19,1,658.067.136.173.839
2645082,1,3,2,4,1,4,2,1,5,5,,,,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,6,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,67.165.414.022.621
2645088,1,3,3,2,1,4,1,2,5,1,,,8000000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,1,1,2,2,2,2,1,,,1,1,2,3,19,1,62.366.871.562.873
2645089,1,6,5,2,1,4,1,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,1,4,1,2,2,2,2,1,,,1,1,2,3,19,1,126.413.541.252.881
2645090,1,5,1,4,1,4,2,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,787.599.887.414.609
2645091,1,1,1,6,,4,6,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,2,2,2,2,2,,,,1,2,3,19,1,851.875.725.691.284
2645092,1,3,2,4,1,4,2,1,5,4,,,,50000,,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,1,2,1,2,2,2,2,1,,,1,2,3,19,1,991.770.261.341.529
2645093,1,4,3,2,1,3,6,1,5,4,,,,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,1,2,2,2,2,2,2,,,,1,2,3,19,1,112.424.087.687.856
2645094,1,2,1,4,1,4,2,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,1,2,2,2,2,2,1,,,1,1,2,3,19,1,868.755.923.966.664
2645095,1,4,3,2,1,4,2,1,5,1,,,10000000,5000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,7,1,1,1,1,2,2,2,2,1,,,1,1,2,3,19,1,112.873.470.069.544
