DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;MES;DPTO;fex_c_2011
2641847;1;3;1;10;2;1;1;6;2002;8;3;;1;;;1;5;;2;1;1;1;3;2;;2;2;3;63;105.463.770.248.386
2641847;1;4;1;10;2;1;1;5;2008;2;3;;1;;;1;5;;2;;;;;;;2;;3;63;105.463.770.248.386
2641848;1;1;1;10;1;1;1;1;1949;62;1;2;1;;;3;;;2;1;2;;3;3;;2;3;3;63;115.576.895.232.731
2641848;1;2;1;10;2;2;1;1;1952;59;2;2;1;;;3;;;2;1;2;;3;2;;2;2;3;63;115.576.895.232.731
2641848;1;3;1;10;3;1;1;8;1979;31;3;6;1;;;3;;;2;1;2;;3;2;;2;2;3;63;115.576.895.232.731
2641859;1;1;1;10;1;1;1;2;1959;52;1;3;1;;;3;;;2;1;2;;3;2;;2;2;3;63;714.375.202.026.363
2641859;1;2;1;10;2;2;1;1;1959;52;2;3;1;;;2;5;;2;1;2;;3;2;;2;2;3;63;714.375.202.026.363
2641859;1;3;1;10;3;2;1;9;1980;30;3;4;1;;;1;1;20000;2;1;2;;3;5;;2;5;3;63;714.375.202.026.363
2641859;1;4;1;10;2;2;1;6;2002;8;4;;1;;;1;5;;2;1;2;;3;2;;2;2;3;63;714.375.202.026.363
2641859;1;5;1;10;2;2;1;6;2004;6;4;;1;;;1;5;;2;1;2;;2;1;;2;0;3;63;714.375.202.026.363
2641860;1;1;1;10;1;1;1;1;1951;60;1;3;1;;;3;;;2;1;2;;3;5;;2;5;3;63;115.576.895.232.731
2641860;1;2;1;10;2;2;1;7;1951;59;2;3;1;;;3;;;2;2;2;;1;0;;2;0;3;63;115.576.895.232.731
2641860;1;3;1;10;3;1;1;7;1978;32;3;6;2;2;;;;;2;2;2;;3;1;;2;1;3;63;115.576.895.232.731
2641861;1;1;1;10;1;1;1;6;1950;60;1;2;1;;;3;;;2;2;2;;1;0;;2;0;3;63;110.149.842.482.204
2641861;1;2;1;10;2;2;1;4;1952;58;2;2;1;;;3;;;2;2;2;;1;0;;2;0;3;63;110.149.842.482.204
2641861;1;3;1;10;2;1;1;4;1999;11;3;6;1;;;3;;;2;1;1;1;3;3;;2;3;3;63;110.149.842.482.204
2641862;1;1;1;10;1;1;1;3;1944;66;1;4;1;;;2;2;420000;2;1;2;;6;8;5;2;19;3;63;89.067.147.935.667
2641862;1;2;1;10;2;2;1;11;1967;43;3;4;1;;;1;3;67500;2;1;2;;5;11;2;2;11;3;63;89.067.147.935.667
2641862;1;3;1;10;2;1;1;5;2007;3;4;;1;;;1;5;;2;2;2;;1;0;;2;0;3;63;89.067.147.935.667
2641900;1;1;1;10;1;1;1;1;1976;35;1;3;1;;;1;1;98;2;1;2;;3;4;;2;4;3;63;15.820.533.639.809
2641900;1;2;1;10;2;2;1;12;1978;32;2;3;1;;;1;5;;2;1;2;;3;4;;2;4;3;63;15.820.533.639.809
2641900;1;3;1;10;3;2;1;12;1995;15;3;6;1;;;1;5;;2;1;1;1;4;8;;2;8;3;63;15.820.533.639.809
2641900;1;4;1;10;2;2;1;12;2005;5;3;;1;;;1;5;;2;2;1;1;2;0;;2;0;3;63;15.820.533.639.809
2641901;1;1;1;10;1;1;1;11;1957;53;1;2;1;;;1;4;;2;1;2;;3;5;;2;5;3;63;138.470.520.197.999
2641901;1;2;1;10;2;2;1;3;1971;40;2;2;1;;;1;5;;2;1;2;;3;3;;2;3;3;63;138.470.520.197.999
2641901;1;3;1;10;2;1;1;11;2000;10;4;6;1;;;1;5;;2;1;1;1;3;3;;2;3;3;63;138.470.520.197.999
2641901;1;4;1;10;2;2;1;2;2004;7;4;;1;;;1;5;;2;1;1;2;3;1;;2;1;3;63;138.470.520.197.999
2641902;1;1;1;10;1;1;1;8;1952;58;1;2;1;;;1;4;;2;2;2;;1;0;;2;0;3;63;140.917.711.208.038
2641902;1;2;1;10;2;2;1;3;1956;55;2;2;1;;;1;5;;2;1;2;;3;1;;2;1;3;63;140.917.711.208.038
2641903;1;1;1;10;1;1;1;3;1965;45;1;2;2;1;36;;;;1;1;2;;3;5;;2;5;3;63;172.719.488.712.977
2641903;1;2;1;10;2;2;1;12;1973;37;2;2;1;;;3;;;2;1;2;;3;5;;2;5;3;63;172.719.488.712.977
2641903;1;3;1;10;3;2;1;3;1999;12;3;6;1;;;3;;;2;1;1;1;3;2;;2;2;3;63;172.719.488.712.977
2641904;1;1;1;10;1;1;1;3;1958;52;1;2;1;;;1;4;;2;1;2;;3;2;;2;2;3;63;166.760.073.835.175
2641904;1;2;1;10;2;2;1;8;1958;52;2;2;1;;;1;5;;2;1;2;;3;5;;2;5;3;63;166.760.073.835.175
2641904;1;3;1;10;3;1;1;2;1978;33;3;6;1;;;3;;;2;1;2;;3;5;;2;5;3;63;166.760.073.835.175
2641904;1;4;1;10;4;1;1;7;1990;20;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;3;63;166.760.073.835.175
2641905;1;1;1;10;1;1;1;12;1957;53;1;3;1;;;1;1;21450;2;2;2;;3;1;;2;1;3;63;15.820.533.639.809
2641905;1;2;1;10;2;2;1;5;1979;31;2;3;1;;;1;5;;2;1;2;;3;5;;2;5;3;63;15.820.533.639.809
2641905;1;3;1;10;1;2;1;11;2000;10;3;6;1;;;1;5;;2;1;1;1;3;2;;2;2;3;63;15.820.533.639.809
2641905;1;4;1;10;1;2;1;11;2004;6;3;;1;;;1;5;;2;2;1;1;3;0;;2;0;3;63;15.820.533.639.809
2641906;1;1;1;10;1;1;1;1;1972;39;1;2;1;;;3;;;2;2;2;;1;0;;2;0;3;63;172.719.488.712.977
2641906;1;2;1;10;2;2;1;5;1973;37;2;2;1;;;3;;;2;1;2;;4;9;;2;9;3;63;172.719.488.712.977
2641906;1;3;1;10;3;2;1;5;1998;12;3;6;1;;;3;;;2;1;1;1;4;0;;2;5;3;63;172.719.488.712.977
2641907;1;1;1;10;1;1;1;2;1969;42;1;3;1;;;3;;;2;1;2;;4;6;;2;6;3;63;198.965.904.243.144
2641907;1;2;1;10;2;2;1;3;1972;38;2;3;1;;;3;;;2;1;1;1;4;0;;2;5;3;63;198.965.904.243.144
2641907;1;3;1;10;3;2;1;12;1993;17;3;6;1;;;3;;;2;1;1;1;5;10;1;2;10;3;63;198.965.904.243.144
2641907;1;4;1;10;4;2;1;1;1997;14;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;3;63;198.965.904.243.144
2641908;1;1;1;10;1;2;1;11;1928;82;1;5;1;;;3;;;2;2;2;;3;3;;2;3;3;63;151.746.160.094.671
2641909;1;1;1;10;1;1;1;8;1979;31;1;2;1;;;3;;;2;1;2;;4;6;;2;6;3;63;15.820.533.639.809
2641909;1;2;1;10;2;2;1;10;1982;28;2;2;1;;;3;;;2;1;2;;4;6;;2;6;3;63;15.820.533.639.809
2641909;1;3;1;10;3;2;1;5;1999;11;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;3;63;15.820.533.639.809
2641909;1;4;1;10;2;2;1;10;2001;9;3;;1;;;3;;;2;1;1;1;3;2;;2;2;3;63;15.820.533.639.809
2641910;1;1;1;10;1;1;1;1;1944;67;1;3;1;;;1;2;74900;2;1;2;;3;2;;2;2;3;63;140.917.711.208.038
2641910;1;2;1;10;2;2;1;1;1947;64;2;3;1;;;1;5;;2;1;2;;3;2;;2;2;3;63;140.917.711.208.038
2641917;1;1;1;10;1;1;1;9;1966;44;1;2;1;;;1;1;21450;2;1;2;;3;3;;2;3;3;63;18.574.268.737.313
2641917;1;2;1;10;2;2;1;1;1972;39;2;2;1;;;1;5;;2;1;1;1;4;8;;2;8;3;63;18.574.268.737.313
2641917;1;3;1;10;3;1;1;5;1994;16;3;6;1;;;1;5;;1;1;1;1;4;9;;2;9;3;63;18.574.268.737.313
2641917;1;4;1;10;4;1;1;1;1997;14;3;6;1;;;1;5;;2;1;1;1;4;8;;2;8;3;63;18.574.268.737.313
2641917;1;5;1;10;5;2;1;12;1991;19;5;6;1;;;3;;;2;1;1;1;4;7;;2;7;3;63;18.574.268.737.313
2641918;1;1;1;10;1;1;1;9;1958;52;1;2;1;;;1;1;21450;2;1;2;;3;4;;2;4;3;63;173.739.547.567.999
2641918;1;2;1;10;2;2;1;10;1976;34;2;2;1;;;1;5;;2;1;2;;3;2;;2;2;3;63;173.739.547.567.999
2641918;1;3;1;10;3;2;1;11;1996;14;3;6;1;;;1;5;;2;1;1;1;4;6;;2;6;3;63;173.739.547.567.999
2641918;1;4;1;10;4;2;1;10;1997;13;3;6;1;;;1;5;;2;1;1;1;4;6;;2;6;3;63;173.739.547.567.999
2641918;1;5;1;10;1;2;1;1;2003;8;3;;1;;;1;5;;2;1;1;1;3;2;;2;2;3;63;173.739.547.567.999
2641918;1;6;1;10;6;2;1;10;1961;49;6;2;2;1;10;;;;1;1;2;;3;3;;2;3;3;63;173.739.547.567.999
2641918;1;7;1;10;7;1;1;5;1957;53;8;2;2;1;10;;;;1;2;2;;1;0;;2;0;3;63;173.739.547.567.999
2641918;1;8;1;10;6;1;1;5;2001;9;6;;2;1;10;;;;1;2;2;;3;1;;2;1;3;63;173.739.547.567.999
2641919;1;1;1;10;1;1;1;2;1983;28;1;3;2;1;11;;;;1;1;2;;4;8;;2;8;3;63;146.473.073.182.809
2641919;1;2;1;10;2;2;1;7;1972;38;2;2;2;1;11;;;;2;1;2;;3;5;;2;5;3;63;146.473.073.182.809
2641920;1;1;1;10;1;1;1;10;1960;50;1;3;2;1;46;;;;1;1;2;;3;3;;2;3;3;63;136.175.614.647.464
2641920;1;2;1;10;2;2;1;4;1963;47;2;3;2;1;46;;;;2;1;2;;3;4;;2;4;3;63;136.175.614.647.464
2641920;1;3;1;10;3;1;1;6;1987;23;3;6;2;1;11;;;;1;1;2;;4;6;;2;6;3;63;136.175.614.647.464
2641920;1;4;1;10;4;1;1;12;1989;21;3;6;2;1;46;;;;2;1;2;;4;6;;2;6;3;63;136.175.614.647.464
2641920;1;5;1;10;5;1;1;2;1995;16;3;6;2;1;46;;;;2;1;2;;3;5;;2;5;3;63;136.175.614.647.464
2641920;1;6;1;10;6;1;1;3;1997;13;3;6;2;1;46;;;;1;1;2;;3;3;;2;3;3;63;136.175.614.647.464
2641920;1;7;1;10;7;2;1;5;1985;25;3;4;2;1;46;;;;1;1;2;;4;6;;2;6;3;63;136.175.614.647.464
2641920;1;8;1;10;7;2;1;4;2009;1;4;;2;2;;;;;1;;;;;;;2;;3;63;136.175.614.647.464
2641921;1;1;1;10;1;1;1;4;1952;58;1;4;1;;;1;1;21450;2;1;2;;3;4;;2;4;3;63;143.698.926.514.651
2641922;1;1;1;10;1;2;1;7;1989;21;1;3;1;;;1;5;;2;1;2;;6;1;2;2;12;3;63;201.060.791.583.818
2641922;1;2;1;10;2;1;1;2;1969;42;2;3;1;;;1;1;21450;2;1;2;;4;8;;2;8;3;63;201.060.791.583.818
2641922;1;3;1;10;3;1;1;5;1994;16;3;6;1;;;1;5;;2;1;1;1;6;0;2;2;11;3;63;201.060.791.583.818
2641923;1;1;1;10;1;1;1;12;1957;53;1;2;1;;;3;;;2;1;2;;3;3;;2;3;3;63;194.549.192.253.742
2641923;1;2;1;10;2;2;1;10;1988;22;2;2;1;;;3;;;1;1;2;;5;11;2;2;11;3;63;194.549.192.253.742
2641924;1;1;1;10;1;1;1;5;1967;43;1;2;2;1;36;;;;1;1;2;;3;5;;2;5;3;63;188.305.449.116.551
2641924;1;2;1;10;2;2;1;4;1973;37;2;2;1;;;1;2;64300;2;1;2;;3;3;;2;3;3;63;188.305.449.116.551
2641924;1;3;1;10;3;1;1;7;1995;15;3;6;2;1;24;;;;2;1;1;1;4;7;;2;7;3;63;188.305.449.116.551
2641924;1;4;1;10;4;2;1;11;1995;15;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;3;63;188.305.449.116.551
2641924;1;5;1;10;5;2;1;3;2000;11;3;6;1;;;1;5;;2;1;1;1;3;4;;2;4;3;63;188.305.449.116.551
2641924;1;6;1;10;2;1;1;4;2002;8;3;;1;;;1;5;;2;1;1;1;3;3;;2;3;3;63;188.305.449.116.551
2641924;1;7;1;10;2;2;1;12;2003;7;3;;1;;;3;;;2;2;1;1;3;0;;2;0;3;63;188.305.449.116.551
2641925;1;1;1;10;1;1;1;4;1984;26;1;2;1;;;3;;;2;1;2;;5;11;2;2;11;3;63;152.984.672.512.886
2641925;1;2;1;10;2;2;1;12;1970;40;2;2;1;;;3;;;2;1;2;;3;2;;2;2;3;63;152.984.672.512.886
2641925;1;3;1;10;3;1;1;8;1996;14;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;3;63;152.984.672.512.886
2641926;1;1;1;10;1;1;1;11;1969;41;1;2;2;1;3;;;;2;1;2;;5;11;2;2;11;3;63;146.473.073.182.809
2641926;1;2;1;10;2;2;1;12;1969;41;2;2;1;;;1;3;66950;2;1;2;;5;11;2;2;11;3;63;146.473.073.182.809
2641927;1;1;1;10;1;2;1;9;1972;38;1;6;2;1;24;;;;2;1;2;;5;11;2;2;11;3;63;1.444.299.350.758
2641927;1;2;1;10;2;2;1;5;1993;17;3;6;2;1;3;;;;2;1;1;1;4;9;;2;9;3;63;1.444.299.350.758
2641927;1;3;1;10;2;2;1;9;2010;0;4;;2;2;;;;;2;;;;;;;2;;3;63;1.444.299.350.758
2642685;1;1;1;10;1;1;1;9;1964;46;1;2;1;;;1;3;63000;2;1;2;;3;5;;2;5;3;18;985.913.472.339.375
2642685;1;2;1;10;2;2;1;4;1961;49;2;2;1;;;3;;;2;1;2;;4;6;;2;6;3;18;985.913.472.339.375
2642685;1;3;1;10;2;2;1;10;2002;8;3;;1;;;3;;;2;1;1;1;3;1;;2;1;3;18;985.913.472.339.375
2642686;1;1;1;10;1;1;1;6;1950;60;1;2;1;;;3;;;2;2;2;;1;0;;2;0;3;18;998.185.679.998.861
2642686;1;2;1;10;2;2;1;11;1962;48;2;2;1;;;3;;;2;1;2;;3;3;;2;3;3;18;998.185.679.998.861
2642686;1;3;1;10;3;2;1;6;1995;15;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;3;18;998.185.679.998.861
2642686;1;4;1;10;2;2;1;4;2001;9;5;;1;;;3;;;2;1;1;1;3;3;;2;3;3;18;998.185.679.998.861
2642687;1;1;1;10;1;1;1;11;1966;44;1;2;1;;;3;;;2;1;2;;3;2;;2;2;3;18;103.456.401.800.748
2642687;1;2;1;10;2;2;1;5;1966;44;2;2;1;;;3;;;2;1;2;;3;4;;2;4;3;18;103.456.401.800.748
2642687;1;3;1;10;3;1;1;4;1994;16;3;6;1;;;3;;;2;1;1;1;5;10;1;2;10;3;18;103.456.401.800.748
2642687;1;4;1;10;1;2;1;8;2001;9;5;;1;;;3;;;2;1;1;1;3;3;;2;3;3;18;103.456.401.800.748
2642688;1;1;1;10;1;1;1;2;1945;66;1;2;1;;;1;3;67000;2;1;2;;6;9;5;2;20;3;18;910.529.640.612.524
2642688;1;2;1;10;2;2;1;1;1957;54;2;2;1;;;1;3;96000;2;1;2;;6;6;5;2;17;3;18;910.529.640.612.524
2642689;1;1;1;10;1;1;1;4;1958;52;1;4;1;;;3;;;2;1;2;;3;2;;2;2;3;18;125.745.174.265.239
2642690;1;1;1;10;1;1;1;12;1961;49;1;2;1;;;3;;;2;1;2;;4;8;;2;8;3;18;105.371.135.046.986
2642690;1;2;1;10;2;2;1;7;1976;34;2;2;1;;;3;;;2;1;2;;3;5;;2;5;3;18;105.371.135.046.986
2642690;1;3;1;10;3;2;1;11;1997;13;3;6;1;;;3;;;2;1;1;1;3;2;;2;2;3;18;105.371.135.046.986
2642690;1;4;1;10;2;1;1;4;2002;8;3;;1;;;3;;;2;1;1;1;3;1;;2;1;3;18;105.371.135.046.986
2642690;1;5;1;10;2;2;1;3;2005;6;3;;1;;;3;;;2;2;2;;1;0;;2;0;3;18;105.371.135.046.986
2642690;1;6;1;10;2;2;1;2;2009;2;3;;1;;;3;;;2;;;;;;;2;;3;18;105.371.135.046.986
2642691;1;1;1;10;1;2;1;12;1924;86;1;5;1;;;3;;;2;2;2;;1;0;;2;0;3;18;116.675.006.474.932
2642691;1;2;1;10;2;2;1;10;1956;54;3;4;1;;;3;;;2;1;2;;3;5;;2;5;3;18;116.675.006.474.932
2642691;1;3;1;10;3;2;1;3;1993;18;4;6;1;;;3;;;2;1;1;1;4;9;;2;9;3;18;116.675.006.474.932
2642692;1;1;1;10;1;1;1;3;1974;36;1;3;1;;;1;1;40000;2;1;1;1;6;5;4;2;16;3;18;105.463.770.248.386
2642692;1;2;1;10;2;2;1;8;1979;31;2;3;1;;;1;5;;2;1;1;1;6;4;2;2;15;3;18;105.463.770.248.386
2642692;1;3;1;10;2;1;1;9;2005;5;3;;1;;;1;5;;2;1;1;2;2;0;;2;0;3;18;105.463.770.248.386
2642692;1;4;1;10;2;1;1;3;2011;0;3;;1;;;1;5;;2;;;;;;;2;;3;18;105.463.770.248.386
2642709;1;1;1;10;1;1;1;12;1944;66;1;3;1;;;3;;;2;2;2;;1;0;;2;0;3;18;105.284.787.915.394
2642709;1;2;1;10;2;2;1;3;1951;60;2;3;1;;;3;;;2;1;2;;3;3;;2;3;3;18;105.284.787.915.394
2642710;1;1;1;10;1;2;1;3;1958;52;1;4;1;;;3;;;2;1;2;;3;2;;2;2;3;18;878.276.875.070.958
2642710;1;2;1;10;2;1;1;10;1931;79;5;5;1;;;3;;;2;1;2;;3;3;;2;3;3;18;878.276.875.070.958
2642710;1;3;1;10;3;1;1;12;1928;82;5;6;1;;;3;;;2;2;2;;1;0;;2;0;3;18;878.276.875.070.958
2642710;1;4;1;10;4;1;1;10;1995;15;9;6;1;;;3;;;2;1;1;1;5;10;1;2;10;3;18;878.276.875.070.958
2642711;1;1;1;10;1;1;1;1;1943;68;1;3;1;;;1;5;;2;1;2;;6;5;4;2;16;3;18;105.284.787.915.394
2642711;1;2;1;10;2;2;1;10;1954;56;2;3;1;;;1;5;;2;1;2;;5;11;2;2;11;3;18;105.284.787.915.394
2642712;1;1;1;10;1;1;1;5;1943;67;1;3;1;;;3;;;2;2;2;;1;0;;2;0;3;18;105.284.787.915.394
2642712;1;2;1;10;2;2;1;4;1947;63;2;3;1;;;3;;;2;2;2;;1;0;;2;0;3;18;105.284.787.915.394
2644457;1;1;1;10;1;1;1;8;1952;58;1;4;1;;;3;;;1;1;2;;3;5;;2;5;3;63;171.249.729.159.231
2644457;1;2;1;10;2;1;1;3;1957;54;9;4;1;;;3;;;2;1;2;;3;5;;2;5;3;63;171.249.729.159.231
2644457;1;3;1;10;3;1;1;7;1957;53;9;4;1;;;3;;;2;2;2;;1;0;;2;0;3;63;171.249.729.159.231
2644458;1;1;1;10;1;1;1;5;1958;52;1;3;1;;;1;1;21450;2;1;2;;3;3;;2;3;3;63;146.473.073.182.809
2644458;1;2;1;10;2;2;1;8;1961;49;2;3;1;;;1;5;;2;1;2;;3;2;;2;2;3;63;146.473.073.182.809
2644459;1;1;1;10;1;1;1;8;1977;33;1;3;1;;;1;1;21450;2;1;2;;3;3;;2;3;3;63;201.060.791.583.818
2644459;1;2;1;10;2;2;1;8;1989;21;2;3;1;;;1;5;;2;1;2;;5;11;2;2;11;3;63;201.060.791.583.818
2644459;1;3;1;10;3;1;1;9;1990;20;5;6;1;;;1;1;21450;2;1;1;1;3;3;;2;3;3;63;201.060.791.583.818
2644460;1;1;1;10;1;1;1;9;1974;36;1;3;1;;;1;5;;2;1;2;;6;5;4;2;16;3;63;131.958.920.867.922
2644460;1;2;1;10;2;2;1;9;1978;32;2;3;1;;;1;1;80000;2;1;2;;6;7;5;2;18;3;63;131.958.920.867.922
2644460;1;3;1;10;2;2;1;1;2008;3;3;;1;;;1;5;;2;2;2;;1;0;;2;0;3;63;131.958.920.867.922
2644461;1;1;1;10;1;1;1;1;1962;49;1;2;1;;;3;;;2;1;2;;3;5;;2;5;3;63;205.477.503.573.221
2644461;1;2;1;10;2;2;1;10;1966;44;2;2;1;;;3;;;2;1;2;;4;6;;2;6;3;63;205.477.503.573.221
2644461;1;3;1;10;3;1;1;7;1995;15;3;6;1;;;3;;;2;1;1;1;5;10;1;2;10;3;63;205.477.503.573.221
2644461;1;4;1;10;4;2;1;10;1997;13;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;3;63;205.477.503.573.221
2644461;1;5;1;10;5;2;1;1;2001;10;3;6;1;;;3;;;2;1;1;1;4;0;;2;5;3;63;205.477.503.573.221
2644462;1;1;1;10;1;1;1;2;1970;41;1;2;1;;;1;1;21450;2;1;2;;3;5;;2;5;3;63;170.061.586.571.194
2644462;1;2;1;10;2;2;1;10;1974;36;2;2;1;;;1;5;;2;1;2;;3;5;;2;5;3;63;170.061.586.571.194
2644462;1;3;1;10;3;2;1;1;1997;14;3;6;1;;;1;5;;2;1;1;1;4;8;;2;8;3;63;170.061.586.571.194
2644462;1;4;1;10;2;1;1;12;2009;1;3;;1;;;1;5;;2;;;;;;;2;;3;63;170.061.586.571.194
2644537;1;1;1;10;1;1;1;7;1966;44;1;2;1;;;3;;;2;1;2;;3;2;;2;2;3;63;159.496.271.842.962
2644537;1;2;1;10;2;2;1;4;1964;46;2;2;1;;;3;;;2;1;2;;3;2;;2;2;3;63;159.496.271.842.962
2644537;1;3;1;10;3;1;1;11;1987;23;3;6;2;1;36;;;;2;1;2;;4;8;;2;8;3;63;159.496.271.842.962
2644537;1;4;1;10;4;1;1;5;1991;19;3;6;1;;;3;;;2;1;2;;4;6;;2;6;3;63;159.496.271.842.962
2644539;1;1;1;10;1;1;1;9;1954;56;1;3;1;;;1;3;64000;2;1;2;;5;11;2;2;11;3;63;944.770.888.198.957
2644539;1;2;1;10;2;2;1;10;1959;51;2;3;1;;;1;5;;2;1;2;;5;11;2;2;11;3;63;944.770.888.198.957
2644539;1;3;1;10;3;2;1;2;1923;88;5;5;1;;;1;5;;2;1;2;;3;3;;2;3;3;63;944.770.888.198.957
2644539;1;4;1;10;4;2;1;5;1946;64;5;5;1;;;1;5;;2;1;2;;5;11;2;2;11;3;63;944.770.888.198.957
2644539;1;5;1;10;5;2;1;8;1963;47;9;6;1;;;3;;;2;1;2;;4;7;;2;7;3;63;944.770.888.198.957
2644540;1;1;1;10;1;1;1;6;1983;27;1;6;1;;;1;4;;2;1;2;;5;10;1;2;10;3;63;174.023.875.827.389
2644540;2;1;2;10;1;1;1;1;1974;37;1;2;1;;;1;1;21424;2;1;2;;1;0;;2;0;3;63;174.023.875.827.389
2644540;2;2;2;10;2;2;1;1;1970;41;2;2;1;;;1;5;;2;1;2;;4;6;;2;6;3;63;174.023.875.827.389
2644540;3;1;3;10;1;1;1;6;1982;28;1;6;1;;;1;4;;2;2;2;;1;0;;2;0;3;63;174.023.875.827.389
2644541;1;1;1;10;1;1;1;11;1982;28;1;3;2;1;8;;;;2;1;2;;3;5;;2;5;3;63;143.815.171.041.026
2644541;1;2;1;10;2;2;1;9;1976;34;2;3;2;1;1;;;;2;1;2;;3;3;;2;3;3;63;143.815.171.041.026
2644541;1;3;1;10;2;1;1;6;2007;3;3;;2;1;1;;;;2;2;2;;1;0;;2;0;3;63;143.815.171.041.026
2644542;1;1;1;10;1;1;1;7;1985;25;1;3;1;;;1;4;;2;1;2;;4;6;;2;6;3;63;146.473.073.182.809
2644542;1;2;1;10;2;2;1;10;1984;26;2;3;1;;;1;1;21450;2;1;2;;5;11;2;2;11;3;63;146.473.073.182.809
2644543;1;1;1;10;1;1;1;12;1934;76;1;3;1;;;3;;;2;1;2;;3;2;;2;2;3;63;178.281.625.918.713
2644543;1;2;1;10;2;2;1;12;1949;61;2;3;1;;;3;;;2;1;2;;3;2;;2;2;3;63;178.281.625.918.713
2644543;2;1;2;10;1;1;1;7;1981;29;1;2;1;;;3;;;2;1;2;;4;6;;2;6;3;63;178.281.625.918.713
2644543;2;2;2;10;2;2;1;6;1986;24;2;2;1;;;3;;;2;1;2;;4;6;;2;6;3;63;178.281.625.918.713
2644543;2;3;2;10;1;1;1;5;2004;6;3;;1;;;3;;;2;1;1;1;3;2;;2;2;3;63;178.281.625.918.713
2645038;1;1;1;10;1;1;1;9;1949;61;1;6;1;;;3;;;2;1;2;;3;3;;2;3;3;19;12.183.585.219.658
2645038;1;2;1;10;2;2;1;7;1957;53;5;3;1;;;3;;;2;1;2;;3;3;;2;3;3;19;12.183.585.219.658
2645038;1;3;1;10;3;1;1;9;1967;43;5;3;1;;;3;;;2;1;2;;3;3;;2;3;3;19;12.183.585.219.658
2645038;1;4;1;10;4;1;1;12;2001;9;5;;1;;;3;;;2;1;1;1;3;3;;2;3;3;19;12.183.585.219.658
2645039;1;1;1;10;1;1;1;5;1951;59;1;3;1;;;3;;;2;1;2;;3;2;;2;2;3;19;593.294.059.379.725
2645039;1;2;1;10;2;2;1;10;1965;45;2;3;1;;;3;;;2;1;2;;3;2;;2;2;3;19;593.294.059.379.725
