Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
2974770;1;2;1;80;2;1;3;6; ;2; ;2; ; ; ; ;9;2;1;06;63;853,340898306177
2974770;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;853,340898306177
2974771;1;2;1;80;2;1;1;6; ;2; ;2; ; ; ; ;9;2;1;06;63;650,859437755658
2974773;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;768,739365925347
2974776;1;5;1;80;2;2; ; ; ;2; ;2; ;1;1; ;9; ;1;06;63;651,988300249237
2974778;1;2;1;80;2;1;3;6; ;2; ;2; ; ; ; ;9;2;1;06;63;1008,79785750651
2974778;1;3;1;80;2;1;1;3; ;2; ;2; ; ; ; ;2;2;1;06;63;1008,79785750651
2974778;1;4;1;80;2;1;1;8; ;2; ;1;40000; ; ; ;9;2;1;06;63;1008,79785750651
2974779;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;988,868974526934
2974779;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;988,868974526934
2974792;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;947,144144553981
2974792;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;947,144144553981
2974793;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;571,338950146088
2974793;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;06;63;571,338950146088
2974793;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;571,338950146088
2974793;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;571,338950146088
2974795;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;63;541,004330056699
2974796;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;472,454659127023
2974798;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;1023,42706910884
2974798;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;1023,42706910884
2974798;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;1023,42706910884
2974810;1;3;1;80;2;1;2;8; ;2; ;2; ; ; ; ;2;2;1;06;63;901,323666446634
2974810;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;06;63;901,323666446634
2974811;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;867,970109908511
2974815;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;650,859437755658
2974817;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;787,591537219259
2974818;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;662,417047300399
2974818;1;5;1;80;2;1;1;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ;ESTA EMBARAZADA;12;2;1;06;63;662,417047300399
2976851;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;06;50;577,445612427768
2976854;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;06;50;868,24941733051
2976854;1;2;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;50;868,24941733051
2976855;1;2;1;80;2;1;2;6; ;2; ;2; ; ; ; ;9;2;1;06;50;1512,9310601525
2976855;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;1512,9310601525
2976855;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;1512,9310601525
2976855;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;1512,9310601525
2976884;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;964,020479941821
2976884;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;964,020479941821
2976886;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;06;50;577,445612427768
2976909;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;50;913,713082584843
2978528;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;06;13;3297,53584637696
2978529;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2541,06888386785
2978539;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;2435,52842854962
2978549;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;06;13;1155,956003586
2978550;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;2555,4372016529
2978551;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1147,25288682926
2978552;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1398,56586244483
2978553;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1409,81249685497
2978554;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1341,66119509135
2978554;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1341,66119509135
2978556;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3518,29246038667
2978556;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3518,29246038667
2978556;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3518,29246038667
2978557;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1996,69143018693
2978557;1;2;1;80;2;1;1;8; ;2; ;1;80000; ; ; ;1;2;1;06;13;1996,69143018693
2978558;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2975,31428477768
2978559;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;06;13;3376,7779295825
2978561;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;2435,52842854962
2978562;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3348,23615142018
