Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
2973402;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;17; ;16; ; ; ; ; ; ;884,305937872302;1;06;05;05
2973402;1;4;1;90; ;2;1;1;1;2;2;2;2;2;2; ;12;7;8; ; ; ; ; ; ;884,305937872302;1;06;05;05
2973403;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;14; ; ; ; ; ; ;809,925420256082;1;06;05;05
2973403;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;6; ;11;8; ; ; ; ; ;809,925420256082;1;06;05;05
2973404;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;15; ;12;12; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973404;1;7;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;1217,96227432401;1;06;05;05
2973404;1;8;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;1217,96227432401;1;06;05;05
2973405;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;10; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973405;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;21; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973406;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;654,350919696784;1;06;05;05
2973406;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;654,350919696784;1;06;05;05
2973407;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973407;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973407;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973408;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973408;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973408;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973409;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;937,78141152772;1;06;05;05
2973409;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;937,78141152772;1;06;05;05
2973409;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;937,78141152772;1;06;05;05
2973409;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;937,78141152772;1;06;05;05
2973410;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;709,681188800948;1;06;05;05
2973410;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;709,681188800948;1;06;05;05
2973410;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;709,681188800948;1;06;05;05
2973410;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;709,681188800948;1;06;05;05
2973410;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;8; ; ; ; ;2; ; ; ;709,681188800948;1;06;05;05
2973411;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;923,195340038523;1;06;05;05
2973411;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;42; ;14;40; ; ; ; ; ;923,195340038523;1;06;05;05
2973411;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;923,195340038523;1;06;05;05
2973411;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;923,195340038523;1;06;05;05
2973412;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1196,75238932482;1;06;05;05
2973412;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1196,75238932482;1;06;05;05
2973413;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;860,700375075158;1;06;05;05
2973413;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;860,700375075158;1;06;05;05
2973414;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;790,199561097973;1;06;05;05
2973414;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;34; ;25; ; ; ; ; ; ;790,199561097973;1;06;05;05
2973414;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;790,199561097973;1;06;05;05
2973415;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;931,769146393802;1;06;05;05
2973415;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;931,769146393802;1;06;05;05
2973415;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;931,769146393802;1;06;05;05
2973415;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;931,769146393802;1;06;05;05
2973416;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973416;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973416;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973417;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;955,576386987458;1;06;05;05
2973417;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;955,576386987458;1;06;05;05
2973418;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1119,621851575;1;06;05;05
2973418;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1119,621851575;1;06;05;05
2973420;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;936,450050225776;1;06;05;05
2973420;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;936,450050225776;1;06;05;05
2973420;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;936,450050225776;1;06;05;05
2973420;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;936,450050225776;1;06;05;05
2973420;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;936,450050225776;1;06;05;05
2973421;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;28; ;8; ; ;3; ; ; ;913,272396196625;1;06;05;05
2973421;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;4; ; ; ;913,272396196625;1;06;05;05
2973422;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973422;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1111,70470677648;1;06;05;05
2973423;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973423;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973423;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1022,68936641744;1;06;05;05
2973424;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1462,86391229869;1;06;05;05
2973424;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1462,86391229869;1;06;05;05
2973424;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1462,86391229869;1;06;05;05
2973424;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1462,86391229869;1;06;05;05
2973425;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1125,55802845929;1;06;05;05
2973425;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;30; ;10; ; ;2; ; ; ;1125,55802845929;1;06;05;05
2973426;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;966,729510748771;1;06;05;05
2973426;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;966,729510748771;1;06;05;05
2973426;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;8; ; ; ;966,729510748771;1;06;05;05
2973426;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;966,729510748771;1;06;05;05
2973426;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;966,729510748771;1;06;05;05
2973427;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;846,159416766642;1;06;05;05
2973428;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;919,342390476898;1;06;05;05
2973428;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;15; ; ; ; ; ; ;919,342390476898;1;06;05;05
2973428;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;919,342390476898;1;06;05;05
2973429;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;877,86576397039;1;06;05;05
2973429;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;877,86576397039;1;06;05;05
2973429;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;877,86576397039;1;06;05;05
2973429;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;877,86576397039;1;06;05;05
2973429;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;877,86576397039;1;06;05;05
2973430;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973430;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;21; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973431;1;1;1;90; ;2;2;2;1;2;2;2;2;1;2; ; ; ;10; ; ; ; ;15; ;1096,56481605756;1;06;05;05
2973431;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;1096,56481605756;1;06;05;05
2973433;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2028,4368047784;1;06;05;05
2973433;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;2028,4368047784;1;06;05;05
2973433;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2028,4368047784;1;06;05;05
2973434;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973434;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;28; ; ; ; ; ; ;1111,04804521972;1;06;05;05
2973435;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;990,536751342428;1;06;05;05
2973435;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;30; ;10;15; ; ; ; ; ;990,536751342428;1;06;05;05
2973435;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;990,536751342428;1;06;05;05
2973436;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;675,472100480676;1;06;05;05
2973436;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;30; ; ;16; ; ; ; ; ;675,472100480676;1;06;05;05
2973436;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;15; ; ;20; ; ; ; ; ;675,472100480676;1;06;05;05
2973436;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;675,472100480676;1;06;05;05
2973436;1;5;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;2; ; ; ; ; ;675,472100480676;1;06;05;05
2973436;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;675,472100480676;1;06;05;05
2973437;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;727,476164260686;1;06;05;05
2973437;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;10; ; ; ; ; ;727,476164260686;1;06;05;05
2973437;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;20; ; ; ; ; ;727,476164260686;1;06;05;05
2973438;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;1090,65539325068;1;06;05;05
2973438;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;1090,65539325068;1;06;05;05
2973439;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973439;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973439;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973439;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973439;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973439;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1362,96873122919;1;06;05;05
2973440;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;268,982172073411;1;06;66;66
2973440;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;268,982172073411;1;06;66;66
2973440;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;268,982172073411;1;06;66;66
2973440;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;268,982172073411;1;06;66;66
2973441;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;514,502839904607;1;06;66;66
2973441;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;514,502839904607;1;06;66;66
2973441;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;514,502839904607;1;06;66;66
2973441;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;514,502839904607;1;06;66;66
2973442;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;20;35; ; ; ; ; ;334,546731540727;1;06;66;66
2973442;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;334,546731540727;1;06;66;66
2973442;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;334,546731540727;1;06;66;66
2973442;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;334,546731540727;1;06;66;66
2973443;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;225,311829049807;1;06;66;66
2973443;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;16; ;20; ; ;8; ; ; ;225,311829049807;1;06;66;66
2973444;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;18; ; ; ; ; ; ;499,316882600227;1;06;66;66
2973444;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;8; ; ; ; ; ; ;499,316882600227;1;06;66;66
2973445;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;4;271,790072292918;1;06;66;66
2973445;1;2;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;20; ; ; ;271,790072292918;1;06;66;66
2973446;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;202,967585370286;1;06;66;66
2973446;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;202,967585370286;1;06;66;66
2973446;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;18; ; ; ; ; ; ;202,967585370286;1;06;66;66
2973447;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;171,226450367433;1;06;66;66
2973447;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;171,226450367433;1;06;66;66
2973447;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;171,226450367433;1;06;66;66
2973448;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;238,040716852614;1;06;66;66
2973448;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;10; ; ; ; ; ; ;238,040716852614;1;06;66;66
2973448;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;238,040716852614;1;06;66;66
2973448;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;238,040716852614;1;06;66;66
2973449;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;210,962883233592;1;06;66;66
2973449;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;210,962883233592;1;06;66;66
2973449;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;210,962883233592;1;06;66;66
2973450;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;201,135456255487;1;06;66;66
2973450;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;201,135456255487;1;06;66;66
2973450;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;201,135456255487;1;06;66;66
2973450;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;201,135456255487;1;06;66;66
2973451;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;258,955381723128;1;06;66;66
2973451;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;258,955381723128;1;06;66;66
2973451;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;258,955381723128;1;06;66;66
2973451;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;8; ; ; ;258,955381723128;1;06;66;66
2973452;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;239,086628860059;1;06;66;66
2973452;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;5; ; ; ;239,086628860059;1;06;66;66
2973453;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973453;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973453;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973454;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973454;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973454;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;203,929893800293;1;06;66;66
2973455;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;246,219569193675;1;06;66;66
2973456;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;177,163177867315;1;06;66;66
2973456;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;177,163177867315;1;06;66;66
2973456;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;177,163177867315;1;06;66;66
2973456;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;5; ; ; ;177,163177867315;1;06;66;66
2973459;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;229,046375835074;1;06;66;66
2973459;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;229,046375835074;1;06;66;66
2973459;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;229,046375835074;1;06;66;66
2973461;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973461;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973461;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973462;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973462;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973462;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973463;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973463;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973463;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;253,018654223246;1;06;66;66
2973464;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;222,755039742592;1;06;66;66
2973464;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;222,755039742592;1;06;66;66
2973464;1;3;1;90; ;2;1;2;1;2;2;1;2;2;2; ;5; ;8; ; ;8; ; ; ;222,755039742592;1;06;66;66
2973465;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;370,316951461242;1;06;66;66
2973465;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;370,316951461242;1;06;66;66
2973465;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;370,316951461242;1;06;66;66
2973465;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;370,316951461242;1;06;66;66
2973466;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;236,062372119973;1;06;66;66
2973466;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;236,062372119973;1;06;66;66
2973466;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;12; ; ; ; ; ; ;236,062372119973;1;06;66;66
2973467;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;318,469952328457;1;06;66;66
2973467;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;318,469952328457;1;06;66;66
2973467;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;318,469952328457;1;06;66;66
2973468;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;254,987468962589;1;06;66;66
2973468;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;254,987468962589;1;06;66;66
2973469;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;238,071665417404;1;06;66;66
