Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2969414;2;3;2;70;73;73;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;81; ; ;1;2; ;06;73;332,883568239243
2969415;1;3;1;70;73;136;48;1; ;2;126;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;09;65;1;2;6593;06;73;178,506725573175
2969540;1;2;1;70;17;156;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;11;45;1;2;4521;06;17;149,672704679135
2969541;1;3;1;70;17;26;48;1; ;2;26;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;06;39;75;1;2;7512;06;17;188,472345602087
2969543;1;1;1;70;17;48;48;1; ;2;3;1; ;3;9;ES BENEFICIARIO DE LA EX ESPOSA; ; ; ; ; ; ; ; ;1; ;1;200000;2;85;85;45;1;2;4542;06;17;280,149110469897
2969545;1;1;1;70;17;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;38;38;64;1;1;6421;06;17;138,188015262224
2969546;1;3;1;70;17;3;48;1; ;2;3;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;566700;2;38;38;74;1;1;7499;06;17;118,759507127068
2969565;1;3;1;70;73;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;06;73;219,544570357975
2969569;1;1;1;70;73;5;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;1;5233;06;73;171,973657803432
2969585;1;2;1;70;73;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;73;237,367138788064
2969588;1;2;1;70;73;52;60;4; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;06;73;231,665037459272
2969592;2;1;2;70;73;40;10;4; ;2;364;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;54;13;80;1;2;8043;06;73;268,659355157451
2969669;2;2;2;70;23;4;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;15;1;1;1594;06;23;89,7075104348989
2969670;2;1;2;70;23;8;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;1;5051;06;23;192,521841473566
2969697;1;1;1;70;54;16;24;4; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;06;54;217,959061097162
2969698;1;2;1;70;54;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;2; ;06;54;262,228436623769
2969749;1;3;1;70;66;2;48;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;81;36;1;1;3611;06;66;281,223698340476
2969750;1;2;1;70;66;48;48;1; ;2;120;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;64;1;2;6422;06;66;216,818312242711
2969753;1;3;1;70;66;32;48;1; ;2;32;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;45;36;1;2;3612;06;66;182,052920499772
2969754;1;2;1;70;66;104;48;2; ;2;104;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;32;80;1;2;8050;06;66;223,109648335193
2969786;1;2;1;70;68;32;72;1; ;2;32;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;2;5512;06;68;420,00706297082
2969797;1;1;1;70;68;22;48;4; ;2;22;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0140;06;68;427,854231389483
2969798;1;2;1;70;68;2;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;06;68;365,662601489788
2969803;1;2;1;70;68;5;48;1; ;2;260;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;39;18;1;1;1810;06;68;528,877209815549
2969835;1;1;1;70;76;8;72;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;97;95;45;1;1;4542;06;76;1015,91282723193
2969836;1;1;1;70;76;5;84;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;06;76;904,948179803146
2969839;1;2;1;70;76;12;24;1; ;2;2;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1929;06;76;1120,1887059745
2969862;1;1;1;70;52;208;24;1; ;2;460;5; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;03;21;64;1;2;6422;06;52;164,060351062213
2969866;1;4;1;70;52;28;48;1; ;2;25;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;06;52;148,810423331083
2969870;1;3;1;70;52;54;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;58;39;74;1;2;7499;06;52;140,608021841306
2969870;1;5;1;70;52;54;48;1; ;2;54;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;28;1;2;2892;06;52;140,608021841306
2969875;1;1;1;70;52;2;48;4; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;1;4521;06;52;149,592117780045
2969877;1;1;1;70;52;54;48;1; ;2;108;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;06;52;149,861924439503
2969879;1;1;1;70;52;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;99;2;02;02;45;1;1;4521;06;52;143,173345746836
2969882;1;1;1;70;52;21;24;1; ;2;34;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;55;55;95;1;2;9500;06;52;170,258059049434
2969884;1;2;1;70;52;104;24;3; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;2;9500;06;52;161,966585091626
2969895;1;3;1;70;52;52;48;1; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;43;70;1;2;7020;06;52;125,801714563323
2969903;1;1;1;70;05;110;48;1; ;2;110;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;06;05;935,080892691378
