Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
2974770;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;853,340898306177
2974770;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;2;06;63;853,340898306177
2974770;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;63;853,340898306177
2974771;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;06;63;650,859437755658
2974771;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;63;650,859437755658
2974772;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;06;63;867,970109908511
2974772;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;28; ;21; ; ; ; ; ; ;2;06;63;867,970109908511
2974772;1;3;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ;2;06;63;867,970109908511
2974773;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;768,739365925347
2974773;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;06;63;768,739365925347
2974773;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;768,739365925347
2974773;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;63;768,739365925347
2974774;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;12; ; ; ; ; ; ;2;06;63;477,321627133461
2974774;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;3;28; ;28; ; ; ; ; ; ;2;06;63;477,321627133461
2974776;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;651,988300249237
2974776;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;35; ;14; ; ; ; ; ; ;2;06;63;651,988300249237
2974776;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;651,988300249237
2974776;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;49; ; ; ; ; ; ;2;06;63;651,988300249237
2974778;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;1008,79785750651
2974778;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;42; ;14; ; ; ; ; ; ;2;06;63;1008,79785750651
2974778;1;3;1;90; ;1;2;1;2;2;2;2;2;2;2;20; ;14; ; ; ; ; ; ; ;2;06;63;1008,79785750651
2974778;1;4;1;90; ;2;2;1;2;1;2;2;2;2;2; ; ;21; ;35; ; ; ; ; ;2;06;63;1008,79785750651
2974779;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;3;2;06;63;988,868974526934
2974779;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;06;63;988,868974526934
2974779;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;06;63;988,868974526934
2974790;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;06;63;712,513150708182
2974790;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;63;712,513150708182
2974791;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;06;63;534,108372079548
2974791;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;06;63;534,108372079548
2974792;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;947,144144553981
2974792;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;63;947,144144553981
2974792;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;63;947,144144553981
2974792;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;63;947,144144553981
2974793;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;5; ; ; ; ; ; ;2;06;63;571,338950146088
2974793;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;571,338950146088
2974793;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;8;32; ; ; ; ; ; ; ; ;2;06;63;571,338950146088
2974793;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;3;8; ; ; ; ; ; ; ; ;2;06;63;571,338950146088
2974795;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ; ;2;06;63;541,004330056699
2974796;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;06;63;472,454659127023
2974796;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;2;06;63;472,454659127023
2974798;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;1023,42706910884
2974798;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;63;1023,42706910884
2974798;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;06;63;1023,42706910884
2974798;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;63;1023,42706910884
2974810;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;901,323666446634
2974810;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;06;63;901,323666446634
2974810;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;63;901,323666446634
2974810;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;06;63;901,323666446634
2974811;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;867,970109908511
2974811;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;63;867,970109908511
2974811;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;06;63;867,970109908511
2974812;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;06;63;538,975340085986
2974812;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;63;538,975340085986
2974814;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;06;63;364,721064847563
2974814;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;364,721064847563
2974815;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;650,859437755658
2974815;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;06;63;650,859437755658
2974817;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;06;63;787,591537219259
2974817;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;63;787,591537219259
2974818;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;06;63;662,417047300399
2974818;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;24; ; ; ; ; ; ; ; ;2;06;63;662,417047300399
2974818;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;21;18; ; ; ; ; ; ; ; ;2;06;63;662,417047300399
2974818;1;4;1;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;2; ;2;06;63;662,417047300399
2974818;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;06;63;662,417047300399
2976851;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976851;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976852;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;06;50;1397,41908638777
2976852;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;06;50;1397,41908638777
2976854;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;06;50;868,24941733051
2976854;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;06;50;868,24941733051
2976854;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;50;868,24941733051
2976855;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;2;06;50;1512,9310601525
2976855;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;21; ;35; ; ; ; ; ; ;2;06;50;1512,9310601525
2976855;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;14;7; ; ; ; ; ; ; ; ;2;06;50;1512,9310601525
2976855;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;06;50;1512,9310601525
2976855;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;14;7; ; ; ; ; ; ; ; ;2;06;50;1512,9310601525
2976883;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976883;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976884;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;06;50;964,020479941821
2976884;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;5; ; ; ; ; ; ;2;06;50;964,020479941821
2976884;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;06;50;964,020479941821
2976884;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;06;50;964,020479941821
2976885;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;06;50;1174,19734540548
2976886;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;24; ; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976886;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;2;06;50;577,445612427768
2976909;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;50;913,713082584843
2976909;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;50;913,713082584843
2976909;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;50;913,713082584843
2978528;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;15; ; ; ; ; ; ; ; ;2;06;13;3297,53584637696
2978528;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;6; ; ; ; ; ; ; ; ;2;06;13;3297,53584637696
2978528;1;3;1;90; ;2;2;1;1;2;2;2;2;2;2; ; ;30;10; ; ; ; ; ; ;2;06;13;3297,53584637696
2978528;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;6;12; ; ; ; ; ; ; ; ;2;06;13;3297,53584637696
2978528;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;06;13;3297,53584637696
2978529;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;2541,06888386785
2978529;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;35; ; ; ; ; ; ; ; ;2;06;13;2541,06888386785
2978529;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;2541,06888386785
2978536;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;6;6; ; ; ; ; ; ; ; ;2;06;13;2790,77621742277
2978536;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;20; ; ; ; ; ; ; ; ;2;06;13;2790,77621742277
2978536;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;5; ; ; ; ; ; ; ; ;2;06;13;2790,77621742277
2978536;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ;2;06;13;2790,77621742277
2978539;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;12; ; ; ; ; ; ; ; ;2;06;13;2435,52842854962
2978539;1;2;1;90; ;1;1;2;2;2;2;2;2;2;1;5;35; ; ; ; ; ; ; ;10;2;06;13;2435,52842854962
2978549;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1155,956003586
2978549;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;13;1155,956003586
2978549;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1155,956003586
2978550;1;1;1;90; ;1;1;2;2;2;2;2;2;2;1;6;10; ; ; ; ; ; ; ;15;2;06;13;2555,4372016529
2978550;1;2;1;90; ;1;1;2;2;2;2;2;2;2;1;5;30; ; ; ; ; ; ; ;15;2;06;13;2555,4372016529
2978551;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;1147,25288682926
2978551;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;06;13;1147,25288682926
2978551;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;1147,25288682926
2978551;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1147,25288682926
2978552;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1398,56586244483
2978552;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;15; ; ; ; ; ;2;06;13;1398,56586244483
2978552;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;1398,56586244483
2978552;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;13;1398,56586244483
2978553;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;15; ; ; ; ; ; ;2;06;13;1409,81249685497
2978553;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;06;13;1409,81249685497
2978553;1;3;1;90; ;2;1;1;2;2;2;2;2;2;2; ;8;5; ; ; ; ; ; ; ;2;06;13;1409,81249685497
2978554;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978554;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1341,66119509135
2978555;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;6; ; ; ; ; ; ; ; ;2;06;13;3063,42513349544
2978555;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;3063,42513349544
2978555;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;12; ; ; ; ; ; ; ; ;2;06;13;3063,42513349544
2978556;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;06;13;3518,29246038667
2978556;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;35; ;15; ; ; ; ; ; ;2;06;13;3518,29246038667
2978556;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;06;13;3518,29246038667
2978556;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;06;13;3518,29246038667
2978556;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;06;13;3518,29246038667
2978557;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;3; ; ; ; ; ; ;2;06;13;1996,69143018693
2978557;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;3;25; ;12; ; ; ; ; ; ;2;06;13;1996,69143018693
2978558;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;7; ; ; ; ; ; ;2;06;13;2975,31428477768
2978558;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;45; ;21; ; ; ; ; ; ;2;06;13;2975,31428477768
2978558;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;2975,31428477768
2978559;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;06;13;3376,7779295825
2978559;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;3376,7779295825
2978559;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;06;13;3376,7779295825
2978560;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;06;13;2424,00731560488
2978560;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;2424,00731560488
2978561;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;6; ; ; ; ; ; ; ; ;2;06;13;2435,52842854962
2978561;1;2;1;90; ;1;1;1;2;2;2;2;2;2;2;5;30;15; ; ; ; ; ; ; ;2;06;13;2435,52842854962
2978562;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;6; ; ; ; ; ; ; ; ;2;06;13;3348,23615142018
2978562;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;35; ;25; ; ; ; ; ; ;2;06;13;3348,23615142018
2978562;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;06;13;3348,23615142018
2978562;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;5;15; ; ; ; ; ; ; ; ;2;06;13;3348,23615142018
2978562;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;06;13;3348,23615142018
2978562;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;13;3348,23615142018
2978571;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;10; ; ; ; ; ; ;2;06;13;2468,31018465464
2978571;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;20; ; ; ; ; ; ;2;06;13;2468,31018465464
2978573;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;15; ; ; ; ; ; ; ; ;2;06;13;2435,52842854962
2978573;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;6;15; ; ; ; ; ; ; ; ;2;06;13;2435,52842854962
2978583;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1110,10814664264
2978583;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;06;13;1110,10814664264
2978584;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;2233,8032401923
2978584;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;6;25; ; ; ; ; ; ; ; ;2;06;13;2233,8032401923
2978584;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;15; ; ; ; ; ; ; ; ;2;06;13;2233,8032401923
2978585;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1037,64140722974
2978585;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1037,64140722974
2978585;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;20; ; ; ; ; ;2;06;13;1037,64140722974
2978585;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1037,64140722974
2978586;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1016,23490982427
2978586;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1016,23490982427
2978586;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;1016,23490982427
2978586;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1016,23490982427
2978587;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1374,05906737624
2978587;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;1374,05906737624
2978587;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;1374,05906737624
2978588;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;1260,36721023329
2978589;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;642,98038835835
2978589;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;642,98038835835
2978589;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;642,98038835835
2978589;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;642,98038835835
2978589;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;642,98038835835
2978590;1;1;1;90; ;1;1;2;2;2;2;1;2;2;1;6;5; ; ; ; ;8; ; ;6;2;06;13;2292,57742955685
2978590;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;2292,57742955685
2978591;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;15; ; ; ; ; ; ;2;06;13;3541,96296538141
2978591;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;30; ; ; ; ; ; ;2;06;13;3541,96296538141
2978592;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;3398,38368728339
2978592;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;3398,38368728339
2978592;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;3398,38368728339
2978592;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;13;3398,38368728339
2978592;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;3398,38368728339
2978593;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;13;3268,58512683174
2978593;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;35; ;25; ; ; ; ; ; ;2;06;13;3268,58512683174
2978593;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;3268,58512683174
2978593;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;06;13;3268,58512683174
2978594;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;2;1;2;90; ;2;1;1;2;2;2;2;2;2;2; ;6;8; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;2;2;2;90; ;2;1;2;1;1;2;1;2;2;2; ;25; ;20;15; ;8; ; ; ;2;06;13;3490,04278158349
2978594;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;2;4;2;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;3;1;3;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978594;3;2;3;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;06;13;3490,04278158349
2978595;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;2;6; ;10; ; ; ; ; ; ;2;06;13;2599,74007070266
2978595;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;3;35; ;30; ; ; ; ; ; ;2;06;13;2599,74007070266
2978596;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;06;13;3016,51754520343
2978596;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;25; ;25;15; ; ; ; ; ;2;06;13;3016,51754520343
2978596;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;12; ; ; ; ; ; ; ; ;2;06;13;3016,51754520343
2978596;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;06;13;3016,51754520343
