DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;DPTO;ORDEN;AREA;fex_c_2011
1167317;1;3;2;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;150,269022463758
1167317;2;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;1;1;2;2;1;1;2;2;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;150,269022463758
1167318;1;3;2;1;1;1;1;1;3;3; ; ; ; ;210000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;5;1;1;1;1;1;2;3;1;01;1;41;1;41;94,0145179433706
1167319;1;1;1;1;1;1;1;1;3;3; ; ; ; ;80000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;131,582813159784
1167320;1;3;2;1;1;1;1;1;3;2; ;580000;20000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;41;1;41;130,462121063289
1167321;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;122,279477615008
1167322;1;4;3;1;2;1;1;1;3;1; ; ;15000000;160000; ;1;2;1;1;2;2;2;1;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;146,112868557586
1167322;2;1;1;1;2;1;1;6; ;3; ; ; ; ;80000;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;1;41;1;41;146,112868557586
1167323;1;3;2;1;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;160,015384101167
1167326;1;3;2;1;1;1;1;1;3;2; ;580000;60000000;350000; ;1;2;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;2;1;2;1;5;1;1;1;1;1;3;3;1;01;1;41;1;41;88,8385412110844
1167327;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;101,42346390329
1167328;1;2;1;1;1;1;1;2;3;1; ; ;10000000;100000; ;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;105,193010744912
1167329;1;4;3;1;1;1;1;1;3;1; ; ;13000000;120000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;123,739884075877
1167330;1;2;1;1;2;1;1;2;3;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;124,834520136703
1167330;2;1;1;1;2;1;1;2;3;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;124,834520136703
1167331;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;121,690404463416
1167332;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;134,766764486298
1167333;1;3;2;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;161,590439449975
1167333;2;1;1;1;2;1;1;6; ;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;161,590439449975
1167334;1;4;3;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;1;1;5;1;1;1;1;1;2;3;1;01;1;41;1;41;121,690404463416
1167335;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;133,869375141352
1167336;1;5;3;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;2;1;2;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;134,766764486298
1167337;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;111,315872599658
1167338;1;4;3;1;1;1;1;1;3;1; ; ;60000000;700000; ;1;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;107,941720572022
1167340;1;3;1;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;41;1;41;115,325979446871
1167341;1;2;2;1;1;1;1;1;3;1; ; ;11000000;80000; ;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;119,96685959777
1167342;1;2;2;1;1;1;1;3;3;1; ; ;13000000;100000; ;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;78,6378163213622
1167343;1;1;1;1;1;1;1;2;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;160,015384101167
1167344;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;120,569712366921
1167345;1;2;1;1;2;1;1;1;3;3; ; ; ; ;125000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;77,8116608006633
1167345;2;3;2;1;2;1;1;1;3;3; ; ; ; ;125000;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;77,8116608006633
1167346;1;3;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;2;1;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;78,9461325147163
1167347;1;3;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;124,190139319578
1167348;1;5;3;1;1;1;1;1;3;1; ; ;100000000;800000; ;1;2;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;124,27150302078
1167349;1;4;3;1;1;1;1;1;3;2; ;380000;80000000;400000; ;1;2;1;2;1;2;2;1;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;5;1;1;1;1;1;2;3;1;01;1;41;1;41;107,787888919834
1167350;1;7;3;1;1;1;1;1;3;1; ; ;65000000;400000; ;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;146,309769312467
1167351;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;138,174018564361
1167351;2;1;1;1;2;1;1;6; ;6;SUS FAMILIARES LO DEJARON VIVIR ALLI MIENTRAS SE UBICA MEJOR LABORALMENTE; ; ;100000; ;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;138,174018564361
1167352;1;6;2;1;1;1;1;1;3;2; ;220000;60000000;400000; ;1;2;1;2;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;105,92500808118
1167353;1;4;1;1;1;1;1;1;3;3; ; ; ; ;260000;1;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;103,035593330462
1167354;1;3;2;1;1;1;1;1;3;1; ; ;8000000;100000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;94,3285600883452
1167355;1;3;2;1;1;1;1;1;3;1; ; ;13000000;120000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;80,3613611870076
1167356;1;4;3;1;1;1;1;1;3;1; ; ;15000000;200000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;129,03311277344
1167357;1;2;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;128,738576197643
1167358;1;3;1;1;1;1;1;1;3;1; ; ;35000000;250000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;105,630471505384
1167359;1;2;1;1;1;1;1;1;3;1; ; ;16000000;250000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;105,92500808118
1167360;1;3;2;1;1;1;1;1;3;1; ; ;12000000;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;134,766764486298
1167361;1;4;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;133,543329819353
1167362;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;121,478119754562
1167363;1;2;2;1;2;1;1;1;4;4; ; ; ;150000; ;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;2;3;1;01;1;41;1;41;170,23301148273
1167363;2;1;1;1;2;1;1;1;4;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;170,23301148273
1167364;1;4;3;1;1;1;1;1;3;2; ;450000;60000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;5;1;1;1;1;1;2;3;1;01;1;41;1;41;163,31398431562
1167365;1;4;2;1;1;1;1;1;3;2; ;220000;80000000;400000; ;1;2;1;1;1;1;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;136,75878989207
1167366;1;2;1;1;1;1;1;1;3;1; ; ;13000000;150000; ;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;130,756657639085
1167367;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;148,963816605676
1167368;1;4;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;134,766764486298
1167369;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;104,980726036059
1167370;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;88,0123856903854
1167371;1;2;1;1;1;1;1;1;3;1; ; ;13000000;150000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;01;1;41;1;41;214,370072301368
1167372;1;2;1;1;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;202,84692780658
1167373;1;3;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;114,744257982641
1167374;1;3;1;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;185,697296116595
1167375;1;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;278,090703747276
1167393;1;4;2;1;1;4;1;1;3;3; ; ; ; ;150000;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;2;1;1; ;2;01;1;44;1;44;45,9020712836225
1167394;1;4;2;1;1;1;1;1;3;3; ; ; ; ;323000;2;2;1;1;1;1;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;3;2;01;1;44;1;44;80,0106436112041
1167395;1;4;2;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;44;1;44;45,9020712836225
1167397;1;5;2;1;1;1;1;1;5;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;44;1;44;88,0199949120345
1167398;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;38,6204143054591
1167400;1;4;1;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;44;1;44;54,3587988638956
1167401;1;4;2;1;1;1;2;1;3;1; ; ;98;200000; ;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;2;2;3; ;01;1;44;1;44;136,779356944673
1167402;1;6;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;2;01;1;44;1;44;73,6504229702084
1167403;1;4;2;1;1;5;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;2;1;2; ;2;01;1;44;1;44;103,725220064076
1167404;1;4;2;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;44;1;44;127,037935657324
1167405;1;4;2;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;3;2;01;1;44;1;44;65,885994215873
1167406;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;44;1;44;80,0106436112041
1167407;1;5;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;1;2;1;2;1;1;2;1;2;2;1;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;44;1;44;58,6043372377096
1167408;1;5;3;1;1;1;1;1;3;1; ; ;98;150000; ;1;2;1;2;1;1;2;2;1;1;2;2;1;2;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;44;1;44;62,1095032200243
1167409;1;7;4;1;1;1;1;1;3;1; ; ;20000000;250000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;49,7940031648842
1167410;1;6;2;1;1;5;1;1;3;1; ; ;98;250000; ;1;2;1;1;1;2;2;1;1;2;1;2;1;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;2;1;2; ;2;01;1;44;1;44;57,2121687603313
1167411;1;4;2;1;1;1;1;1;3;3; ; ; ; ;240000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;44;1;44;34,1948392361682
1167412;1;4;1;1;1;5;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;2;1;2; ;2;01;1;44;1;44;47,2990306268678
1167413;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;97,04710480472
1167414;1;3;2;1;1;1;10;1;3;3; ; ; ; ;180000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;99,772677802319
1167415;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;79,1206796104507
1167417;1;1;1;1;1;1;1;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;4;1;2;1;2;1;1;1;2;3;2;01;1;44;1;44;63,6979535800401
1167418;1;5;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;63,7917233669304
1167419;1;4;2;1;1;1;1;1;3;1; ; ;99;250000; ;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;59,3586454193358
1167420;1;2;1;1;1;1;10;1;3;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;72,2484509472035
1167421;1;5;2;1;1;1;1;1;3;1; ; ;99;150000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;107,136938314909
1167422;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;48,053338808494
1167423;1;6;2;1;1;5;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;6;2;01;1;44;1;44;63,6979535800401
1167424;1;3;2;1;1;1;1;1;3;1; ; ;99;200000; ;1;2;1;1;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;50,2413794443269
1167425;1;2;2;2;1;1;1;2;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;2;1;1;2;3;2;01;1;44;1;44;83,8326429751098
1167426;1;2;1;1;1;1;1;1;3;1; ; ;99;100000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;77,1913008267148
1167427;1;1;1;1;1;1;1;2;3;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;34,1948392361682
1167429;1;3;2;1;1;1;1;1;3;3; ; ; ; ;210000;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;2;1;1; ;2;01;1;44;1;44;45,9020712836225
1167430;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;2;01;1;44;1;44;34,1948392361682
1167431;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;41,4689933360279
1167432;1;4;3;1;1;1;1;1;3;1; ; ;99;400000; ;1;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;92,6140268571254
1167433;1;4;3;1;1;1;1;1;3;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;80,8329754263133
1167434;1;4;2;1;1;1;10;1;3;1; ; ;99;400000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;3;2;01;1;44;1;44;50,2413794443269
1167435;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;83,8326429751098
1167436;1;3;2;1;1;1;1;1;3;1; ; ;98;150000; ;2;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;3;2;01;1;44;1;44;61,640455842059
1167437;1;4;3;1;1;1;8;1;3;1; ; ;98;300000; ;2;2;1;2;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;2;2;3; ;01;1;44;1;44;64,0796065577115
1167438;1;4;3;1;1;1;1;1;3;2; ;98;98;350000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;45,8083014967322
1167439;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;79,5301079253669
1167440;1;4;3;1;1;1;1;1;3;2; ;350000;43000000;350000; ;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;79,5301079253669
1167441;1;4;3;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;44;1;44;59,3586454193358
1167442;1;3;2;1;1;1;1;4;3;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;61,5466860551687
1167443;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;44;1;44;55,6192495898571
1167444;1;2;1;1;1;1;1;3;3;1; ; ;98;100000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;99,772677802319
1167445;1;2;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;3;2;01;1;44;1;44;69,9096438485515
1167446;1;2;2;1;1;1;1;1;3;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;1;44;1;44;90,3967648826085
1167447;1;2;1;2;1;4;1;1;3;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;1;44;1;44;52,3926469691983
