DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1169389;1;2;1;80;2;1;4;3; ;2; ;2; ; ;1; ;9;1;1;25;1438,43058791774
1169389;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1438,43058791774
1169390;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1865,70404242845
1169391;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;25;1448,78244166591
1169392;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;8;2;1;25;1448,78244166591
1169393;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2201,29020793707
1169394;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1154,52693495667
1169397;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;25;1225,59100847385
1169397;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1225,59100847385
1169399;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;25;2132,76633955504
1169400;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;25;2395,51632497812
1169400;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2395,51632497812
1169400;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2395,51632497812
1169400;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2395,51632497812
1169412;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2027,23592341455
1169412;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2027,23592341455
1169413;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1774,73942853657
1169413;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;25;1774,73942853657
1169416;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;25;1592,81072900078
1169416;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1592,81072900078
1169417;1;3;1;80;2;1;1;8; ;2; ;2; ; ;1;EMBARAZO;12;1;1;25;2080,16870577063
1169417;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2080,16870577063
1169417;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2080,16870577063
1169419;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;25;1738,18712109927
1169420;1;2;1;80;2;1;2;6; ;2; ;2; ; ; ; ;9;2;1;25;2089,95615665715
1169421;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;25;1809,65216648668
1169423;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2036,30069919087
1169425;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2516,63782714456
1169425;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;2516,63782714456
1169426;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;25;2036,30069919087
1169719;1;1;1;80;2;1;3;9;EDAD;2; ;2; ; ; ; ;8;2;1;15;2432,66404221135
1169720;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1758,87835941836
1169721;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2228,95448180923
1169722;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2228,95448180923
1169723;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1910,35854990618
1169723;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1910,35854990618
1169724;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;1758,87835941836
1169725;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;3449,611656185
1169725;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;3449,611656185
1169729;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;3616,98848024771
1169729;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;3616,98848024771
1169744;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2518,64286643961
1169744;1;6;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;15;2518,64286643961
1169745;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2314,44447712321
1169753;1;3;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;15;2631,67960750987
1169754;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1995,84854522015
1169754;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1995,84854522015
1169755;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;2427,97004710775
1169755;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2427,97004710775
1169756;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2314,44447712321
1169757;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;15;2427,97004710775
1169772;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;3121,74435895516
1169775;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;2228,95448180923
1169775;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;2228,95448180923
1169776;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2393,05091978673
1169777;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2465,92466761103
1169812;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;15;1089,0611911513
1169814;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2040,63139298638
1169814;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2040,63139298638
1169814;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2040,63139298638
1169816;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;1404,47285635688
1169816;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;1404,47285635688
1169816;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1404,47285635688
1169817;1;2;1;80;2;1;4;5; ;3; ;2; ; ; ; ;4;2;1;15;1480,79716660575
1169818;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2166,96319098929
1169819;1;1;1;80;2;1;4;5; ;3; ;2; ; ;3; ;4;1;1;15;1925,30560471692
1169824;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1844,73715695897
1169825;1;2;1;80;2;1;1;3; ;2; ;1;150000; ; ; ;9;2;1;15;1844,73715695897
1169827;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1729,24220816451
1169827;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1729,24220816451
1169828;1;2;1;80;2;1;2;9;POR EMBARAZO;2; ;2; ; ; ; ;9;2;1;15;2073,91861939508
1169866;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;1480,79716660575
1169866;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1480,79716660575
1169869;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1751,46446135383
1169870;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;2169,65607697019
1169871;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;1852,09973170228
1169871;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1852,09973170228
1169871;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1852,09973170228
1169872;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;2151,50451205723
1169872;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2151,50451205723
1169872;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2151,50451205723
1169873;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1537,59210964618
1169874;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1537,59210964618
1169875;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;2396,1446534254
1169875;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;2396,1446534254
1169881;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;15;2094,7095690168
