DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
5061326;1;5;4;2;1;4;1;1;5;1; ; ;15000000;200000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;8;2; ;1;1;7;2;1;1;2;2;2; ;1;2;01;2;11;23;3339,35339741814
5061327;1;4;2;2;1;4;1;1;4;1; ; ;6000000;40000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;23;3198,52597173607
5061328;1;3;2;2;1;4;1;1;4;1; ; ;30000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;4;2;1;1;2;2;2; ;1;2;01;2;11;23;2250,93969556595
5061329;1;3;2;2;1;4;1;5;5;4; ; ; ;150000; ;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;23;3355,75183573128
5061330;1;5;3;2;1;3;1;1;5;1; ; ;10000000;60000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;23;3198,52597173607
5061331;1;3;2;2;1;4;1;5;5;1; ; ;6000000;30000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;3;6;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;11;23;4775,73037647012
5061332;1;3;1;2;1;4;1;1;4;1; ; ;20000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;23;2250,93969556595
5061341;1;3;2;2;1;4;1;1;4;1; ; ;8500000;120000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;11;23;5172,91804147234
5061342;1;3;2;2;1;4;1;1;4;1; ; ;12000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;23;5450,71563173208
5066656;1;3;2;2;1;3;1;1;4;1; ; ;8000000;100000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;11;20;1576,83469535789
5066657;1;3;2;2;1;4;1;1;4;1; ; ;10000000;80000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;8;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;2116,93413555938
5066660;1;4;2;2;1;3;1;5;5;1; ; ;10000000;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1030,8525341955
5066662;1;3;2;6; ;4;1;2;4;1; ; ;5000000;500000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;11;20;1831,92394808921
5066663;1;3;2;3;1;3;1;5;5;3; ; ; ; ;150000;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1629,7741115509
5066665;1;5;2;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;11;20;1540,21797885734
5066666;1;3;1;2;1;3;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1248,7730207901
5066667;1;4;3;2;1;4;1;1;4;1; ; ;98;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1717,48731602221
5066672;1;4;3;2;1;4;2;5;5;1; ; ;20000000;20000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;6;2; ;1;1;3;1;1;1;2;2;2; ;2; ;01;2;11;20;720,958045741964
5066674;1;1;1;6; ;4;6;5;5;4; ; ; ;98; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;11;20;890,199913531174
5066675;1;2;1;6; ;4;3;5;5;4; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;5;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;11;20;2357,3993552679
5066678;1;1;1;6; ;4;3;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;11;20;1248,7730207901
5066679;1;2;2;3;1;4;2;5;5;1; ; ;7000000;30000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;11;20;720,958045741964
5066682;1;2;2;2;1;4;3;5;5;1; ; ;98;40000; ;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;11;20;1529,39306696735
5066683;1;3;1;6; ;3;2;3;4;3; ; ; ; ;40000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1462,1379070043
5066685;1;2;1;2;1;4;3;1;5;4; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;11;20;918,598142811302
5066687;1;2;2;2;1;3;1;1;4;4; ; ; ;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1463,21112409169
5066688;1;2;1;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;725,455072117474
5066689;1;3;2;2;1;4;1;4;4;1; ; ;98;80000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;7;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;720,958045741964
5066690;1;2;1;2;1;3;1;4;4;1; ; ;8000000;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;1;1;1;2;2;2; ;1;2;01;2;11;20;1465,0292701372
5066691;1;3;2;6; ;4;1;4;4;4; ; ; ;50000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;3;2;1;1;2;2;2; ;1;2;01;2;11;20;1960,67843977615
5066692;1;2;2;6; ;4;1;5;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;7;2; ;1;1;3;1;1;1;2;2;2; ;1;2;01;2;11;20;1103,56479974537
5066695;1;3;2;2;1;3;1;5;5;1; ; ;3000000;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;7;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1790,88266087359
5066713;1;2;1;6; ;4;3;2;5;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;1;1;1;1;4;1;1;1;2;2;2; ;1;2;01;2;11;20;1616,05783652801
5066715;1;4;3;2;1;4;1;1;4;1; ; ;5000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;11;20;720,958045741964
5066718;1;3;2;6; ;4;3;5;5;1; ; ;2000000;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;8;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1623,63659411288
5066721;1;1;1;6; ;4;1;5;5;1; ; ;7000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;5;2;1;1;2;2;2; ;1;1;01;2;11;20;1159,63180805918
5066724;1;1;1;6; ;4;1;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;11;20;1248,7730207901
5066727;1;5;2;2;1;4;1;1;4;1; ; ;12000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;11;20;720,958045741964
5066729;1;2;2;2;1;3;1;5;5;1; ; ;5000000;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;11;20;723,63692607197
5066730;1;3;2;6; ;4;3;5;5;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;3;1;1;1;2;2;2; ;1;2;01;2;11;20;725,455072117474
5066733;1;3;2;6; ;4;3;5;5;1; ; ;4000000;60000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;5;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;11;20;2048,39164424746
5066734;1;2;1;6; ;4;3;5;5;4; ; ; ;150000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;11;20;918,598142811302
5066738;1;4;3;6; ;4;4;5;5;1; ; ;8000000;100000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;6;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;2046,97699884961
5066739;1;3;2;2;1;4;3;2;4;1; ; ;20000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;888,38176748567
5066741;1;3;2;6; ;4;3;5;5;4; ; ; ;70000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1629,7741115509
5066742;1;4;3;4;1;4;4;5;5;1; ; ;98;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;11;20;888,38176748567
5066744;1;4;3;2;1;4;3;5;5;1; ; ;6000000;60000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;8;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1625,80741548071
5066745;1;3;3;6; ;4;4;5;5;1; ; ;500000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1181,88110058631
5066746;1;4;2;2;1;4;1;1;4;1; ; ;40000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;11;20;720,958045741964
5066748;1;5;4;2;1;3;3;5;5;1; ; ;16000000;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;720,958045741964
5066751;1;2;2;2;1;4;1;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1834,79052904537
5066752;1;3;1;2;1;4;3;4;4;4; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;725,455072117474
5066754;1;1;1;6; ;4;1;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1248,7730207901
5066755;1;3;2;2;1;3;3;5;5;1; ; ;10000000;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;890,199913531174
5066756;1;1;1;2;1;4;1;2;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;1;2; ;1;1;5;1;2; ;2;2;2; ;1;2;01;2;11;20;1248,7730207901
5066758;1;3;2;2;1;4;1;1;4;1; ; ;6000000;80000; ;2;2;2;1;2;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;11;20;1629,7741115509
5066778;1;3;2;6; ;4;2;5;5;1; ; ;1000000;100000; ;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;9;2; ;1;1;1;3;1;1;2;2;2; ;2; ;01;2;11;20;1485,99389876578
5066781;1;1;1;6; ;4;3;5;5;1; ; ;98;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;11;20;1425,80612896708
5066784;1;2;2;3;1;4;3;5;5;4; ; ; ;98; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;11;20;1668,99725272102
5066788;1;2;2;6; ;4;3;5;5;1; ; ;7000000;98; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;7;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;11;20;1520,70795323738
5066789;1;2;2;2;1;4;4;5;5;1; ; ;98;60000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;11;20;1257,42499546237
5066791;1;1;1;6; ;4;2;5;5;4; ; ; ;40000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;5;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;11;20;2445,11255973922
5066792;1;3;2;6; ;4;3;1;5;4; ; ; ;50000; ;2;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1463,21112409169
5066794;1;2;1;2;1;4;3;1;4;4; ; ; ;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1790,88266087359
5066795;1;2;1;2;1;4;3;5;5;4; ; ; ;98; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1461,39297804619
5066798;1;1;1;2;1;4;4;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;11;20;1604,84278685213
5066799;1;1;1;6; ;4;4;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;1;1;3;1;2; ;2;2;2; ;2; ;01;2;11;20;1745,49540751645
5066800;1;1;1;6; ;4;6;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;11;20;1248,7730207901
5066801;1;1;1;6; ;4;4;5;5;1; ; ;98;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;7;1;2; ;2;2;2; ;2; ;01;2;11;20;1248,7730207901
5066802;1;3;1;2;1;3;3;1;4;1; ; ;98;60000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1261,06128755338
5066804;1;3;1;6; ;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1636,25079025291
5066805;1;3;2;2;1;3;2;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1862,40558880919
5066806;1;3;3;6; ;4;6;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;11;20;849,448779637727
5066807;1;1;1;6; ;4;2;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;1462,21145777984
5066808;1;5;4;2;1;4;2;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;7;2; ;1;1;1;1;2; ;2;2;2; ;2; ;01;2;11;20;1532,27100058241
5066809;1;2;2;2;1;4;6;5;5;4; ; ; ;200000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;11;20;2056,96480925179
5066810;1;3;2;4;1;4;6;1;4;4; ; ; ;450000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;11;20;1204,91542318105
5066858;1;2;1;2;1;4;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;5;4;1;1;9;2;2;2; ;2; ;01;2;11;44;407,275201310448
5066859;1;2;2;6; ;4;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;6;2; ;1;1;4;1;1;9;2;2;2; ;2; ;01;2;11;44;868,657578890479
5066860;1;3;2;2;1;4;4;5;5;5; ; ; ;80000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;11;44;515,706978855191
5066861;1;1;1;6; ;3;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;4;1;1;9;2;2;2; ;2; ;01;2;11;44;1094,44144119495
5066862;1;3;2;2;2;4;4;5;5;5; ; ; ;70000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;4;2; ;1;5;4;2;1;9;2;2;2; ;2; ;01;2;11;44;663,515745725404
5066863;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;4;1;2; ;2;2;2; ;2; ;01;2;11;44;534,474456399436
5066864;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;4;1;1;1;5;4;1;2; ;2;2;2; ;2; ;01;2;11;44;764,513082561378
5066865;1;2;2;2;2;4;4;5;5;5; ; ; ;30000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;2; ;1;5;4;1;1;9;2;2;2; ;2; ;01;2;11;44;1242,46923395856
5066866;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;1;1;1;1;4;1;1;9;2;2;2; ;2; ;01;2;11;44;536,515894457159
5066867;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;11;44;980,953206657272
5066868;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;11;44;701,069305296673
5066869;1;1;1;2;2;4;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;3;2; ;1;5;4;2;1;9;2;2;2; ;2; ;01;2;11;44;1094,44144119495
