DIRECTORIO;SECUENCIA_P;ORDEN;CLASE;AREA;MES;PERIODO;DPTO;HOGAR;P3038;P3039;FEX_C18;PER;REGIS
5037113;1;4;1;68;02;20220205;68;1;1;2;238.08915316;2022;18
5037114;1;1;1;68;02;20220205;68;1;2;1;285.99115941;2022;18
5037114;1;2;1;68;02;20220205;68;1;2;1;285.99115941;2022;18
5037115;1;1;1;68;02;20220205;68;1;2;1;308.45875227;2022;18
5037115;1;2;1;68;02;20220205;68;1;1;2;308.45875227;2022;18
5037116;1;1;1;68;02;20220205;68;1;2;1;272.47694367;2022;18
5037116;1;2;1;68;02;20220205;68;1;1;2;272.47694367;2022;18
5037117;1;1;1;68;02;20220205;68;1;2;1;318.24568146;2022;18
5037117;1;2;1;68;02;20220205;68;1;1;2;318.24568146;2022;18
5037118;1;1;1;68;02;20220205;68;1;2;1;287.26363046;2022;18
5037118;1;2;1;68;02;20220205;68;1;1;2;287.26363046;2022;18
5037119;1;1;1;68;02;20220205;68;1;1;2;316.9001081;2022;18
5037120;1;1;1;68;02;20220205;68;1;1;2;373.41527924;2022;18
5037120;1;2;1;68;02;20220205;68;1;2;1;373.41527924;2022;18
5037120;2;1;1;68;02;20220205;68;2;2;1;373.41527924;2022;18
5037120;2;2;1;68;02;20220205;68;2;1;2;373.41527924;2022;18
5037120;3;1;1;68;02;20220205;68;3;1;2;373.41527924;2022;18
5037121;1;1;1;68;02;20220205;68;1;2;1;332.81076483;2022;18
5037121;1;2;1;68;02;20220205;68;1;1;2;332.81076483;2022;18
5037122;1;1;1;68;02;20220205;68;1;2;1;311.66110794;2022;18
5037122;1;2;1;68;02;20220205;68;1;1;2;311.66110794;2022;18
5037123;1;1;1;68;02;20220205;68;1;1;2;318.24568146;2022;18
5037123;1;2;1;68;02;20220205;68;1;2;1;318.24568146;2022;18
5037124;1;1;1;68;02;20220205;68;1;2;1;348.08065465;2022;18
5037125;1;1;1;68;02;20220205;68;1;2;1;343.70533598;2022;18
5037125;1;2;1;68;02;20220205;68;1;1;2;343.70533598;2022;18
5037126;1;1;1;68;02;20220205;68;1;2;1;343.70533598;2022;18
5037126;1;2;1;68;02;20220205;68;1;1;2;343.70533598;2022;18
5037127;1;1;1;68;02;20220205;68;1;2;1;318.75766835;2022;18
5037127;1;2;1;68;02;20220205;68;1;1;2;318.75766835;2022;18
5037128;1;1;1;68;02;20220205;68;1;2;1;332.81076483;2022;18
5037128;1;2;1;68;02;20220205;68;1;1;2;332.81076483;2022;18
5037129;1;1;1;68;02;20220205;68;1;2;1;304.405986;2022;18
5037130;1;1;1;68;02;20220205;68;1;1;2;252.15941639;2022;18
5037131;1;1;1;68;02;20220205;68;1;1;2;323.35392939;2022;18
5037132;1;1;1;68;02;20220205;68;1;1;2;329.31582107;2022;18
5037132;1;2;1;68;02;20220205;68;1;2;1;329.31582107;2022;18
5037133;1;1;1;68;02;20220205;68;1;1;2;214.08902717;2022;18
5037133;1;2;1;68;02;20220205;68;1;2;1;214.08902717;2022;18
5037133;1;4;1;68;02;20220205;68;1;1;2;214.08902717;2022;18
5037134;1;1;1;68;02;20220205;68;1;2;1;220.65734707;2022;18
5037134;1;2;1;68;02;20220205;68;1;1;2;220.65734707;2022;18
5037135;1;1;1;68;02;20220205;68;1;2;1;288.63181392;2022;18
5037135;1;2;1;68;02;20220205;68;1;2;1;288.63181392;2022;18
5037135;1;3;1;68;02;20220205;68;1;2;1;288.63181392;2022;18
5037136;1;1;1;68;02;20220205;68;1;2;1;260.23134089;2022;18
5037136;1;2;1;68;02;20220205;68;1;1;2;260.23134089;2022;18
5037136;1;5;1;68;02;20220205;68;1;2;1;260.23134089;2022;18
5037136;1;6;1;68;02;20220205;68;1;1;2;260.23134089;2022;18
5037137;1;1;1;68;02;20220205;68;1;2;1;190.04339732;2022;18
5037137;1;2;1;68;02;20220205;68;1;1;2;190.04339732;2022;18
5037137;1;3;1;68;02;20220205;68;1;2;1;190.04339732;2022;18
5037137;1;4;1;68;02;20220205;68;1;2;1;190.04339732;2022;18
5037138;1;1;1;68;02;20220205;68;1;1;2;166.26226046;2022;18
5037138;1;2;1;68;02;20220205;68;1;2;1;166.26226046;2022;18
5037138;1;3;1;68;02;20220205;68;1;1;2;166.26226046;2022;18
5037138;1;5;1;68;02;20220205;68;1;1;2;166.26226046;2022;18
5037138;1;6;1;68;02;20220205;68;1;2;1;166.26226046;2022;18
5037139;1;1;1;68;02;20220205;68;1;1;2;287.26363046;2022;18
5037139;1;2;1;68;02;20220205;68;1;2;1;287.26363046;2022;18
5037140;1;1;1;68;02;20220205;68;1;1;2;228.13032595;2022;18
5037140;1;2;1;68;02;20220205;68;1;2;1;228.13032595;2022;18
5037140;1;3;1;68;02;20220205;68;1;2;1;228.13032595;2022;18
5037141;1;1;1;68;02;20220205;68;1;2;1;261.49417237;2022;18
5037141;1;2;1;68;02;20220205;68;1;1;2;261.49417237;2022;18
5037142;1;1;1;68;02;20220205;68;1;2;1;241.0239966;2022;18
5037143;1;1;1;68;02;20220205;68;1;1;2;224.28180213;2022;18
5037143;1;2;1;68;02;20220205;68;1;2;1;224.28180213;2022;18
5037144;1;1;1;68;02;20220205;68;1;2;1;222.04215342;2022;18
5037144;1;2;1;68;02;20220205;68;1;1;2;222.04215342;2022;18
5037144;1;3;1;68;02;20220205;68;1;2;1;222.04215342;2022;18
5037144;2;1;1;68;02;20220205;68;2;1;2;222.04215342;2022;18
5037144;2;2;1;68;02;20220205;68;2;1;2;222.04215342;2022;18
5037145;1;1;1;68;02;20220205;68;1;2;1;298.19277985;2022;18
5037145;1;2;1;68;02;20220205;68;1;1;2;298.19277985;2022;18
5037145;1;3;1;68;02;20220205;68;1;2;1;298.19277985;2022;18
5037146;1;1;1;68;02;20220205;68;1;2;1;215.03204957;2022;18
5037146;1;2;1;68;02;20220205;68;1;1;2;215.03204957;2022;18
5037146;1;3;1;68;02;20220205;68;1;2;1;215.03204957;2022;18
5037146;1;4;1;68;02;20220205;68;1;1;2;215.03204957;2022;18
5037147;1;1;1;68;02;20220205;68;1;1;2;236.46361331;2022;18
5037147;1;2;1;68;02;20220205;68;1;1;2;236.46361331;2022;18
5037148;1;1;1;68;02;20220205;68;1;2;1;231.30492174;2022;18
5037148;1;2;1;68;02;20220205;68;1;1;2;231.30492174;2022;18
5037148;1;3;1;68;02;20220205;68;1;2;1;231.30492174;2022;18
5037148;1;4;1;68;02;20220205;68;1;1;2;231.30492174;2022;18
5037148;1;5;1;68;02;20220205;68;1;2;1;231.30492174;2022;18
5037149;1;1;1;68;02;20220205;68;1;1;2;278.03470645;2022;18
5037149;1;2;1;68;02;20220205;68;1;2;1;278.03470645;2022;18
5037150;1;1;1;68;02;20220205;68;1;2;1;212.91470174;2022;18
5037150;1;2;1;68;02;20220205;68;1;1;2;212.91470174;2022;18
5037151;1;1;1;68;02;20220205;68;1;2;1;259.56430403;2022;18
5037152;1;1;1;68;02;20220205;68;1;2;1;253.10422497;2022;18
5037152;1;2;1;68;02;20220205;68;1;1;2;253.10422497;2022;18
5037153;1;1;1;68;02;20220205;68;1;2;1;254.59654517;2022;18
5037153;1;2;1;68;02;20220205;68;1;1;2;254.59654517;2022;18
5037154;1;1;1;68;02;20220205;68;1;1;2;212.53128052;2022;18
5037154;1;2;1;68;02;20220205;68;1;2;1;212.53128052;2022;18
5037154;1;3;1;68;02;20220205;68;1;2;1;212.53128052;2022;18
5037155;1;1;1;68;02;20220205;68;1;2;1;257.57429584;2022;18
5037156;1;1;1;68;02;20220205;68;1;1;2;245.49168899;2022;18
5037157;1;1;1;68;02;20220205;68;1;1;2;377.34121239;2022;18
5037157;2;1;1;68;02;20220205;68;2;2;1;377.34121239;2022;18
5037157;3;1;1;68;02;20220205;68;3;2;1;377.34121239;2022;18
5037157;4;1;1;68;02;20220205;68;4;2;1;377.34121239;2022;18
5037158;1;1;1;68;02;20220205;68;1;1;2;273.60717102;2022;18
5037159;1;1;1;68;02;20220205;68;1;2;1;233.75562346;2022;18
5037159;1;2;1;68;02;20220205;68;1;1;2;233.75562346;2022;18
5037160;1;1;1;68;02;20220205;68;1;1;2;244.82908741;2022;18
5037160;1;3;1;68;02;20220205;68;1;1;2;244.82908741;2022;18
5037161;1;1;1;68;02;20220205;68;1;1;2;250.7593478;2022;18
5037162;1;1;1;68;02;20220205;68;1;2;1;229.81842111;2022;18
5037162;1;2;1;68;02;20220205;68;1;1;2;229.81842111;2022;18
5037162;1;3;1;68;02;20220205;68;1;2;1;229.81842111;2022;18
5037163;1;1;1;68;02;20220205;68;1;1;2;226.28019878;2022;18
5037163;1;2;1;68;02;20220205;68;1;2;1;226.28019878;2022;18
5037163;1;3;1;68;02;20220205;68;1;1;2;226.28019878;2022;18
5037164;1;1;1;68;02;20220205;68;1;2;1;255.25914674;2022;18
5037165;1;1;1;68;02;20220205;68;1;2;1;224.99720796;2022;18
5037165;1;2;1;68;02;20220205;68;1;1;2;224.99720796;2022;18
5037165;1;3;1;68;02;20220205;68;1;1;2;224.99720796;2022;18
5037166;1;1;1;68;02;20220205;68;1;2;1;267.13809252;2022;18
5037166;1;2;1;68;02;20220205;68;1;1;2;267.13809252;2022;18
5037167;1;1;1;68;02;20220205;68;1;1;2;168.00896854;2022;18
5037167;1;2;1;68;02;20220205;68;1;2;1;168.00896854;2022;18
5037167;1;3;1;68;02;20220205;68;1;2;1;168.00896854;2022;18
5037167;1;4;1;68;02;20220205;68;1;1;2;168.00896854;2022;18
5037168;1;1;1;68;02;20220205;68;1;1;2;234.42566506;2022;18
5037168;1;2;1;68;02;20220205;68;1;2;1;234.42566506;2022;18
5037168;1;3;1;68;02;20220205;68;1;1;2;234.42566506;2022;18
5037168;1;5;1;68;02;20220205;68;1;1;2;234.42566506;2022;18
5037169;1;1;1;68;02;20220205;68;1;1;2;254.06380167;2022;18
5037170;1;1;1;68;02;20220205;68;1;1;2;244.80853355;2022;18
5037170;1;2;1;68;02;20220205;68;1;2;1;244.80853355;2022;18
5037171;1;1;1;68;02;20220205;68;1;1;2;279.37903544;2022;18
5037172;1;1;1;68;02;20220205;68;1;1;2;296.40776861;2022;18
5037173;1;1;1;68;02;20220205;68;1;1;2;253.7563269;2022;18
5037173;1;2;1;68;02;20220205;68;1;1;2;253.7563269;2022;18
5037174;1;1;1;68;02;20220205;68;1;1;2;376.1390217;2022;18
5037175;1;1;1;68;02;20220205;68;1;2;1;339.60847829;2022;18
5037175;1;2;1;68;02;20220205;68;1;1;2;339.60847829;2022;18
5037175;1;3;1;68;02;20220205;68;1;2;1;339.60847829;2022;18
5037176;1;1;1;68;02;20220205;68;1;1;2;417.74731068;2022;18
5037176;1;2;1;68;02;20220205;68;1;2;1;417.74731068;2022;18
5037176;1;3;1;68;02;20220205;68;1;2;1;417.74731068;2022;18
5037176;1;4;1;68;02;20220205;68;1;2;1;417.74731068;2022;18
5037177;1;1;1;68;02;20220205;68;1;1;2;193.43786833;2022;18
5037177;1;2;1;68;02;20220205;68;1;2;1;193.43786833;2022;18
5037177;1;4;1;68;02;20220205;68;1;2;1;193.43786833;2022;18
5037178;1;1;1;68;02;20220205;68;1;1;2;331.73687166;2022;18
5037178;2;1;1;68;02;20220205;68;2;1;2;331.73687166;2022;18
5037178;2;2;1;68;02;20220205;68;2;2;1;331.73687166;2022;18
5037179;1;1;1;68;02;20220205;68;1;2;1;178.64131513;2022;18
5037180;1;1;1;68;02;20220205;68;1;2;1;202.705793;2022;18
5037181;1;1;1;68;02;20220205;68;1;1;2;170.33600624;2022;18
5037181;1;2;1;68;02;20220205;68;1;2;1;170.33600624;2022;18
5037181;1;3;1;68;02;20220205;68;1;2;1;170.33600624;2022;18
5037182;1;1;1;68;02;20220205;68;1;2;1;425.43191124;2022;18
5037183;1;1;1;68;02;20220205;68;1;1;2;293.76524442;2022;18
5037183;1;2;1;68;02;20220205;68;1;2;1;293.76524442;2022;18
5037184;1;1;1;68;02;20220205;68;1;2;1;269.91823451;2022;18
5037184;1;2;1;68;02;20220205;68;1;1;2;269.91823451;2022;18
5037184;1;3;1;68;02;20220205;68;1;2;1;269.91823451;2022;18
5037184;1;4;1;68;02;20220205;68;1;2;1;269.91823451;2022;18
5037185;1;1;1;68;02;20220205;68;1;1;2;279.41638888;2022;18
5037185;1;2;1;68;02;20220205;68;1;1;2;279.41638888;2022;18
5037186;1;1;1;68;02;20220205;68;1;2;1;331.82638474;2022;18
5037186;2;1;1;68;02;20220205;68;2;1;2;331.82638474;2022;18
5037186;3;1;1;68;02;20220205;68;3;2;1;331.82638474;2022;18
5037187;1;1;1;68;02;20220205;68;1;1;2;374.98930689;2022;18
5037187;2;1;1;68;02;20220205;68;2;2;1;374.98930689;2022;18
5037188;1;1;1;68;02;20220205;68;1;2;1;191.35329797;2022;18
5037188;1;2;1;68;02;20220205;68;1;1;2;191.35329797;2022;18
5037189;1;1;1;68;02;20220205;68;1;2;1;196.4598743;2022;18
5037189;1;2;1;68;02;20220205;68;1;1;2;196.4598743;2022;18
5037190;1;1;1;68;02;20220205;68;1;2;1;206.62680266;2022;18
5037190;1;2;1;68;02;20220205;68;1;1;2;206.62680266;2022;18
5037190;1;3;1;68;02;20220205;68;1;1;2;206.62680266;2022;18
5037190;1;5;1;68;02;20220205;68;1;2;1;206.62680266;2022;18
5037191;1;1;1;68;02;20220205;68;1;2;1;344.5998481;2022;18
5037192;1;1;1;68;02;20220205;68;1;2;1;315.57009167;2022;18
5037192;1;2;1;68;02;20220205;68;1;1;2;315.57009167;2022;18
5037206;1;1;1;68;02;20220205;68;1;2;1;340.11188951;2022;18
5037206;1;2;1;68;02;20220205;68;1;1;2;340.11188951;2022;18
5037206;1;3;1;68;02;20220205;68;1;1;2;340.11188951;2022;18
5037206;1;4;1;68;02;20220205;68;1;1;2;340.11188951;2022;18
5037208;1;1;1;70;02;20220205;70;1;2;1;134.3500652;2022;18
5037208;1;2;1;70;02;20220205;70;1;1;2;134.3500652;2022;18
5037208;1;3;1;70;02;20220205;70;1;1;2;134.3500652;2022;18
5037208;1;4;1;70;02;20220205;70;1;2;1;134.3500652;2022;18
5037209;1;1;1;70;02;20220205;70;1;1;2;97.172516253;2022;18
5037209;1;2;1;70;02;20220205;70;1;1;2;97.172516253;2022;18
5037210;1;1;1;70;02;20220205;70;1;1;2;142.58182616;2022;18
5037210;1;2;1;70;02;20220205;70;1;2;1;142.58182616;2022;18
5037210;1;3;1;70;02;20220205;70;1;2;1;142.58182616;2022;18
5037211;1;1;1;70;02;20220205;70;1;1;2;114.44328456;2022;18
5037212;1;1;1;70;02;20220205;70;1;2;1;148.35243415;2022;18
5037212;1;2;1;70;02;20220205;70;1;1;2;148.35243415;2022;18
5037213;1;1;1;70;02;20220205;70;1;1;2;105.17599638;2022;18
5037214;1;1;1;70;02;20220205;70;1;2;1;151.33241373;2022;18
5037214;1;2;1;70;02;20220205;70;1;1;2;151.33241373;2022;18
5037215;1;1;1;70;02;20220205;70;1;1;2;108.87380988;2022;18
5037215;1;2;1;70;02;20220205;70;1;1;2;108.87380988;2022;18
5037215;1;3;1;70;02;20220205;70;1;2;1;108.87380988;2022;18
5037215;1;5;1;70;02;20220205;70;1;1;2;108.87380988;2022;18
5037215;1;6;1;70;02;20220205;70;1;2;1;108.87380988;2022;18
5037216;1;1;1;70;02;20220205;70;1;2;1;204.59314603;2022;18
5037217;1;1;1;70;02;20220205;70;1;2;1;107.4069268;2022;18
5037217;1;2;1;70;02;20220205;70;1;1;2;107.4069268;2022;18
5037217;1;3;1;70;02;20220205;70;1;1;2;107.4069268;2022;18
5037217;1;5;1;70;02;20220205;70;1;1;2;107.4069268;2022;18
5037218;1;1;1;70;02;20220205;70;1;1;2;132.45503034;2022;18
5037218;1;2;1;70;02;20220205;70;1;2;1;132.45503034;2022;18
5037219;1;1;1;70;02;20220205;70;1;2;1;116.84305659;2022;18
5037219;1;2;1;70;02;20220205;70;1;1;2;116.84305659;2022;18
5037219;1;3;1;70;02;20220205;70;1;1;2;116.84305659;2022;18
5037220;1;1;1;70;02;20220205;70;1;1;2;175.99638859;2022;18
5037220;1;2;1;70;02;20220205;70;1;2;1;175.99638859;2022;18
5037221;1;1;1;70;02;20220205;70;1;1;2;132.35799564;2022;18
5037221;1;2;1;70;02;20220205;70;1;2;1;132.35799564;2022;18
5037221;1;3;1;70;02;20220205;70;1;2;1;132.35799564;2022;18
5037221;1;4;1;70;02;20220205;70;1;1;2;132.35799564;2022;18
5037221;1;5;1;70;02;20220205;70;1;2;1;132.35799564;2022;18
5037222;1;1;1;70;02;20220205;70;1;2;1;123.62702846;2022;18
5037222;1;2;1;70;02;20220205;70;1;1;2;123.62702846;2022;18
5037223;1;1;1;70;02;20220205;70;1;2;1;163.67451683;2022;18
5037224;1;1;1;70;02;20220205;70;1;2;1;130.78111304;2022;18
5037224;1;2;1;70;02;20220205;70;1;1;2;130.78111304;2022;18
5037225;1;1;1;70;02;20220205;70;1;1;2;150.62589567;2022;18
5037225;1;2;1;70;02;20220205;70;1;1;2;150.62589567;2022;18
5037226;1;1;1;70;02;20220205;70;1;2;1;107.89587563;2022;18
5037226;1;2;1;70;02;20220205;70;1;1;2;107.89587563;2022;18
5037227;1;1;1;70;02;20220205;70;1;2;1;114.56434511;2022;18
5037227;1;2;1;70;02;20220205;70;1;1;2;114.56434511;2022;18
5037227;1;3;1;70;02;20220205;70;1;2;1;114.56434511;2022;18
5037227;1;4;1;70;02;20220205;70;1;1;2;114.56434511;2022;18
5037228;1;1;1;70;02;20220205;70;1;1;2;128.59366109;2022;18
5037228;1;2;1;70;02;20220205;70;1;2;1;128.59366109;2022;18
5037229;1;1;1;70;02;20220205;70;1;2;1;121.34093356;2022;18
5037229;1;2;1;70;02;20220205;70;1;1;2;121.34093356;2022;18
5037230;1;1;1;70;02;20220205;70;1;1;2;123.62702846;2022;18
5037230;1;2;1;70;02;20220205;70;1;2;1;123.62702846;2022;18
5037231;1;1;1;70;02;20220205;70;1;1;2;93.425391875;2022;18
5037231;1;2;1;70;02;20220205;70;1;1;2;93.425391875;2022;18
5037231;1;3;1;70;02;20220205;70;1;1;2;93.425391875;2022;18
5037232;1;1;1;70;02;20220205;70;1;2;1;161.84381345;2022;18
5037232;1;2;1;70;02;20220205;70;1;1;2;161.84381345;2022;18
5037233;1;1;1;70;02;20220205;70;1;2;1;190.46512681;2022;18
5037233;1;2;1;70;02;20220205;70;1;1;2;190.46512681;2022;18
5037234;1;1;1;70;02;20220205;70;1;2;1;86.455059049;2022;18
5037234;1;2;1;70;02;20220205;70;1;1;2;86.455059049;2022;18
5037234;1;3;1;70;02;20220205;70;1;1;2;86.455059049;2022;18
5037234;1;4;1;70;02;20220205;70;1;1;2;86.455059049;2022;18
5037234;1;5;1;70;02;20220205;70;1;1;2;86.455059049;2022;18
5037235;1;1;1;70;02;20220205;70;1;2;1;166.12889979;2022;18
5037235;1;2;1;70;02;20220205;70;1;1;2;166.12889979;2022;18
5037236;1;1;1;70;02;20220205;70;1;2;1;166.89730878;2022;18
5037236;1;2;1;70;02;20220205;70;1;1;2;166.89730878;2022;18
5037236;1;4;1;70;02;20220205;70;1;1;2;166.89730878;2022;18
5037236;1;5;1;70;02;20220205;70;1;2;1;166.89730878;2022;18
5037237;1;1;1;70;02;20220205;70;1;1;2;187.42211096;2022;18
5037237;1;2;1;70;02;20220205;70;1;2;1;187.42211096;2022;18
5037238;1;1;1;70;02;20220205;70;1;2;1;146.41618458;2022;18
5037238;1;2;1;70;02;20220205;70;1;1;2;146.41618458;2022;18
5037238;1;5;1;70;02;20220205;70;1;1;2;146.41618458;2022;18
5037239;1;1;1;70;02;20220205;70;1;2;1;198.15323784;2022;18
5037239;1;2;1;70;02;20220205;70;1;1;2;198.15323784;2022;18
5037240;1;1;1;70;02;20220205;70;1;1;2;131.37198232;2022;18
5037241;1;1;1;70;02;20220205;70;1;2;1;148.35243415;2022;18
5037241;1;2;1;70;02;20220205;70;1;1;2;148.35243415;2022;18
5037242;1;1;1;70;02;20220205;70;1;1;2;133.99692466;2022;18
5037243;1;1;1;70;02;20220205;70;1;1;2;149.93768877;2022;18
5037243;1;2;1;70;02;20220205;70;1;2;1;149.93768877;2022;18
5037245;1;1;1;70;02;20220205;70;1;2;1;184.13715484;2022;18
5037246;1;1;1;70;02;20220205;70;1;2;1;151.33241373;2022;18
5037246;1;2;1;70;02;20220205;70;1;1;2;151.33241373;2022;18
5037247;1;1;1;70;02;20220205;70;1;2;1;149.93768877;2022;18
5037247;1;2;1;70;02;20220205;70;1;1;2;149.93768877;2022;18
5037248;1;1;1;70;02;20220205;70;1;2;1;149.93768877;2022;18
5037248;1;2;1;70;02;20220205;70;1;1;2;149.93768877;2022;18
5037249;1;1;1;70;02;20220205;70;1;2;1;151.33241373;2022;18
5037249;1;2;1;70;02;20220205;70;1;1;2;151.33241373;2022;18
5037250;1;1;1;70;02;20220205;70;1;2;1;102.9001127;2022;18
5037250;1;2;1;70;02;20220205;70;1;2;1;102.9001127;2022;18
5037251;1;1;1;70;02;20220205;70;1;1;2;58.475117307;2022;18
5037251;1;2;1;70;02;20220205;70;1;2;1;58.475117307;2022;18
5037251;1;6;1;70;02;20220205;70;1;2;1;58.475117307;2022;18
5037251;1;7;1;70;02;20220205;70;1;1;2;58.475117307;2022;18
5037252;1;1;1;70;02;20220205;70;1;1;2;78.636718152;2022;18
5037253;1;1;1;70;02;20220205;70;1;1;2;79.238411497;2022;18
5037253;1;2;1;70;02;20220205;70;1;2;1;79.238411497;2022;18
5037254;1;1;1;70;02;20220205;70;1;2;1;83.19286617;2022;18
5037254;1;2;1;70;02;20220205;70;1;1;2;83.19286617;2022;18
5037255;1;1;1;70;02;20220205;70;1;2;1;69.93279078;2022;18
5037255;1;2;1;70;02;20220205;70;1;1;2;69.93279078;2022;18
5037255;1;3;1;70;02;20220205;70;1;2;1;69.93279078;2022;18
5037255;1;4;1;70;02;20220205;70;1;1;2;69.93279078;2022;18
5037255;1;5;1;70;02;20220205;70;1;2;1;69.93279078;2022;18
5037256;1;1;1;70;02;20220205;70;1;1;2;72.4526289;2022;18
5037256;1;2;1;70;02;20220205;70;1;2;1;72.4526289;2022;18
5037256;1;5;1;70;02;20220205;70;1;2;1;72.4526289;2022;18
5037257;1;1;1;70;02;20220205;70;1;1;2;64.688972898;2022;18
5037257;1;2;1;70;02;20220205;70;1;2;1;64.688972898;2022;18
5037257;1;3;1;70;02;20220205;70;1;1;2;64.688972898;2022;18
5037257;1;5;1;70;02;20220205;70;1;2;1;64.688972898;2022;18
5037257;1;6;1;70;02;20220205;70;1;1;2;64.688972898;2022;18
5037257;1;7;1;70;02;20220205;70;1;1;2;64.688972898;2022;18
5037257;1;8;1;70;02;20220205;70;1;2;1;64.688972898;2022;18
5037257;1;11;1;70;02;20220205;70;1;1;2;64.688972898;2022;18
5037257;1;12;1;70;02;20220205;70;1;2;1;64.688972898;2022;18
5037257;1;13;1;70;02;20220205;70;1;2;1;64.688972898;2022;18
5037258;1;1;1;70;02;20220205;70;1;1;2;68.282625721;2022;18
5037258;1;2;1;70;02;20220205;70;1;1;2;68.282625721;2022;18
5037258;1;3;1;70;02;20220205;70;1;2;1;68.282625721;2022;18
5037258;2;1;1;70;02;20220205;70;2;1;2;68.282625721;2022;18
5037258;2;2;1;70;02;20220205;70;2;2;1;68.282625721;2022;18
5037258;2;3;1;70;02;20220205;70;2;2;1;68.282625721;2022;18
5037259;1;1;1;70;02;20220205;70;1;2;1;69.114073434;2022;18
5037259;1;2;1;70;02;20220205;70;1;1;2;69.114073434;2022;18
5037260;1;1;1;70;02;20220205;70;1;1;2;68.686799375;2022;18
5037261;1;1;1;70;02;20220205;70;1;1;2;63.062831935;2022;18
5037261;1;2;1;70;02;20220205;70;1;2;1;63.062831935;2022;18
5037262;1;1;1;70;02;20220205;70;1;2;1;91.208237069;2022;18
5037262;1;2;1;70;02;20220205;70;1;1;2;91.208237069;2022;18
5037262;1;3;1;70;02;20220205;70;1;2;1;91.208237069;2022;18
5037263;1;1;1;70;02;20220205;70;1;2;1;36.8469833;2022;18
5037263;1;2;1;70;02;20220205;70;1;1;2;36.8469833;2022;18
5037263;1;3;1;70;02;20220205;70;1;1;2;36.8469833;2022;18
5037263;1;4;1;70;02;20220205;70;1;1;2;36.8469833;2022;18
5037263;1;5;1;70;02;20220205;70;1;2;1;36.8469833;2022;18
5037264;1;1;1;70;02;20220205;70;1;1;2;75.273128632;2022;18
5037264;1;2;1;70;02;20220205;70;1;2;1;75.273128632;2022;18
5037265;1;1;1;70;02;20220205;70;1;1;2;75.273128632;2022;18
5037265;1;2;1;70;02;20220205;70;1;2;1;75.273128632;2022;18
5037266;1;1;1;70;02;20220205;70;1;2;1;74.715763583;2022;18
5037266;1;2;1;70;02;20220205;70;1;1;2;74.715763583;2022;18
5037267;1;1;1;70;02;20220205;70;1;1;2;69.068402335;2022;18
5037267;1;2;1;70;02;20220205;70;1;2;1;69.068402335;2022;18
5037267;1;4;1;70;02;20220205;70;1;1;2;69.068402335;2022;18
5037267;1;5;1;70;02;20220205;70;1;2;1;69.068402335;2022;18
5037268;1;1;1;70;02;20220205;70;1;1;2;74.442735922;2022;18
5037268;1;2;1;70;02;20220205;70;1;2;1;74.442735922;2022;18
5037269;1;1;1;70;02;20220205;70;1;1;2;59.90156663;2022;18
5037270;1;1;1;70;02;20220205;70;1;2;1;101.14938692;2022;18
5037270;1;2;1;70;02;20220205;70;1;1;2;101.14938692;2022;18
5037271;1;1;1;70;02;20220205;70;1;2;1;68.470354222;2022;18
5037271;1;2;1;70;02;20220205;70;1;1;2;68.470354222;2022;18
5037272;1;1;1;70;02;20220205;70;1;2;1;77.629103412;2022;18
5037273;1;1;1;70;02;20220205;70;1;2;1;68.470354222;2022;18
5037273;1;2;1;70;02;20220205;70;1;1;2;68.470354222;2022;18
5037274;1;1;1;70;02;20220205;70;1;1;2;58.526191439;2022;18
5037275;1;1;1;70;02;20220205;70;1;1;2;70.448193399;2022;18
5037277;1;1;1;70;02;20220205;70;1;2;1;111.90512195;2022;18
5037277;1;2;1;70;02;20220205;70;1;1;2;111.90512195;2022;18
5037277;1;3;1;70;02;20220205;70;1;2;1;111.90512195;2022;18
5037277;1;4;1;70;02;20220205;70;1;2;1;111.90512195;2022;18
5037278;1;1;1;70;02;20220205;70;1;2;1;109.12883487;2022;18
5037279;1;1;1;70;02;20220205;70;1;1;2;108.08358427;2022;18
5037279;1;2;1;70;02;20220205;70;1;2;1;108.08358427;2022;18
5037279;1;3;1;70;02;20220205;70;1;2;1;108.08358427;2022;18
5037282;1;1;1;70;02;20220205;70;1;1;2;104.2620466;2022;18
5037282;1;2;1;70;02;20220205;70;1;2;1;104.2620466;2022;18
5037283;1;1;1;70;02;20220205;70;1;1;2;118.61220269;2022;18
5037283;1;2;1;70;02;20220205;70;1;2;1;118.61220269;2022;18
5037284;1;1;1;70;02;20220205;70;1;2;1;111.21284971;2022;18
5037284;1;2;1;70;02;20220205;70;1;1;2;111.21284971;2022;18
5037285;1;1;1;70;02;20220205;70;1;1;2;102.94261285;2022;18
5037286;1;1;1;70;02;20220205;70;1;1;2;102.94261285;2022;18
5037287;1;1;1;70;02;20220205;70;1;1;2;102.94261285;2022;18
5037289;1;1;1;70;02;20220205;70;1;1;2;96.50869955;2022;18
5037290;1;1;1;70;02;20220205;70;1;2;1;110.19712486;2022;18
5037290;1;2;1;70;02;20220205;70;1;1;2;110.19712486;2022;18
5037290;1;3;1;70;02;20220205;70;1;2;1;110.19712486;2022;18
5037290;1;4;1;70;02;20220205;70;1;1;2;110.19712486;2022;18
5037290;1;5;1;70;02;20220205;70;1;2;1;110.19712486;2022;18
5037291;1;1;1;70;02;20220205;70;1;2;1;110.05993726;2022;18
