DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4780519;1;3;1;70;1;12;48;1; ;2;44;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1550000;2; ;13;59;63;1;1;12;6340;17;176,765219869984;17
4780528;1;1;1;70;1;156;48;1; ;2;156;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;4;98;92;22;1;2;12;2220;17;176,11964054846;17
4780552;1;4;1;70;1;60;48;1; ;2;60;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;77;15;1;2;12;1589;17;126,593666730088;17
4780552;1;5;1;70;1;48;48;1; ;2;48;1; ;3;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;2; ;59;45;52;1;2;12;5231;17;126,593666730088;17
4780553;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;781242;781242;2; ;38;38;64;1;1;12;6425;17;142,600212252479;17
4780556;1;1;1;70;1;24;48;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;12;8511;17;179,403507871122;17
4780568;1;6;1;70;1;2;48;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;781242;2; ;45;45;52;1;1;12;5233;17;164,421851840239;17
4780569;1;2;1;70;1;10;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;38;64;1;1;12;6425;17;276,405381739408;17
4780571;1;3;1;70;1;7;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;83;83;28;1;1;12;2893;17;186,413830919921;17
4780573;1;2;1;70;1;36;48;1; ;2;40;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;53;55;1;2;12;5521;17;191,503065476153;17
4780574;1;2;1;70;1;20;50;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;95;95;45;1;2;12;4521;18;98,6474841864086;18
4780577;1;1;1;70;1;12;30;4; ;2;72;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;57;57;93;1;1;12;9302;18;82,8233389939868;18
4780581;1;4;1;70;1;2;40;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;84;84;50;1;1;12;5040;18;118,649617124481;18
4780586;1;2;1;70;1;26;48;1; ;2;26;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;1;1;08;08;85;1;2;12;8511;18;118,540960786513;18
4780596;1;1;1;70;1;12;40;1; ;2;8;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;1;33;45;52;1;1;12;5233;18;68,6007986113081;18
4780604;1;3;1;70;1;28;48;1; ;2;98;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;60000;781212;2; ;39;39;85;1;2;12;8532;19;123,246327059595;19
4780611;1;3;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;75;17;1;1;12;1741;19;120,667807649123;19
4780616;1;4;1;70;1;12;48;1; ;2;12;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;13;80;1;1;12;8012;19;166,222990998133;19
4780626;1;1;1;70;1;12;45;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;45;52;1;1;12;5262;19;115,450402706435;19
4780629;1;1;1;70;1;144;48;1; ;2;141;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;800000;2; ;37;37;64;1;2;12;6412;19;117,786687333241;19
4780634;1;2;1;70;1;48;40;1; ;2;48;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1800000;1;1;19;19;74;1;2;12;7499;19;162,685848525481;19
4780635;1;3;1;70;1;28;48;1; ;2;84;1; ;2;2;1; ; ; ; ; ; ;1; ; ; ; ;2; ;781242;2; ;55;53;55;1;2;12;5521;19;101,514109318025;19
4780639;1;2;1;70;1;4;40;1; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781000;1;1;13;13;80;1;1;12;8060;19;93,8430420680343;19
4780641;1;2;1;70;1;48;40;1; ;2;48;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781000;1;1;33;59;80;1;2;12;8060;19;64,5048740628752;19
4780648;1;1;1;70;1;3;45;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;95;95;45;1;1;12;4521;19;115,901236811581;19
4780650;1;2;1;70;1;5;48;1; ;2;150;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;71;1;1;12;7130;19;127,366651498359;19
4780652;1;3;1;70;1;104;40;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;54;95;1;2;12;9500;19;98,2054808721034;19
4780654;1;3;1;70;1;259;40;1; ;2;259;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;57;93;1;2;12;9302;19;121,296298602553;19
4780660;1;2;1;70;1;2;54;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;780000;2; ;95;95;45;1;1;12;4521;19;143,577436843072;19
4780662;1;5;1;70;1;52;48;1; ;2;52;1; ;8;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1700000;2; ;12;13;80;1;2;12;8050;19;59,7853635725996;19
4780666;1;2;1;70;1;96;25;1; ;2;100;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;13;75;1;2;12;7512;19;152,584495064754;19
4780677;1;1;1;70;1;24;40;1; ;2;24;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;45;33;52;1;2;12;5252;19;150,696259278215;19
4780680;1;2;1;70;1;104;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;12;5530;19;140,043079635298;19
4780680;1;3;1;70;1;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1;12; ;19;140,043079635298;19
4780681;1;3;1;70;1;2;45;1; ;2;98;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;45;45;51;1;1;12;5131;19;91,5100817571269;19
4780684;1;2;1;70;1;52;44;1; ;2;52;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;2;12;6031;19;91,9581305973936;19
4780691;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;87;45;50;1;1;12;5030;20;214,399390030953;20
4780701;1;2;1;70;1;10;48;1; ;2;20;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;1;12;9500;23;213,491358288511;23
4780701;2;1;2;70;1;2;48;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;95;95;45;1;1;12;4521;23;213,491358288511;23
4780727;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;40;40;52;1;1;12;5233;23;148,791445619786;23
4780732;1;1;1;70;1;8;48;1; ;2;8;4; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;1;06;13;80;1;1;12;8060;23;78,9577990093817;23
4780744;1;2;1;70;1;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;56;95;1;1;12;9500;27;33,5924899969232;27
4780746;1;2;1;70;1;48;48;2; ;2;96;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;784400;2; ;13;33;93;1;2;12;9302;27;33,5924899969232;27
4780748;1;1;1;70;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;77;77;55;1;2;12;5521;27;275,45841797477;27
4780748;1;4;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;55;1;2;12;5530;27;275,45841797477;27
4780749;1;2;1;70;1;40;40;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;12;9500;27;137,729208987385;27
4780751;1;3;1;70;1;12;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;39;53;55;1;1;12;5529;27;33,5924899969232;27
4780764;1;1;1;70;1;3;40;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;54;54;95;1;1;12;9500;27;16,7962449984616;27
4780767;1;1;1;70;1;3;60;4; ;2;4;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;12;4521;27;16,7962449984616;27
4780767;1;2;1;70;1;2;40;3; ;2;144;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;41;52;1;1;12;5221;27;16,7962449984616;27
4780769;1;2;1;70;1;3;40;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;33;33;52;1;1;12;5223;27;70,0878972146727;27
4780775;1;1;1;70;1;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;2500000;1300000;2; ;44;44;50;1;1;12;5011;41;92,6827366317433;41
4780777;1;4;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;02; ; ;1;2;12; ;41;216,591082793201;41
4780791;1;1;1;70;1;4;40;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1200000;2; ;98;03;40;1;1;12;4020;41;180,839135678722;41
4780796;1;2;1;70;1;36;48;1; ;2;40;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;84;50;1;2;12;5020;41;146,607616628709;41
4780804;1;2;1;70;1;1;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;58; ; ;1;1;12; ;41;171,470265942045;41
4780822;1;1;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;85;85;40;1;1;12;4010;41;134,935192475274;41
4780824;1;2;1;70;1;4;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1;12; ;44;49,4479187412884;44
4780829;1;1;1;70;1;12;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;97;97;45;1;1;12;4530;44;119,034157912825;44
4780834;1;3;1;70;1;4;48;2; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000;2; ;13;13;80;1;1;12;8041;44;59,0149571512552;44
4780837;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;800000;2; ;39;02;10;1;1;12;1010;44;49,4479187412884;44
4780838;1;3;1;70;1;54;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;10000;500000;2; ;55;56;93;1;2;12;9301;44;57,0064718100547;44
4780841;1;1;1;70;1;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;97;97;45;1;2;12;4512;44;115,129029519557;44
4780844;1;2;1;70;1;168;48;1; ;2;260;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781243;2; ;55;54;95;1;2;12;9500;44;49,4479187412884;44
4780855;1;2;1;70;1;8;40;1; ;2;99;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;51;55;1;1;12;5519;44;153,054456153121;44
4780856;1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;1;12; ;44;73,485490739486;44
4780857;1;1;1;70;1;208;40;4; ;2;208;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781243;2; ;59;59;75;1;2;12;7513;44;126,604269694681;44
4780864;1;5;1;70;1;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;54;54;95;1;1;12;9500;44;109,886376566492;44
4780865;1;3;1;70;1;16;48;4; ;2;16;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;05;13;80;1;2;12;8060;44;49,4479187412884;44
4780871;1;3;1;70;1;250;48;1; ;2;520;4; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;13;39;85;1;2;12;8512;44;131,012991385844;44
4780882;1;3;1;70;1;95;48;4; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;38;75;1;2;12;7513;44;49,4479187412884;44
4780887;1;2;1;70;1;52;40;1; ;2;99;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;19;19;85;1;2;12;8532;44;49,4479187412884;44
4780894;1;1;1;70;1;8;48;1; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;19;75;1;1;12;7513;44;83,9707966456159;44
