DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4780215;1;2;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;05;848,862284849982
4780215;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;848,862284849982
4780215;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;848,862284849982
4780216;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;05;1068,79743103105
4780216;1;2;1;80;05;1;3;9;TRASLADO DE CIUDAD;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;05;1068,79743103105
4780219;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;989,622530614597
4780219;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;05;989,622530614597
4780220;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;05;1840,55989941937
4780221;1;2;1;80;05;1;1;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;12;05;728,190074447239
4780221;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;728,190074447239
4780221;1;6;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;05;728,190074447239
4780225;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;1068,79743103105
4780228;1;1;1;80;05;1;4;2; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;12;05;1048,34115460621
4780229;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;893,660467556049
4780229;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;893,660467556049
4780230;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;1117,16874954074
4780230;1;3;1;80;05;1;4;2; ;2; ; ;2; ;2; ;2; ;1;48;781242;2;1;12;05;1117,16874954074
4780231;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;996,496539137994
4780232;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;800000;2;1;12;05;1055,21516312961
4780233;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;05;1145,08379162558
4780235;1;1;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;05;1048,34115460621
4780236;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;05;920,279949709685
4780238;1;2;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;05;982,233536120812
4780240;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;962,045661913861
4780241;1;1;1;80;05;1;3;9;LA PERSONA QUE LA EMPLEABA FALLECIO;1; ;1;2; ;2; ;2; ;1;24;1400000;2;1;12;05;2008,44741403177
4780244;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;2137,59486206211
4780244;1;2;1;80;05;1;2;4; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;12;05;2137,59486206211
4780245;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;889,744770020801
4780245;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;05;889,744770020801
4780247;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;05;1068,79743103105
4780249;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;920,279949709685
4780251;1;2;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;05;985,706833079349
4780252;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;05;1048,34115460621
4780255;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;05;946,285656985087
4780258;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;05;2688,8199111179
4780259;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;05;1048,34115460621
4780264;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;08;532,842432629943
4780264;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;08;532,842432629943
4780265;1;1;1;80;08;1;4;5; ;2; ; ;8; ;3; ;2; ;1;24;700000;3;1;12;08;513,196896086318
4780265;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;08;513,196896086318
4780268;1;1;1;80;08;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;08;638,007260106686
4780270;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;08;1002,42978821276
4780270;1;4;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;08;1002,42978821276
4780271;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;12;08;642,91200370906
4780276;1;1;1;80;11;1;3;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;12;11;3325,86157325216
4780276;1;2;1;80;11;1;4;5; ;2; ; ;10; ;1; ;2; ; ; ; ;2;1;12;11;3325,86157325216
4780278;1;1;1;80;11;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;11;2685,12101568908
4780279;1;1;1;80;11;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;11;3117,18133354369
4780279;1;2;1;80;11;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;11;3117,18133354369
4780281;1;4;1;80;11;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;11;3472,25284136357
4780282;1;1;1;80;11;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;11;3540,99741192352
4780283;1;2;1;80;11;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;11;5824,87468662713
4780284;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;345,847564646196
4780284;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;345,847564646196
4780285;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;345,847564646196
4780285;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;13;345,847564646196
4780288;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;375,104838120154
4780288;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;375,104838120154
4780288;1;3;1;80;13;1;3;8; ;2; ; ;2; ;2; ;2; ;1;40;800000;2;1;12;13;375,104838120154
4780289;1;1;1;80;13;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;12;13;270,659299517234
4780291;1;1;1;80;13;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;13;277,620762310162
4780292;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;442,429160494849
4780294;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;389,281508944032
4780295;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;265,187681218761
4780295;1;5;1;80;13;1;4;9;EDAD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;13;265,187681218761
4780296;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;12;13;555,865471887583
4780296;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;555,865471887583
4780296;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;555,865471887583
4780297;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;13;338,886101853269
4780298;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;403,282834308885
4780301;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;446,99155506016
4780301;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;446,99155506016
4780304;1;2;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;542,283801292439
4780304;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;542,283801292439
4780305;1;1;1;80;13;1;3;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;12;13;279,812591887875
4780305;1;4;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;13;279,812591887875
4780306;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;531,972831857574
4780307;1;1;1;80;13;1;4;5; ;1; ;1;10; ;3; ;2; ; ; ; ;3;1;12;13;269,644644518791
4780307;1;2;1;80;13;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;13;269,644644518791
4780308;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;345,847564646196
4780308;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;345,847564646196
4780310;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;269,644644518791
4780310;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;269,644644518791
4780311;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;12;13;368,143375327227
4780313;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;381,725045922371
4780314;1;1;1;80;13;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;13;346,86221964464
4780315;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;352,191139744485
4780315;1;2;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;13;352,191139744485
4780315;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;352,191139744485
4780317;1;6;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;13;509,989691091726
4780319;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;373,748928131
4780321;1;1;1;80;13;1;1;9;VACACIONES ESCOLARES;2; ; ;12;VACACIONES ESCOLARES;1;2;1;869453; ; ; ;1;1;12;13;277,620762310162
4780321;1;2;1;80;13;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;13;277,620762310162
4780321;1;3;1;80;13;1;1;8; ;2; ; ;12;ESTA DESCANSANDO EMPIEZA A BUSCAR EL OTRO ANO;2; ;2; ; ; ; ;2;1;12;13;277,620762310162
4780322;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;594,871037960916
4780322;1;5;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;13;594,871037960916
4780323;1;1;1;80;13;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;12;13;426,371878143579
4780323;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;426,371878143579
4780324;1;2;1;80;13;1;3;6; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;12;13;565,75678655274
4780324;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;565,75678655274
4780325;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;206,448596201481
4780325;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;206,448596201481
4780326;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;379,390194278875
4780327;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;527,96410840278
4780327;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;527,96410840278
4780328;1;2;1;80;13;1;4;3; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;12;13;353,823682437567
4780329;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;479,48575443629
4780330;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;534,307683501069
4780330;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;534,307683501069
4780332;1;1;1;80;13;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;353,823682437567
4780332;1;2;1;80;13;1;4;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;13;353,823682437567
4780333;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;420,730611995704
4780334;1;1;1;80;13;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;13;280,827246886319
4780335;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;13;206,448596201481
4780430;1;1;1;80;17;1;4;9;NO DESEA TRABAJAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;17;200,115021163045
4780431;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;198,210325819911
4780431;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;198,210325819911
4780431;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;198,210325819911
4780432;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;185,122672276873
4780432;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;185,122672276873
4780433;1;2;1;80;17;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;17;81,9372458338012
4780433;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;81,9372458338012
4780433;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;81,9372458338012
4780434;1;1;1;80;17;1;3;9;VENDIO SU NEGOCIO;1; ;3;1; ;2; ;2; ;1;48;1000000;2;1;12;17;92,5613361384366
4780434;1;2;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;92,5613361384366
4780435;1;1;1;80;17;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;17;95,4287430773146
4780436;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;102,9249175204
4780436;1;2;1;80;17;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;12;17;102,9249175204
4780436;1;5;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;17;102,9249175204
4780436;1;6;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;17;102,9249175204
4780437;1;1;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;17;200,213483833373
4780437;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;200,213483833373
4780438;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;110,892130110079
4780441;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;17;171,961789430124
4780441;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;171,961789430124
4780446;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;17;95,4287430773146
4780447;1;1;1;80;17;1;4;5; ;1; ;2;5; ;3; ;2; ; ; ; ;3;1;12;17;171,961789430124
4780447;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;17;171,961789430124
4780448;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;88,5176872571757
4780448;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;88,5176872571757
4780449;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;12;17;81,9372458338012
4780449;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;81,9372458338012
4780449;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12;17;81,9372458338012
4780450;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;187,573618831967
4780454;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;191,503065476153
4780455;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;221,784260220157
4780457;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;17;120,776039654008
4780460;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;166,325438222696
4780461;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;265,596982777425
4780463;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;174,412735985218
4780463;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;174,412735985218
4780463;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;174,412735985218
4780464;1;1;1;80;17;1;1;9;DESEA DESCANSAR UN TIEMPO;2; ; ;6; ;2; ;1;2500000; ; ; ;2;1;12;17;144,869882938921
4780464;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;144,869882938921
4780465;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;169,958631416662
4780465;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;169,958631416662
4780465;1;5;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;17;169,958631416662
4780467;1;2;1;80;17;1;4;6; ;2; ; ;11; ;1;4;2; ; ; ; ;1;1;12;17;180,049087192646
4780468;1;2;1;80;17;1;4;1; ;1; ;4;1; ;1;4;2; ; ; ; ;1;1;12;17;182,50003374774
4780468;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;182,50003374774
4780469;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;221,138680898633
4780474;1;1;1;80;17;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;17;185,122672276873
4780474;2;1;2;80;17;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;17;185,122672276873
4780475;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;17;174,298623842885
4780475;1;2;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;12;17;174,298623842885
4780475;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12;17;174,298623842885
