Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3251246;1;4;4;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;73;1125,83719825654
3251247;1;4;2;2;1;3;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;73;1061,62680182101
3251248;1;2;1;2;1;4;1;5;5;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2;1;2; ;2;01;2;07;73;657,221449202701
3251249;1;3;3;2;2;4;1;1;4;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;4;1;2;1;2;2;2;1;1; ;2;01;2;07;73;1045,64286728095
3251250;1;3;1;2;1;4;1;1;4;1; ; ;30000000;50000; ;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;73;1291,52304157585
3251252;1;2;1;2;1;4;1;1;4;1; ; ;15000000;100000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;73;652,116540781758
3251253;1;3;2;2;1;3;1;1;5;1; ; ;15000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;4;2;1;2;2;2;1;1; ;2;01;2;07;73;772,370556594499
3251254;1;1;1;2;1;4;10;1;4;2; ;135000;3000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;73;657,221449202701
3251255;1;3;1;3;1;4;3;6; ;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;2;01;2;07;73;657,221449202701
3251256;1;5;3;2;1;4;3;1;4;1; ; ;20000000;80000; ;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;4;2;2; ;7;1;1;1;4;1;2;2;2;2;3; ; ;01;2;07;73;1099,31388273377
3251257;1;2;1;2;2;4;1;1;4;4; ; ; ;300000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;4;1;2;1;2;2;2;1;1; ;1;01;2;07;73;897,797470721836
3251258;1;1;1;2;2;4;1;5;5;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;4;1;2;1;2;2;2;1;1; ;2;01;2;07;73;792,688641938238
3251263;1;1;1;6; ;4;4;1;5;1; ; ;3000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2; ;3;1;1;4;1;1;2;2;2;2;1; ; ;01;2;07;73;472,819366846787
3251264;1;1;1;6; ;4;4;5;5;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;2;1; ; ;01;2;07;73;897,797470721836
3251265;1;3;2;6; ;4;4;1;5;1; ; ;4000000;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;07;73;694,679149329313
3251266;1;4;4;2;1;4;6;5;5;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;2;2; ; ;01;2;07;73;1329,65131596504
3251271;1;3;3;3;1;4;4;1;5;1; ; ;10000000;20000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;4;2;1;2;2;2;2;1; ; ;01;2;07;73;858,50848042849
3251272;1;1;1;2;1;4;1;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;2;01;2;07;73;920,029277134272
3251273;1;2;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;2; ;2;1;1;3;1;1;1;2;1;2;2;2;1;2; ;2;01;2;07;73;1066,73171024196
3252475;1;3;3;1;1;1;1;1;3;1; ; ;20000000;80000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;1;01;2;07;63;1932,97530244245
3252484;1;3;3;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;5;5;1;1;4;3;1;2;2;2;2;1; ; ;01;2;07;63;1398,06215130608
3252485;1;3;3;2;2;4;6;1;5;1; ; ;10000000;80000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;1286,09034601498
3252486;1;3;2;1;1;1;1;1;3;3; ; ; ; ;90000;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;4;3;1;1;1;1;1;1;3;1;01;2;07;63;1142,58226904657
3252493;1;5;4;1;1;1;1;3;3;1; ; ;30000000;200000; ;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;5;2;2; ;7;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1783,31535863435
3252494;1;3;1;2;1;4;1;1;4;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;1574,42299137371
3252495;1;1;1;2;1;4;1;5;4;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;1574,9786308893
3252496;1;2;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;2186,89731066288
3252497;1;4;3;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;8;1;1;1;4;1;2;2;1;1;1;3;1;01;2;07;63;2478,98820767987
3252498;1;1;1;2;1;1;1;1;4;3; ; ; ; ;40000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;1;1;1;3;1;01;2;07;63;861,98166537428
3252499;1;3;1;2;1;4;6;6; ;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;3;1;2;2;2;2;1; ; ;01;2;07;63;1574,42299137371
3252500;1;2;1;3;1;4;6;1;4;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;7;2;1;2;2;2;2;1; ; ;01;2;07;63;1152,53672882008
3252501;1;6;3;2;1;4;6;1;4;1; ; ;20000000;150000; ;2;2;1;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;4;3;1;2;2;2;2;2; ; ;01;2;07;63;978,395572871871
3252502;1;4;2;2;1;4;6;1;4;3; ; ; ; ;500000;2;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;2;2;2;2;2; ; ;01;2;07;63;1142,58226904657
3252503;1;1;1;2;1;4;6;2;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;4;2;1;2;2;2;2;1; ; ;01;2;07;63;1574,42299137371
3252504;1;4;3;1;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1684,45649667257
3252508;1;4;2;1;1;1;1;1;3;1; ; ;12000000;50000; ;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1214,83742479252
3252509;1;3;2;1;1;1;1;1;3;1; ; ;12000000;90000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;2186,89731066288
3252510;1;1;1;1;2;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1020,16954023215
3252510;2;1;1;1;2;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;1;2;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1020,16954023215
3252511;1;6;5;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;2;2;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;2186,89731066288
3252512;1;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;932,232352073236
3252521;1;2;2;1;2;1;1;1;3;5; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;7;2;1;1;1;1;1;1;2;1;01;2;07;63;1248,60844204936
3252521;2;1;1;1;2;1;1;2;4;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;2;1;7;2;1;1;1;1;1;1;2;1;01;2;07;63;1248,60844204936
3252521;3;1;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;3;1;7;2;1;1;1;1;1;1;2;1;01;2;07;63;1248,60844204936
3252528;1;4;2;2;1;4;2;1;5;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;07;63;1259,99841106766
3252530;1;3;2;3;1;4;2;1;5;5; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;829,159923264012
3252531;1;3;2;3;1;4;2;1;5;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;2;2;2; ; ;01;2;07;63;1684,45649667257
3252532;1;4;3;1;1;1;1;1;3;1; ; ;23000000;23000000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1204,88296501901
3252538;1;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;1;4;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1755,70941789503
3252539;1;3;1;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;1;1;2;1;2;2;1;1;2;3;1;01;2;07;63;1292,82015317793
3252541;1;4;3;2;1;1;1;1;5;1; ; ;30000000;500000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;5;2;2; ;6;1;1;5;4;1;2;2;1;1;2;3;1;01;2;07;63;1825,08932599463
3252542;1;4;3;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;1;1;2;3;1;01;2;07;63;1603,2491156766
3252544;1;4;1;2;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;1292,82015317793
3252546;1;2;2;2;1;4;2;1;5;4; ; ; ;250000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;1546,94839594973
3252547;1;3;2;2;1;4;2;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;1746,75719264502
3252548;1;1;1;1;1;1;1;2;3;5; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;8;2;1;1;1;1;1;1;2;1;01;2;07;63;1574,42299137371
3252552;1;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;2;07;63;1828,55123414552
3252553;1;3;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1541,60124926344
3252554;1;3;1;1;1;1;1;1;3;1; ; ;35000000;180000; ;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;2;07;63;1143,58450357007
