DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4879115;1;3;1;70;05;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;55; ; ;1;1; ;04;05;1323,61237589501
4879117;1;3;1;70;05;53;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;12;12;74;1;2;7491;04;05;1207,98051404211
4879123;1;2;1;70;05;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5234;04;05;737,237846424192
4879128;1;6;1;70;05;2;48;1; ;2;2;1; ;9;2;9;POR COBERTURA DE UN MES; ; ; ; ; ; ; ; ; ;1;1;828116;900000;2; ;45;45;50;1;1;5052;04;05;1012,35466185112
4879129;1;1;1;70;05;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;55;74;1;1;7493;04;05;2431,80548935559
4879131;1;1;1;70;05;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;53;55;1;2;5521;04;05;2197,36384989016
4879132;1;3;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;92;1;1;9242;04;05;829,220181399336
4879138;1;2;1;70;05;4;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;77;55;1;1;5529;04;05;3049,49206639843
4879138;1;8;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;74;1;1;7499;04;05;3049,49206639843
4879145;1;2;1;70;05;28;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;2;1810;04;05;1207,98051404211
4879147;1;6;1;70;05;12;48;1; ;2;12;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;50;50;55;1;1;5521;04;05;1885,2638222445
4879160;1;5;1;70;05;8;48;1; ;2;8;8; ;8;2;9;POR COBERTURA; ;1; ; ; ; ; ; ; ; ;2; ;826116;2; ;58;62;01;1;1;0113;04;05;2290,2798804073
4879160;1;6;1;70;05;10;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;1;5244;04;05;2290,2798804073
4879168;1;1;1;70;05;4;48;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;1;9500;04;05;825,399067407272
4879181;2;4;2;70;05;2;48;1; ;2;108;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;55;55;15;1;1;1511;04;05;996,399295928595
4879184;1;3;1;70;05;4;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;1;5521;04;05;1265,33611357564
4879186;1;3;1;70;05;2;48;1; ;2;2;1; ;4;9;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;5521;04;05;1093,35725016426
4879200;1;4;1;70;05;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;93;93;45;1;1;4552;04;05;1363,25598441951
4879201;1;2;1;70;05;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;03;15;1;1;1530;04;05;1049,24855604724
4879206;1;3;1;70;05;8;48;1; ;2;6;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;21;53;55;1;1;5523;04;05;1376,89862672316
4879216;1;2;1;70;05;12;48;1; ;2;20;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;15;1;1;1551;04;05;1357,40638373998
4879235;1;6;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;1; ;04;05;1168,02333101752
4879235;1;7;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;1; ;04;05;1168,02333101752
4879238;1;1;1;70;05;24;48;1; ;2;24;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;98;98;60;1;2;6041;04;05;1323,61237589501
4879239;1;2;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;1; ;04;05;1041,85125131026
4879244;1;3;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;1; ;04;05;1173,66158029844
4879246;1;2;1;70;05;4;48;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;828116;2; ;97;79;18;1;1;1810;04;05;811,146102113862
4879246;1;3;1;70;05;12;48;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5233;04;05;811,146102113862
4879255;1;1;1;70;05;28;47;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;55;52;1;2;5211;04;05;1070,5462236853
4879269;1;1;1;70;05;45;48;1; ;2;45;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;51;1;2;5132;04;05;559,253899866314
4879273;1;7;1;70;05;16;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5235;04;05;1153,85830091331
4879277;1;1;1;70;05;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;900000;2; ;40;40;52;1;1;5233;04;05;1070,5462236853
4879309;1;1;1;70;08;104;48;2; ;2;208;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;13;13;80;1;2;8043;04;08;532,005894622323
4879312;1;5;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;03; ; ;1;1; ;04;08;528,255938974531
4879323;1;2;1;70;08;12;40;1; ;2;192;1; ;3;2;4; ; ; ;1; ; ; ; ; ; ; ;2; ;400000;1;2;45;57;93;1;1;9302;04;08;491,782971881288
4879324;1;2;1;70;08;12;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;38;13;80;1;1;8060;04;08;638,090422781921
4879324;1;3;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ;42; ; ;1;1; ;04;08;638,090422781921
4879326;1;3;1;70;08;16;44;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;98;60;1;2;6031;04;08;491,54484836533
4879351;1;2;1;70;08;24;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;85;1;2;8511;04;08;628,620810325653
4879352;1;11;1;70;08;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;98; ; ;1;1; ;04;08;722,474839415255
4879352;1;13;1;70;08;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;59; ; ;1;1; ;04;08;722,474839415255
4879356;1;2;1;70;08;12;40;1; ;2;108;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;822000;2; ;32;55;63;1;1;6339;04;08;578,666633426721
4879357;1;3;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;02; ; ;1;1; ;04;08;536,611041335812
4879360;1;3;1;70;08;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;33;55;1;1;5529;04;08;631,153233394774
4879361;1;1;1;70;08;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;53;55;1;2;5521;04;08;574,339350101126
4879366;1;5;1;70;08;1;48;1; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;828116;2; ;97;98;60;1;1;6031;04;08;453,454704361906
4879366;1;7;1;70;08;24;48;1; ;2;24;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5233;04;08;453,454704361906
4879368;1;2;1;70;08;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;32;32;85;1;2;8511;04;08;460,136955986801
4879371;1;2;1;70;08;12;48;1; ;2;12;3; ;1;1;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;54;95;1;1;9500;04;08;578,690151612392
4879373;1;2;1;70;08;12;48;1; ;2;28;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;32;80;1;1;8045;04;08;601,600178472869
4879375;1;3;1;70;08;8;40;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;16;45;52;1;1;5261;04;08;584,486404303894
4879380;1;6;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;55; ; ;1;1; ;04;08;622,173545225258
4879382;1;4;1;70;08;24;48;1; ;2;25;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;52;1;2;5211;04;08;550,948915059251
4879384;1;2;1;70;08;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;55;55;45;1;2;4521;04;08;515,593002492425
4879390;1;2;1;70;08;21;48;4; ;2;96;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;2; ;19;19;85;1;2;8515;04;08;549,133301166095
4879393;1;6;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;828116;2; ;38;38;74;1;1;7413;04;08;498,461578665171
4879395;1;3;1;70;08;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;2;5234;04;08;709,958624991417
4879397;1;3;1;70;08;12;24;1; ;2;51;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;38;74;1;1;7499;04;08;575,895350415615
4879400;1;13;1;70;08;3;48;1; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;150000;500000;2; ;53;53;55;1;1;5521;04;08;640,046590553768
4879403;1;2;1;70;08;4;48;4; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4521;04;08;551,864624187707
4879408;1;1;1;70;08;4;60;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;21;21;92;1;1;9242;04;08;396,164057727872
4879411;1;1;1;70;08;14;24;1; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;54;95;1;2;9500;04;08;501,295825184507
4879414;1;1;1;70;08;24;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;54;95;1;2;9500;04;08;669,477856073144
4879414;1;6;1;70;08;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;37;64;1;2;6412;04;08;669,477856073144
4879418;1;3;1;70;08;4;40;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;18;45;52;1;1;5211;04;08;534,575468251912
4879419;1;4;1;70;08;104;48;1; ;2;104;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;40;50;1;2;5020;04;08;505,203885383309
4879431;1;3;1;70;08;2;48;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;5234;04;08;620,781544184846
4879436;1;2;1;70;08;10;48;1; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;85;45;1;1;4521;04;08;469,58684578179
4879439;1;3;1;70;08;2;48;1; ;2;21;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;5521;04;08;593,003770724133
4879445;1;2;1;70;08;4;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;1;8531;04;08;610,352245327146
4879448;1;5;1;70;08;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;13;80;1;2;8041;04;08;560,622781328466
4879449;1;5;1;70;08;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;54;54;85;1;2;8532;04;08;544,0253580469
4879451;1;7;1;70;08;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;87;87;45;1;2;4521;04;08;606,185824284169
4879451;1;8;1;70;08;15;48;1; ;2;15;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;2;5219;04;08;606,185824284169
4879461;1;2;1;70;08;12;48;1; ;2;12;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;98;95;45;1;1;4522;04;08;570,589243769955
4879461;1;6;1;70;08;2;48;3; ;2;4;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;20000;480000;2; ;54;54;95;1;1;9500;04;08;570,589243769955
4879469;1;6;1;70;08;7;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;55; ; ;1;1; ;04;08;529,731976263373
4879485;1;2;1;70;08;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;45;52;1;2;5262;04;08;630,251156641114
4879485;1;3;1;70;08;28;60;1; ;2;29;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;55;1;2;5529;04;08;630,251156641114
4879485;1;4;1;70;08;104;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;97;97;52;1;2;5233;04;08;630,251156641114
4879488;1;7;1;70;08;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;97;71;1;2;7130;04;08;604,30798330881
4879489;1;1;1;70;08;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;32;75;1;2;7512;04;08;542,395011731439
4879518;1;1;1;70;08;104;40;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;828000;2; ;55;45;52;1;2;5223;04;08;639,92502291033
4879518;1;6;1;70;08;8;40;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;70;45;1;1;4521;04;08;639,92502291033
4879535;1;3;1;70;11;12;48;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;25;1;1;2529;04;11;2947,45446909652
4879537;1;4;1;70;11;16;48;1; ;2;16;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;39;74;1;2;7499;04;11;2132,24792418018
4879541;1;1;1;70;11;8;48;1; ;2;10;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;39;22;1;1;2220;04;11;2284,38418046794
4879545;1;2;1;70;11;12;48;1; ;2;3;1; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;1;300000;828116;2; ;57;45;52;1;1;5233;04;11;2232,37060749056
4879547;1;2;1;70;11;6;40;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;55;55;74;1;1;7493;04;11;3249,76759956716
4879552;1;2;1;70;11;12;48;3; ;2;16;3; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;1;9500;04;11;2452,7176401785
4879554;1;2;1;70;11;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;32;03;92;1;1;9213;04;11;2353,79588926961
4879567;1;3;1;70;11;4;48;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;52;1;1;5233;04;11;2854,83915355557
4879569;1;4;1;70;11;4;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;61;01;1;1;0119;04;11;2985,56920936681
4879571;1;1;1;70;11;7;48;1; ;2;12;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;21;63;1;1;6320;04;11;2994,54668968866
4879576;1;4;1;70;11;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;1; ;04;11;2801,81327975428
4879582;1;2;1;70;11;10;40;1; ;2;10;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1100000;1;1;39;39;74;1;1;7430;04;11;3203,26857217834
4879586;1;2;1;70;11;6;40;4; ;2;2;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;460000;828116;2; ;45;45;52;1;1;5239;04;11;3468,73096545198
4879593;1;1;1;70;11;15;48;1; ;2;15;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;4;95;95;45;1;2;4521;04;11;2887,02024061671
4879607;1;2;1;70;11;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;827000; ; ;13; ; ;1;1; ;04;11;2786,83907555149
4879631;1;1;1;70;11;1;48;1; ;2;1;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;1;1000000;1000000;2; ;33;33;52;1;1;5211;04;11;2560,24408925045
4879631;1;2;1;70;11;52;48;1; ;2;52;1; ;7;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;900000;2; ;38;38;74;1;2;7499;04;11;2560,24408925045
4879634;1;2;1;70;11;4;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;11;11;52;1;1;5231;04;11;2896,44288755734
4879637;1;1;1;70;11;16;48;1; ;2;17;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;4000000;1;2;06;06;85;1;2;8511;04;11;2671,08322394304
4879637;1;2;1;70;11;16;48;1; ;2;16;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1800000;1;2;07;07;85;1;2;8511;04;11;2671,08322394304
4879638;1;2;1;70;11;12;40;2; ;2;12;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1800000;1;1;19;19;75;1;1;7512;04;11;2741,00626911568
4879642;1;3;1;70;11;18;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;39;39;74;1;2;7411;04;11;2962,0716308707
4879644;1;5;1;70;11;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1; ;04;11;3046,03142782438
4879645;1;2;1;70;11;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;30;74;1;1;7493;04;11;2712,38034553822
4879648;1;2;1;70;11;1;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;21;19;1;1;1931;04;11;3032,03922983118
4879654;1;5;1;70;11;16;48;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;39;52;1;2;5234;04;11;2812,47124938165
4879658;1;2;1;70;11;15;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;98; ; ;1;2; ;04;11;4207,24400120542
4879675;1;2;1;70;11;8;30;1; ;2;150;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;54;95;1;1;9500;04;11;2452,7176401785
4879678;1;1;1;70;11;150;40;1; ;2;150;2; ;9;2;2; ; ; ; ; ; ; ; ;1;HACIENDO LOS TRAMITES PARA LA PENSION; ;2; ;5000000;2; ;15;15;64;1;2;6421;04;11;2350,61350794472
4879679;1;2;1;70;11;1;35;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;840000;2; ;38;45;52;1;1;5233;04;11;2103,62200060271
4879679;1;3;1;70;11;16;48;1; ;2;14;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5233;04;11;2103,62200060271
4879683;1;3;1;70;11;16;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;45;52;1;2;5241;04;11;5603,62655950856
4879684;1;1;1;70;11;2;48;1; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;58;45;55;1;1;5529;04;11;6271,86943025455
4879693;1;1;1;70;11;8;48;4; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;95;95;45;1;1;4521;04;11;5761,42761049755
4879712;1;1;1;70;11;144;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;45;45;52;1;2;5231;04;11;2604,85389646626
4879720;1;4;1;70;11;24;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;2;4530;04;11;7960,30661313187
4879720;1;6;1;70;11;12;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;54;59;60;1;1;6031;04;11;7960,30661313187
