DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4894225;1;1;1;70;2;6;45;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;04;8045;27;798,687724271249
4894243;1;1;1;70;2;20;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;13; ; ;1;2;04; ;27;497,949187371341
4894245;1;1;1;70;2;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;13; ; ;1;2;04; ;27;1210,66956478628
4894250;1;1;1;70;2;16;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;61;01;1;2;04;0113;27;1342,85588069026
4894260;1;2;1;70;2;2;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;04; ;27;1098,30343010945
4894277;1;1;1;70;2;16;50;1; ;2;17;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;95;61;01;1;2;04;0113;27;794,703471512135
4894280;1;1;1;70;2;12;40;1; ;2;18;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;95;62;01;1;1;04;0113;27;853,750979528635
4894287;1;1;1;70;2;12;50;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1800000;2; ;41;61;01;1;1;04;0113;27;846,030700874366
4894289;1;1;1;70;2;16;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1000000;2; ;41;61;01;1;2;04;0113;27;970,076096322473
4894289;1;2;1;70;2;18;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ;13; ; ;1;2;04; ;27;970,076096322473
4894293;1;2;1;70;2;5;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;18; ; ;1;1;04; ;27;738,251017046584
4894298;1;1;1;70;2;4;40;8; ;2;42;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;62;61;01;1;1;04;0113;27;422,121372724101
4894424;1;3;1;70;2;12;48;1; ;2;12;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;62;01;1;1;04;0117;47;1675,39077210453
4894425;1;6;1;70;2;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;04;5521;47;1590,7822520551
4894434;1;2;1;70;2;16;48;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;04;9500;47;1775,54278222103
4894499;1;1;1;70;2;16;48;1; ;2;16;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;93;45;25;1;2;04;2529;05;1628,28055478741
4894500;1;5;1;70;2;12;20;1; ;2;36;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;53;53;74;1;1;04;7499;05;2134,80542423665
4894501;1;1;1;70;2;24;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;828000;2; ;93;93;45;1;2;04;4552;05;1389,51502335522
4894504;1;2;1;70;2;12;48;1; ;2;50;1; ;9;1;2; ; ; ; ; ; ; ; ; ; ;1;1;30000;820000;2; ;97;97;22;1;1;04;2212;05;1325,44400072357
4894504;1;3;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;1500000;2; ;87;87;40;1;1;04;4020;05;1325,44400072357
4894554;1;2;1;70;2;12;48;1; ;2;13;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;54;95;1;1;04;9500;05;4063,00086651787
4894563;1;4;1;70;2;1;40;1; ;2;1;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;59;15;1;1;04;1521;05;5046,86274666062
4894566;1;2;1;70;2;8;50;1; ;2;24;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;04;5211;05;4768,10498840211
4894636;1;3;1;70;2;48;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;70000;828000;2; ;45;41;52;1;2;04;5239;05;4867,11108587415
4894643;1;1;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;828000;2; ;61;61;51;1;1;04;5125;05;5536,19868794606
4894645;1;2;1;70;2;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;95;95;45;1;2;04;4530;05;8014,05713551878
4894766;1;3;1;70;2;36;48;1; ;2;78;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;11;02;51;1;2;04;5161;13;2969,75147813214
4894884;1;3;1;70;2;2;48;1; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;62;01;1;1;04;0117;17;929,449154584543
4894885;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;828116;2; ;61;61;01;1;1;04;0140;17;1424,77342672973
4894890;1;4;1;70;2;12;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;55;55;1;1;04;5511;17;462,318713049599
4894908;1;3;1;70;2;1;40;8; ;2;5;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;768000;828116;2; ;62;62;01;1;1;04;0121;17;836,826039703714
4894941;1;1;1;70;2;6;48;3; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;600000;2; ;54;54;95;1;1;04;9500;17;720,091435834654
4894942;1;2;1;70;2;2;40;8; ;2;5;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;04;0111;17;1028,93430556734
4894943;1;2;1;70;2;24;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;33;52;1;2;04;5211;17;1137,61013870908
4894946;1;3;1;70;2;6;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;04; ;17;660,77049210101
4894979;1;2;1;70;2;2;48;1; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;95;62;01;1;1;04;0111;17;1649,24446777674
4895087;1;3;1;70;2;6;17;1; ;2;1;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;300000;2; ;17;17;92;1;1;04;9214;19;6763,66579114953
4895098;1;3;1;70;2;3;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;89;26;1;1;04;2692;19;2881,81735399859
4895098;1;6;1;70;2;4;48;1; ;2;2;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;828000;2; ;97;54;95;1;1;04;9500;19;2881,81735399859
4895100;1;3;1;70;2;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;828000;2; ;95;89;26;1;1;04;2693;19;8555,99590244521
4895104;1;1;1;70;2;52;48;1; ;2;50;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;62;62;15;1;2;04;1571;19;6705,64085884644
4895105;1;1;1;70;2;156;40;3; ;2;156;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;85;40;1;2;04;4010;19;2881,81735399859
4895105;1;2;1;70;2;104;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;55; ; ;1;2;04; ;19;2881,81735399859
4896051;1;2;1;70;2;16;30;4; ;2;60;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;55;1;2;04;5521;20;1675,27459672685
4896099;2;1;2;70;2;4;56;8; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;62;62;20;1;1;04;2010;20;1783,01984572942
4896121;1;2;1;70;2;1;8;3; ;2;12;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;54;53;01;1;1;04;0121;20;1472,1849336121
4896132;1;3;1;70;2;10;56;8; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;04;0115;20;1659,88245148469
4896139;1;3;1;70;2;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;95;95;45;1;1;04;4530;20;1395,22915281443
4896262;1;4;1;70;2;4;50;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;400000;2; ;62;61;01;1;1;04;0140;23;2058,16679615654
4896266;1;2;1;70;2;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;04;0140;23;1292,92204567776
4896267;1;1;1;70;2;14;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;93;93;45;1;2;04;4552;23;1277,26492524051
4896275;1;5;1;70;2;1;60;1; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;320000;828116;2; ;71;71;14;1;1;04;1411;54;1986,38308796297
4896276;1;4;1;70;2;12;50;1; ;2;16;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;900000;1;1;59;59;85;1;1;04;8512;54;2099,62526184938
4896434;1;4;1;70;2;2;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;800000;2; ;53;53;55;1;1;04;5521;66;3986,00406766878
4896451;1;2;1;70;2;32;60;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;2;04;5521;66;779,242967708392
4896468;1;1;1;70;2;2;50;4; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;828116;2; ;58;62;01;1;1;04;0111;66;931,756268783097
4896469;1;4;1;70;2;40;40;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;77;77;15;1;2;04;1551;66;1869,43270755939
4896471;1;3;1;70;2;12;40;1; ;2;13;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;04;5521;66;943,492650541436
4896477;1;2;1;70;2;32;60;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;04;5521;66;1896,48973005132
4896482;1;5;1;70;2;25;48;4; ;2;52;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;2;04;0111;66;779,242967708392
4896507;1;3;1;70;2;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;53; ; ;1;1;04; ;68;833,190141367323
4896508;1;2;1;70;2;2;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;54;95;1;1;04;9500;68;1486,64846081528
4896640;1;1;1;70;2;5;44;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;400000;2; ;62;62;01;1;1;04;0121;70;1487,34817905447
4896640;1;4;1;70;2;5;40;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;54;95;1;1;04;9500;70;1487,34817905447
4896650;1;3;1;70;2;3;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;04; ;70;1250,87475144958
4896652;1;1;1;70;2;2;48;3; ;2;624;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;39;75;1;1;04;7512;70;1543,97140591336
4896661;1;1;1;70;2;3;48;2; ;2;3;4; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;850000;2; ;59;59;85;1;1;04;8512;70;1461,55349479643
4896667;1;3;1;70;2;3;45;4; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;350000;300000;2; ;62;62;01;1;1;04;0140;70;1295,49989685429
4896676;1;3;1;70;2;2;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;95; ; ;1;1;04; ;70;1043,02595106634
4896681;1;3;1;70;2;4;40;1; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;58;58;75;1;1;04;7522;70;935,506376912157
4896688;1;2;1;70;2;3;45;4; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;97;63;1;1;04;6310;70;996,008660395806
4896691;1;4;1;70;2;3;48;1; ;2;34;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;32;75;1;1;04;7512;70;1652,70359190108
4896700;1;2;1;70;2;12;28;4; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;54;95;1;1;04;9500;70;960,65198341038
4896700;1;3;1;70;2;10;30;4; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;54;95;1;1;04;9500;70;960,65198341038
4896707;1;4;1;70;2;10;40;2; ;2;14;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;04;8043;70;688,124099582503
4896722;1;2;1;70;2;12;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;04;5223;70;1820,03757557748
4896829;1;2;1;70;2;32;48;1; ;2;112;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;53;55;1;2;04;5529;73;1698,33195165349
4896831;1;2;1;70;2;8;56;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;04;4559;73;1998,59830179117
4896831;1;3;1;70;2;2;48;1; ;2;2;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;100000;700000;2; ;58;62;01;1;1;04;0117;73;1998,59830179117
4896832;1;1;1;70;2;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;850000;828116;2; ;53;53;55;1;1;04;5521;73;2442,79965366875
4896833;1;6;1;70;2;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;95;45;1;2;04;4530;73;1496,41198199656
4896833;1;7;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;04; ;73;1496,41198199656
4896839;1;3;1;70;2;12;48;8; ;2;12;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;04;0117;73;1401,44654021067
4896839;1;4;1;70;2;8;48;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;04;0117;73;1401,44654021067
4896843;1;3;1;70;2;36;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;13; ; ;1;2;04; ;73;1558,42381064316
4896847;1;1;1;70;2;16;60;1; ;2;16;5; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;95;95;45;1;2;04;4521;73;1558,42381064316
4896870;1;1;1;70;2;16;48;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;62;62;01;1;2;04;0115;73;1090,37630937711
4896872;1;2;1;70;2;4;48;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;57;57;93;1;1;04;9302;73;1587,75811973887
4896873;1;3;1;70;2;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;33;52;1;1;04;5211;73;1090,37630937711
4896874;1;2;1;70;2;8;60;8; ;2;14;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;04;0115;73;1090,37630937711
4896881;1;1;1;70;2;4;50;8; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;410000;400000;2; ;62;62;01;1;1;04;0115;73;2010,39202362732
4896881;1;2;1;70;2;16;22;8; ;2;24;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;62;61;01;1;2;04;0123;73;2010,39202362732
4896889;1;1;1;70;2;4;48;8; ;2;4;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;62;62;01;1;1;04;0115;73;3602,49346014803
4896957;1;2;1;70;2;4;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;1;04;5521;73;1423,52445325636
4896965;1;3;1;70;2;3;20;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;500000;2; ;62;62;01;1;1;04;0140;73;2122,58914561866
4896974;1;4;1;70;2;24;36;3; ;2;999;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;828000;2; ;54;54;95;1;2;04;9500;73;1728,23893452964
4896974;1;5;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;58; ; ;1;2;04; ;73;1728,23893452964
4896974;1;6;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;58; ; ;1;2;04; ;73;1728,23893452964
4896974;1;7;1;70;2;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;38; ; ;1;2;04; ;73;1728,23893452964
4896979;1;1;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;700000;2; ;62;62;01;1;1;04;0121;73;3490,11799629044
4896993;1;3;1;70;2;8;48;3; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;45;52;1;1;04;5211;73;1333,6272598328
4896993;1;4;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;900000;2; ;62;62;01;1;1;04;0121;73;1333,6272598328
4897002;1;2;1;70;2;10;48;1; ;2;11;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;54;95;1;1;04;9500;73;2133,17569161036
4897004;1;1;1;70;2;1;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;800000;2; ;53;64;05;1;1;04;0501;73;2242,8293758755
4897004;1;3;1;70;2;20;48;8; ;2;20;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;62;62;01;1;2;04;0118;73;2242,8293758755
4897004;1;4;1;70;2;3;24;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;38;38;64;1;1;04;6422;73;2242,8293758755
4897015;1;3;1;70;2;2;48;8; ;2;2;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;828000;2; ;62;62;01;1;1;04;0121;73;2122,58914561866
4897169;1;1;1;70;2;48;48;4; ;2;50;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;832000;2; ;95;95;45;1;2;04;4530;15;1726,40218725745
4897216;1;3;1;70;2;52;48;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;03;51;1;2;04;5125;15;2101,18967586312
4897217;1;4;1;70;2;60;20;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;79;74;1;2;04;7491;15;1194,24635546616
4897219;1;5;1;70;2;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;25000;828116;2; ;45;45;15;1;2;04;1551;15;1980,07562467192
4897224;1;2;1;70;2;16;48;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;75;1;2;04;7512;15;1194,24635546616
4897239;1;4;1;70;2;12;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;85;85;27;1;1;04;2710;15;2112,10909291582
4897267;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;04; ;15;1825,95964793065
4897267;1;4;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;04; ;15;1825,95964793065
4897277;1;1;1;70;2;52;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;33;65;1;2;04;6599;15;1579,61826882704
4897289;1;3;1;70;2;52;25;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;92;1;2;04;9242;15;1978,77185969383
4897355;1;1;1;70;2;16;44;8; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;62;62;01;1;2;04;0140;18;250,344003744297
4897373;1;3;1;70;2;4;41;8; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;60;01;1;1;04;0121;18;206,396548380383
4897387;1;3;1;70;2;5;48;8; ;2;6;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;04;0121;18;324,423693382771
4897390;1;3;1;70;2;20;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;2;04; ;18;418,554203701763
4897404;1;3;1;70;2;8;41;8; ;2;10;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;04;0121;18;2283,91138248928
4897405;1;1;1;70;2;96;60;4; ;2;96;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;85;45;1;2;04;4542;18;2674,52631258029
4898753;1;4;1;70;2;12;48;1; ;2;96;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;11;1;1;04;1110;50;3800,99429161868
4898796;1;5;1;70;2;28;48;1; ;2;28;8; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;03;01;1;2;04;0118;50;2754,78470901702
4898884;1;2;1;70;2;16;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;04;5521;50;1426,50415146406
4898886;1;2;1;70;2;4;48;1; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;53;53;55;1;1;04;5521;50;779,898487319052
4898889;1;1;1;70;2;4;50;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;830000;2; ;62;62;01;1;1;04;0121;50;2552,1820372719
4898972;1;1;1;70;2;4;48;4; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;490000;828116;2; ;95;95;45;1;1;04;4530;52;1466,26299614129
4898979;1;2;1;70;2;32;24;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;61;01;1;2;04;0140;52;2937,87298993901
4898984;1;1;1;70;2;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;61;01;1;2;04;0117;52;2379,54786782897
4898986;1;3;1;70;2;16;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;2;04;9500;52;1190,94733998064
