DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4879014;1;2;1;90;2; ;1;6;2; ;1;15;1;8;2; ;2; ;2; ;2; ;2; ;1;04;05;1546,87159884949;05
4879015;1;1;1;90;2; ;1;20;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;04;05;1194,37700735928;05
4879015;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1194,37700735928;05
4879015;1;3;1;90;2; ;1;20;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1194,37700735928;05
4879016;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;762,237659114724;05
4879016;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;762,237659114724;05
4879016;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;762,237659114724;05
4879017;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879017;1;2;1;90;2; ;1;20;2; ;1;12;1;20;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879018;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;966,96804625624;05
4879018;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;966,96804625624;05
4879018;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;966,96804625624;05
4879019;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879019;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;1;04;05;1182,10873683282;05
4879020;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;940,110266474324;05
4879021;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1421,00732084018;05
4879021;1;2;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1421,00732084018;05
4879021;1;3;1;90;2; ;1;21;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1421,00732084018;05
4879021;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1421,00732084018;05
4879022;1;1;1;90;2; ;1;12;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879022;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879023;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1134,1471607855;05
4879023;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;3;1;2;1;04;05;1134,1471607855;05
4879023;1;3;1;90;2; ;1;4;1;6;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;04;05;1134,1471607855;05
4879024;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1088,53490587972;05
4879024;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;1;04;05;1088,53490587972;05
4879024;1;3;1;90;2; ;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1088,53490587972;05
4879024;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1088,53490587972;05
4879026;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1371,57395194234;05
4879026;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1371,57395194234;05
4879027;1;1;1;90;2; ;1;8;2; ;1;8;2; ;2; ;1;6;2; ;2; ;2; ;1;04;05;1357,40638373998;05
4879027;1;2;1;90;2; ;1;6;2; ;1;6;2; ;2; ;1;2;2; ;2; ;2; ;1;04;05;1357,40638373998;05
4879028;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;04;05;1119,03272563133;05
4879029;1;1;1;90;2; ;1;28;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1334,83079462406;05
4879029;1;2;1;90;2; ;1;6;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1334,83079462406;05
4879030;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,673616325703;05
4879030;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,673616325703;05
4879030;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,673616325703;05
4879031;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,148690426999;05
4879031;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,148690426999;05
4879032;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1215,90274467779;05
4879033;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1313,82261552166;05
4879033;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1313,82261552166;05
4879033;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1313,82261552166;05
4879034;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;04;05;720,081891826421;05
4879034;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;720,081891826421;05
4879034;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;720,081891826421;05
4879034;2;1;2;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;720,081891826421;05
4879034;3;1;3;90;2; ;1;4;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;720,081891826421;05
4879035;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1484,08333204167;05
4879035;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1484,08333204167;05
4879035;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1484,08333204167;05
4879035;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1484,08333204167;05
4879035;1;5;1;90;2; ;1;1;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1484,08333204167;05
4879036;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1124,22821140059;05
4879036;2;1;2;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1124,22821140059;05
4879037;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1076,79156125197;05
4879037;1;2;1;90;2; ;1;12;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;04;05;1076,79156125197;05
4879037;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1076,79156125197;05
4879037;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1076,79156125197;05
4879038;1;1;1;90;2; ;1;10;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,68451325822;05
4879038;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,68451325822;05
4879039;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;1;20;2; ;1;10;1;04;05;822,88944674161;05
4879039;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;1;04;05;822,88944674161;05
4879039;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;822,88944674161;05
4879039;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;822,88944674161;05
4879040;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1145,36557951454;05
4879040;1;2;1;90;2; ;1;30;2; ;1;20;1;20;2; ;2; ;2; ;2; ;2; ;1;04;05;1145,36557951454;05
4879041;1;1;1;90;2; ;1;40;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,53377638038;05
4879041;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,53377638038;05
4879041;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,53377638038;05
4879041;1;4;1;90;2; ;1;28;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,53377638038;05
4879042;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1070,5462236853;05
4879043;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879043;1;2;1;90;2; ;1;14;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879044;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1167,94116863047;05
4879044;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1167,94116863047;05
4879045;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879045;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879046;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1181,58381093412;05
4879047;1;1;1;90;2; ;1;30;2; ;1;20;1;30;2; ;2; ;2; ;2; ;2; ;1;04;05;1609,94761005099;05
4879047;1;2;1;90;2; ;1;10;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1609,94761005099;05
4879047;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1609,94761005099;05
4879048;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879048;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879049;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1013,19062415178;05
4879049;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1013,19062415178;05
4879050;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;04;05;1121,65325094815;05
4879050;1;2;1;90;2; ;1;72;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1121,65325094815;05
4879050;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1121,65325094815;05
4879050;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1121,65325094815;05
4879051;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,63366273153;05
4879051;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,63366273153;05
4879051;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,63366273153;05
4879052;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;986,394949452636;05
4879052;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;986,394949452636;05
4879052;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;04;05;986,394949452636;05
4879052;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;986,394949452636;05
4879052;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;3;2; ;1;04;05;986,394949452636;05
4879052;1;6;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;986,394949452636;05
4879053;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1119,03272563133;05
4879054;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1265,33611357564;05
4879054;1;2;1;90;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1265,33611357564;05
4879054;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1265,33611357564;05
4879055;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1215,90274467779;05
4879057;1;1;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1216,4276705765;05
4879057;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2; ;1;04;05;1216,4276705765;05
4879058;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1013,19062415178;05
4879058;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1013,19062415178;05
4879059;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;811,146102113862;05
4879059;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;811,146102113862;05
4879059;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;811,146102113862;05
4879059;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;811,146102113862;05
4879060;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;940,110266474324;05
4879062;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;940,110266474324;05
4879063;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879063;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879063;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879064;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879064;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879065;1;1;1;90;2; ;1;24;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1035,8509137529;05
4879065;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1035,8509137529;05
4879065;1;5;1;90;2; ;1;30;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1035,8509137529;05
4879065;1;6;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1035,8509137529;05
4879065;1;7;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1035,8509137529;05
4879066;1;1;1;90;2; ;1;2;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1238,71377115675;05
4879066;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1238,71377115675;05
4879067;1;1;1;90;2; ;1;56;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1227,49535242771;05
4879067;1;2;1;90;2; ;1;7;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1227,49535242771;05
4879067;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1227,49535242771;05
4879068;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,00885048168;05
4879068;1;2;1;90;2; ;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,00885048168;05
4879068;1;3;1;90;2; ;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1179,00885048168;05
4879069;1;1;1;90;2; ;1;5;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1203,18076515999;05
4879069;1;3;1;90;2; ;1;30;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1203,18076515999;05
4879069;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;1;04;05;1203,18076515999;05
4879070;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;1;04;05;1215,90274467779;05
4879071;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1061,1522001991;05
4879072;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1119,03272563133;05
4879073;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879073;1;2;1;90;1;6;1;14;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879073;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,71120357452;05
4879075;1;1;1;90;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879075;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1182,10873683282;05
4879076;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1100,58122262098;05
4879076;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1100,58122262098;05
4879076;1;3;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1100,58122262098;05
4879077;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;3;1;04;05;1167,94116863047;05
4879077;1;2;1;90;2; ;1;50;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;1;04;05;1167,94116863047;05
4879078;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,148690426999;05
4879078;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;892,148690426999;05
4879079;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1110,58556909694;05
4879079;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1110,58556909694;05
4879079;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1110,58556909694;05
4879080;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1087,46350621604;05
4879080;1;2;1;90;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1087,46350621604;05
4879080;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1087,46350621604;05
4879080;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1087,46350621604;05
4879080;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1087,46350621604;05
4879082;1;1;1;90;2; ;1;20;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879082;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1071,07114958401;05
4879083;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;761,71273321602;05
4879083;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;761,71273321602;05
4879084;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,18627767582;05
4879084;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1003,18627767582;05
4879087;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;04;05;1119,03272563133;05
