DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4879018;1;1;1;50;05;1;6; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;966,96804625624
4879018;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;966,96804625624
4879018;1;3;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;966,96804625624
4879019;1;1;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1182,10873683282
4879019;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879020;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;940,110266474324
4879021;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1421,00732084018
4879021;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1421,00732084018
4879021;1;3;1;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1421,00732084018
4879021;1;4;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1421,00732084018
4879022;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879022;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879023;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1134,1471607855
4879023;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1134,1471607855
4879023;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;13;ES DISCAPACITADA EN SILLA DE RUEDAS; ; ; ; ; ;04;1;05;1134,1471607855
4879024;1;1;1;50;05;1; ; ;1;6;LEER VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1088,53490587972
4879024;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1088,53490587972
4879024;1;3;1;50;05;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1088,53490587972
4879024;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1088,53490587972
4879026;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1371,57395194234
4879026;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1371,57395194234
4879027;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1357,40638373998
4879027;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1357,40638373998
4879028;1;1;1;50;05;1; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1119,03272563133
4879029;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1334,83079462406
4879029;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1334,83079462406
4879030;1;1;1;50;05;1; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;892,673616325703
4879030;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;892,673616325703
4879030;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;892,673616325703
4879031;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;892,148690426999
4879031;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;892,148690426999
4879032;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1215,90274467779
4879033;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1313,82261552166
4879033;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1313,82261552166
4879033;1;3;1;50;05;1; ; ;3;6;AYUDAR LA MAMA ENFERMA COMO COMPANIA;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1313,82261552166
4879034;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;720,081891826421
4879034;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;720,081891826421
4879034;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;720,081891826421
4879034;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;720,081891826421
4879034;3;1;3;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;720,081891826421
4879035;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1484,08333204167
4879035;1;2;1;50;05;1; ; ;2;6;JUGAR CARTAS;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1484,08333204167
4879035;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1484,08333204167
4879035;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1484,08333204167
4879035;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1484,08333204167
4879036;1;1;1;50;05;1; ; ;1;6;LEER Y VER PELICULAS;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1124,22821140059
4879036;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;05;1124,22821140059
4879037;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1076,79156125197
4879037;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1076,79156125197
4879037;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1076,79156125197
4879037;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1076,79156125197
4879038;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,68451325822
4879038;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,68451325822
4879039;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;822,88944674161
4879039;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;822,88944674161
4879039;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;822,88944674161
4879039;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;822,88944674161
4879040;1;1;1;50;05;1; ; ;1;6;EJERCICIO;2;2;2;2;1;11; ; ; ; ; ; ;04;1;05;1145,36557951454
4879040;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1145,36557951454
4879041;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,53377638038
4879041;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,53377638038
4879041;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,53377638038
4879041;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;05;1179,53377638038
4879042;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1070,5462236853
4879043;1;1;1;50;05;1; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879043;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879044;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1167,94116863047
4879044;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1167,94116863047
4879045;1;1;1;50;05;1; ; ;1;6;ACOSTADO ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879045;1;2;1;50;05;1; ; ;2;6;SENTADA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879046;1;1;1;50;05;1; ; ;1;6;CAMINAR Y DEPORTE;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1181,58381093412
4879047;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1609,94761005099
4879047;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1609,94761005099
4879047;1;5;1;50;05;1; ; ;5;6;DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1609,94761005099
4879048;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879048;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879049;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879049;1;2;1;50;05;1; ; ;1;6;NO HACE NADA SOLO VAGAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879050;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1121,65325094815
4879050;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1121,65325094815
4879050;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;05;1121,65325094815
4879050;1;5;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1121,65325094815
4879051;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,63366273153
4879051;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1182,63366273153
4879051;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1182,63366273153
4879052;1;1;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;986,394949452636
4879052;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;986,394949452636
4879052;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;2;04;1;05;986,394949452636
4879052;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;986,394949452636
4879052;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;986,394949452636
4879052;1;6;1;50;05;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;986,394949452636
4879053;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1119,03272563133
4879054;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1265,33611357564
4879054;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1265,33611357564
4879054;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1265,33611357564
4879055;1;1;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1215,90274467779
4879057;1;1;1;50;05;1; ; ;1;6;ESTABA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1216,4276705765
4879057;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1216,4276705765
4879058;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879058;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879059;1;1;1;50;05;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;811,146102113862
4879059;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;811,146102113862
4879059;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;13;PIENSA REINICIAR ESTUDIOS; ; ; ; ; ;04;1;05;811,146102113862
4879059;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;811,146102113862
4879060;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;940,110266474324
4879062;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;940,110266474324
4879063;1;1;1;50;05;1; ; ;1;6;HACER VUELTAS DEL HOGAR;2;2;2;2;1;7; ;1;2; ; ; ;04;1;05;1003,71120357452
4879063;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,71120357452
4879063;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,71120357452
4879064;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879064;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879065;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1035,8509137529
4879065;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1035,8509137529
4879065;1;5;1;50;05;1;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1035,8509137529
4879065;1;6;1;50;05;1;2; ;6;3; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1035,8509137529
4879065;1;7;1;50;05;1;2; ;7;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1035,8509137529
4879066;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1238,71377115675
4879066;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1238,71377115675
4879067;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1227,49535242771
4879067;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;05;1227,49535242771
4879067;1;4;1;50;05;1;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1227,49535242771
4879068;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,00885048168
4879068;1;2;1;50;05;1; ; ;1;6;EN UN PUEBLO CUIDANDO MAMA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1179,00885048168
4879068;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1179,00885048168
4879069;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1203,18076515999
4879069;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;05;1203,18076515999
4879069;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;05;1203,18076515999
4879070;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1215,90274467779
4879071;1;1;1;50;05;1; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1061,1522001991
4879072;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;6; ;1;1; ;12;1;04;1;05;1119,03272563133
4879073;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,71120357452
4879073;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,71120357452
4879073;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,71120357452
4879075;1;1;1;50;05;1; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879075;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1182,10873683282
4879076;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1100,58122262098
4879076;1;2;1;50;05;1; ; ;2;6;VER TELEVISOR;2;2;2;2;1;13;POR RESTRINCION JUDICIAL; ; ; ; ; ;04;1;05;1100,58122262098
4879076;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1100,58122262098
4879077;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1167,94116863047
4879077;1;2;1;50;05;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1167,94116863047
4879078;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;892,148690426999
4879078;1;2;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;892,148690426999
4879079;1;1;1;50;05;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879079;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879079;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879080;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1087,46350621604
4879080;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1087,46350621604
4879080;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1087,46350621604
4879080;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1087,46350621604
4879080;1;5;1;50;05;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1087,46350621604
4879082;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879082;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1071,07114958401
4879083;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;761,71273321602
4879083;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;761,71273321602
4879084;1;1;1;50;05;1; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1003,18627767582
4879084;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1003,18627767582
4879087;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;05;1119,03272563133
4879088;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1168,46609452917
4879088;1;2;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1168,46609452917
4879088;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1168,46609452917
4879089;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879089;1;2;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1013,19062415178
4879090;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879090;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879090;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;05;1110,58556909694
4879091;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;05;1215,90274467779
