Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3289439;1;2;1;70;1;2;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;09;17;176,338516626234;17
3289440;1;3;1;70;1;8;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;53;53;55;1;1;5521;09;17;110,999044176024;17
3289460;1;4;1;70;1;8;24;4; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;38;64;1;1;6421;09;17;127,761114928125;17
3289464;1;3;1;70;1;24;48;1; ;2;24;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;75;1;2;7514;09;17;162,886404073673;17
3289471;1;5;1;70;1;8;60;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;09;73;358,732173644915;73
3289479;1;2;1;70;1;2;12;4; ;2;104;1; ;9;1; ; ; ; ;1;1; ; ; ; ; ;2; ;2;16;16;74;1;1;7421;09;73;178,325259206475;73
3289486;1;1;1;70;1;8;48;1; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;246000;2;95;62;01;1;1;0111;09;73;227,927946432463;73
3289488;1;2;1;70;1;4;48;2; ;2;104;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;19;75;1;1;7513;09;73;669,67497809498;73
3289493;1;1;1;70;1;3;40;1; ;2;3;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;2000000;2;70;70;11;1;1;1110;09;15;74,4809795712585;15
3289493;1;2;1;70;1;8;40;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;09;15;74,4809795712585;15
3289494;1;3;1;70;1;24;48;1; ;2;28;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;39;18;1;2;1810;09;15;86,1682870725482;15
3289494;1;4;1;70;1;48;48;1; ;2;49;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;55;15;1;2;1521;09;15;86,1682870725482;15
3289495;1;1;1;70;1;3;48;4; ;2;3;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;95;95;45;1;1;4522;09;15;90,3512725618187;15
3289497;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;09;15;44,9204018547149;15
3289504;1;2;1;70;1;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5521;09;18;107,95843565933;18
3289506;1;2;1;70;1;2;48;4; ;2;2;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;41;45;52;1;1;5231;09;18;150,72565080199;18
3289507;1;1;1;70;1;1;48;2; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;50;55;1;1;5530;09;18;86,0280436126848;18
3289511;1;1;1;70;1;4;48;1; ;2;36;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;1;8041;09;18;131,677866386414;18
