Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3289446;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;1;2;1;2;2;2;1;1;1;2;1;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;3;2;1;01;1;09;17;169,219854086091;17
3289447;1;4;2;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;2;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;09;17;134,429246429549;17
3289448;1;6;4;1;1;1;1;1;3;1; ; ;180000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;199,919479612393;17
3289449;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;3;2;1;01;1;09;17;208,478725243011;17
3289451;1;6;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;117,086959588064;17
3289453;1;6;3;1;1;1;1;1;3;2; ;250000;85000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;09;17;203,296024508907;17
3289456;1;3;2;1;1;1;1;1;3;2; ;1500000;100000000;700000; ;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;7;1;01;1;09;17;216,29760602275;17
3289457;1;5;1;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;09;17;197,78106825339;17
3289458;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;09;17;107,964833470201;17
3289459;1;4;3;1;1;1;1;1;1;2; ;340000;75000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;09;17;114,528908448451;17
3289460;1;4;3;1;1;1;1;1;3;1; ; ;65000000;600000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;09;17;127,761114928125;17
3289462;1;4;2;1;1;1;1;1;3;2; ;1100000;75000000;700000; ;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;4;7;1;01;1;09;17;224,465387285626;17
3289464;1;5;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;09;17;162,886404073673;17
3289465;1;2;1;1;1;1;1;3;3;3; ; ; ; ;450000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;1;09;17;165,213830247455;17
3289468;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;2;1;01;1;09;17;156,322329095424;17
3289469;1;3;2;1;1;1;1;1;3;3; ; ; ; ;480000;2;1;1;2;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;09;17;173,353436097463;17
3289470;1;2;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;73;249,041486865768;73
3289471;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;2;1;4;2;2; ;6;1;2;1;2;1;1;1;1;1;1;3;2;01;1;09;73;358,732173644915;73
3289473;1;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;1;09;73;221,028201890647;73
3289475;1;4;2;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;2;01;1;09;73;295,373736483162;73
3289476;1;4;2;1;1;1;1;1;3;2; ;800000;18000000;250000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;1;09;73;238,550035379665;73
3289477;1;3;2;1;2;1;1;1;3;1; ; ;40000000;350000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;1;09;73;204,146189747821;73
3289477;2;1;1;1;2;1;1;1;3;3; ; ; ; ;80000;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;2;1;1;4;1;1;1;1;1;1;3;1;01;1;09;73;204,146189747821;73
3289478;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;1;01;1;09;73;260,315642885993;73
3289479;1;5;2;1;1;1;1;1;4;1; ; ;100000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;2;01;1;09;73;178,325259206475;73
3289480;1;4;1;1;1;1;1;1;3;3; ; ; ; ;612000;1;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;2;01;1;09;73;214,65535078224;73
3289482;1;4;1;1;1;1;1;1;3;3; ; ; ; ;980000;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;397,937810286668;73
3289483;1;4;1;1;1;1;1;1;3;1; ; ;130000000;800000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;409,388277875876;73
3289484;1;4;3;1;1;1;1;1;3;1; ; ;130000000;800000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;1;1;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;474,501686391302;73
3289485;1;4;2;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;404,06074489164;73
3289486;1;1;1;1;1;1;1;5;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;09;73;227,927946432463;73
3289488;1;5;4;1;1;1;1;1;3;2; ;1360000;200000000;1200000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;669,67497809498;73
3289489;1;4;3;1;1;1;1;1;3;2; ;900000;150000000;900000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;425,886224246325;73
3289490;1;4;3;1;1;1;1;1;3;2; ;780000;120000000;900000; ;1;1;1;1;2;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;1;09;73;553,582478410553;73
3289491;1;4;1;1;1;1;1;1;3;2; ;1500000;120000000;7500000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;73;413,981222509237;73
3289492;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;09;15;73,7925848120866;15
3289493;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;6;1;01;1;09;15;74,4809795712585;15
3289494;1;4;3;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;3;7;1;01;1;09;15;86,1682870725482;15
3289495;1;3;3;1;1;1;1;1;3;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;1;09;15;90,3512725618187;15
3289496;1;2;1;1;1;1;1;1;3;1; ; ;40000000;98; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;1;2;1;01;1;09;15;94,0237891987003;15
3289497;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;1;1;1;2;1;01;1;09;15;44,9204018547149;15
3289498;1;4;3;1;1;1;1;1;3;1; ; ;98;450000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;09;15;89,8457369896768;15
3289499;1;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;2;1;2;1;1;1;1;1;2;3;1;01;1;09;15;44,9204018547149;15
3289500;1;6;1;1;1;1;1;1;3;1; ; ;120000000;650000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;15;94,0237891987003;15
3289501;1;6;1;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;15;94,0237891987003;15
3289502;1;6;4;1;1;1;1;1;3;1; ; ;180000000;700000; ;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;15;44,9204018547149;15
3289503;1;6;2;1;1;1;1;1;3;3; ; ; ; ;750000;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;15;120,246472081488;15
3289504;1;4;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;09;18;107,95843565933;18
3289505;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;1;09;18;93,2456707775229;18
3289506;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;1;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;18;150,72565080199;18
3289507;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;2;01;1;09;18;86,0280436126848;18
3289509;1;4;2;1;1;1;1;1;3;2; ;99;99;700000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;1;09;76;767,837372260113;76
3289510;1;4;2;3;1;1;1;1;4;4; ; ; ;400000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;2;3;1;01;1;09;76;1176,56536325115;76
3289511;1;4;1;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;09;18;131,677866386414;18
3289512;1;5;1;1;1;1;1;1;3;2; ;1350000;120000000;500000; ;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;09;18;85,6745457869994;18
3289513;1;5;3;1;1;1;1;5;3;3; ; ; ; ;370000;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;2;01;1;09;18;55,1980826581701;18
3289514;1;3;2;1;1;1;1;1;3;1; ; ;15000000;250000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;18;141,28551503871;18
3289515;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;1;09;18;69,3447553523994;18
3289516;1;4;2;1;1;1;1;1;3;1; ; ;40000000;280000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;2;01;1;09;18;71,6432156419297;18
3289517;1;1;1;3;2;1;1;5;5;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;7;1;1;2;2;1;1;2;3;1;01;1;09;76;1056,99110059999;76
3289518;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;1;1;1;1;1;3;1;01;1;09;76;1306,92044261254;76
3289519;1;2;1;1;1;1;1;1;1;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;1;09;76;1109,55721899482;76
3289520;1;3;2;1;1;1;1;6; ;3; ; ; ; ;450000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;76;812,569388174688;76
3289521;1;6;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;1;09;76;860,143812327875;76
3289522;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;09;76;1026,08387255997;76
3289523;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;09;76;1034,71497225824;76
3289525;1;6;1;1;1;1;1;1;1;1; ; ;250000000;1200000; ;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;3;1;01;1;09;76;740,569549676715;76
3289526;1;3;2;1;1;1;1;1;1;4; ; ; ;400000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;09;76;860,143812327875;76
3289528;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;1;7;2;01;1;09;18;46,4655021187231;18
3289529;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;7;2;01;1;09;18;31,6978878012422;18
3289530;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;1;09;18;91,9676828838921;18
3289531;1;4;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;3;3;2;01;1;09;18;65,7035763707223;18
3289532;1;5;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;2;01;1;09;18;53,979217829665;18
3289533;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;4;2;1;1;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;47;95,1038019432743;47
3289534;1;2;1;1;1;1;1;1;3;1; ; ;120000000;5000000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;09;47;132,811703407109;47
3289535;1;4;3;2;1;1;1;1;3;5; ; ; ;400000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;2;1;1;2;1;1;1;3;2;01;1;09;47;95,1038019432743;47
3289536;1;1;1;6; ;1;1;6; ;5; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;4;1;2;1;2;2;1;1;1;3;2;01;1;09;47;225,713054836663;47
3289537;1;4;1;2;1;1;1;1;3;5; ; ; ;250000; ;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;2;1;1;1;3;2;01;1;09;47;147,197512820718;47
3289538;1;3;1;2;1;1;1;2;3;5; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;2;1;1;1;3;2;01;1;09;47;198,270407627531;47
3289540;1;1;1;2;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;2;1;1;2;1;1;1;3;2;01;1;09;47;152,454236775169;47
3289541;1;3;2;2;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;2;1;1;1;3;2;01;1;09;47;95,1038019432743;47
3289542;1;2;1;2;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;2;1;1;1;3;2;01;1;09;47;205,098504034839;47
3289543;1;4;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;2;01;1;09;47;182,560790798562;47
3289544;1;5;2;1;1;1;1;1;3;1; ; ;98;600000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;2;01;1;09;47;149,925257998259;47
3289545;1;5;1;1;1;1;1;1;3;1; ; ;98;700000; ;1;2;1;2;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;2;01;1;09;47;146,187824530901;47
3289546;1;2;1;2;1;1;1;4;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;7;1;1;1;2;1;1;2;1;1;1;3;2;01;1;09;47;221,639246682135;47
3289548;1;3;1;2;1;1;1;2;3;1; ; ;25000000;130000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;2;01;1;09;47;147,197512820718;47
3289549;1;3;2;1;1;1;1;1;1;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;8;1;1;5;1;1;2;1;1;1;1;3;2;01;1;09;47;255,403205458231;47
3289550;1;4;3;1;1;1;1;1;3;5; ; ; ;350000; ;1;2;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;1;09;47;145,78254890989;47
3289551;1;5;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;09;47;149,925257998259;47
3289552;1;1;1;1;1;1;1;4;1;3; ; ; ; ;80000;2;2;1;1;2;2;2;2;1;2;1;1;1;1;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;2;01;1;09;47;222,580034038112;47
