DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2270481;1;4;3;1;1;1;1;1;3;2; ;345000;99;300000; ;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;20;1;20;138,465921015667
2270482;1;5;4;1;1;1;1;1;4;3; ; ; ; ;480000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;6;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;1732,87584766746
2270483;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;1;20;107,282966997633
2270484;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;5085,96186616708
2270485;1;3;2;1;1;1;1;1;3;1; ; ;120000000;300000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;4971,83869938225
2270486;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;1;04;20;1;20;116,754713483129
2270487;1;1;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;2;2; ;4;1;2;1;2;1;2;1;1;1;1;3;1;01;1;04;20;1;20;112,214468137314
2270488;1;2;1;1;2;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2; ;2;1;3;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2296,76759230902
2270489;1;2;2;1;2;1;1;1;4;4; ; ; ;150000; ;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;3;1;4;1;2;1;1;1;2;3;1;01;1;04;11;1;11;2402,16979828901
2270490;1;5;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;1;04;20;1;20;133,901582490472
2270490;2;1;1;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;1;04;20;1;20;133,901582490472
2270491;1;1;1;1;1;1;1;1;3;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;7;1;4;1;2;1;1;1;1;1;1;3;1;01;1;04;20;1;20;154,21897803558
2270492;1;2;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2023,76532728783
2270493;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;5085,96186616708
2270494;1;1;1;1;2;1;1;6; ;3; ; ; ; ;90000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;4;1;2;1;1;1;1;1;1;3;1;01;1;04;20;1;20;113,712363420338
2270497;1;5;4;1;1;1;1;1;3;1; ; ;99;400000; ;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;11;1;1;1;2;1;1;1;1;1;2;3;2;01;1;04;20;1;20;151,962534588981
2270498;1;2;2;1;1;1;1;1;4;1; ; ;99;200000; ;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2529,70242221592
2270499;1;7;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2136,14784075781
2270500;1;4;3;1;1;1;1;1;3;1; ; ;35000000;200000; ;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2064,36751434091
2270501;1;4;3;1;1;1;1;1;3;2; ;280000;99;320000; ;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;1;1;2;1;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;3;3;1;01;1;04;20;1;20;111,782412100069
2270502;1;3;2;1;1;1;1;1;3;1; ; ;99;200000; ;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2552,85802784038
2270503;1;2;2;1;1;1;1;2;3;1; ; ;99;150000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;6;2;2; ;6;1;1;1;1;1;1;1;1;1;1;3;1;01;1;04;20;1;20;149,023707061122
2270504;1;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;3;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;4763,18697011491
2270505;1;4;3;1;1;1;1;1;3;1; ; ;99;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2530,4701186908
2270506;1;3;1;1;2;1;1;1;3;5; ; ; ;250000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;1;04;20;1;20;145,163934175806
2270506;2;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;1;04;20;1;20;145,163934175806
2270507;1;3;2;1;1;1;1;1;3;1; ; ;99;400000; ;1;1;1;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2164,26781721092
2270508;1;5;2;1;1;1;1;1;3;1; ; ;320000000;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;04;11;1;11;2381,59348505746
2270509;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;121,480631632563
2270510;1;4;3;1;2;1;1;1;3;4; ; ; ;400000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;9;1;3;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2445,2778089492
2270511;1;2;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;128,731865243663
2270512;1;1;1;1;2;1;1;2;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;3;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;134,169865840893
2270513;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;128,394370164129
2270514;1;5;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;1879,57636828318
2270515;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;130,984209485691
2270516;1;3;2;2;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;121,480631632563
2270517;1;3;2;1;1;1;1;1;3;1; ; ;99;280000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;3568,10906126849
2270518;1;4;3;2;1;1;1;1;3;1; ; ;15000000;120000; ;2;2;1;1;2;2;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;126,587847471417
2270519;1;5;4;1;1;1;1;1;4;1; ; ;35000000;200000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;5062,3600860879
2270520;1;4;3;2;1;1;1;1;3;1; ; ;20000000;120000; ;2;2;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;123,15696950753
2270521;1;7;6;1;1;1;1;3;3;1; ; ;78000000;600000; ;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;6;2;2; ;15;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2411,02900608874
2270522;1;3;2;2;1;1;1;1;3;1; ; ;15000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;1;1;1;2;1;1;1;3;1;01;1;04;23;1;23;134,272200600284
2270523;1;3;2;2;1;1;1;1;3;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;4;1;1;5;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;139,575785343299
2270524;1;3;2;2;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;159,685930240364
2270525;1;2;1;1;2;1;1;1;4;4; ; ; ;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;3;1;4;1;2;1;1;1;2;3;1;01;1;04;11;1;11;2542,98093308354
2270526;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2414,65200888898
2270527;1;3;2;2;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;134,169865840893
2270528;1;3;2;2;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2; ;5;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;125,580050657206
2270529;1;4;1;1;1;1;1;1;3;1; ; ;90000000;250000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2040,19611983439
2270530;1;3;2;1;1;1;1;1;4;3; ; ; ; ;330000;2;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2233,51872812004
2270531;1;3;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;1;1;1;2;2;1;1;1;3;1;01;1;04;23;1;23;121,819887386018
2270532;1;2;1;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;5;1;1;2;2;1;1;1;3;1;01;1;04;23;1;23;118,059724114829
2270533;1;4;3;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2064,60045887699
2270534;1;3;2;2;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;123,093460257256
2270536;1;2;1;1;2;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;23;1;23;128,932465184295
2270536;2;1;1;1;2;1;1;6; ;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;04;23;1;23;128,932465184295
2270539;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;23;1;23;133,636001857199
2270540;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;1;04;11;1;11;4651,9278202169
2270541;1;2;1;2;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;126,884790461048
2270542;1;1;1;1;1;1;1;5;4;3; ; ; ; ;240000;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2626,73048448566
2270543;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2069,39243763382
2270544;1;2;1;2;2;1;1;1;3;1; ; ;13000000;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;5;1;1;1;1;1;1;2;1;1;1;3;1;01;1;04;23;1;23;90,8362704628412
2270544;2;1;1;2;2;1;1;1;3;3; ; ; ; ;45000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;1;04;23;1;23;90,8362704628412
2270545;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2530,77876356224
2270546;1;5;3;1;1;1;1;1;3;1; ; ;70000000;550000; ;1;2;1;1;1;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2787,04159116542
2270547;1;4;3;2;1;1;1;1;3;1; ; ;15000000;150000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;2; ;2;2; ;7;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;155,494237744872
2270548;1;4;3;1;1;1;1;1;3;1; ; ;38000000;370000; ;1;2;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2631,66903186408
2270549;1;3;2;2;1;1;1;1;3;1; ; ;15000000;150000; ;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;134,169865840893
2270550;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2485,91934969112
2270551;1;3;2;2;1;1;1;1;3;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;1;01;1;04;23;1;23;134,169865840893
2270552;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2569,66890109324
2270553;1;3;2;2;1;1;10;1;4;3; ; ; ; ;130000;2;2;1;1;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;126,782455701657
2270554;1;3;2;2;1;1;1;1;4;3; ; ; ; ;130000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;121,480631632563
2270555;1;1;1;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2016,22166406627
2270556;1;3;2;2;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;119,395045562421
2270557;1;3;2;1;1;1;1;1;1;2; ;700000;120000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;6;1;2;1;1;1;5;3;1;01;1;04;11;1;11;2325,96391010845
2270558;1;4;2;1;1;1;1;1;4;3; ; ; ; ;320000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2407,10834566743
2270559;1;3;3;2;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;2;5;2;1;2;2;1;1;1;3;1;01;1;04;23;1;23;126,784216375578
2270560;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2325,96391010845
2270561;1;3;2;2;1;1;1;1;4;1; ; ;15000000;150000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;5;1;1;2;2;1;1;1;3;1;01;1;04;23;1;23;125,580050657206
2270562;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;2;1;1;1;3;3;1;01;1;04;11;1;11;1658,67354737532
2270563;1;2;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;23;1;23;134,773983489154
2270564;1;4;3;2;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;2;1;2;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;1;1;2;3;1;01;1;04;23;1;23;118,728265175585
2270565;1;4;1;1;1;1;1;1;1;1; ; ;99;99; ;1;2;1;2;2;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;2; ;2;2; ;2;1;1;1;6;1;2;1;1;1;4;3;1;01;1;04;11;1;11;2040,19611983439
2270566;1;5;2;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;7;1;1;1;1;1;4;3;1;01;1;04;11;1;11;2285,33311926259
2270567;1;2;2;1;1;1;1;1;4;2; ;300000;140000000;270000; ;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2409,71346151056
2270568;1;4;3;2;1;1;1;1;4;1; ; ;50000000;300000; ;2;2;1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;4;1;1;1;4;1;2;2;1;1;2;3;1;01;1;04;23;1;23;119,805469142662
2270569;1;4;3;1;1;1;1;1;4;1; ; ;50000000;450000; ;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;7;1;2;1;1;1;3;3;1;01;1;04;11;1;11;2788,11793251174
2270570;1;6;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;04;23;1;23;166,033462470565
2270571;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;11;1;11;2530,77876356224
2270572;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;23;1;23;126,884790461048
2270573;1;4;3;1;1;1;1;1;3;1; ; ;230000000;1500000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;1;04;11;1;11;2530,4701186908
2270575;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;23;1;23;121,480631632563
2270576;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2148,35001027911
2270577;1;6;4;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;1;1;1;3;3;1;01;1;04;23;1;23;144,213162642452
2270578;1;4;3;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;2161,62852114673
2270579;1;4;2;1;1;1;1;1;1;1; ; ;40000000;300000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;1;04;11;1;11;2325,96391010845
2270580;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;2;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;04;23;1;23;134,272200600284
2270581;1;4;2;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;1;1;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;1;04;11;1;11;2093,02908020155
2270582;1;4;2;2;1;1;1;1;1;4; ; ; ;500000; ;1;2;1;1;2;1;2;1;1;1;1;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;2;3;1;01;1;04;23;1;23;131,519834143307
2270583;1;6;4;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;2;1;1;2;1;1;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;04;11;1;11;1920,20715912903
2270584;1;3;1;1;1;1;1;1;1;3; ; ; ; ;350000;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;7;1;2;1;1;1;2;3;1;01;1;04;11;1;11;2284,56542278772
