DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2259823;1;4;3;1;1;1;1;1;4;3; ; ; ; ;500000;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;2;1;4;1;2;1;1;1;3;2;1;01;05;04;05;1;1311,01243188549
2259824;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;04;05;1;1048,98408043409
2259826;1;3;2;1;1;1;1;1;1;3; ; ; ; ;450000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;05;04;05;1;1034,23193862632
2259839;1;3;2;1;1;1;1;1;3;2; ;157000;30000000;220000; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;17;04;17;1;159,898244102719
2259840;1;3;3;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;17;04;17;1;186,973381169141
2259841;1;3;1;1;1;1;1;1;4;3; ; ; ; ;220000;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;17;04;17;1;136,525469420035
2259842;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;3;1;2;1;1;1;2;2;1;01;17;04;17;1;156,550291870998
2259843;1;4;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;04;17;1;159,838638079673
2259844;1;6;3;1;1;1;1;1;3;3; ; ; ; ;420000;1;2;1;1;2;1;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;3;1;1;1;1;1;3;2;1;01;17;04;17;1;190,327051428512
2259845;1;4;3;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;04;17;1;164,827394789055
2259846;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;17;04;17;1;159,898244102719
2259847;1;6;4;1;1;1;1;1;3;1; ; ;35000000;200000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;5;2;2; ;7;1;1;1;2;1;1;1;1;1;2;2;1;01;17;04;17;1;173,138596562375
2259848;1;5;3;1;1;1;1;1;4;1; ; ;90000000;600000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;6;1;2;1;1;1;3;2;1;01;17;04;17;1;106,637563644138
2259849;1;5;2;1;1;1;1;1;4;3; ; ; ; ;320000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;6;1;2;1;1;1;3;2;1;01;17;04;17;1;158,611849777075
2259850;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;2;1;01;17;04;17;1;172,326535734707
2259866;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;5;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;145,355375310879
2259867;1;3;2;1;1;1;1;1;3;3; ; ; ; ;240000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;23;04;23;1;134,773983489154
2259868;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;123,093460257256
2259869;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;134,272200600284
2259870;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;134,169865840893
2259871;1;5;4;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;197,82680543567
2259872;1;5;4;1;1;1;1;1;3;1; ; ;80000000;800000; ;1;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;23;04;23;1;139,575785343299
2259896;1;1;1;1;2;1;1;2;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;155,717880286702
2259897;1;3;2;1;1;1;1;1;1;1; ; ;99;200000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;140,645907624465
2259898;1;2;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;4;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;139,363075318992
2259899;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;2;3;1;01;52;04;52;1;187,269183150888
2259900;1;2;1;1;2;1;1;1;4;1; ; ;100000000;50000; ;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;145,07384375147
2259901;1;5;2;1;1;1;1;1;4;1; ; ;99;99; ;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;159,014477874773
2259902;1;2;2;1;2;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;4;1;4;1;2;1;1;1;1;3;1;01;52;04;52;1;180,954243497108
2259903;1;1;1;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;4;1;2;1;2;1;1;1;2;3;1;01;52;04;52;1;140,645907624465
2259904;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;165,153252772409
2259905;1;5;3;1;1;1;1;1;4;1; ; ;99;400000; ;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;160,506069160552
2259906;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;4;1;4;1;2;1;1;1;2;3;1;01;52;04;52;1;187,949759149723
2259907;1;1;1;1;2;1;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;2;1;2;1;1;1;2;3;1;01;52;04;52;1;145,07384375147
2259908;1;1;1;1;2;1;1;2;5;3; ; ; ; ;60000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;4;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;187,949759149723
2259909;1;3;2;1;2;1;1;1;4;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;167,105619428154
2259909;2;1;1;1;2;1;1;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;2; ; ; ; ; ; ; ; ; ; ;1;01;52;04;52;1;167,105619428154
2259910;1;5;2;1;1;1;1;1;4;1; ; ;99;450000; ;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;3;1;2;1;4;1;2;1;1;1;3;3;1;01;52;04;52;1;153,561792378648
2259911;1;1;1;1;2;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;4;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;163,442414001779
2259912;1;1;1;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;4;3;1;1;2;1;1;1;1;3;1;01;52;04;52;1;148,217111702613
2259913;1;2;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;3;2;1;2;1;1;1;1;3;1;01;52;04;52;1;169,757353655559
2259914;1;1;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;140,946156577258
2259915;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;4;1;2;1;1;1;1;3;1;01;52;04;52;1;149,811635443393
2259916;1;2;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;147,246852724868
2259917;1;1;1;1;2;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;3;1;4;1;2;1;2;1;1;1;1;3;1;01;52;04;52;1;180,954243497108
2259920;1;9;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;1;3;2;01;54;04;54;1;337,026162350092
2259922;1;4;3;1;1;1;1;1;3;1; ; ;20000000;400000; ;1;2;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;54;04;54;1;271,419925774581
2259924;1;1;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;2;01;54;04;54;1;363,566739130796
2259925;1;5;2;1;1;1;1;1;4;1; ; ;70000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;2;01;54;04;54;1;369,076854088095
2259926;1;5;1;1;1;1;1;1;4;1; ; ;99;99; ;1;2;1;2;2;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;3;1;01;54;04;54;1;369,039508554068
2259928;1;3;2;2;1;1;1;4;4;5; ; ; ;120000; ;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;1;1;1;3;2;01;54;04;54;1;283,90437060858
2259929;1;1;1;2;1;1;1;2;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;5;1;1;2;2;1;1;1;3;2;01;54;04;54;1;318,219048581324
2259931;1;2;1;2;1;3;1;4;4;1; ; ;5000000;400000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;5;1;1;2;2;1;1;1;3;2;01;54;04;54;1;314,178299995991
2259932;1;3;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;1;3;2;01;54;04;54;1;325,611062726685
2259934;1;2;1;1;1;1;1;1;4;1; ; ;10000000;200000; ;1;2;1;2;1;1;2;2;1;2;1;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;1;5;2;1;2;1;1;1;2;3;2;01;54;04;54;1;363,604084664823
2259935;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;293,78370639752
2259936;1;6;2;1;1;1;1;1;4;1; ; ;200000000;1200000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;6;2;1;01;66;04;66;1;278,20316637923
2259937;1;4;2;1;1;1;1;1;4;4; ; ; ;400000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;6;2;1;01;66;04;66;1;224,803617213133
2259939;1;4;1;1;1;1;1;1;4;2; ;350000;60000000;350000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;3;2;1;01;66;04;66;1;310,727836954529
2259940;1;4;2;1;1;1;1;1;3;1; ; ;65000000;380000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;153,557756771188
2259941;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;306,200655310711
2259942;1;4;3;1;1;1;1;1;3;3; ; ; ; ;358000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;224,639056825252
2259943;1;5;1;1;1;1;1;1;4;4; ; ; ;1000000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;6;3;1;01;66;04;66;1;246,267138191643
2259944;1;5;3;1;1;1;1;1;4;4; ; ; ;800000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;5;2;1;01;66;04;66;1;306,200655310711
2259945;1;4;2;1;1;1;1;1;4;1; ; ;120000000;900000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;2;1;01;66;04;66;1;229,166238469069
2259946;1;3;1;1;1;1;1;1;4;1; ; ;165000000;1000000; ;1;2;1;2;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;2;1;01;66;04;66;1;229,166238469069
2259947;1;5;3;1;1;1;1;1;4;3; ; ; ; ;340000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;3;2;1;01;66;04;66;1;245,003281920439
2259948;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;2;1;1;2;2;2;2;2;1;2;1;2;1;2;2;1;1;1;2;2;2; ;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;318,617604223903
2259971;1;5;1;1;1;1;1;1;4;2; ;270000;65000000;350000; ;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;3;2;1;01;66;04;66;1;310,727836954529
2259972;1;5;4;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;7;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;217,748723026908
2259973;1;4;3;1;1;1;1;1;3;2; ;700000;70000000;420000; ;1;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;314,672720589216
2259974;1;7;3;1;1;1;1;1;4;1; ; ;160000000;700000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;5;2;1;01;66;04;66;1;158,077147192688
2259975;1;7;3;1;1;1;1;1;4;1; ; ;170000000;800000; ;1;2;1;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;5;2;1;01;66;04;66;1;139,395904383471
2259976;1;4;1;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;2;1;01;66;04;66;1;229,166238469069
2259977;1;4;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;66;04;66;1;224,064550038439
2259978;1;3;1;1;1;1;1;1;3;1; ; ;30000000;270000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;04;66;1;246,267138191643
2259980;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;3;2;1;01;66;04;66;1;310,727836954529
2259981;1;3;2;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;1;2;1;2;2;2;1;1;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;312,993608212088
2259982;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;04;66;1;220,119666403752
2259983;1;5;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;298,341992822837
2259985;1;3;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;1;1;1;1;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;04;66;1;233,275682491638
2259987;1;4;3;1;1;1;1;1;3;1; ; ;75000000;250000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;3;2;1;01;66;04;66;1;313,408864318013
2259988;1;6;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;2;1;1;2;1;1;2;2;2;1;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;04;66;1;259,838410385454
2259996;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;6;3;1;01;68;04;68;1;537,586051315002
2259997;1;7;1;1;1;1;1;1;3;1; ; ;285000000;1500000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;04;68;1;408,07529182491
2260002;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;6;3;1;01;68;04;68;1;495,282827982028
2260005;1;2;1;3;1;1;7;5;4;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;5;1;1;8;2;1;2;2;1;1;0;3;2;01;68;04;68;1;360,14743906048
2260006;1;2;1;6; ;1;7;6; ;5; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;1;2;0;3; ;01;68;04;68;1;464,442972181279
2260006;2;1;1;6; ;1;7;6; ;5; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ;01;68;04;68;1;464,442972181279
2260007;1;4;2;1;1;1;7;1;3;3; ; ; ; ;250000;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;2;01;68;04;68;1;482,120393773421
2260008;1;4;3;1;1;1;7;1;3;3; ; ; ; ;270000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;2;1;2;2;1;5;2;2; ;8;1;2;1;4;1;1;1;1;2;1;3; ;01;68;04;68;1;401,123822985769
