DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1939507;1;2;1;70;50;4;40;1; ;2;4;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;00;1;1;0000;50;157,590018
1939513;1;2;1;70;50;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;186,531122379228
1939519;1;1;1;70;50;48;48;4; ;2;48;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;21;71;1;2;7122;50;168,893909138017
1939526;1;1;1;70;50;8;48;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;182,764211807587
1939526;1;2;1;70;50;52;48;1; ;2;104;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;92;1;2;9241;50;182,764211807587
1939526;1;5;1;70;50;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;182,764211807587
1939530;1;2;1;70;50;52;44;1; ;2;104;2; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7524;50;60,1195171147839
1939531;1;2;1;70;50;24;24;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;50;49,3267681034617
1939541;1;3;1;70;50;4;48;1; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;38;64;1;1;6421;50;166,410204332153
1939546;1;1;1;70;50;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;50;181,955660420459
1939548;1;1;1;70;50;8;48;1; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;50;42,5005581998273
1939548;1;4;1;70;50;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;50;42,5005581998273
1939552;1;3;1;70;50;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;50;55,6017317579503
1939553;1;2;1;70;50;8;51;1; ;2;9;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;48,9969243562248
1939557;1;1;1;70;50;52;40;8; ;2;250;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;63;62;01;1;2;0113;50;147,762484374335
1939624;1;1;1;70;50;52;48;1; ;2;99;1; ;7;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;58;58;70;1;2;7020;50;184,658154830856
1939624;1;3;1;70;50;8;48;1; ;2;60;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;40;52;1;1;5219;50;184,658154830856
1939626;1;1;1;70;50;12;48;1; ;2;4;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;264000;2;77;53;55;1;1;5521;50;187,008936180972
1939630;1;1;1;70;50;3;20;1; ;2;68;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;50;170,825819158099
1939632;1;1;1;70;50;4;40;3; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;97;15;1;1;1551;50;146,302107602911
1939635;1;4;1;70;50;8;48;1; ;2;47;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;50;145,278779568471
1939641;1;2;1;70;52;25;24;1; ;2;260;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;52;178,616889915425
1939645;1;2;1;70;52;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;124,139684751437
1939646;1;3;1;70;52;104;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;52;175,10452503521
1939646;1;4;1;70;52;12;24;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;37;60;1;1;6042;52;175,10452503521
1939649;1;1;1;70;52;4;44;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;52;188,430750017522
1939651;1;1;1;70;52;98;44;1; ;2;98;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;45;36;1;2;3614;52;114,84516902057
1939651;1;3;1;70;52;156;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;52;114,84516902057
1939656;1;2;1;70;52;8;20;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;56; ; ;1;1; ;52;154,738272651469
1939663;1;1;1;70;52;52;40;1; ;2;208;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;52;138,749624059517
1939665;2;2;2;70;52;8;20;4; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;55;53;55;1;1;5521;52;213,419348170071
1939666;1;1;1;70;52;3;48;4; ;2;3;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;1;4521;52;149,968031220477
1939667;1;6;1;70;52;98;40;2; ;2;4;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ;1;200000;2;09;79;19;1;2;1939;52;143,19303296042
1939685;1;1;1;70;52;24;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;2;8060;52;124,139684751437
1939685;1;3;1;70;52;24;25;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;33;55;1;2;5521;52;124,139684751437
1939688;1;2;1;70;52;8;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;45;45;52;1;1;5233;52;127,76146569455
1939689;1;1;1;70;52;24;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;37;97;51;1;2;5155;52;218,130598704451
1939690;1;2;1;70;52;32;25;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;188,157372777409
1939691;1;1;1;70;52;4;48;3; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;54;77;15;1;1;1551;52;179,900604241193
1939691;1;2;1;70;52;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;179,900604241193
1939692;1;1;1;70;52;4;25;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;52;158,129804798589
1939700;1;3;1;70;52;56;48;1; ;2;56;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5234;52;99,9367104951869
1939703;1;2;1;70;52;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;52;165,290664933113
1939791;1;2;1;70;52;52;40;4; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;13;80;1;2;8043;52;237,459933583112
1939795;1;4;1;70;52;2;40;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;97;52;1;1;5222;52;196,308953401436
1939796;1;1;1;70;52;24;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;37;80;19;1;2;1931;52;218,659687113472
1939796;3;2;3;70;52;4;30;3; ;2;35;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;218,659687113472
1939796;3;4;3;70;52;16;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;218,659687113472
1939801;1;2;1;70;52;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;119,369443320446
1939887;1;2;1;70;52;24;20;1; ;2;24;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;52;202,287342014721
1939896;2;2;2;70;54;48;48;1; ;2;96;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;2;5231;54;389,00771275444
1939900;1;1;1;70;54;4;48;4; ;2;4;9;EMPLEADA DE EMPLEADO;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;80;19;1;1;1922;54;392,594577033418
1940449;2;2;2;70;11;34;48;1; ;2;34;3; ;1;9;PRESISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;11;2980,46987577639
1940577;1;2;1;70;66;3;60;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;66;304,275607708884
1940582;1;4;1;70;66;17;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;66;294,509940535023
1940587;1;2;1;70;66;52;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;60;1;2;6042;66;136,193904542844
1940587;1;3;1;70;66;39;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;55;93;1;2;9303;66;136,193904542844
1940617;1;1;1;70;66;28;60;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;15;1;2;1594;66;229,073923060039
1940620;1;2;1;70;66;49;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;268,564763280449
1940623;1;4;1;70;66;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;42;15;1;1;1594;66;257,706857439769
1940623;1;8;1;70;66;6;50;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;75;17;1;1;1710;66;257,706857439769
1940626;1;2;1;70;66;104;48;1; ;2;364;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;66;234,569182966154
1940628;1;2;1;70;66;52;45;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;66;302,603393608006
1940629;1;3;1;70;66;24;48;1; ;2;24;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;66;315,110951639273
1940632;1;1;1;70;66;8;48;3; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;53;56;93;1;1;9301;66;287,361343102645
1940636;1;3;1;70;66;4;40;1; ;2;240;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;24;1;1;2424;66;201,969901881021
1940637;1;2;1;70;66;8;48;1; ;2;348;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;66;263,131429962211
1940640;1;2;1;70;66;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;292,837726434145
1940641;1;1;1;70;66;3;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;66;269,51534364231
1940649;1;1;1;70;66;3;55;1; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;95;45;1;1;4521;66;318,872070856634
1940651;1;1;1;70;66;104;48;1; ;2;156;1; ;3;9;CON SU EPS; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;58;58;70;1;2;7020;66;191,136200545838
1940651;1;6;1;70;66;24;48;1; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;50;1;2;5020;66;191,136200545838
1940704;1;1;1;70;66;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;98;37;64;1;1;6412;66;280,953224917049
1940710;1;3;1;70;66;8;60;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;66;288,995804054291
1940733;1;6;1;70;68;12;48;1; ;2;12;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;39;75;1;1;7512;68;328,195818623902
1940736;1;1;1;70;68;4;48;1; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;81;36;1;1;3611;68;570,769314383519
1940737;1;1;1;70;68;12;48;1; ;2;12;8; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;62;01;1;1;0115;68;508,673538986836
1940851;2;1;2;70;68;2;60;5; ;2;2;5; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;95;87;50;1;1;5051;68;595,988786427084
1940852;1;3;1;70;68;8;48;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;85;1;1;8511;68;733,322484872962
1940857;1;3;1;70;68;50;50;1; ;2;32;2; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;02;02;45;1;2;4530;68;903,316422215486
1940858;1;4;1;70;68;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;68;499,138986904799
1941323;1;3;1;70;05;50;60;1; ;2;18;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;92;1;2;9241;05;1246,82940136271
1941323;1;4;1;70;05;4;48;1; ;2;24;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;05;1246,82940136271
1941325;1;3;1;70;05;3;48;1; ;2;3;1; ;7;8; ; ;1; ; ; ; ; ; ; ; ;2; ;2;32;44;93;1;1;9303;05;736,788743224479
1941327;1;1;1;70;05;30;50;1; ;2;52;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;28;1;2;2892;05;920,673595874028
1941332;2;1;2;70;05;8;48;1; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5233;05;1011,02388890226
1941332;2;2;2;70;05;8;48;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5262;05;1011,02388890226
1941333;1;1;1;70;05;8;24;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7499;05;666,846413576107
1941336;1;4;1;70;05;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;1001,82273641907
1941351;1;1;1;70;05;16;48;5; ;2;16;4; ;1;3; ; ; ; ;1;1; ; ; ; ; ;2; ;2;95;95;45;1;2;4552;05;1051,93416616841
1941352;1;3;1;70;05;1;48;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;39;39;64;1;1;6425;05;800,186544756099
1941355;1;1;1;70;05;2;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ;1; ;ESPERA PORQUE YA  TIENE  LAS  SEMAN;2; ;2;77;77;52;1;1;5223;05;1051,93416616841
1941356;1;2;1;70;05;1;48;1; ;2;6;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;92;17;1;1;1730;05;934,451375555232
1941358;1;2;1;70;05;12;48;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;80;1;1;8041;05;785,893218350455
1941358;1;4;1;70;05;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;05;785,893218350455
1941358;1;6;1;70;05;28;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;60;1;2;6041;05;785,893218350455
1941359;2;4;2;70;05;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;05;1028,92368452493
1941371;1;4;1;70;05;12;48;1; ;2;12;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;1;1810;05;517,726490356482
1941372;1;6;1;70;05;12;48;1; ;2;12;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;81;36;1;1;3611;05;1282,18478220004
1941373;1;1;1;70;05;2;48;4; ;2;8;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7524;05;1018,98639596995
1941379;1;1;1;70;05;9;48;1; ;2;9;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4559;05;1087,03959857971
1941381;1;5;1;70;05;9;60;1; ;2;9;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;05;885,272430773873
1941383;1;2;1;70;05;13;48;3; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;05;1069,32343073107
1941384;1;3;1;70;05;52;50;1; ;2;80;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;53;55;1;2;5521;05;856,90630343785
1941387;1;2;1;70;05;17;50;1; ;2;17;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;05;914,057850487833
1941393;1;1;1;70;05;110;48;1; ;2;110;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;05;867,363734821868
1941394;1;1;1;70;05;104;48;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;45;97;52;1;2;5241;05;968,230780270579
1941395;1;1;1;70;05;17;48;1; ;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;41;52;1;2;5211;05;754,982018460482
1941398;1;1;1;70;05;13;60;4; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;05;992,551878011865
1941398;1;3;1;70;05;52;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;41;52;1;2;5239;05;992,551878011865
1941401;1;1;1;70;05;22;48;1; ;2;22;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;05;1019,12032332946
1941410;1;5;1;70;05;52;48;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4552;05;636,603791454752
1941412;1;3;1;70;05;8;48;1; ;2;110;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;57;93;1;1;9302;05;776,181534807252
1941415;1;3;1;70;05;24;48;1; ;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;05;1034,77050661754
1941419;1;1;1;70;05;4;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;1;7421;05;1109,20303410817
1941421;1;1;1;70;05;52;48;1; ;2;102;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;05;1090,54859031535
1941424;2;1;2;70;05;2;48;1; ;2;2;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;21;21;63;1;1;6331;05;719,074365784382
1941426;1;3;1;70;05;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;824,907624677114
1941427;1;1;1;70;05;32;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;2;8050;05;894,571772178132
1941433;1;1;1;70;05;52;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;05;968,230780270579
1941454;1;2;1;70;05;4;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;1137,37663334083
