DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1929780;1;4;1;80;68;1;4;7; ;2; ;2; ; ;4; ;8;1;1;68;295,7246270909
1929780;2;1;2;80;68;1;4;4; ;2; ;2; ; ; ; ;8;2;1;68;295,7246270909
1929781;1;1;1;80;68;1;2;4; ;2; ;2; ; ; ; ;4;2;1;68;314,060169722811
1938723;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;805,421546367412
1938725;1;2;1;80;05;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;1032,44808785871
1938726;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;861,532324327405
1938727;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1051,08592518179
1938727;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1051,08592518179
1938727;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1051,08592518179
1938728;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1254,01118296738
1938728;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1254,01118296738
1938729;1;1;1;80;05;1;2;3; ;2; ;2; ; ; ; ;1;2;1;05;543,221089675677
1938729;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;543,221089675677
1938733;1;1;1;80;05;1;1;8; ;2; ;2; ; ; ; ;8;2;1;05;779,277472964259
1938733;1;3;1;80;05;1;1;9;CAMBIO  DE  DOMICILIO;2; ;2; ; ; ; ;11;2;1;05;779,277472964259
1938733;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;779,277472964259
1938733;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;779,277472964259
1938734;1;2;1;80;05;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;931,447115050485
1938734;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;931,447115050485
1938735;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1130,53068683826
1938736;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1214,13157959028
1938738;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;737,470836903463
1938740;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;517,726490356482
1938740;1;4;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;517,726490356482
1938741;1;3;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;1123,2172342947
1938744;1;1;1;80;05;1;4;6; ;3; ;2; ; ; ; ;11;2;1;05;920,673595874028
1938744;1;2;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;920,673595874028
1938745;1;2;1;80;05;1;3;6; ;2; ;2; ; ; ; ;11;2;1;05;752,080251101547
1938745;1;3;1;80;05;1;1;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;05;752,080251101547
1938747;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;608,045621640513
1938747;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;608,045621640513
1938747;1;5;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;608,045621640513
1938748;1;1;1;80;05;1;2;6; ;2; ;2; ; ; ;POR   FALTA   DE DOCUMENTO;12;2;1;05;797,406694391531
1938748;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;797,406694391531
1938751;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;894,571772178132
1938755;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;785,028021300013
1938755;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;785,028021300013
1938757;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;475,420757853963
1938757;1;5;1;80;05;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;475,420757853963
1938757;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;475,420757853963
1938757;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;475,420757853963
1938758;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;903,284331311376
1938761;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;909,901306672662
1938762;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;870,470488472427
1938762;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;870,470488472427
1938765;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;849,974470259215
1938766;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;714,3288956852
1938769;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;658,141506856438
1938769;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;9; ;1;05;658,141506856438
1938769;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;658,141506856438
1938770;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;852,844803404446
1938770;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;852,844803404446
1938772;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;714,3288956852
1938773;1;3;1;80;05;1;4;4; ;2; ;2; ; ; ; ;8;2;1;05;827,816405294031
1938774;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;569,678523662908
1938778;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;907,243338198968
1938778;1;2;1;80;05;1;4;7; ;2; ;2; ; ; ; ;2;2;1;05;907,243338198968
1938778;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;907,243338198968
1938779;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;886,120671760501
1938779;1;2;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;05;886,120671760501
1938783;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;819,806550425317
1938783;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;819,806550425317
1938783;1;4;1;80;05;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;819,806550425317
1938784;1;1;1;80;05;1;4;8; ;2; ;2; ; ; ; ;8;2;1;05;886,120671760501
1938785;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1214,35718460206
1938785;1;7;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;1214,35718460206
1938787;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1032,44808785871
1938790;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;901,187517564327
1938790;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;901,187517564327
1938794;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;990,721119085027
1938795;1;2;1;80;05;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;914,057850487833
1938796;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1008,11038364768
1938797;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;782,797280193447
1938798;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1076,2552639097
1938799;1;1;1;80;05;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;989,681544866635
1938801;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;832,585205696563
1938803;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;870,234067967098
1938803;1;2;1;80;05;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;870,234067967098
1938803;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;870,234067967098
1938807;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;870,234067967098
1938807;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;870,234067967098
1938808;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;832,585205696563
1938815;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;933,677856157051
1938818;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1036,3756605326
1938819;1;2;1;80;05;1;2;8; ;2; ;2; ; ; ; ;2;2;1;05;830,354464589998
1938820;1;2;1;80;05;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;830,354464589998
1938825;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;694,708890015982
1938827;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;314,57027758704
1938829;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;312,452933993295
1938831;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;529,969199368925
1938831;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;529,969199368925
1938832;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;373,405719168367
1938834;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;370,462942292223
1938835;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;430,683510555002
1938836;1;1;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;427,413165142436
1938837;1;2;1;80;13;1;4;4; ;2; ;2; ; ;2; ;5;1;1;13;376,616581141894
1938837;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;376,616581141894
1938837;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;376,616581141894
1938838;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;310,707391188637
1938838;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;310,707391188637
1938941;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;8;2;1;17;176,375348580978
1938941;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;176,375348580978
1938945;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;197,915291421575
1938945;1;2;1;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;17;197,915291421575
1938945;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;197,915291421575
1938945;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;197,915291421575
1938947;1;4;1;80;17;2; ; ; ;2; ;2; ;1;2; ;2; ;1;17;176,473564653647
1938948;1;2;1;80;17;1;1;7; ;1;2;2; ; ; ; ;9;2;1;17;146,131901198666
1938951;1;1;1;80;17;1;3;4; ;3; ;2; ; ; ; ;11;2;1;17;149,152833220461
1938951;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;149,152833220461
1938952;1;1;1;80;17;1;3;5; ;3; ;2; ; ; ; ;9;2;1;17;185,93363757244
1938952;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;185,93363757244
1938952;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;185,93363757244
1938956;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;166,817059589515
1938960;1;2;1;80;17;1;1;3; ;2; ;2; ; ; ; ;9;2;1;17;167,146963055017
1938960;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;167,146963055017
1938960;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;167,146963055017
1938962;1;1;1;80;17;1;3;6; ;2; ;2; ; ; ; ;8;2;1;17;203,894065092684
1938962;1;2;1;80;17;1;1;8; ;2; ;2; ; ; ; ;9;2;1;17;203,894065092684
1938962;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;203,894065092684
1938963;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;179,494496675442
1938965;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;128,124441027085
1938965;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;8;2;1;17;128,124441027085
1938965;1;3;1;80;17;1;1;3; ;2; ;2; ; ; ; ;1;2;1;17;128,124441027085
1938965;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;128,124441027085
1938966;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;8;2;1;17;134,60775494587
1938966;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;134,60775494587
1938967;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;185,93363757244
1938967;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;185,93363757244
1938967;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;185,93363757244
1938968;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;185,975648922979
1938971;1;1;1;80;17;1;4;7; ;2; ;2; ; ; ; ;8;2;1;17;166,817059589515
1938975;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;76,3899735727389
1938985;1;2;1;80;17;2; ; ; ;3; ;2; ;2; ;.; ; ;1;17;157,356986670722
1938987;1;2;1;80;17;1;3;1; ;2; ;2; ; ; ; ;9;2;1;17;197,868258770238
1938988;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;136,679857140445
1938988;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;136,679857140445
1938989;1;2;1;80;17;1;3;4; ;2; ;2; ; ; ; ;8;2;1;17;50,0240916631709
1938990;1;3;1;80;17;2; ; ; ;2; ;2; ;1;1; ;2; ;1;17;186,03185364511
1938990;1;4;1;80;17;1;2;2; ;2; ;2; ; ; ; ;1;2;1;17;186,03185364511
1938990;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;186,03185364511
1938996;1;1;1;80;17;1;4;9;INDEMNIZACION PORQUE LLEVABA MUCHO TIEMPO TRABAJANDO;2; ;2; ; ; ;INDEMNISACION;12;2;1;17;163,79612756772
1938996;1;2;1;80;17;2; ; ; ;3; ;2; ;1;1; ;2; ;1;17;163,79612756772
1939203;1;3;1;80;23;1;1;3; ;2; ;2; ; ; ; ;9;2;1;23;135,228197825691
1939206;1;2;1;80;23;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;115,708782477684
1939207;1;3;1;80;23;1;1;3; ;2; ;2; ; ; ; ;9;2;1;23;141,790330137739
1939208;1;1;1;80;23;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;125,124491245347
1939209;1;2;1;80;23;2; ; ; ;2; ;2; ;1;1; ;9; ;1;23;149,648407597195
1939212;1;3;1;80;23;1;3;4; ;2; ;2; ; ; ; ;4;2;1;23;119,163644163025
1939213;1;1;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;125,259772110756
1939213;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;125,259772110756
1939213;1;3;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;125,259772110756
1939213;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;125,259772110756
1939215;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;135,869047103205
1939364;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;168,893909138017
1939364;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;168,893909138017
1939368;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,721442763682
1939370;1;2;1;80;50;1;2;6; ;2; ;2; ; ; ; ;6;2;1;50;147,800451371149
1939370;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;147,800451371149
1939370;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;147,800451371149
1939370;1;5;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;147,800451371149
1939371;1;2;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;203,428629017573
1939372;1;2;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;50;169,764524126846
1939373;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;50;168,819045038095
1939373;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;168,819045038095
1939373;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;168,819045038095
1939375;1;1;1;80;50;1;2;4; ;2; ;2; ; ; ; ;4;2;1;50;186,480334064581
1939507;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;157,590018
1939513;1;5;1;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;186,531122379228
1939514;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,775846752612
1939516;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;170,527858295592
1939517;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;146,640029676876
1939518;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;187,541629095835
1939521;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;194,01006440939
1939521;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;194,01006440939
1939522;1;1;1;80;50;1;1;4; ;1;1;2; ; ; ; ;4;2;1;50;159,759819495533
1939522;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;159,759819495533
1939523;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;169,955204169271
1939524;1;2;1;80;50;1;3;4; ;2; ;2; ; ;1; ;4;1;1;50;187,541629095835
1939526;1;3;1;80;50;1;1;7; ;2; ;2; ; ; ; ;2;2;1;50;182,764211807587
1939526;1;4;1;80;50;1;1;8; ;2; ;2; ; ;1; ;8;1;1;50;182,764211807587
1939527;2;2;2;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;184,996076904821
1939529;1;1;1;80;50;1;1;6; ;2; ;2; ; ; ; ;9;2;1;50;166,876959063394
1939529;1;2;1;80;50;1;1;8; ;2; ;2; ; ; ; ;2;2;1;50;166,876959063394
1939529;1;7;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;166,876959063394
1939531;1;3;1;80;50;1;2;2; ;2; ;2; ; ; ; ;2;2;1;50;49,3267681034617
1939533;1;1;1;80;50;1;1;8; ;2; ;1;496000; ;1; ;4;1;1;50;64,4927803876695
1939535;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,075450239116
1939536;1;1;1;80;50;1;1;7; ;2; ;2; ; ; ; ;9;2;1;50;179,825858429488
1939540;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;50;168,893909138017
1939540;1;2;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;50;168,893909138017
1939541;1;2;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;166,410204332153
1939543;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;130,381989441367
1939543;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;130,381989441367
1939544;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;161,356928571641
1939544;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;161,356928571641
1939544;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;161,356928571641
1939546;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;181,955660420459
1939546;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;181,955660420459
1939548;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;42,5005581998273
1939548;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;42,5005581998273
1939549;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;58,0802864741983
1939550;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;60,6518868068198
1939550;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;60,6518868068198
1939551;1;1;1;80;50;1;4;3; ;3; ;2; ; ; ; ;9;2;1;50;60,669869386067
1939552;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;55,6017317579503
1939553;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;48,9969243562248
1939553;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;48,9969243562248
1939556;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;193,816263236974
1939556;2;2;2;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;193,816263236974
1939557;1;2;1;80;50;1;4;9;POR DESPLAZAMIENTO;2; ;2; ; ; ; ;4;2;1;50;147,762484374335
1939557;1;3;1;80;50;1;1;6; ;2; ;2; ; ; ; ;8;2;1;50;147,762484374335
1939619;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;153,290414513496
1939621;2;2;2;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;168,930749219484
1939623;1;2;1;80;50;1;1;9;CAMBIO DE RECIDENCIA;2; ;2; ; ; ; ;9;2;1;50;187,008936180972
1939624;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;184,658154830856
1939625;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,721442763682
1939627;1;1;1;80;50;1;4;8; ;2; ;2; ; ; ; ;9;2;1;50;180,710421651497
1939627;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;180,710421651497
1939627;1;4;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;180,710421651497
1939628;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;181,955660420459
1939628;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;181,955660420459
1939630;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;170,825819158099
1939633;1;2;1;80;50;1;3;3; ;3; ;2; ; ; ; ;9;2;1;50;169,764524126846
1939634;1;3;1;80;50;1;3;4; ;2; ;2; ; ; ; ;4;2;1;50;172,831942129534
1939635;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;145,278779568471
1939637;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,188749848819
1939638;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;170,177114903794
1939638;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;170,177114903794
1939642;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;175,10452503521
1939642;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;175,10452503521
1939644;1;2;1;80;52;1;1;4; ;2; ;2; ; ;1; ;4;1;1;52;193,226829223505
1939647;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;52;111,336568509612
1939647;1;3;1;80;52;1;4;7; ;2; ;2; ; ; ; ;8;2;1;52;111,336568509612
1939647;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;111,336568509612
1939649;1;3;1;80;52;1;1;1; ;2; ;2; ; ; ; ;2;2;1;52;188,430750017522
1939651;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;114,84516902057
1939652;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;165,299954683409
1939653;1;1;1;80;52;1;1;7; ;2; ;2; ; ;1; ;4;1;1;52;96,7524669765233
1939653;1;2;1;80;52;1;4;3; ;3; ;2; ; ; ; ;9;2;1;52;96,7524669765233
1939654;1;2;1;80;52;1;3;2; ;2; ;2; ; ; ; ;2;2;1;52;99,4228915049958
1939654;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;99,4228915049958
1939655;2;1;2;80;52;1;4;4; ;2; ;2; ; ; ; ;8;2;1;52;168,270507656374
1939656;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;8;2;1;52;154,738272651469
1939658;1;3;1;80;52;1;4;4; ;2; ;2; ; ; ; ;4;2;1;52;184,498684569016
1939661;1;2;1;80;52;1;1;3; ;2; ;2; ; ; ; ;9;2;1;52;187,111031630263
1939663;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;138,749624059517
1939664;1;2;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;52;160,520423502121
1939665;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;4;2;1;52;213,419348170071
1939667;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,19303296042
1939667;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;143,19303296042
1939667;1;5;1;80;52;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;8;2;1;52;143,19303296042
1939668;1;2;1;80;52;1;4;4; ;2; ;2; ; ; ; ;9;2;1;52;156,005438952542
1939670;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;9;2;1;52;139,829814126086
1939671;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;52;173,280277408056
1939672;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;162,625765785679
1939674;1;1;1;80;52;1;2;2; ;2; ;1;300000; ; ; ;2;2;1;52;144,839583877768
1939675;1;1;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;52;173,846648484434
1939675;1;2;1;80;52;1;1;8; ;2; ;2; ; ; ; ;2;2;1;52;173,846648484434
1939676;1;2;1;80;52;1;3;2; ;2; ;2; ; ; ; ;2;2;1;52;166,044012243994
1939677;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;186,495093299339
1939679;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;10;2;1;52;115,95119686213
1939679;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;115,95119686213
1939680;1;2;1;80;52;1;1;6; ;2; ;2; ; ;1;FALTA DE RECURSOS ECONOMICOS PARA CONTINUAR CON EL NEGOCIO;12;1;1;52;163,440579530967
1939680;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;163,440579530967
1939683;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;153,900096668984
1939684;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;196,308953401436
1939684;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;52;196,308953401436
