DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
528270;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;26,3594441414772
528276;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;137,991202917753
528281;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;102,592878554984
528282;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;83,8421801618117
528283;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;81,1642395581544
528283;1;5;80;1;2;6; ;2; ;2; ;2; ; ; ; ;2;2;1;47;47;81,1642395581544
528283;1;8;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;81,1642395581544
528284;1;5;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;60,144328417885
528285;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;126,315012431252
528285;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;126,315012431252
528286;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;104,787429715865
528286;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;104,787429715865
528288;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,558812179829
528288;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,558812179829
528289;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;443,364335541221
528289;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;443,364335541221
528291;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;452,650525290496
528291;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;452,650525290496
528292;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;124,055117984929
528293;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;110,909504677498
528293;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;110,909504677498
528295;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;118,624224049692
528297;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;128,047866009523
528298;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;87,7419982851233
528298;1;2;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;87,7419982851233
528298;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;87,7419982851233
528300;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;116,024872130463
528300;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;116,024872130463
528300;1;4;80;1;2;7; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;116,024872130463
528300;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,024872130463
528300;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,024872130463
528300;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,024872130463
528300;1;11;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,024872130463
528300;1;12;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,024872130463
528301;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;106,458630303141
528302;1;2;80;1;3;1; ;2; ;2; ;2; ; ;1;FALTA LIBRETA MILITAR;12;1;1;47;47;94,353069403324
528304;1;1;80;1;4;5; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;123,140322647892
528304;1;2;80;1;4;7; ;2; ;2; ;2; ; ;4; ;5;1;1;47;47;123,140322647892
528304;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;123,140322647892
528305;1;1;80;1;4;6; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;100,921677967709
528306;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;179,541750826859
528306;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;179,541750826859
528306;1;11;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;179,541750826859
528307;1;1;80;1;2;5; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;102,019348675794
528307;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,019348675794
528307;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,019348675794
528307;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,019348675794
528308;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;132,275736699409
528308;1;3;80;1;1;7; ;2; ;2; ;1;350000; ; ; ;2;2;1;47;47;132,275736699409
528308;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;132,275736699409
528308;1;8;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;132,275736699409
528309;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,887611592554
528312;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;121,959857423045
528314;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;107,108977153184
528315;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;114,666120518709
528316;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;146,705634501413
528318;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;501,079758646013
528318;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;501,079758646013
528321;1;2;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;128,047866009523
528323;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;128,512353057001
528323;1;3;80;1;1;2; ;2; ;2; ;1;3200000; ; ; ;9;2;1;47;47;128,512353057001
528323;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;128,512353057001
528326;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,680887141462
528326;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,680887141462
528327;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;479,369645099599
528327;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;479,369645099599
528327;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;479,369645099599
528327;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;479,369645099599
528328;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;106,197989010668
528328;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;106,197989010668
528328;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;106,197989010668
528329;1;2;80;1;2;7; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;102,465882278547
528329;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,465882278547
528329;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,465882278547
528330;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;125,726318572204
528332;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;136,330137714999
528333;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;110,841083885305
528333;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;110,841083885305
528334;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,680887141462
528337;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;130,276483545559
528340;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,23726474251
528340;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,23726474251
528341;1;5;80;1;3;8;LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;47;47;134,69021403801
528342;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;83,8148815878537
528342;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;83,8148815878537
528342;1;6;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;83,8148815878537
528344;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;107,016047251902
528346;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;100,921677967709
528347;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;142,383791884438
528347;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;142,383791884438
528348;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;136,330137714999
528349;1;1;80;1;4;3; ;2; ;2; ;2; ; ;4; ;4;1;1;47;47;137,991202917753
528351;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;89,8958343312514
528352;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;121,117290072722
528352;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;121,117290072722
528352;1;5;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;47;47;121,117290072722
528353;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;124,055117984929
528356;1;1;80;1;4;8;LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;47;47;102,592878554984
528357;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;104,787429715865
528357;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;104,787429715865
528357;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;104,787429715865
528358;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;128,605282958284
528362;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;113,162631322624
528363;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;72,8506909423915
528364;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,612466349269
528365;1;1;80;1;4;8;PORQUE LA GUERRILLA LE INCINERO LA HERRAMIENTA DE TRABAJO(UN CAMION DE SU PROPIE;2; ;2; ;1;600000; ; ; ;8;2;1;47;47;105,503407893233
528366;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;258,91685060865
528366;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;258,91685060865
528367;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;344,053953879832
528369;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;345,168787777354
528370;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;268,203040357925
528371;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;326,774653692328
528373;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;166,530739719237
528374;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;126,376665422247
528375;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;117,939810824493
528375;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;117,939810824493
528375;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;117,939810824493
528375;1;5;80;1;2;8;HUBO IMNUNDACION EN LA TIERRA DONDE VIVIA Y TRABJABA;2; ;2; ;2; ; ; ;SE IMNUNDO LA TIERRA DONDE VIVIA Y TRABAJABA;12;2;1;47;47;117,939810824493
528377;1;4;80;1;2;8;EMBARAZO;2; ;2; ;2; ; ; ; ;9;2;1;47;47;150,304384259381
528377;1;8;80;1;1;8;POR EMBARAZO;2; ;2; ;1;540000; ; ;POR EMBARAZO;12;2;1;47;47;150,304384259381
528378;1;2;80;1;3;0; ;2; ;2; ;2; ; ;2; ;5;1;1;47;47;113,162631322624
528379;1;1;80;2; ; ; ;3; ;2; ;2; ;1;4; ;10; ;1;47;47;137,991202917753
528381;1;2;80;1;2;7; ;2; ;2; ;2; ; ;1; ;4;1;1;47;47;131,745618324606
528382;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;142,383791884438
528383;1;1;80;1;1;3; ;2; ;2; ;1;4000000; ; ; ;4;2;1;47;47;118,624224049692
528385;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;123,047392746609
528385;1;2;80;2; ; ; ;2; ;2; ;2; ;1;2;QUIEBRA DEL NEGOCIO;12; ;1;47;47;123,047392746609
528385;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;123,047392746609
528385;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;123,047392746609
528385;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;123,047392746609
528389;1;1;80;1;4;4; ;3; ;2; ;2; ; ;4; ;4;1;1;47;47;104,880359617148
528391;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;183,297348938418
528391;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;183,297348938418
528391;1;9;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;47;47;183,297348938418
528392;1;3;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;47;47;151,804066260945
528393;1;1;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;64,4752012937507
528393;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;64,4752012937507
528395;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,558812179829
528396;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;117,973877199649
528397;1;1;80;1;4;8;PORQUE SE CASO;2; ;2; ;2; ; ; ;SE CASO Y SU ESPOSO NO LA DEJO TRABAJAR;12;2;1;47;47;97,655043505004
528400;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;205,117624359658
528401;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;268,01718055536
528402;1;1;80;1;4;8;POR LA EDAD NO LE DIERON MAS TRABAJO;2; ;2; ;2; ; ; ; ;8;2;1;47;47;83,8148815878537
528402;1;2;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;47;47;83,8148815878537
528402;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;83,8148815878537
528403;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;102,592878554984
528407;1;2;80;1;4;8;PORQUE FORMO PAREJA;2; ;2; ;2; ; ; ; ;9;2;1;47;47;168,759357255273
528409;1;2;80;1;1;3; ;2; ;2; ;1;400000; ; ; ;4;2;1;47;47;140,778222624488
528410;1;2;80;1;1;5; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;356,298679886862
528410;2;1;80;1;2;4; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;356,298679886862
528410;2;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;356,298679886862
528413;1;1;80;1;1;8;OTRAS RAZONES LABORALES;2; ;2; ;1;1800000; ;1; ;1;1;1;47;47;103,209159029873
528414;1;2;80;1;2;8;POR EMBARAZO;2; ;2; ;2; ; ; ; ;9;2;1;47;47;148,209123697498
528416;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;151,187785786057
528418;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;1;2;1;47;47;108,687247839177
528418;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;47;47;108,687247839177
528418;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,687247839177
528418;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,687247839177
528418;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;108,687247839177
528421;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,929092471782
528421;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,929092471782
528423;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;107,009686554186
528425;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;130,276483545559
528425;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;130,276483545559
528427;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;120,911705111856
528428;1;6;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;114,084194460858
528428;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;114,084194460858
528430;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;47;47;86,5342344863188
528430;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;86,5342344863188
528430;1;5;80;1;3;5; ;2; ;2; ;2; ; ; ; ;2;2;1;47;47;86,5342344863188
528431;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;125,726318572204
528432;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;183,134069837053
528434;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,23726474251
528434;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,23726474251
528437;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;170,328477778683
528437;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;170,328477778683
528437;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;170,328477778683
528437;1;8;80;1;4;8;POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;47;47;170,328477778683
528440;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;151,679859449376
528441;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;233,975335912055
528442;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;297,718941095082
528443;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;233,78947610949
528443;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;233,78947610949
528444;1;3;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;137,902047703276
528445;1;2;80;1;3;5; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;111,566212225257
528445;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;111,566212225257
528445;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;111,566212225257
528446;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;134,101520178962
528447;1;2;80;1;4;6; ;2; ;2; ;2; ; ;3; ;8;1;1;47;47;101,451796342512
528447;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;101,451796342512
528447;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;101,451796342512
528447;1;5;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;47;47;101,451796342512
528449;1;1;80;1;4;0; ;2; ;2; ;2; ; ; ; ;8;2;1;47;47;110,318021353582
528449;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;9;2;1;47;47;110,318021353582
528449;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;110,318021353582
528450;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;47;47;108,612466349269
528450;1;3;80;1;2;1; ;2; ;2; ;1;160000; ; ; ;2;2;1;47;47;108,612466349269
528458;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;103,11622912859
528458;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;103,11622912859
528460;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;151,683837785705
528460;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;151,683837785705
528460;1;9;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;151,683837785705
528462;1;2;80;1;1;3; ;2; ;2; ;1;380000; ; ; ;4;2;1;47;47;110,934013786588
528463;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;120,09360399525
528464;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,794681691271
528464;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,794681691271
528464;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,794681691271
528465;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;240,590849273935
528468;1;3;80;1;1;8;POR   EMBARAZO;2; ;2; ;1;450000; ; ;POR  EMBARAZO;12;2;1;47;47;27,2924708245075
528469;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;118,624224049692
528470;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;116,440096315214
528471;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;109,26958100051
528472;1;4;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;47;47;230,515783769014
528472;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;230,515783769014
528474;1;1;80;1;4;3; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;120,295424636967
528474;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;120,295424636967
528475;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ;DISCAPACITADO;12;2;1;47;47;118,624224049692
528475;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;118,624224049692
528477;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;84,40636491177
528477;1;2;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;84,40636491177
528477;1;4;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;47;47;84,40636491177
528477;1;5;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;47;47;84,40636491177
528478;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;47;47;139,662403505028
528479;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;126,283735520965
528479;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;126,283735520965
528480;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;167,153787995323
528481;1;1;80;1;4;0; ;3; ;2; ;2; ; ; ; ;4;2;1;47;47;92,7475001433731
528481;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;92,7475001433731
528481;1;3;80;1;1;4; ;3; ;2; ;1;4200000; ; ; ;10;2;1;47;47;92,7475001433731
528481;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;92,7475001433731
528482;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;102,558812179829
528483;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;130,276483545559
528483;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;130,276483545559
528485;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;5;2;1;47;47;100,887611592554
528485;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;100,887611592554
528486;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;134,801956216264
528488;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;131,259261115853
528489;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;109,004933464671
528490;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;97,9884649623779
528490;1;7;80;1;2;7; ;2; ;2; ;2; ; ;1; ;2;1;1;47;47;97,9884649623779
528491;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;47;47;128,406144184836
528491;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;128,406144184836
528492;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;94,353069403324
528492;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;94,353069403324
528492;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;94,353069403324
528495;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;85,513380749087
528496;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;91,6418164084349
528496;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;91,6418164084349
528496;1;4;80;1;4;0; ;2; ;2; ;2; ; ;1; ;9;1;1;47;47;91,6418164084349
528496;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;91,6418164084349
528499;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;60,144328417885
528499;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;60,144328417885
528499;1;3;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;47;47;60,144328417885
528499;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;60,144328417885
528500;1;3;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;47;47;214,019373108373
528502;1;3;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;47;47;171,026761498174
528503;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;153,443989937934
528504;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;47;47;66,6697524546317
528504;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;47;47;66,6697524546317
