Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
414864;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;13;1590,2534481881
414864;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;50; ;10; ; ; ; ; ; ; ;2;13;1590,2534481881
414864;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;13;1590,2534481881
414864;1;5;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;2;13;1590,2534481881
414865;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;6; ; ; ; ; ; ; ;2;13;1409,78403951324
414865;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;60; ;20; ; ; ; ; ; ; ;2;13;1409,78403951324
414865;1;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;4; ; ; ; ; ; ; ;2;13;1409,78403951324
414865;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;13;1409,78403951324
414867;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;8; ; ; ; ; ; ; ;2;13;1581,61432766732
414867;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;50; ;20; ; ; ; ; ; ; ;2;13;1581,61432766732
414867;1;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;10; ; ; ; ; ; ; ;2;13;1581,61432766732
414870;1;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;18; ;12; ;6; ; ; ; ; ; ; ;2;13;1702,65849037287
414870;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;9; ;60; ;20; ; ; ; ; ; ; ;2;13;1702,65849037287
414871;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;9; ; ; ; ; ; ; ; ; ;2;13;1449,2700138738
414871;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;48; ; ; ; ; ; ; ; ; ;2;13;1449,2700138738
414872;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;13;1747,07347613925
414872;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;8; ;50; ;6; ; ; ; ; ; ; ;2;13;1747,07347613925
414872;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1747,07347613925
414872;1;4;90; ;1;2;1;2;1;2;2;2;2;2;2;2;3; ;35; ;30; ; ; ; ; ; ; ;2;13;1747,07347613925
414872;1;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ; ;2;13;1747,07347613925
414878;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;8; ; ; ; ; ; ; ;2;13;1359,48944781871
414878;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;15; ; ; ; ; ; ; ;2;13;1359,48944781871
414878;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;13;1359,48944781871
414879;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;13;1571,62912259038
414880;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;10; ; ; ; ; ; ; ;2;13;1828,18378312842
414880;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;2;13;1828,18378312842
414881;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;13;1793,96647475669
414881;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1793,96647475669
414881;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;13;1793,96647475669
414881;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;13;1793,96647475669
414881;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;13;1793,96647475669
414883;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1579,21849033038
414883;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;13;1579,21849033038
414892;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ; ; ;2;13;1722,54237957132
414892;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;8; ;46; ;15; ; ; ; ; ; ; ;2;13;1722,54237957132
414892;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;5; ; ; ; ; ; ; ; ; ;2;13;1722,54237957132
414892;1;4;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;2;13;1722,54237957132
415093;1;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;8;5; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;4;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;7;90; ;1;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415093;1;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1086,89118979285
415094;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;2;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;8;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;1425,83752947051
415094;1;9;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;30; ; ; ; ; ; ; ;2;19;1425,83752947051
415095;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;19;819,011006965783
415095;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;19;819,011006965783
415097;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;1130,946753099
415097;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1130,946753099
415098;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;761,499820518727
415098;1;2;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ; ; ;2;19;761,499820518727
415098;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;19;761,499820518727
415099;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;19;899,410606676764
415100;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;19;927,575644815037
415100;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;19;927,575644815037
415100;1;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;3;7; ; ; ; ; ; ; ; ; ;2;19;927,575644815037
415100;1;4;90; ;2;1;1;2;2;2;2;2;2;2;2;1; ;5;14; ; ; ; ; ; ; ; ;2;2;19;927,575644815037
415105;1;1;90; ;2;1;2;2;2;2;1;2;2;1;2;2; ;6; ; ; ; ;2; ; ;7; ; ;2;19;1326,7896502943
415105;1;2;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;8; ; ;2;19;1326,7896502943
415105;1;3;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;7; ;2;19;1326,7896502943
415105;1;5;90; ;2;1;2;2;2;2;2;2;2;1;2;2; ;7; ; ; ; ; ; ; ;8; ; ;2;19;1326,7896502943
415105;1;6;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;2; ; ; ; ; ; ;7; ; ;2;19;1326,7896502943
415105;1;7;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;7; ; ;2;19;1326,7896502943
415105;1;8;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;19;1326,7896502943
415106;1;1;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;7; ; ;2;19;1041,72995603615
415106;1;2;90; ;2;2;2;2;2;2;1;2;2;1;2;2; ; ; ; ; ; ;4; ; ;6; ; ;2;19;1041,72995603615
415106;1;3;90; ;2;1;1;2;2;2;2;2;2;1;2;2; ;6;3; ; ; ; ; ; ;6; ; ;2;19;1041,72995603615
415106;1;4;90; ;2;1;1;2;2;2;2;2;2;1;2;2; ;6;2; ; ; ; ; ; ;6; ; ;2;19;1041,72995603615
415106;1;5;90; ;2;1;2;2;2;2;2;2;2;1;2;2; ;6; ; ; ; ; ; ; ;5; ; ;2;19;1041,72995603615
415106;1;6;90; ;2;1;2;2;1;2;2;2;2;2;2;2; ;3; ; ;30; ; ; ; ; ; ; ;2;19;1041,72995603615
415106;1;7;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;5; ; ; ; ; ; ;6; ; ;2;19;1041,72995603615
415107;1;1;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;7; ; ;2;19;1079,96275914111
415107;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;19;1079,96275914111
415109;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;702,153512481621
415109;1;2;90; ;2;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;14; ; ; ; ; ; ;2;19;702,153512481621
415109;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;19;702,153512481621
415109;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;19;702,153512481621
415110;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;19;881,423332685089
415110;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;19;881,423332685089
415110;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;19;881,423332685089
415111;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1006,2479841237
415111;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;10; ; ; ; ; ; ; ; ; ;2;19;1006,2479841237
415111;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;19;1006,2479841237
415111;1;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;3; ; ; ; ; ; ; ; ; ;2;19;1006,2479841237
415111;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;6;5; ; ; ; ; ; ; ; ; ;2;19;1006,2479841237
415112;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;978,938634544884
415112;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;19;8; ; ; ; ; ; ; ; ; ; ;2;19;978,938634544884
415112;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;1;8;8;10; ; ; ; ; ; ; ; ;3;2;19;978,938634544884
415112;2;1;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;6; ; ; ; ; ; ;8; ; ;2;19;978,938634544884
415112;2;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;28;6; ; ; ; ; ; ; ; ; ; ;2;19;978,938634544884
415113;1;1;90; ;1;2;2;2;2;2;2;2;2;1;2;2;8; ; ; ; ; ; ; ; ;16; ; ;2;19;1081,91359902228
415113;1;2;90; ;1;1;2;2;2;2;2;2;2;1;2;2;10;15; ; ; ; ; ; ; ;8; ; ;2;19;1081,91359902228
415113;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;10;10; ; ; ; ; ; ; ; ; ;2;19;1081,91359902228
415113;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1081,91359902228
415113;1;5;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;3; ; ; ; ; ; ; ; ; ;2;19;1081,91359902228
415113;1;6;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;4;8; ; ; ; ; ; ; ; ; ;2;19;1081,91359902228
415114;1;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;10;3; ; ; ; ; ; ; ; ; ;2;19;900,692938937641
415114;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;10; ; ; ; ; ; ; ; ; ;2;19;900,692938937641
415114;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;10; ; ; ; ; ; ; ; ; ;2;19;900,692938937641
415115;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;6; ; ; ; ; ; ; ; ; ;2;19;854,540626807693
415115;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;8; ;10; ; ; ; ; ; ; ; ; ;2;19;854,540626807693
415116;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;8; ;9; ; ; ; ; ; ; ; ; ;2;19;779,487094510403
415117;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1098,23204283437
415117;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ; ; ;2;19;1098,23204283437
415118;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;10;5; ; ; ; ; ; ; ; ; ;2;19;1021,03385061938
415118;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;10;12; ; ; ; ; ; ; ; ; ; ;2;19;1021,03385061938
415118;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1021,03385061938
415119;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;6; ; ; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;10; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;8;6; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;4;90; ;1;1;2;2;2;2;2;2;2;2;2;2;9;6; ; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;5;90; ;1;2;2;2;2;2;2;2;2;2;2;2;6; ; ; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;7;90; ;1;2;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ; ;2;19;1061,71571783846
415119;1;8;90; ;1;2;2;1;2;2;2;2;2;2;2;1;2; ; ;2; ; ; ; ; ; ; ;7;2;19;1061,71571783846
415122;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;8;20; ; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;10;30; ; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;3;90; ;1;2;2;2;2;2;1;2;2;2;2;2;7; ; ; ; ; ;7; ; ; ; ; ;2;19;1316,94240682813
415122;1;4;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;18;25;6; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;6; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415122;1;10;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1316,94240682813
415123;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;19;854,540626807693
415123;1;2;90; ;1;2;2;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ; ; ; ;2;19;854,540626807693
415124;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;910,936635453719
415124;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;12;10; ; ; ; ; ; ; ; ; ; ;2;19;910,936635453719
415124;1;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;7;15; ; ; ; ; ; ; ; ; ; ;2;19;910,936635453719
415125;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;8;30;7; ; ; ; ; ; ; ; ; ;2;19;899,410606676764
415126;1;1;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;5; ; ; ; ;2; ; ; ; ;2;19;1067,18616274933
415126;1;2;90; ;1;1;2;2;2;2;2;2;2;2;2;2;7;20; ; ; ; ; ; ; ; ; ; ;2;19;1067,18616274933
415126;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;4;3;5; ; ; ; ; ; ; ; ; ;2;19;1067,18616274933
415126;1;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;5;3; ; ; ; ; ; ; ; ; ;2;19;1067,18616274933
415127;1;1;90; ;1;1;2;2;2;2;2;2;2;1;2;2;7;9; ; ; ; ; ; ; ;8; ; ;2;19;1205,64309913918
415127;1;2;90; ;1;1;2;2;2;2;2;2;2;1;2;2;10;20; ; ; ; ; ; ; ;8; ; ;2;19;1205,64309913918
415127;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;2;6;4; ; ; ; ; ; ; ; ; ;2;19;1205,64309913918
415127;1;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;5; ; ; ; ; ; ; ; ; ;2;19;1205,64309913918
415127;1;6;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;2;10; ; ; ; ; ; ; ; ; ;2;19;1205,64309913918
415127;1;7;90; ;2;1;1;2;2;2;2;2;2;1;2;2; ;6;9; ; ; ; ; ; ;8; ; ;2;19;1205,64309913918
415127;1;8;90; ;1;2;2;2;2;2;2;2;2;1;2;2;10; ; ; ; ; ; ; ; ;8; ; ;2;19;1205,64309913918
415128;1;1;90; ;1;2;2;2;2;2;2;2;2;1;2;2;10; ; ; ; ; ; ; ; ;8; ; ;2;19;854,540626807693
415128;1;2;90; ;1;1;2;2;1;2;2;1;2;2;2;2;1;3; ; ;3; ; ;1; ; ; ; ;2;19;854,540626807693
415129;1;1;90; ;1;1;1;2;2;2;2;2;2;1;2;2;7;12;7; ; ; ; ; ; ;8; ; ;2;19;1190,09924109957
415129;1;2;90; ;1;1;2;2;2;2;1;2;2;1;2;2;8;20; ; ; ; ;8; ; ;8; ; ;2;19;1190,09924109957
415129;1;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;6;10; ; ; ; ; ; ; ; ; ;2;19;1190,09924109957
415129;1;4;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;8; ; ;2;19;1190,09924109957
415129;1;5;90; ;1;1;1;2;2;2;2;2;2;1;2;2;8;8;9; ; ; ; ; ; ;8; ; ;2;19;1190,09924109957
415129;1;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;9; ; ; ; ; ; ; ; ; ;2;19;1190,09924109957
415129;1;7;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;3; ; ; ; ; ; ; ; ; ;2;19;1190,09924109957
415130;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;10;5; ; ; ; ; ; ; ; ; ;2;19;1013,18592212592
415130;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1013,18592212592
415130;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;9; ; ; ; ; ; ; ; ; ;2;19;1013,18592212592
415131;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;699,087494799421
415131;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;8; ; ; ; ; ; ; ; ; ;2;19;699,087494799421
415132;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;1; ; ;8; ;4; ; ; ; ; ; ;3;2;19;1085,17343674101
415132;1;2;90; ;2;1;2;2;1;2;2;2;2;2;2;2; ;3; ; ;5; ; ; ; ; ; ; ;2;19;1085,17343674101
415135;1;1;90; ;1;2;1;2;1;1;2;2;2;2;2;2;2; ;2; ;2;3; ; ; ; ; ; ;2;19;927,196649043077
415135;1;2;90; ;1;1;2;2;1;1;2;2;2;2;2;2;2;1; ; ;10;2; ; ; ; ; ; ;2;19;927,196649043077
415135;1;3;90; ;1;1;2;2;1;2;2;2;2;2;2;1;2;8; ; ;1; ; ; ; ; ; ;1;2;19;927,196649043077
415136;1;1;90; ;1;2;1;2;1;2;2;2;2;2;2;1;1; ;3; ;3; ; ; ; ; ; ;2;2;19;1192,01081418794
415136;1;2;90; ;1;1;2;2;1;2;2;2;2;2;2;2;2;10; ; ;3; ; ; ; ; ; ; ;2;19;1192,01081418794
415136;1;3;90; ;1;1;1;2;1;2;2;2;2;2;2;2;1;3;1; ;2; ; ; ; ; ; ; ;2;19;1192,01081418794
415136;1;4;90; ;1;1;1;2;1;2;2;2;2;2;2;1;1;3;3; ;3; ; ; ; ; ; ;12;2;19;1192,01081418794
415136;1;5;90; ;1;1;1;2;1;2;2;2;2;2;2;2;3;3;3; ;2; ; ; ; ; ; ; ;2;19;1192,01081418794
415136;1;6;90; ;1;1;1;2;1;2;2;2;2;2;2;2;3;3;4; ;3; ; ; ; ; ; ; ;2;19;1192,01081418794
415137;1;1;90; ;1;2;1;2;1;1;2;2;2;2;2;1;1; ;6; ;3;3; ; ; ; ; ;2;2;19;1267,06434648523
415137;1;2;90; ;1;1;1;2;1;1;2;1;2;2;2;2;1;4;5; ;3;1; ;8; ; ; ; ;2;19;1267,06434648523
415137;1;3;90; ;1;1;1;2;1;2;2;2;2;2;2;2;1;3;3; ;3; ; ; ; ; ; ; ;2;19;1267,06434648523
415137;1;4;90; ;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2; ;3;1; ; ; ; ; ; ;2;19;1267,06434648523
415137;1;5;90; ;1;1;1;2;1;1;2;2;2;2;2;2;3;3;1; ;1;1; ; ; ; ; ; ;2;19;1267,06434648523
415137;1;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1267,06434648523
415137;1;9;90; ;1;1;2;2;1;2;1;2;2;2;2;2;1;1; ; ;3; ;3; ; ; ; ; ;2;19;1267,06434648523
415138;1;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;5; ;3; ; ; ; ; ; ; ;2;19;1290,64129384877
415138;1;2;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;2;19;1290,64129384877
415138;1;3;90; ;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;8;5; ; ; ; ; ; ; ;2;19;1290,64129384877
415138;1;6;90; ;1;2;1;2;1;2;2;2;2;2;2;1;3; ;5; ;5; ; ; ; ; ; ;8;2;19;1290,64129384877
415138;1;7;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;5; ;3; ; ; ; ; ; ; ;2;19;1290,64129384877
415138;1;9;90; ;1;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;1290,64129384877
415139;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;1267,63716229372
415139;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;2; ;10; ; ; ; ; ; ; ;2;19;1267,63716229372
415140;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;1; ;3; ; ; ; ; ; ; ; ; ;2;19;1100,42521373091
415140;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;1; ;2; ; ; ; ; ; ; ;2;19;1100,42521373091
415140;1;4;90; ;1;2;2;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ; ; ;1;2;19;1100,42521373091
415140;1;5;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;10; ;2; ; ; ; ; ; ; ;2;19;1100,42521373091
415142;1;1;90; ;1;2;1;2;1;2;2;1;2;2;2;2;5; ;7; ;5; ; ;2; ; ; ; ;2;19;878,221925189096
415142;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;19;878,221925189096
415142;1;4;90; ;1;2;1;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ;1; ; ; ; ; ;2;19;878,221925189096
415143;1;1;90; ;1;2;2;2;1;2;2;2;2;2;2;2;4; ; ; ;2; ; ; ; ; ; ; ;2;19;931,438057784578
415143;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;2; ;21; ;3; ; ; ; ; ; ; ;2;19;931,438057784578
