Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
403237;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;774,532784195525
403237;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;774,532784195525
403239;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;597,827036990401
403239;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;597,827036990401
403241;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;587,340334057695
403241;1;2;05;80;1;4;4; ;3; ; ; ; ; ;1;05;587,340334057695
403241;1;3;05;80;1;3;4; ;3; ; ; ; ; ;1;05;587,340334057695
403241;1;4;05;80;1;4;0; ;1;2;2; ;2; ;1;05;587,340334057695
403241;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;587,340334057695
403242;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;693,846902289696
403243;1;2;05;80;1;4;5; ;3; ; ; ; ; ;1;05;775,453958223438
403244;1;2;05;80;1;3;2; ;2; ; ; ; ; ;1;05;799,581330246127
403245;1;1;05;80;1;4;2; ;3; ; ; ; ; ;1;05;814,509664492954
403246;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;775,453958223438
403246;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;775,453958223438
403248;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;654,791196020181
403252;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;722,205948915868
403253;1;1;05;80;1;4;6; ;3; ; ; ; ; ;1;05;817,156338607096
403254;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;795,451873099703
403254;1;6;05;80;1;3;3; ;2; ; ; ; ; ;1;05;795,451873099703
403254;1;7;05;80;1;2;3; ;2; ; ; ; ; ;1;05;795,451873099703
403254;1;8;05;80;2; ; ; ; ; ; ; ; ; ;1;05;795,451873099703
403256;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;684,967194093025
403256;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;684,967194093025
403256;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;684,967194093025
403259;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;814,509664492954
403260;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,568922310537
403260;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,568922310537
403264;1;3;05;80;1;2;1; ;2; ; ; ; ; ;1;05;609,531677337532
403264;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;609,531677337532
403264;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;609,531677337532
403265;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;731,274624991921
403265;1;4;05;80;1;1;7; ;2; ; ; ; ; ;1;05;731,274624991921
403267;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;767,654435477899
403268;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;693,846902289696
403270;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;813,961866376795
403273;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;677,838382591737
403275;1;1;05;80;1;4;2; ;3; ; ; ; ; ;1;05;693,846902289696
403276;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;603,512272956771
403278;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;901,439290324376
403279;1;2;05;80;1;2;7; ;2; ; ; ; ; ;1;05;687,976534275857
403280;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;733,910589262999
403281;1;1;05;80;1;3;4; ;3; ; ; ; ; ;1;05;734,469097222222
403281;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;734,469097222222
403286;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;855,13185942548
403286;1;4;05;80;1;2;4; ;3; ; ; ; ; ;1;05;855,13185942548
403287;1;1;05;80;1;3;8;DECRETO DE INSUBSISTENCIA;3; ; ; ; ; ;1;05;620,525672313372
403287;1;4;05;80;1;4;7; ;2; ; ; ; ; ;1;05;620,525672313372
403287;1;5;05;80;1;4;7; ;2; ; ; ; ; ;1;05;620,525672313372
403288;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;693,846902289696
403289;1;2;05;80;1;2;4; ;3; ; ; ; ; ;1;05;898,763394540838
403290;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;654,272619573417
403290;1;3;05;80;1;1;7; ;2; ; ; ; ; ;1;05;654,272619573417
403292;1;3;05;80;1;1;7; ;2; ; ; ; ; ;1;05;645,940709492905
403292;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;645,940709492905
403292;1;5;05;80;1;1;7; ;2; ; ; ; ; ;1;05;645,940709492905
403295;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;582,550151494988
403295;1;2;05;80;1;4;4; ;3; ; ; ; ; ;1;05;582,550151494988
403296;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;1061,12853712775
403296;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1061,12853712775
403299;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;882,621251871722
403299;1;3;05;80;1;2;6; ;2; ; ; ; ; ;1;05;882,621251871722
403299;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;882,621251871722
403300;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;684,967194093025
403301;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;908,806993819369
403301;1;2;05;80;1;4;3; ;2; ; ; ; ; ;1;05;908,806993819369
403302;1;1;05;80;1;4;6; ;2; ; ; ; ; ;1;05;507,299766786964
403302;2;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;507,299766786964
403302;2;3;05;80;1;4;3; ;2; ; ; ; ; ;1;05;507,299766786964
403303;1;2;05;80;1;1;1; ;2; ; ; ; ; ;1;05;518,026222660267
403304;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;813,961866376795
403305;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;814,509664492954
403305;1;2;05;80;1;3;4; ;3; ; ; ; ; ;1;05;814,509664492954
403306;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;813,961866376795
403307;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;765,007761363757
403307;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;765,007761363757
403307;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;765,007761363757
403308;1;1;05;80;1;4;3; ;3; ; ; ; ; ;1;05;813,961866376795
403308;1;3;05;80;1;2;2; ;2; ; ; ; ; ;1;05;813,961866376795
403310;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;847,695002748631
403310;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;847,695002748631
403313;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;561,447226504424
403313;1;7;05;80;2; ; ; ; ; ; ; ; ; ;1;05;561,447226504424
403314;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;777,582055890817
403314;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;777,582055890817
403316;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;862,354362385465
403316;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;862,354362385465
403316;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;862,354362385465
403317;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;461,441808632631
403317;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;461,441808632631
403317;1;7;05;80;2; ; ; ; ; ; ; ; ; ;1;05;461,441808632631
403320;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;817,156338607096
403320;1;2;05;80;1;1;8;RENUNCIO  VOLUNTARIO;2; ; ; ; ; ;1;05;817,156338607096
403322;1;1;05;80;1;2;0; ;2; ; ; ; ; ;1;05;851,937387195179
403322;1;5;05;80;1;1;1; ;2; ; ; ; ; ;1;05;851,937387195179
403323;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;811,623237438214
403324;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;680,514278375275
403324;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;680,514278375275
403324;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;680,514278375275
403327;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;969,884322102439
403327;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;969,884322102439
403327;1;4;05;80;1;1;0; ;2; ; ; ; ; ;1;05;969,884322102439
403330;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;617,89280908744
403330;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;617,89280908744
403331;1;4;05;80;1;1;1; ;2; ; ; ; ; ;1;05;659,062802136124
403331;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;659,062802136124
403333;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;929,979646552354
403336;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;814,509664492954
403336;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;814,509664492954
403337;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;822,683953115911
403337;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;822,683953115911
403338;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;489,416713250433
403338;1;2;05;80;1;1;2; ;2; ; ; ; ; ;1;05;489,416713250433
403339;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;673,385466873987
403339;1;3;05;80;1;2;2; ;2; ; ; ; ; ;1;05;673,385466873987
403340;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;694,854882993483
403342;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;762,595529154398
403343;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;1017,9615454818
403343;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;1017,9615454818
403343;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1017,9615454818
403343;1;6;05;80;1;4;4; ;3; ; ; ; ; ;1;05;1017,9615454818
403343;1;7;05;80;1;1;4; ;3; ; ; ; ; ;1;05;1017,9615454818
403344;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;813,111100430292
403344;1;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;813,111100430292
403348;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;953,203955813415
403349;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;863,611239912637
403349;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;863,611239912637
403350;1;2;05;80;1;1;2; ;2; ; ; ; ; ;1;05;706,523948855996
403350;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;706,523948855996
403350;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;706,523948855996
403351;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;864,234977307952
403351;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;864,234977307952
403353;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;1014,36786729218
403353;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;1014,36786729218
403354;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;639,892083442749
403354;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;639,892083442749
403357;1;2;05;80;1;1;2; ;2; ; ; ; ; ;1;05;799,581330246127
403358;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;604,955848491689
403358;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;604,955848491689
403362;1;3;05;80;1;4;2; ;2; ; ; ; ; ;1;05;869,644171732097
403366;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1095,35750232769
403367;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;831,005493925849
403367;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;831,005493925849
403368;1;2;05;80;1;1;5; ;2; ; ; ; ; ;1;05;799,581330246127
403369;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;879,219299935708
403370;1;2;05;80;1;2;2; ;2; ; ; ; ; ;1;05;958,857269625289
403371;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;904,101472534915
403371;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;904,101472534915
403373;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;824,493567054422
403373;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;824,493567054422
403374;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;1061,12853712775
403374;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1061,12853712775
403377;1;1;05;80;1;4;2; ;3; ; ; ; ; ;1;05;654,791196020181
403378;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;724,693611606792
403378;1;2;05;80;1;4;3; ;2; ; ; ; ; ;1;05;724,693611606792
403379;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;893,599836066376
403379;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;893,599836066376
403380;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;791,894683240986
403380;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;791,894683240986
403382;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;909,724479956025
403385;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;958,651548555657
403387;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1014,26259826963
403387;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1014,26259826963
403388;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;1007,4134712214
403390;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;761,499806907861
403391;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;962,603811691063
403391;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;962,603811691063
403395;1;3;05;80;1;4;2; ;2; ; ; ; ; ;1;05;875,363211379778
403396;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;638,035924498712
403396;1;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;638,035924498712
403396;1;7;05;80;2; ; ; ; ; ; ; ; ; ;1;05;638,035924498712
403397;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;774,90616010728
403399;1;1;05;80;1;2;7; ;2; ; ; ; ; ;1;05;806,670210234954
403401;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;808,276630410425
403401;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;808,276630410425
403401;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;808,276630410425
403403;1;3;05;80;1;4;3; ;2; ; ; ; ; ;1;05;935,172426696212
403404;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;694,894814505943
403404;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;694,894814505943
403405;1;1;05;80;1;4;3; ;3; ; ; ; ; ;1;05;775,453958223438
403405;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;775,453958223438
403406;1;1;05;80;1;3;7; ;2; ; ; ; ; ;1;05;605,289292890984
403407;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;774,90616010728
403408;1;1;05;80;1;4;6; ;3; ; ; ; ; ;1;05;621,605857764504
403408;1;2;05;80;1;3;3; ;2; ; ; ; ; ;1;05;621,605857764504
403409;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;890,953161952234
403411;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;851,937387195179
403411;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;851,937387195179
403411;1;5;05;80;1;4;4; ;3; ; ; ; ; ;1;05;851,937387195179
403413;2;1;05;80;1;1;3; ;2; ; ; ; ; ;1;05;571,374846917342
403413;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;571,374846917342
403414;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;655,839108236428
403414;1;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;655,839108236428
403417;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;453,036902764455
403417;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;453,036902764455
403417;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;453,036902764455
403419;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;682,320519978883
403420;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;847,29240516748
403421;1;3;05;80;1;2;1; ;2; ; ; ; ; ;1;05;633,086730512787
403423;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;775,453958223438
403427;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;876,419824020255
403429;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;810,912594681502
403430;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;705,859587812388
403430;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;705,859587812388
403431;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;847,695002748631
403431;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;847,695002748631
403434;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;911,378312677592
403434;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;911,378312677592
403435;1;1;05;80;1;2;4; ;3; ; ; ; ; ;1;05;765,877415543687
403435;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;765,877415543687
403435;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;765,877415543687
403440;1;2;05;80;1;4;8;PARA DESCANSAR;3; ; ; ; ; ;1;05;724,693611606792
403440;1;3;05;80;1;1;7; ;2; ; ; ; ; ;1;05;724,693611606792
403443;1;4;05;80;1;1;8;CAMBIO DE CIUDAD;2; ; ; ; ; ;1;05;810,901614745158
403446;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;731,274624991921
403448;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;895,516957540338
403449;1;1;05;80;1;1;7; ;2; ; ; ; ; ;1;05;676,395531071916
403449;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;676,395531071916
403449;1;3;05;80;1;2;1; ;2; ; ; ; ; ;1;05;676,395531071916
403449;1;4;05;80;1;1;8;PEREZA;2; ; ; ; ; ;1;05;676,395531071916
403449;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;676,395531071916
403449;1;9;05;80;2; ; ; ; ; ; ; ; ; ;1;05;676,395531071916
403450;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1009,61761624194
403452;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;893,599836066376
403453;1;2;05;80;1;1;0; ;2; ; ; ; ; ;1;05;471,841704889464
403454;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;547,066690373755
403454;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;547,066690373755
403454;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;547,066690373755
403457;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;802,257226029665
403458;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;692,766716838564
403458;1;4;05;80;1;1;5; ;2; ; ; ; ; ;1;05;692,766716838564
403459;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;673,844775443653
403459;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;673,844775443653
403460;1;2;05;80;1;4;7; ;2; ; ; ; ; ;1;05;761,699969415081
403460;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;761,699969415081
403462;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;799,581330246127
403463;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;811,315192262653
403463;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;811,315192262653
403464;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;758,460118238833
403465;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;775,453958223438
403466;1;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;817,156338607096
403466;1;2;05;80;1;4;3; ;2; ; ; ; ; ;1;05;817,156338607096
403468;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;547,336032830873
403468;1;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;547,336032830873
403470;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;693,846902289696
403471;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;847,29240516748
403472;1;3;05;80;1;1;7; ;2; ; ; ; ; ;1;05;643,11987369667
403476;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;731,274624991921
403476;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;731,274624991921
403477;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;680,514278375275
403478;1;2;05;80;1;1;7; ;2; ; ; ; ; ;1;05;551,519606091505
403478;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;551,519606091505
403478;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;551,519606091505
403479;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;774,935381776675
403481;1;2;05;80;1;1;3; ;2; ; ; ; ; ;1;05;765,007761363757
403481;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;765,007761363757
403485;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;693,846902289696
403489;1;1;05;80;1;4;8;DESPLAZADO;2; ; ; ; ; ;1;05;888,585311344258
403489;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;888,585311344258
403490;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;847,695002748631
403492;1;2;05;80;1;3;0; ;1;2;2; ;1;5000000;1;05;850,341676862773
403496;1;1;05;80;2; ; ; ; ; ; ; ; ; ;1;05;734,429165709762
403496;1;2;05;80;1;4;6; ;2; ; ; ; ; ;1;05;734,429165709762
403497;1;1;05;80;1;4;2; ;3; ; ; ; ; ;1;05;940,465774924496
403499;1;1;05;80;1;3;3; ;2; ; ; ; ; ;1;05;1149,61394177912
403499;1;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;1149,61394177912
403499;1;5;05;80;1;3;5; ;2; ; ; ; ; ;1;05;1149,61394177912
403499;1;7;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1149,61394177912
403499;1;9;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1149,61394177912
403500;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;510,897411158979
403501;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,503591574344
403501;1;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,503591574344
403501;1;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,503591574344
403501;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;895,503591574344
403504;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;639,892083442749
403505;1;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;927,332972438212
403505;1;2;05;80;1;2;1; ;2; ; ; ; ; ;1;05;927,332972438212
403506;1;1;05;80;1;4;3; ;2; ; ; ; ; ;1;05;1057,90484322806
403506;1;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1057,90484322806
403506;1;4;05;80;1;4;3; ;2; ; ; ; ; ;1;05;1057,90484322806
403508;1;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1014,26259826963
403508;1;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1014,26259826963
403512;1;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;568,380066526129
403512;1;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;568,380066526129
403513;1;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;536,703801941093
403513;1;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;536,703801941093
403513;1;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;536,703801941093
403514;1;1;08;80;2; ; ; ; ; ; ; ; ; ;1;08;467,990130422705
403514;1;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;467,990130422705
403514;1;5;08;80;1;4;2; ;2; ; ; ; ; ;1;08;467,990130422705
403514;1;6;08;80;2; ; ; ; ; ; ; ; ; ;1;08;467,990130422705
403514;1;7;08;80;2; ; ; ; ; ; ; ; ; ;1;08;467,990130422705
403516;1;3;08;80;1;4;3; ;2; ; ; ; ; ;1;08;352,398343476966
403518;1;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;426,205794969497
403518;1;5;08;80;1;4;6; ;2; ; ; ; ; ;1;08;426,205794969497
403519;1;1;08;80;1;4;6; ;3; ; ; ; ; ;1;08;243,011307983163
403519;1;2;08;80;1;4;2; ;2; ; ; ; ; ;1;08;243,011307983163
403519;1;6;08;80;2; ; ; ; ; ; ; ; ; ;1;08;243,011307983163
403519;1;7;08;80;1;4;4; ;3; ; ; ; ; ;1;08;243,011307983163
403521;1;1;08;80;1;3;3; ;2; ; ; ; ; ;1;08;403,954825041157
403521;1;2;08;80;1;4;2; ;2; ; ; ; ; ;1;08;403,954825041157
403521;1;5;08;80;1;2;2; ;2; ; ; ; ; ;1;08;403,954825041157
403521;2;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;403,954825041157
403522;1;4;08;80;1;3;2; ;2; ; ; ; ; ;1;08;539,241485923083
403522;1;8;08;80;2; ; ; ; ; ; ; ; ; ;1;08;539,241485923083
403524;1;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;481,576766400564
403524;1;3;08;80;1;4;4; ;3; ; ; ; ; ;1;08;481,576766400564
403526;1;1;08;80;1;4;4; ;3; ; ; ; ; ;1;08;518,095354940683
403526;1;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;518,095354940683
403527;1;1;08;80;1;4;4; ;3; ; ; ; ; ;1;08;453,660332841229
403527;1;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;453,660332841229
403527;1;7;08;80;1;1;0; ;2; ; ; ; ; ;1;08;453,660332841229
403527;1;8;08;80;2; ; ; ; ; ; ; ; ; ;1;08;453,660332841229
403527;1;9;08;80;2; ; ; ; ; ; ; ; ; ;1;08;453,660332841229
403528;1;1;08;80;1;4;2; ;2; ; ; ; ; ;1;08;365,084095520257
403528;1;2;08;80;1;4;4; ;3; ; ; ; ; ;1;08;365,084095520257
403528;1;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;365,084095520257
403528;1;5;08;80;2; ; ; ; ; ; ; ; ; ;1;08;365,084095520257
403528;1;6;08;80;1;4;3; ;2; ; ; ; ; ;1;08;365,084095520257
403531;1;1;08;80;1;4;2; ;3; ; ; ; ; ;1;08;523,122975829854
403531;2;2;08;80;1;3;2; ;2; ; ; ; ; ;1;08;523,122975829854
403534;1;1;08;80;1;4;2; ;2; ; ; ; ; ;1;08;485,095549061308
403535;1;2;08;80;1;4;2; ;2; ; ; ; ; ;1;08;494,34849218114
403537;1;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;611,051635931217
403537;1;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;611,051635931217
403540;1;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;516,022842176108
403540;1;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;516,022842176108
403541;1;2;08;80;1;3;2; ;2; ; ; ; ; ;1;08;533,446940071854
403542;1;1;08;80;1;4;2; ;2; ; ; ; ; ;1;08;245,229167326201
