DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;MES;DPTO;fex_c_2011
4731552;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1236,29010853128
4731552;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1236,29010853128
4731552;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1236,29010853128
4731553;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1178,0009881547
4731554;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;684,687305143262
4731554;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;684,687305143262
4731554;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;684,687305143262
4731554;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;684,687305143262
4731554;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;684,687305143262
4731555;1;1;1;90;2; ;1;2;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1067,14698196184
4731555;1;2;1;90;2; ;1;25;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1067,14698196184
4731555;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1067,14698196184
4731556;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
4731556;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
4731556;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
4731557;1;1;1;90;2; ;1;12;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1395,98965416765
4731557;1;2;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1395,98965416765
4731558;1;1;1;90;2; ;1;2;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731558;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;05;10;05;1263,1204578617
4731559;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731559;1;2;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731560;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1178,0009881547
4731561;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731561;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731562;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731562;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731563;1;1;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1391,65576433207
4731564;1;1;1;90;2; ;2; ;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;903,185211384092
4731564;1;2;1;90;2; ;1;30;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;903,185211384092
4731565;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1061,76684431755
4731565;1;2;1;90;2; ;1;2;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1061,76684431755
4731566;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1235,33213872945
4731567;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1061,76684431755
4731567;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;05;10;05;1061,76684431755
4731568;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1145,79050117998
4731571;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731571;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731572;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1292,57501129731
4731572;1;2;1;90;2; ;1;8;2; ;2; ;1;70;2; ;2; ;2; ;2; ;2; ;05;10;05;1292,57501129731
4731572;1;3;1;90;2; ;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1292,57501129731
4731573;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1178,0009881547
4731574;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731574;1;2;1;90;2; ;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731574;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731575;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1117,60847358697
4731575;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1117,60847358697
4731575;1;3;1;90;2; ;1;25;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;05;10;05;1117,60847358697
4731575;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1117,60847358697
4731576;1;1;1;90;2; ;1;7;2; ;1;20;2; ;2; ;1;5;2; ;2; ;2; ;05;10;05;1354,77781707614
4731576;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1354,77781707614
4731577;1;1;1;90;2; ;1;20;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731577;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731578;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731578;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731579;1;1;1;90;2; ;1;21;2; ;1;15;2; ;2; ;2; ;2; ;2; ;1;3;05;10;05;1497,22843735788
4731579;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1497,22843735788
4731579;1;3;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1497,22843735788
4731580;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731580;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731581;1;1;1;90;2; ;1;21;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1182,33487799029
4731581;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1182,33487799029
4731582;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;10;05;1251,3631742058
4731582;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1251,3631742058
4731582;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1251,3631742058
4731583;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1277,63978866553
4731583;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1277,63978866553
4731583;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1277,63978866553
4731585;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731585;1;2;1;90;2; ;1;25;2; ;1;12;1;8;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731586;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;993,724657895607
4731586;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;993,724657895607
4731586;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;05;10;05;993,724657895607
4731587;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1439,89728678314
4731587;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1439,89728678314
4731587;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1439,89728678314
4731589;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731589;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731590;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1152,40429471158
4731590;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1152,40429471158
4731590;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;12;2; ;2; ;2; ;05;10;05;1152,40429471158
4731590;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1152,40429471158
4731591;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1194,03202363106
4731591;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1194,03202363106
4731591;1;3;1;90;2; ;1;21;2; ;2; ;1;8;2; ;1;3;2; ;2; ;2; ;05;10;05;1194,03202363106
4731592;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1097,15527026815
4731592;1;2;1;90;2; ;1;25;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1097,15527026815
4731592;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1097,15527026815
4731593;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731593;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731593;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1082,22004763636
4731594;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731594;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731595;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;18;1;2;2; ;2; ;05;10;05;1108,91255392405
4731595;1;2;1;90;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;3;05;10;05;1108,91255392405
4731596;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;40;2; ;2; ;05;10;05;1251,3631742058
4731596;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1251,3631742058
4731596;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1251,3631742058
4731597;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1299,99840511763
4731598;1;1;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1157,15407637513
4731598;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1157,15407637513
4731598;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1157,15407637513
4731598;1;4;1;90;2; ;1;2;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1157,15407637513
4731599;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731599;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1166,2437044988
4731600;1;1;1;90;2; ;1;25;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1153,42420353198
4731600;1;2;1;90;2; ;2; ;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;05;10;05;1153,42420353198
4731601;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1236,29010853128
4731601;1;2;1;90;2; ;1;20;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1236,29010853128
4731601;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;10;05;1236,29010853128
4731602;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1041,91661531082
4731602;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1041,91661531082
4731602;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1041,91661531082
4731603;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1299,99840511763
4731604;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1286,7356306542
4731604;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1286,7356306542
4731604;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1286,7356306542
4731605;1;1;1;90;2; ;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1427,42552476072
4731605;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1427,42552476072
4731605;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1427,42552476072
4731605;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1427,42552476072
4731606;1;1;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1432,86760142358
4731607;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1076,70206694933
4731607;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1076,70206694933
4731609;1;1;1;90;2; ;1;17;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;05;10;05;1215,53147475858
4731609;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1215,53147475858
4731609;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1215,53147475858
4731609;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1215,53147475858
4731610;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731610;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731610;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731610;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731611;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731611;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1263,1204578617
4731612;1;1;1;90;2; ;1;25;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1426,32971191615
4731612;1;2;1;90;2; ;1;3;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1426,32971191615
4731613;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1306,1425861643
4731613;1;2;1;90;2; ;1;20;1;8;1;8;1;20;2; ;1;4;2; ;2; ;2; ;05;10;05;1306,1425861643
4731613;1;3;1;90;2; ;1;20;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1306,1425861643
4731613;1;4;1;90;2; ;1;4;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1306,1425861643
4731614;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731614;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1108,91255392405
4731615;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1231,95621869569
4731615;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1231,95621869569
4731616;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731616;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731616;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731616;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1111,05461457733
4731617;1;1;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
4731617;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
4731617;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;10;05;1179,09680099927
