DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;P6430;OFICIO;RAMA2D;OCI;MES;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
4741417;1;1;1;60;2;76;1;2;2;12;1; ; ;2;1;2;1;27; ;1; ;2;2000000;1;98;1;2; ;2; ;2; ;2; ;2; ; ;1;98;1;1;64000;2;2; ; ;2; ; ;2; ; ;1;1400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;26;1;1; ; ; ; ; ; ; ; ;1;1;1;0;18;1; ;2; ; ; ; ; ; ; ;1;3;10;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;58;85;1;10;8512; ; ;2000000;76;3439,50832168999
4741418;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1200000;1;12440000;3; ;12;1;1;0;1;0;3;1;1;30;2; ;18;7;FACTORES CLIMATICOS COMO LA LLUVIA NO PERMITE TRABAJAR EN EL RIO;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;12;1; ;2; ; ; ; ; ; ; ;3;3;45;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;4;71;14;1;10;1411; ; ;1200000;76;1405,65247159029
4741418;1;3;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1200000;1;98;1; ;7;1;1;0;1;0;3;1;1;30;1; ;18;7;FACTORES CLIMATICOS COMO LA LLUVIA NO PERMITEN TRABAJAR EN EL RIO;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;99;4; ;2; ; ; ; ; ; ; ;9;3;45;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;1;1;2;2;2;2;2;1;3; ;4;71;14;1;10;1411; ; ;1200000;76;1405,65247159029
4741419;1;1;1;60;2;76;1;2;1; ;1; ; ;1;1;2;1;120; ;1; ;2;950000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;1;2; ; ;2; ; ;2; ; ;2; ; ;1;760000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;60; ; ;9;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;10;36;1; ;2; ; ; ; ; ; ; ;7;3;10;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;1;97;90;1;10;9000; ; ;950000;76;1405,65247159029
4741419;1;2;1;60;2;76;1;2;2;5;2;4;OPERADOR DE BIENESTAR FAMILIAR;2;2;2;1;72; ;1; ;2;360000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;44100;2;2; ; ;2; ; ;2; ; ;2; ; ;1;360000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;14;3;HORARIO ASIGNADO;14; ; ;9;7; ;1; ;1;2;1;8;1; ; ; ; ; ; ; ; ;1;1;1;1;15;15;1; ;2; ; ; ; ; ; ; ;1;3;10;1;40;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;1;2;1;5; ;1;54;85;1;10;8532;7491;74;360000;76;1405,65247159029
4741419;1;3;1;60;2;76;1;2;2;12;1; ; ;1;2;2;1;6; ;1; ;2;869453;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;42; ;.;42; ; ;8;7; ;1; ;1;1;1;2;1; ; ; ; ; ; ; ; ;1;1;2;1;27;4;1; ;1;76;0;4; ;0;1;5;1;3;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;1;35;60;1;10;6021; ; ;869453;76;1405,65247159029
4741420;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2; ;1;98;3; ;12;2; ; ; ; ;3;11;1;12;2; ;12; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ;1;HACIENDO DILIGENCIAS PARA RECIBIR LA PENSION; ;2;2;1;0;144;6; ;2; ; ; ; ; ; ; ;9;9;180;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;4;61;01;1;10;0117; ; ; ;76;1405,65247159029
4741421;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;80000;1;960000;3; ;12;1;1;0;0;1;3;5;2;63; ;.;63; ; ;2;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;224;4; ;1;76;0;4; ;4500;1;1;11;14; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;2;1;3; ;4;45;50;1;10;5051; ; ;84500;76;2452,05094622193
4741421;1;2;1;60;2;76;1;1; ; ;1; ; ;1;2;2;2;1; ;7;LE OFRECIERON EL TRABAJO;2; ;2; ; ;1;160000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ;50; ;.;46;6; ;2;2; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;4; ;1;76;6;6; ; ;2;1;8;3;10;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;9; ;1;95;45;1;10;4521; ; ;160000;76;2452,05094622193
4741422;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;300000;1;600000;3; ;12;2; ; ; ; ;3;11;1;12;1; ;12; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;2;3;15;1;42;2;1;1;1;1;1;2;2;2;2;1;1;2; ;1;1;1;1;1;2;1;1;3; ;4;61;01;1;10;0117; ; ;300000;76;1405,65247159029
4741423;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;672; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2; ;1;98;3; ;12;2; ; ; ; ;3;3;1;15;2; ;12;7;POR TOMAR DESCANSO;1;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;1;76;10;4; ;12000;1;1; ;9;30;2; ; ; ;1;1;2;1;1;2;2;2;1;1;2; ;2;1;1;1;2;2;2;1;3; ;4;61;01;1;10;0114; ; ;12000;76;1405,65247159029
4741424;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1;98;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;1; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;4;41;52;1;10;5239; ; ; ;76;3439,50832168999
4741425;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;200000;1;2400000;3; ;12;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;82;2; ;2; ; ; ; ; ; ; ;5;9;60;2; ; ; ;1;1;1;1;2;2;2;2;1;1;1;ESTA ESPERANDO QUE LO LLAMEN DEL MAGISTERIO POR HABER GANADO CONCURSO DE MERITOS;2;1;2;2;1;2;1;1;8; ;4;61;01;1;10;0113; ; ;200000;76;5903,74038067921
4741426;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;0;1;0;1; ;2;1;2;2;0;0;3;3;1;24;1; ;24; ; ;2;2; ;12;CON DINERO DE SU TRABAJO;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;2;5; ;2; ; ; ; ; ; ; ;1;3;15;1;24;2;1;1;1;1;1;2;1;2;2;1;2;2; ;2;1;2;2;1;2;2;1;3; ;5;95;45;1;10;4521; ; ;0;76;3439,50832168999
4741433;1;1;1;60;2;76;1;1; ; ;1; ; ;2;2;2;2;6; ;2; ;2;420000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;9;1; ;1;76;30;1; ;360000;2;7;9;11;30;1;10;2;1;1;1;1;1;2;1;2;1;1;2;2; ;1;1;2;2;1;2;2;2;3; ;1;53;55;1;10;5521; ; ;780000;76;5903,74038067921
4741614;1;1;1;60;2;17;1;1; ; ;1; ; ;1;1;2;1;300; ;1; ;2;800000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;1;28500;2;2; ; ;2; ; ;2; ; ;1;800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;55; ;.;55; ; ;3;8; ;1; ;1;2;3;25;1;1; ; ; ; ; ; ; ; ;1;1;1;0;48;8; ;2; ; ; ; ; ; ; ;3;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;8;60;01;1;10;0111; ; ;1000000;17;2417,48880872175
4741615;1;1;1;60;2;17;1;1; ; ;1; ; ;1;1;2;1;1; ;1; ;2;900000;2; ; ;1;60000;1;250000;2; ;2; ;2; ; ;1;88211;2;1;28500;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;8; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;2;44;4; ;2; ; ; ; ; ; ; ;2;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;1;60;01;1;10;0121; ; ;1210000;17;1908,75301226426
4741616;1;1;1;60;2;17;1;1; ; ;1; ; ;1;1;2;1;3; ;1; ;2;781242;2; ; ;2; ;1;350000;2; ;2; ;2; ; ;1;88211;2;1;57000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;8; ;1; ;1;2;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;0;3;8; ;2; ; ; ; ; ; ; ;3;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;8;62;01;1;10;0121; ; ;1131242;17;2159,95664607435
4741616;1;2;1;60;2;17;2; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;100000;1;300000;3; ;3;2; ; ; ; ;3;10;1;10;2; ;10; ; ;1;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;36;10;8; ;2; ; ; ; ; ; ; ;9;3;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;4;55;74;1;10;7493; ; ;100000;17;2159,95664607435
4741617;1;1;1;60;2;17;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;0;1;0;3; ;12;1;3;2;0;1;3;9;2;60; ;.;60; ; ;3;8; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;LA PENSION;5;60;01;1;10;0121; ; ;0;17;1384,95592599407
4741617;1;2;1;60;2;17;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;10;2; ;10; ; ;3;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;6;32;01;1;10;0121; ; ; ;17;1384,95592599407
4741618;1;2;1;60;2;17;1;2;1; ;1; ; ;1;1;2;1;60; ;2; ;2;1200000;1;98;2;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;9;8;1; ;1;17;14;4; ;1600000;2;8;13;8;35;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;1;85;72;1;10;7220; ; ;2800000;17;800,749005178132
4741618;1;3;1;60;2;17;1;2;1; ;2;1; ;2;1;2;1;9; ;2; ;2;200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;100000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;32;1; ;32; ; ;9;7; ;1; ;1;1;1;98;1;1; ; ; ; ; ; ; ; ;2;1;1;24;12;1; ;2; ; ; ; ; ; ; ;7;11;10;1;12;2;1;1;1;1;1;2;1;2;1;2;2;1;SOLO TRABAJA CUANDO HAY DIAS FESTIVOS EN LA SEMANA PORQUE ESTA CONTRATADA COMO UN APOYO EN LA OPERACION;2;1;2;2;2;2;2;1;8; ;1;33;63;1;10;6390;7491;74;200000;17;800,749005178132
4741619;1;1;1;60;2;17;2; ; ; ; ; ; ; ; ; ; ;456; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;500000;1;500000;3; ;12;1;1;1;0;0;3;3;2;48; ;.;48; ; ;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;5;45;51;1;10;5141; ; ;500000;17;843,755944520214
