Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011
3181772;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;273,222210538009
3181773;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;336,080101598221
3181773;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;66;336,080101598221
3181774;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;315,185673861404
3181774;1;2;1;50;66; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;66;315,185673861404
3181775;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;256,041849285576
3181776;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;213,377463555956
3181776;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;213,377463555956
3181777;1;1;1;50;73; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;348,391010216083
3181777;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;348,391010216083
3181779;1;1;1;50;73; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;04;1;73;277,521679601147
3181780;1;1;1;50;73;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;73;337,230539078871
3181780;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;337,230539078871
3181780;1;3;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;337,230539078871
3181781;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;348,803415828457
3181781;1;2;1;50;73; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;348,803415828457
3181781;1;3;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;348,803415828457
3181782;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;223,788390479404
3181782;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;223,788390479404
3181783;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;256,041849285576
3181784;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;201,186665191302
3181785;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;253,956515858545
3181787;1;1;1;50;73; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;256,041849285576
3181788;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;210,751378597877
3181788;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;210,751378597877
3181789;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;227,504788021224
3181789;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;227,504788021224
3181789;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;227,504788021224
3181789;1;4;1;50;73; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;73;227,504788021224
3181790;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;271,132612205345
3181790;1;2;1;50;73; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;73;271,132612205345
3181791;1;1;1;50;73; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;178,497919791704
3181791;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;178,497919791704
3181791;1;3;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;178,497919791704
3181792;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;181,546691673237
3181792;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;181,546691673237
3181793;1;1;1;50;73; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;245,559285119731
3181793;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;245,559285119731
3181793;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;245,559285119731
3181794;1;1;1;50;17; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;17;138,562405064555
3181794;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;138,562405064555
3181795;1;1;1;50;17;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;17;209,780273359246
3181795;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;04;1;17;209,780273359246
3181795;1;3;1;50;17;2; ;3;6;JUGAR FUTBOL;2;2;2;1; ; ; ; ; ; ; ;1;04;1;17;209,780273359246
3181796;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;171,874539170252
3181797;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;17;148,714042188762
3181797;1;3;1;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;148,714042188762
3181800;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;210,751378597877
3181800;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;04;1;73;210,751378597877
3181801;1;1;1;50;17; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;17;155,149210341569
3181801;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;155,149210341569
3181801;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;155,149210341569
3181802;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181802;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181803;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;153,586259371535
3181803;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;153,586259371535
3181805;1;1;1;50;17; ; ;1;6;HACIENDO DEPORTE;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181805;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181808;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;171,874539170252
3181809;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;04;1;17;171,874539170252
3181811;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;150,711995190967
3181812;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;171,874539170252
3181813;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;1;3;1;50;73; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;1;4;1;50;73; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;2;1;2;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;2;2;2;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;164,080335659628
3181813;2;3;2;50;73;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;73;164,080335659628
3181814;1;1;1;50;73; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;04;1;73;181,546691673237
3181814;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;181,546691673237
3181815;1;1;1;50;17; ; ;1;6;HACER DEPORTE;2;2;2;2;1;7; ;2; ;2; ; ;04;1;17;157,049014916295
3181815;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;157,049014916295
3181815;1;3;1;50;17; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;17;157,049014916295
3181816;1;1;1;50;17; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;202,73992619152
3181816;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;202,73992619152
3181816;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;202,73992619152
3181816;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;202,73992619152
3181818;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;187,068595322328
3181819;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181819;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181820;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;203,200361375937
3181820;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;203,200361375937
3181820;1;4;1;50;73; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;73;203,200361375937
3181821;1;1;1;50;73; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;312,635048108827
3181822;1;1;1;50;73;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;73;257,672913400365
3181822;1;2;1;50;73;1; ;2;6;CUIDANDO A ENFERMO;2;2;2;1; ; ; ; ; ; ; ;1;04;1;73;257,672913400365
3181822;1;3;1;50;73; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;73;257,672913400365
3181823;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;283,323410569999
3181823;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;283,323410569999
3181823;1;3;1;50;73; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;73;283,323410569999
3181824;1;1;1;50;73; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;73;247,353554222006
3181824;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;73;247,353554222006
3181825;1;1;1;50;17;6; ;1;6;EN INTERNET;2;2;2;1; ; ; ; ; ; ; ;1;04;1;17;189,942859502897
3181825;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;04;1;17;189,942859502897
3181826;1;1;1;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;04;1;17;163,017502743503
3181826;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;163,017502743503
3181826;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;163,017502743503
3181827;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181827;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;17;160,143238562935
3181828;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;185,251906063306
3181828;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;185,251906063306
3181829;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;123,761759621086
3181829;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;123,761759621086
3181829;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;123,761759621086
3181830;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;196,402906466191
3181830;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;196,402906466191
3181831;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;146,897352929739
3181831;1;2;1;50;17; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;17;146,897352929739
3181831;1;5;1;50;17; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;146,897352929739
3181832;1;1;1;50;17;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;17;153,586259371535
3181832;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;153,586259371535
3181833;1;1;1;50;17; ; ;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;17;155,05106191409
3181833;1;2;1;50;17;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;17;155,05106191409
3181833;1;3;1;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;155,05106191409
3181833;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;155,05106191409
3181834;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;185,924261436005
3181834;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;17;185,924261436005
3181834;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;185,924261436005
3181834;1;5;1;50;17; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;185,924261436005
3181835;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;157,268974382367
3181836;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;169,851707357559
3181836;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;17;169,851707357559
3181836;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;17;169,851707357559
3181870;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;1019,30624542063
3181871;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;971,130244414618
3181872;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;859,534835935867
3181872;1;2;1;50;76; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;859,534835935867
3181876;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;1815,64275636771
3181876;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;1815,64275636771
3181877;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;2153,39557274935
3181877;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;2153,39557274935
3181877;1;5;1;50;76; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;2153,39557274935
3181878;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;1019,30624542063
3181879;1;1;1;50;76;4; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;76;912,472338257954
3181879;1;2;1;50;76; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;912,472338257954
3181880;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;1188,18265361145
3181880;1;2;1;50;76;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;76;1188,18265361145
3181881;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;738,550761681074
3181881;1;2;1;50;76; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;738,550761681074
3181881;1;3;1;50;76; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;738,550761681074
3181882;1;1;1;50;76; ; ;1;6;A ESTADO ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;04;1;76;1011,77902355705
3181882;1;2;1;50;76; ; ;2;6;ESTA OPERADA;2;2;2;2;1;10; ; ; ; ; ; ;04;1;76;1011,77902355705
3181882;1;3;1;50;76; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;76;1011,77902355705
3181913;1;1;1;50;52; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;180,294604799229
3181913;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;180,294604799229
3181913;1;3;1;50;52; ; ;4;6;ASISTIR A CURSO DE TERAPIA OCUPACIONAL;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;180,294604799229
3181913;1;4;1;50;52;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;52;180,294604799229
3181914;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;206,513741067025
3181914;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;206,513741067025
3181914;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;206,513741067025
3181915;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;250,822350286524
3181915;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;250,822350286524
3181915;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;250,822350286524
3181915;1;4;1;50;52; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;250,822350286524
3181916;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181916;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181917;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;243,471324863199
3181917;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;243,471324863199
3181918;1;1;1;50;52; ; ;1;6;ESTUVO ENFERMO;2;2;2;2;1;11; ; ; ; ; ; ;04;1;52;187,10861337052
3181918;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;187,10861337052
3181918;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;187,10861337052
3181918;1;5;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;187,10861337052
3181919;1;1;1;50;52; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;04;1;52;217,000474081762
3181919;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;217,000474081762
3181919;1;5;1;50;52;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;52;217,000474081762
3181919;1;6;1;50;52; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;217,000474081762
3181920;1;1;1;50;52; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;04;1;52;166,66320183702
3181920;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;166,66320183702
3181921;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;295,331689534347
3181921;1;2;1;50;52; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;52;295,331689534347
3181921;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;295,331689534347
3181922;1;1;1;50;52;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;52;132,650487641555
3181922;1;2;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;132,650487641555
3181922;1;3;1;50;52;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;52;132,650487641555
3181922;1;4;1;50;52; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;132,650487641555
3181922;1;5;1;50;52; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;132,650487641555
3181923;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181923;1;2;1;50;52; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181925;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;310,239101871685
3181926;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181926;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;52;124,921977521918
3181927;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;52;192,344698431414
3181927;1;2;1;50;52; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;04;1;52;192,344698431414
3181928;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;309,328246117478
3181928;1;2;1;50;66;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;66;309,328246117478
3181928;1;3;1;50;66; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;04;1;66;309,328246117478
3181928;1;4;1;50;66; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;309,328246117478
3181929;1;1;1;50;66; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;66;336,745501454848
3181929;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;336,745501454848
3181929;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;336,745501454848
3181930;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;290,537205046136
3181931;1;1;1;50;66;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04;1;66;336,080101598221
3181931;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;336,080101598221
3181932;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;66;358,583197029056
3181932;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;66;358,583197029056
3181933;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;66;268,675737741419
3181933;1;2;1;50;66; ; ;2;6;DESCANSAR EN EL HOGAR;2;2;2;2;1;2; ;2; ;2; ; ;04;1;66;268,675737741419
3181933;2;1;2;50;66; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;1;9; ; ; ; ; ; ;04;1;66;268,675737741419
3181935;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;50;688,286377660668
3181935;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;50;688,286377660668
3181935;1;3;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;50;688,286377660668
3181937;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;50;606,80100374963
3181941;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;50;190,762386024814
3181941;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04;1;50;190,762386024814
3181942;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;50;183,315060272759
3181942;2;1;2;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;50;183,315060272759
3181942;2;2;2;50;50; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;1;50;183,315060272759
