DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5287753;1;1;1;70;2;40;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;97;54;54;1;2;11;9700;27;1986,3405662898
5287955;1;2;1;70;2;20;40;4; ;2;33;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;54;53;1;2;11;5611;15;913,253345075539
5288010;1;2;1;70;2;58;48;1; ;2;24;6; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;71;21;02;1;2;11;7110;41;887,103531887174
5288011;1;2;1;70;2;3;40;1; ;2;108;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;56;53;53;1;1;11;5611;41;2666,30413357339
5288022;1;8;1;70;2;12;48;1; ;2;35;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;88;33;54;1;1;11;8890;41;2333,11025062931
5288243;1;2;1;70;2;50;40;3; ;2;56;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;54;38;1;2;11;6190;15;1935,83640985322
5288563;1;1;1;70;2;4;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;41;53;1;1;11;5619;17;1274,74090043011
5288564;1;1;1;70;2;8;50;1; ;2;44;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;45;45;1;1;11;5619;17;5098,96360172044
5288915;1;3;1;70;2;39;48;1; ;2;44;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;58;45;1;2;11;1040;19;2338,92562040185
5288915;1;4;1;70;2;39;48;1; ;2;39;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;32;32;1;2;11;1040;19;2338,92562040185
5288971;1;1;1;70;2;2;40;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;600000;2; ;56;53;53;1;1;11;5611;19;1554,15169725253
5288984;1;2;1;70;2;48;40;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;08;13;1;2;11;8530;19;1369,63180498188
5288988;1;3;1;70;2;6;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;49;98;98;1;1;11;4921;19;1701,63024491962
5289008;1;2;1;70;2;52;40;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;11;4771;19;1234,62168984641
5289424;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877800; ; ; ;32; ;1;1;11;.;47;1036,14297027607
5289430;1;3;1;70;2;4;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;80;58;58;1;1;11;8010;47;1360,48132878293
5289526;1;1;1;70;2;20;48;8; ;2;20;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;62;60;1;2;11;0123;05;3183,06021036873
5289535;1;1;1;70;2;20;20;4; ;2;20;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;61;62;1;2;11;0121;05;5527,87412153888
5289540;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;53; ;1;1;11;.;47;685,240419059919
5289565;1;2;1;70;2;104;24;3; ;2;288;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;85;54;53;1;2;11;8530;47;1354,86462134593
5289565;1;3;1;70;2;4;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;85;87;55;1;1;11;8530;47;1354,86462134593
5289573;1;1;1;70;2;44;48;1; ;2;44;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;42;95;95;1;2;11;4210;47;1473,37608078796
5289660;1;1;1;70;2;8;24;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;56;41;77;1;1;11;5619;47;1516,68948105848
5290387;1;4;1;70;2;34;40;4; ;2;43;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;14;79;79;1;2;11;1410;76;1286,79868972044
5290476;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;887000; ; ; ;39; ;1;1;11;.;41;1323,40197910389
5290547;1;1;1;70;2;8;48;4; ;2;8;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;84;84;1;1;11;4520;44;747,563988084847
5290559;1;3;1;70;2;36;48;4; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;39;39;1;2;11;8412;44;658,747674282617
5290577;1;2;1;70;2;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;59; ;1;2;11;.;44;747,563988084847
5290580;1;2;1;70;2;32;48;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1000000;2; ;47;03;03;1;2;11;4752;44;994,648654681418
5290913;1;3;1;70;2;2;54;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;01;62;62;1;1;11;0161;54;476,56880374082
5290919;1;9;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;01;61;61;1;1;11;0161;54;1888,80032638714
5290926;1;3;1;70;2;12;54;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;1;11;9700;54;476,56880374082
5290933;1;1;1;70;2;2;54;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;01;61;61;1;1;11;0161;54;874,528456740047
5290933;1;6;1;70;2;2;54;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;900000;2; ;01;61;61;1;1;11;0161;54;874,528456740047
5290972;1;3;1;70;2;3;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;500000;2; ;01;61;61;1;1;11;0123;54;2165,72241095192
5290972;1;4;1;70;2;8;48;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;61;61;1;1;11;0123;54;2165,72241095192
5290974;1;3;1;70;2;10;50;4; ;2;11;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;98;98;1;1;11;4921;54;1031,86654606394
5290976;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;250000;500000;2; ;01;61;61;1;1;11;0161;54;476,56880374082
5290977;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;600000;2; ;01;61;61;1;1;11;0161;54;514,547787072665
5290987;1;3;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;600000;2; ;01;62;62;1;1;11;0161;54;853,061591944923
5290991;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;450000;2; ;01;61;61;1;1;11;0113;54;806,742801087326
5290992;1;1;1;70;2;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;500000;2; ;01;61;61;1;1;11;0113;54;971,20782356473
5291032;1;6;1;70;2;1;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;62; ;1;1;11;.;54;1906,27521496328
5291045;1;3;1;70;2;2;72;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;600000;2; ;01;62;62;1;1;11;0161;54;1141,87154469224
5291045;1;6;1;70;2;1;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;400000;2; ;01;62;62;1;1;11;0161;54;1141,87154469224
5292689;1;2;1;70;2;8;30;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;53;54;1;1;11;9700;19;1400,70738240908
5292695;1;1;1;70;2;20;40;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;2;11;0121;19;1132,01157565336
5292769;1;2;1;70;2;52;30;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;47;45;45;1;2;11;4741;19;1907,64718220293
5292781;1;2;1;70;2;12;30;3; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;81;54;54;1;1;11;8121;19;594,058183474687
5292782;1;2;1;70;2;52;40;3; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;11;9700;19;1505,43558225783
5292831;1;2;1;70;2;12;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;887230;2; ;47;45;41;1;1;11;4771;19;1273,07343778671
5292995;1;3;1;70;2;2;60;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;41;41;1;1;11;5619;20;1160,85898141269
5292995;1;4;1;70;2;62;48;1; ;2;150;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;47;45;45;1;2;11;4771;20;1160,85898141269
5293030;1;3;1;70;2;20;44;2; ;2;62;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;86;19;19;1;2;11;8621;20;913,569633407581
5293108;1;6;1;70;2;28;48;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;32;32;1;2;11;8621;52;4296,25160052073
5293125;1;2;1;70;2;4;24;1; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;45;1;1;11;4792;52;1711,93317375171
5293129;1;1;1;70;2;4;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;77;99;1;1;11;4520;52;4706,11461280939
5293212;1;3;1;70;2;8;40;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;53;33;33;1;1;11;5320;18;1134,09331116168
5293213;1;2;1;70;2;5;40;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;18;18;1;1;11;8552;18;1450,1210297949
5293218;1;1;1;70;2;2;45;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;69;33;11;1;1;11;6920;18;1710,48341731741
5293219;1;1;1;70;2;1;42;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;01;62;62;1;1;11;0161;18;1294,28841623569
5293220;1;1;1;70;2;5;53;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;01;95;61;1;1;11;0161;18;850,10599644345
5293221;1;2;1;70;2;8;43;1; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;45;54;1;1;11;9700;18;3399,72311623291
5293276;1;3;1;70;2;4;46;4; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;01;61;62;1;1;11;0141;18;907,204892804776
5293281;1;4;1;70;2;6;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;45;45;1;1;11;5619;18;972,955226832128
5293310;1;2;1;70;2;2;42;3; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;54;53;1;1;11;5611;18;527,790520877948
5293326;1;2;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;890000;2; ;01;62;62;1;1;11;0161;18;538,23763617624
5293327;1;1;1;70;2;1;50;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;01;60;60;1;1;11;0141;18;438,507144157195
5293367;1;2;1;70;2;48;48;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;94;39;39;1;2;11;9499;18;632,505109611917
5293405;1;4;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;33; ;1;1;11;.;17;2967,09658161869
5293408;1;2;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;32; ;1;1;11;.;17;2547,96059708369
5293417;1;2;1;70;2;52;48;4; ;2;52;4; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;3000000;1;1;84;02;02;1;2;11;8412;17;850,10599644345
5293459;1;3;1;70;2;8;50;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;11;0123;17;2168,18689307123
5293463;1;2;1;70;2;4;22;3; ;2;24;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;54;53;1;1;11;5611;17;2805,63438889606
5293582;1;1;1;70;2;20;20;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;150000;2; ;01;62;62;1;2;11;0121;54;1906,27521496328
5293583;1;3;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;200000;2; ;01;62;62;1;1;11;0121;54;1906,27521496328
5293814;1;1;1;70;2;1;42;8; ;2;1;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;01;62;62;1;1;11;0141;23;1349,31932738648
5293815;1;2;1;70;2;4;48;1; ;2;42;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;1;11;9700;23;1564,39310530095
5293821;1;1;1;70;2;3;36;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;11;9700;23;2671,53597444099
5293832;1;1;1;70;2;12;48;3; ;2;150;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;54;53;1;1;11;5611;23;2800,3754193714
5293856;1;4;1;70;2;4;48;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;95;61;1;1;11;0161;23;3240,058175048
5293871;1;3;1;70;2;8;72;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;54;54;1;1;11;9700;23;1002,21375993383
5293893;1;2;1;70;2;24;48;8; ;2;24;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;2;11;0141;23;2755,31784755879
5293904;1;1;1;70;2;12;48;8; ;2;12;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;11;0141;23;2707,1210581846
5294069;1;1;1;70;2;16;48;1; ;2;18;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;19;19;1;2;11;4752;50;1445,11164743262
5294144;1;2;1;70;2;4;48;1; ;2;40;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;39;53;1;1;11;5611;50;2215,60500319881
5294579;1;4;1;70;2;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;97; ;1;1;11;.;76;2558,75337870617
5294748;1;3;1;70;2;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;45; ;1;2;11;.;66;6234,00589067964
5294751;1;2;1;70;2;40;48;1; ;2;52;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;45;1;2;11;5619;66;1699,19752441585
5294762;1;3;1;70;2;48;48;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;59;59;1;2;11;8622;66;1051,45475617803
5294908;1;3;1;70;2;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;11;4111;66;1461,40692269646
5294917;1;2;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;44; ;1;1;11;.;66;1547,55392529999
5294921;1;1;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;39; ;1;1;11;.;66;1834,32686453791
5294930;1;1;1;70;2;32;50;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;2;11;9700;66;7690,57782313919
5294936;1;2;1;70;2;12;60;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;58;97;1;1;11;4923;66;850,10599644345
5294937;1;3;1;70;2;12;60;1; ;2;50;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;33;1;1;11;4711;66;1844,59828896842
5294940;1;2;1;70;2;75;50;1; ;2;80;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;14;21;21;1;2;11;1410;66;999,978439510669
5294941;1;2;1;70;2;16;50;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;79;79;1;2;11;1410;66;1662,9944217815
5295020;1;1;1;70;2;4;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877800; ; ; ;54; ;1;1;11;.;63;890,006342064867
5295021;1;5;1;70;2;5;48;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;81;55;55;1;1;11;8121;63;1377,30004881634
5295022;1;2;1;70;2;5;48;1; ;2;12;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;56;40;50;1;1;11;5619;63;993,943027500844
5295070;1;2;1;70;2;2;36;3; ;2;2;3; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;81;55;55;1;1;11;8121;63;3190,31909715063
5295081;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;877803;2; ;02;63;63;1;1;11;0220;63;896,087630671559
5295398;1;2;1;70;2;50;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;39; ;1;2;11;.;13;1908,55870725373
5295398;1;8;1;70;2;50;48;1; ;2;80;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;52;95;95;1;2;11;5222;13;1908,55870725373
5295470;1;2;1;70;2;26;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;54;1;2;11;9700;13;1285,40212202984
5295482;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;53; ;1;1;11;.;13;3212,96300853848
5295514;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;57000;877803;2; ;01;62;62;1;1;11;0161;13;2961,24011357446
5295519;1;2;1;70;2;8;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;570000;2; ;97;54;54;1;1;11;9700;13;3708,74828174365
5295591;1;3;1;70;2;12;60;4; ;2;60;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;77;77;1;1;11;5619;44;610,786697230004
5295593;1;2;1;70;2;8;60;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;11;9700;44;583,529998787505
5295946;1;8;1;70;2;12;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;54; ;1;1;11;.;08;3973,78709618036
5296163;1;5;1;70;2;13;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;1;11;.;08;3245,36760210031
5296787;1;1;1;70;2;5;15;5; ;2;12;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;18;61;1;1;11;0113;23;5433,93414937261
5296799;1;3;1;70;2;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;45; ;1;1;11;.;23;3446,37380958987
5299127;1;4;1;70;2;13;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;1;11;.;76;2431,9435006857
5299131;1;2;1;70;2;35;48;3; ;2;35;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;54;55;1;2;11;0150;76;5331,68616025611
5299285;1;2;1;70;2;20;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;33;97;1;2;11;4631;25;8204,35869599491
5299286;1;2;1;70;2;32;40;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;53;53;1;2;11;1081;25;5832,4251574415
5299287;1;1;1;70;2;65;40;3; ;2;72;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;88;54;53;1;2;11;8890;25;3722,72950032352
5299289;1;4;1;70;2;36;50;4; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;93;61;39;1;2;11;9311;25;3976,53288989117
5299300;1;1;1;70;2;52;30;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;97;53;1;2;11;5611;25;4372,6675933512
5299301;1;2;1;70;2;4;48;1; ;2;52;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;13;13;1;1;11;8530;25;5922,39130033764
