Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4036230;1;2;1;70;2;8;48;4; ;2;72;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;50;55;1;1;5521;04;68;750,839673470105
4036234;1;2;1;70;2;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1551;04;68;1616,30161420189
4036257;1;3;1;70;2;12;48;1; ;2;14;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;53;55;1;1;5522;04;68;1679,38283735253
4036258;1;6;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;39;45;15;1;1;1551;04;68;1659,52669091407
4036260;1;2;1;70;2;4;24;1; ;2;98;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;04;68;2156,89681017674
4036264;1;3;1;70;2;3;48;3; ;2;3;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;550000;2;54;45;55;1;1;5529;04;68;750,839673470105
4039926;1;5;1;70;2;8;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;04;47;1211,22438176689
4039928;1;2;1;70;2;52;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;32;45;1;2;4530;04;47;1989,42377672196
4039929;1;2;1;70;2;5;44;2; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;41;55;1;1;5529;04;47;3111,02371751269
4039957;1;2;1;70;2;48;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;47;2858,49495676419
4039959;1;3;1;70;2;52;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;47;2559,32815417833
4039959;1;5;1;70;2;16;48;8; ;2;16;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;04;47;2559,32815417833
4039979;1;3;1;70;2;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;74;1;2;7495;04;54;643,582631774981
4041071;1;4;1;70;2;3;40;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;53;55;1;1;5530;04;52;1956,85040739925
4041075;1;3;1;70;2;12;28;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;52;1498,21085731094
4041135;1;3;1;70;2;4;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;04;52;850,33228340097
4041159;1;5;1;70;2;13;28;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;52;885,33416108248
4041191;1;3;1;70;2;13;40;3; ;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;52;2309,55592543379
4041232;1;2;1;70;2;17;48;2; ;2;207;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;04;52;1699,97027371471
4041239;1;1;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;61;61;01;1;1;0140;04;52;915,300713570044
4041240;1;1;1;70;2;36;20;8; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;61;01;1;2;0140;04;52;1333,12981418033
4042467;1;2;1;70;2;104;40;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;2;4530;04;19;1695,83046241569
4042473;1;1;1;70;2;8;40;1; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;41;52;1;1;5233;04;19;3149,6330469603
4042565;1;2;1;70;2;20;25;1; ;2;24;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8021;04;19;3372,19049468371
4042565;1;4;1;70;2;13;40;1; ;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;97;25;1;1;2529;04;19;3372,19049468371
4042565;1;5;1;70;2;12;40;1; ;2;4;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;62;62;01;1;1;0140;04;19;3372,19049468371
4042570;1;3;1;70;2;32;40;1; ;2;32;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;62;01;1;2;0114;04;19;5915,93686689258
4042571;1;5;1;70;2;52;40;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;32;74;1;2;7412;04;19;1773,00794281642
4042571;1;6;1;70;2;52;40;3; ;2;260;3; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;04;19;1773,00794281642
4042573;1;2;1;70;2;2;40;1; ;2;3;1; ;8;7; ; ; ; ;1; ; ; ; ; ; ;1;546800;2;33;03;01;1;1;0123;04;19;2028,5033296114
