PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3038;P3039
20221252;12;2022;7277185;1;1;1;18;;2;1477.3693081;44;2;1
20221252;12;2022;7277186;1;1;1;18;;1;477.44919326;44;2;1
20221252;12;2022;7277186;1;2;1;18;;1;477.44919326;44;1;2
20221252;12;2022;7277187;1;1;1;18;;1;656.19104012;44;2;1
20221252;12;2022;7277187;1;2;1;18;;1;656.19104012;44;1;2
20221252;12;2022;7277189;1;1;1;18;;1;677.41793367;44;2;1
20221252;12;2022;7277189;1;3;1;18;;1;677.41793367;44;2;2
20221252;12;2022;7277190;1;1;1;18;;1;487.49976258;44;2;1
20221252;12;2022;7277190;1;2;1;18;;1;487.49976258;44;1;2
20221252;12;2022;7277190;1;3;1;18;;1;487.49976258;44;1;2
20221252;12;2022;7277190;1;4;1;18;;1;487.49976258;44;2;1
20221252;12;2022;7277192;1;1;1;18;;1;658.1793758;44;1;2
20221252;12;2022;7277192;1;2;1;18;;1;658.1793758;44;2;1
20221252;12;2022;7277193;1;1;1;18;;1;578.73646269;44;1;2
20221252;12;2022;7277194;1;1;1;18;;1;646.7319132;44;2;1
20221252;12;2022;7277194;1;2;1;18;;1;646.7319132;44;1;2
20221252;12;2022;7277194;1;3;1;18;;1;646.7319132;44;1;2
20221252;12;2022;7277195;1;1;1;18;;1;725.32491084;44;2;1
20221252;12;2022;7277195;1;2;1;18;;1;725.32491084;44;1;2
20221252;12;2022;7277196;1;1;1;18;;1;674.17683973;44;2;1
20221252;12;2022;7277196;1;2;1;18;;1;674.17683973;44;1;2
20221252;12;2022;7277197;1;1;1;18;;1;498.55959611;44;1;2
20221252;12;2022;7277197;1;2;1;18;;1;498.55959611;44;1;2
20221252;12;2022;7277197;1;3;1;18;;1;498.55959611;44;2;1
20221252;12;2022;7277197;1;4;1;18;;1;498.55959611;44;1;2
20221252;12;2022;7277198;1;1;1;18;;1;352.01068206;44;1;2
20221252;12;2022;7277198;1;2;1;18;;1;352.01068206;44;2;1
20221252;12;2022;7277199;1;1;1;18;;1;391.59787702;44;1;2
20221252;12;2022;7277200;1;1;1;18;;1;326.8900664;44;2;1
20221252;12;2022;7277200;1;2;1;18;;1;326.8900664;44;1;2
20221252;12;2022;7277201;1;1;1;18;;1;473.07197681;44;2;1
20221252;12;2022;7277201;1;2;1;18;;1;473.07197681;44;1;2
20221252;12;2022;7277202;1;1;1;18;;1;430.15365899;44;1;2
20221252;12;2022;7277203;1;1;1;18;;2;1858.5063257;68;1;2
20221252;12;2022;7277203;1;2;1;18;;2;1858.5063257;68;2;1
20221252;12;2022;7277204;1;1;1;18;;2;1186.4711849;68;2;1
20221252;12;2022;7277204;1;2;1;18;;2;1186.4711849;68;1;2
20221252;12;2022;7277204;1;3;1;18;;2;1186.4711849;68;2;1
20221252;12;2022;7277206;1;1;1;18;;2;1280.6466808;68;1;2
20221252;12;2022;7277206;1;2;1;18;;2;1280.6466808;68;2;1
20221252;12;2022;7277207;1;1;1;18;;2;1026.331605;68;2;1
20221252;12;2022;7277207;1;2;1;18;;2;1026.331605;68;1;2
20221252;12;2022;7277208;1;1;1;18;;2;1026.331605;68;2;1
20221252;12;2022;7277208;1;2;1;18;;2;1026.331605;68;1;2
20221252;12;2022;7277209;1;1;1;18;;2;826.10857075;68;1;2
20221252;12;2022;7277210;1;1;1;18;;2;1133.8209929;68;2;1
20221252;12;2022;7277211;1;1;1;18;;2;826.10857075;68;1;2
20221252;12;2022;7277212;1;1;1;18;;2;1682.9718805;68;2;1
20221252;12;2022;7277212;1;2;1;18;;2;1682.9718805;68;1;2
20221252;12;2022;7277212;1;5;1;18;;2;1682.9718805;68;1;2
20221252;12;2022;7277213;1;1;1;18;;2;1569.2745667;68;1;2
20221252;12;2022;7277214;1;1;1;18;;2;1563.9554951;68;2;1
20221252;12;2022;7277214;1;2;1;18;;2;1563.9554951;68;1;2
20221252;12;2022;7277214;1;3;1;18;;2;1563.9554951;68;2;1
20221252;12;2022;7277214;1;4;1;18;;2;1563.9554951;68;1;2
20221252;12;2022;7277214;1;6;1;18;;2;1563.9554951;68;1;2
20221252;12;2022;7277215;1;1;1;18;;1;881.16469734;68;2;1
20221252;12;2022;7277216;1;1;1;18;;1;1139.6615777;68;2;1
20221252;12;2022;7277216;1;2;1;18;;1;1139.6615777;68;1;2
20221252;12;2022;7277216;1;4;1;18;;1;1139.6615777;68;1;2
20221252;12;2022;7277217;1;1;1;18;;1;1072.3641824;68;1;2
20221252;12;2022;7277218;1;1;1;18;;1;563.93069287;68;2;1
20221252;12;2022;7277218;1;2;1;18;;1;563.93069287;68;1;2
20221252;12;2022;7277218;1;3;1;18;;1;563.93069287;68;1;2
20221252;12;2022;7277218;1;4;1;18;;1;563.93069287;68;1;2
20221252;12;2022;7277219;1;1;1;18;;1;902.98529532;68;1;2
20221252;12;2022;7277220;1;1;1;18;;1;915.44108968;68;1;2
20221252;12;2022;7277220;1;2;1;18;;1;915.44108968;68;2;1
20221252;12;2022;7277221;1;1;1;18;;1;1138.973249;68;1;2
20221252;12;2022;7277222;1;1;1;18;;1;1158.5999265;68;2;1
20221252;12;2022;7277222;1;2;1;18;;1;1158.5999265;68;1;2
20221252;12;2022;7277222;1;3;1;18;;1;1158.5999265;68;2;1
20221252;12;2022;7277223;1;1;1;18;;1;1315.5230193;68;2;1
20221252;12;2022;7277223;1;2;1;18;;1;1315.5230193;68;1;2
20221252;12;2022;7277226;1;1;1;18;;1;1755.7473737;68;1;2
20221252;12;2022;7277226;1;2;1;18;;1;1755.7473737;68;2;1
20221252;12;2022;7277227;1;1;1;18;;1;1996.3266422;68;1;2
20221252;12;2022;7277227;1;2;1;18;;1;1996.3266422;68;2;1
20221252;12;2022;7277227;1;3;1;18;;1;1996.3266422;68;2;1
20221252;12;2022;7277227;1;4;1;18;;1;1996.3266422;68;2;1
20221252;12;2022;7277227;1;5;1;18;;1;1996.3266422;68;2;1
20221252;12;2022;7277228;1;1;1;18;;1;1271.4459579;68;2;1
20221252;12;2022;7277228;1;2;1;18;;1;1271.4459579;68;1;2
20221252;12;2022;7277229;1;1;1;18;;1;1591.8668503;68;2;1
20221252;12;2022;7277229;1;2;1;18;;1;1591.8668503;68;1;2
20221252;12;2022;7277231;1;1;1;18;;1;1878.9606192;68;2;1
20221252;12;2022;7277231;1;2;1;18;;1;1878.9606192;68;1;2
20221252;12;2022;7277232;1;1;1;18;;1;1297.1355702;68;1;2
20221252;12;2022;7277233;1;1;1;18;;1;825.46265397;68;2;1
20221252;12;2022;7277233;1;2;1;18;;1;825.46265397;68;1;2
20221252;12;2022;7277233;1;3;1;18;;1;825.46265397;68;1;2
20221252;12;2022;7277233;1;4;1;18;;1;825.46265397;68;2;1
20221252;12;2022;7277234;1;1;1;18;;1;1489.3946978;68;1;2
20221252;12;2022;7277235;1;1;1;18;;2;1039.4699212;68;2;1
20221252;12;2022;7277235;1;2;1;18;;2;1039.4699212;68;1;2
20221252;12;2022;7277235;1;3;1;18;;2;1039.4699212;68;1;2
20221252;12;2022;7277236;1;1;1;18;;2;1539.4618422;68;2;1
20221252;12;2022;7277236;1;2;1;18;;2;1539.4618422;68;1;2
20221252;12;2022;7277236;1;5;1;18;;2;1539.4618422;68;1;2
20221252;12;2022;7277237;1;1;1;18;;2;1275.9465745;68;2;1
20221252;12;2022;7277238;1;1;1;18;;2;1452.8031487;68;2;1
20221252;12;2022;7277238;1;2;1;18;;2;1452.8031487;68;1;2
20221252;12;2022;7277239;1;1;1;18;;2;1157.7082479;68;1;2
20221252;12;2022;7277239;1;2;1;18;;2;1157.7082479;68;2;1
20221252;12;2022;7277241;1;1;1;18;;2;1247.2030921;68;2;1
20221252;12;2022;7277242;1;1;1;18;;2;1128.9647655;68;2;1
20221252;12;2022;7277242;1;2;1;18;;2;1128.9647655;68;1;2
20221252;12;2022;7277243;1;1;1;18;;2;1247.2030921;68;2;1
20221252;12;2022;7277244;1;1;1;18;;2;1128.9647655;68;2;1
20221252;12;2022;7277244;1;2;1;18;;2;1128.9647655;68;1;2
20221252;12;2022;7277245;1;1;1;18;;2;1010.7264389;68;2;1
20221252;12;2022;7277245;1;2;1;18;;2;1010.7264389;68;1;2
20221252;12;2022;7277245;1;3;1;18;;2;1010.7264389;68;1;2
20221252;12;2022;7277246;1;1;1;18;;1;1250.9086448;68;1;2
20221252;12;2022;7277246;1;2;1;18;;1;1250.9086448;68;2;1
20221252;12;2022;7277247;1;1;1;18;;1;1052.5975042;68;1;2
20221252;12;2022;7277248;1;1;1;18;;1;1716.368684;68;2;1
20221252;12;2022;7277248;1;3;1;18;;1;1716.368684;68;2;1
20221252;12;2022;7277251;1;1;1;18;;1;1161.1170876;68;1;2
20221252;12;2022;7277251;1;2;1;18;;1;1161.1170876;68;2;1
20221252;12;2022;7277253;1;1;1;18;;1;1037.7084561;68;1;2
20221252;12;2022;7277255;1;1;1;18;;1;980.73215943;68;1;2
20221252;12;2022;7277256;1;1;1;18;;1;979.07188593;68;2;1
20221252;12;2022;7277257;1;1;1;18;;2;965.69791833;76;2;1
20221252;12;2022;7277257;1;2;1;18;;2;965.69791833;76;1;2
20221252;12;2022;7277258;1;1;1;18;;2;1565.4240869;76;2;1
20221252;12;2022;7277259;1;1;1;18;;2;2208.467213;76;2;1
20221252;12;2022;7277260;1;1;1;18;;2;1565.4240869;76;2;1
20221252;12;2022;7277261;1;1;1;18;;2;1267.641702;76;1;2
20221252;12;2022;7277262;1;1;1;18;;2;1298.1501686;76;1;2
20221252;12;2022;7277263;1;1;1;18;;2;1462.5347099;76;2;1
20221252;12;2022;7277263;1;2;1;18;;2;1462.5347099;76;1;2
20221252;12;2022;7277264;1;1;1;18;;2;233.04673494;63;2;1
20221252;12;2022;7277264;1;2;1;18;;2;233.04673494;63;1;2
20221252;12;2022;7277265;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277266;1;1;1;18;;2;225.82487637;63;2;1
20221252;12;2022;7277266;1;2;1;18;;2;225.82487637;63;1;2
20221252;12;2022;7277267;1;1;1;18;;2;136.08598205;63;2;1
20221252;12;2022;7277267;1;2;1;18;;2;136.08598205;63;1;2
20221252;12;2022;7277268;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277269;1;1;1;18;;2;159.54652063;63;2;1
20221252;12;2022;7277269;1;2;1;18;;2;159.54652063;63;1;2
20221252;12;2022;7277270;1;1;1;18;;2;237.73786733;63;2;1
20221252;12;2022;7277270;1;2;1;18;;2;237.73786733;63;1;2
20221252;12;2022;7277271;1;1;1;18;;2;225.82487637;63;1;2
20221252;12;2022;7277271;1;2;1;18;;2;225.82487637;63;2;1
20221252;12;2022;7277272;1;1;1;18;;2;274.00926072;63;1;2
20221252;12;2022;7277273;1;1;1;18;;2;465.55320488;63;2;1
20221252;12;2022;7277273;1;2;1;18;;2;465.55320488;63;1;2
20221252;12;2022;7277274;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277275;1;1;1;18;;2;136.08598205;63;2;1
20221252;12;2022;7277275;1;2;1;18;;2;136.08598205;63;1;2
20221252;12;2022;7277276;1;1;1;18;;2;276.83850704;63;2;1
20221252;12;2022;7277276;1;2;1;18;;2;276.83850704;63;1;2
20221252;12;2022;7277277;1;1;1;18;;2;276.83850704;63;2;1
20221252;12;2022;7277277;1;2;1;18;;2;276.83850704;63;1;2
20221252;12;2022;7277278;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277279;1;1;1;18;;2;278.06859254;63;2;1
20221252;12;2022;7277279;1;2;1;18;;2;278.06859254;63;1;2
20221252;12;2022;7277280;1;1;1;18;;2;136.08598205;63;2;1
20221252;12;2022;7277280;1;2;1;18;;2;136.08598205;63;1;2
20221252;12;2022;7277281;1;1;1;18;;2;252.58487283;63;2;1
20221252;12;2022;7277281;1;2;1;18;;2;252.58487283;63;1;2
20221252;12;2022;7277281;1;3;1;18;;2;252.58487283;63;2;1
20221252;12;2022;7277282;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277283;1;1;1;18;;2;173.476392;63;2;1
20221252;12;2022;7277284;1;1;1;18;;2;556.30921995;66;1;2
20221252;12;2022;7277284;1;2;1;18;;2;556.30921995;66;1;2
20221252;12;2022;7277285;1;1;1;18;;2;415.32638212;66;2;1
20221252;12;2022;7277286;1;1;1;18;;2;367.0765947;66;1;2
20221252;12;2022;7277286;1;2;1;18;;2;367.0765947;66;2;1
20221252;12;2022;7277286;1;3;1;18;;2;367.0765947;66;1;2
20221252;12;2022;7277287;1;1;1;18;;2;635.258928;66;1;2
20221252;12;2022;7277287;1;2;1;18;;2;635.258928;66;1;2
20221252;12;2022;7277288;1;1;1;18;;2;341.02814339;66;1;2
20221252;12;2022;7277289;1;1;1;18;;2;621.47154679;66;2;1
20221252;12;2022;7277289;1;2;1;18;;2;621.47154679;66;1;2
20221252;12;2022;7277289;1;3;1;18;;2;621.47154679;66;3;1
20221252;12;2022;7277289;1;4;1;18;;2;621.47154679;66;2;1
20221252;12;2022;7277289;1;5;1;18;;2;621.47154679;66;2;1
20221252;12;2022;7277290;1;1;1;18;;2;678.55211396;66;1;2
20221252;12;2022;7277290;1;2;1;18;;2;678.55211396;66;2;1
20221252;12;2022;7277291;1;1;1;18;;2;482.6689696;66;1;2
20221252;12;2022;7277291;1;2;1;18;;2;482.6689696;66;2;1
20221252;12;2022;7277292;1;1;1;18;;2;458.48253629;66;2;1
20221252;12;2022;7277292;1;2;1;18;;2;458.48253629;66;1;2
20221252;12;2022;7277293;1;1;1;18;;2;459.17625185;66;1;2
20221252;12;2022;7277294;1;1;1;18;;2;377.29451465;66;1;2
20221252;12;2022;7277294;1;2;1;18;;2;377.29451465;66;2;1
20221252;12;2022;7277295;1;1;1;18;;2;352.20165939;66;2;1
20221252;12;2022;7277297;1;1;1;18;;1;298.32593491;66;1;2
20221252;12;2022;7277298;1;1;1;18;;1;426.45019624;66;2;1
20221252;12;2022;7277298;1;2;1;18;;1;426.45019624;66;1;2
20221252;12;2022;7277299;1;1;1;18;;1;378.60872812;66;2;1
20221252;12;2022;7277299;1;2;1;18;;1;378.60872812;66;2;1
20221252;12;2022;7277299;1;3;1;18;;1;378.60872812;66;1;2
20221252;12;2022;7277300;1;1;1;18;;1;379.80139779;66;3;2
20221252;12;2022;7277300;1;2;1;18;;1;379.80139779;66;1;4
20221252;12;2022;7277302;1;1;1;18;;1;402.08975029;66;2;1
20221252;12;2022;7277302;1;3;1;18;;1;402.08975029;66;2;1
20221252;12;2022;7277302;1;4;1;18;;1;402.08975029;66;1;2
20221252;12;2022;7277303;1;1;1;18;;1;421.69724995;66;1;2
20221252;12;2022;7277303;1;2;1;18;;1;421.69724995;66;2;1
20221252;12;2022;7277303;1;4;1;18;;1;421.69724995;66;2;1
20221252;12;2022;7277303;1;5;1;18;;1;421.69724995;66;1;2
20221252;12;2022;7277304;1;1;1;18;;1;301.57562063;66;2;1
20221252;12;2022;7277304;1;2;1;18;;1;301.57562063;66;1;2
20221252;12;2022;7277304;1;3;1;18;;1;301.57562063;66;1;2
20221252;12;2022;7277305;1;1;1;18;;1;435.12343105;66;2;1
20221252;12;2022;7277305;1;2;1;18;;1;435.12343105;66;1;2
20221252;12;2022;7277305;1;3;1;18;;1;435.12343105;66;2;1
20221252;12;2022;7277306;1;1;1;18;;1;396.44751003;66;1;2
20221252;12;2022;7277306;1;3;1;18;;1;396.44751003;66;2;1
20221252;12;2022;7277306;1;4;1;18;;1;396.44751003;66;1;2
20221252;12;2022;7277306;1;5;1;18;;1;396.44751003;66;2;1
20221252;12;2022;7277307;1;1;1;18;;1;467.76966667;66;1;2
20221252;12;2022;7277307;1;2;1;18;;1;467.76966667;66;2;1
20221252;12;2022;7277308;1;1;1;18;;1;298.01534401;66;2;1
20221252;12;2022;7277308;1;2;1;18;;1;298.01534401;66;1;2
20221252;12;2022;7277308;1;3;1;18;;1;298.01534401;66;1;2
20221252;12;2022;7277309;1;1;1;18;;2;613.20588219;66;2;1
20221252;12;2022;7277309;1;2;1;18;;2;613.20588219;66;1;2
20221252;12;2022;7277310;1;1;1;18;;2;318.85897002;66;2;1
20221252;12;2022;7277310;1;2;1;18;;2;318.85897002;66;1;2
20221252;12;2022;7277311;1;1;1;18;;2;657.5980741;66;2;1
20221252;12;2022;7277311;1;2;1;18;;2;657.5980741;66;1;1
20221252;12;2022;7277312;1;1;1;18;;2;337.32289377;66;2;1
20221252;12;2022;7277312;1;2;1;18;;2;337.32289377;66;1;2
20221252;12;2022;7277313;1;1;1;18;;2;318.85897002;66;2;1
20221252;12;2022;7277313;1;2;1;18;;2;318.85897002;66;1;2
20221252;12;2022;7277314;1;1;1;18;;2;640.82774186;66;2;1
20221252;12;2022;7277314;1;2;1;18;;2;640.82774186;66;1;2
20221252;12;2022;7277315;1;1;1;18;;2;226.64359324;66;2;1
20221252;12;2022;7277315;1;2;1;18;;2;226.64359324;66;1;2
20221252;12;2022;7277315;1;3;1;18;;2;226.64359324;66;1;2
20221252;12;2022;7277315;1;4;1;18;;2;226.64359324;66;1;2
