DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
4614055;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;643,772364330469
4614056;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1146,42027774168
4614056;1;2;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1146,42027774168
4614056;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1146,42027774168
4614056;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1146,42027774168
4614056;1;7;1;90;2; ;1;30;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1146,42027774168
4614057;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;526,817000922252
4614057;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;526,817000922252
4614057;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;526,817000922252
4614058;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;793,377813827348
4614058;1;2;1;90;1;4;1;36;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;793,377813827348
4614058;1;3;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;793,377813827348
4614059;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614059;1;2;1;90;1;2;1;35;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614059;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614060;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;569,026617958653
4614060;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;569,026617958653
4614061;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;831,166186636446
4614062;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;657,507740211403
4614062;1;2;1;90;1;6;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;657,507740211403
4614062;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;657,507740211403
4614063;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;608,294037707221
4614063;1;2;1;90;1;2;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;608,294037707221
4614064;1;1;1;90;2; ;1;12;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1293,81978942567
4614064;1;2;1;90;2; ;1;40;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1293,81978942567
4614064;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1293,81978942567
4614065;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;674,972967602875
4614065;1;2;1;90;1;4;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;674,972967602875
4614066;1;1;1;90;2; ;1;40;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614066;1;2;1;90;2; ;1;4;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614066;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1066,52639626914
4614067;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;506,684653028624
4614067;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;506,684653028624
4614067;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;506,684653028624
4614067;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;506,684653028624
4614068;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;826,64083403619
4614068;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;826,64083403619
4614068;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;826,64083403619
4614068;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;826,64083403619
4614068;1;5;1;90;2; ;1;30;2; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2;05;68;826,64083403619
4614070;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2;05;76;1448,50187377347
4614070;1;2;1;90;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1448,50187377347
4614071;1;1;1;90;2; ;1;28;1;24;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1754,39034046278
4614071;1;2;1;90;2; ;1;21;2; ;1;20;2; ;2; ;1;3;2; ;2; ;2; ;2;05;76;1754,39034046278
4614071;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2;05;76;1754,39034046278
4614072;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1476,64973647505
4614072;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1476,64973647505
4614072;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1476,64973647505
4614072;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1476,64973647505
4614073;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2;05;76;2258,37134842178
4614073;1;2;1;90;2; ;1;11;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2258,37134842178
4614073;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2258,37134842178
4614074;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614074;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614074;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614074;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614074;1;5;1;90;2; ;1;4;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614075;1;1;1;90;1;5;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1909,74666604199
4614075;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1909,74666604199
4614075;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1909,74666604199
4614075;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1909,74666604199
4614076;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614076;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614076;1;3;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614076;1;4;1;90;2; ;1;21;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614076;2;1;2;90;2; ;1;28;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614076;2;3;2;90;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614077;1;1;1;90;1;14;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1635,26642015884
4614077;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1635,26642015884
4614077;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1635,26642015884
4614078;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614078;1;3;1;90;2; ;1;28;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614078;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614079;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1448,50187377347
4614079;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1448,50187377347
4614080;1;1;1;90;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614080;1;2;1;90;2; ;1;35;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614080;1;3;1;90;2; ;1;11;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614080;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614080;1;5;1;90;2; ;1;3;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614080;1;6;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2038,76220591162
4614081;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1448,50187377347
4614081;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1448,50187377347
4614082;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;2;1;90;2; ;1;28;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;6;1;90;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614082;1;7;1;90;2; ;1;4;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1178,92904711058
4614083;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614083;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614083;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614083;1;4;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614084;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614084;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614084;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;884,752300077576
4614085;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1551,89063964195
4614085;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1551,89063964195
4614085;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2;05;76;1551,89063964195
4614086;1;1;1;90;1;21;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1779,5638778763
4614087;1;1;1;90;1;1;1;7;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1462,57580512426
4614087;1;2;1;90;2; ;1;16;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1462,57580512426
4614087;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1462,57580512426
4614088;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1350,72689655454
4614089;1;1;1;90;2; ;1;4;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2043,9848460383
4614090;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2043,9848460383
4620345;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3442,87405728922
4620346;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3471,3858244888
4620347;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2090,18041752469
4620347;1;2;1;90;2; ;1;23;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2090,18041752469
4620347;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2090,18041752469
4620348;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4738,2301515102
4620348;1;2;1;90;2; ;1;28;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4738,2301515102
4620349;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3471,3858244888
4620350;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2141,37803190258
4620350;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2141,37803190258
4620350;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2141,37803190258
4620351;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2999,69590870986
4620351;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2999,69590870986
4620351;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2999,69590870986
4620352;1;1;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4311,42256146198
4620353;1;1;1;90;2; ;1;8;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2;05;05;5114,87608605349
4620353;1;2;1;90;2; ;1;10;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2;05;05;5114,87608605349
4620357;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4292,14528642692
4620360;1;1;1;90;1;2;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3358,06070341905
4620360;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3358,06070341905
4620360;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3358,06070341905
4620361;1;1;1;90;1;3;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2148,45334188372
4620361;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2148,45334188372
4620362;1;1;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620362;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620362;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620362;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620362;1;5;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620362;1;6;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4558,37281640439
4620363;1;1;1;90;2; ;1;28;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2;05;05;2152,79729284246
4620363;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2152,79729284246
4620363;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2152,79729284246
4620363;1;4;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2152,79729284246
4620364;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;5;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;6;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620364;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2947,73827299802
4620365;1;1;1;90;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3820,45537064799
4620365;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3820,45537064799
4620365;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3820,45537064799
4620366;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3869,68164733744
4620366;1;2;1;90;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3869,68164733744
4620367;1;1;1;90;2; ;1;18;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;5579,04360444011
4620367;1;4;1;90;2; ;1;19;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;5579,04360444011
4620369;1;1;1;90;2; ;1;16;1;10;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4698,29912337074
4620370;1;1;1;90;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4000,49381538869
4620370;1;2;1;90;1;4;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4000,49381538869
4620370;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4000,49381538869
4620370;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4000,49381538869
4620371;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4643,18617027455
4620371;1;2;1;90;1;10;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4643,18617027455
4620371;1;3;1;90;1;3;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4643,18617027455
4620371;1;4;1;90;1;3;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4643,18617027455
4620372;1;1;1;90;1;20;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3393,64778059977
4620372;1;2;1;90;1;3;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3393,64778059977
4620373;1;1;1;90;2; ;1;19;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;5183,37963777799
4620375;1;1;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;5568,81297707463
4620375;1;2;1;90;1;2;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;5568,81297707463
4620376;1;1;1;90;1;10;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3871,65298502588
4620376;1;2;1;90;1;10;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3871,65298502588
4620376;1;3;1;90;1;15;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3871,65298502588
4620377;1;1;1;90;1;6;1;6;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4265,34561399955
4620377;1;2;1;90;1;8;1;19;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4265,34561399955
4620377;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4265,34561399955
4620378;1;1;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3564,63957767089
4620378;1;2;1;90;2; ;1;21;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3564,63957767089
4620378;1;3;1;90;2; ;1;4;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3564,63957767089
4620379;1;1;1;90;1;2;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4586,68609707321
4620379;1;2;1;90;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4586,68609707321
4620379;1;3;1;90;1;2;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4586,68609707321
4620379;1;4;1;90;1;2;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4586,68609707321
4620379;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;4586,68609707321
4620380;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2570,9169809732
4620381;1;1;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6563,73019550403
4620381;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6563,73019550403
4620381;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6563,73019550403
4620381;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6563,73019550403
