DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4620429;1;1;1;70;2;12;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;62;01;1;1;05;0113;05;3393,64778059977
4620430;1;1;1;70;2;3;48;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;787000;2; ;98;98;60;1;1;05;6021;05;2997,72457102142
4620437;1;2;1;70;2;30;48;1; ;2;53;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787000;2; ;45;53;55;1;2;05;5521;05;2997,72457102142
4620438;1;1;1;70;2;4;48;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;781242;2; ;58;61;51;1;1;05;5139;05;7730,6753927574
4620443;1;5;1;70;2;30;48;1; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787000;2; ;45;54;95;1;2;05;9500;05;1932,66884818935
4620447;1;4;1;70;2;3;48;1; ;2;3;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;781242;2; ;95;95;45;1;1;05;4521;05;1932,66884818935
4620450;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;400000;2; ;56;56;93;1;1;05;9301;05;1932,66884818935
4620462;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781250;2; ;95;95;45;1;1;05;4521;66;1438,10784477878
4620479;1;2;1;70;2;8;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;03;21;60;1;1;05;6042;66;1239,42248063286
4620484;1;2;1;70;2;1;48;1; ;2;1;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;782000;782000;2; ;97;53;55;1;1;05;5521;05;1286,35396556034
4620553;1;1;1;70;2;4;48;3; ;2;4;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;1;800000;782000;2; ;54;53;45;1;1;05;4530;05;2090,18041752469
4620557;1;2;1;70;2;12;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;97;97;01;1;1;05;0123;05;2090,18041752469
4620567;1;1;1;70;2;20;48;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;782000;2; ;71;97;10;1;2;05;1010;05;3471,3858244888
4622691;1;4;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1;05; ;23;1075,39324657418
4622696;1;4;1;70;2;4;49;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;95;95;45;1;1;05;4521;23;1513,02100553655
4622698;1;6;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;2;05; ;23;2262,21885528741
4622700;1;2;1;70;2;14;48;1; ;2;155;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;59;85;1;2;05;8511;23;3169,56571955046
4622701;1;6;1;70;2;36;40;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;05;5231;23;1285,85200333008
4622713;1;4;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;1;05; ;23;3150,93421110575
4622714;1;3;1;70;2;6;54;3; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;05;9500;23;2647,92841430935
4622724;1;3;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;2;05; ;23;1136,84752976615
4622783;1;3;1;70;2;12;72;1; ;2;12;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;90;19;1;1;05;1922;25;3561,97312050802
4622807;1;3;1;70;2;16;48;4; ;2;16;4; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;1;05;05;74;1;2;05;7414;11;959,874611781842
4622811;1;2;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;59; ; ;1;2;05; ;11;1749,2661126976
4622821;1;2;1;70;2;4;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;1;05; ;54;2658,17761920748
4623007;1;3;1;70;2;1;72;4; ;2;4;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;90000;720000;2; ;45;55;55;1;1;05;5511;63;930,114531139744
4623011;1;4;1;70;2;1;20;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;62;01;1;1;05;0140;63;860,023070023233
4623035;1;1;1;70;2;1;70;8; ;2;2;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;975000;880000;2; ;62;62;01;1;1;05;0114;63;1990,08805144766
4623035;1;2;1;70;2;1;10;3; ;2;2;6; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;55;62;01;1;1;05;0114;63;1990,08805144766
4623188;1;3;1;70;2;3;84;2; ;2;16;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;58;75;1;1;05;7524;63;2066,18284792559
4623188;1;4;1;70;2;24;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;428000; ; ;97; ; ;1;2;05; ;63;2066,18284792559
4623192;1;4;1;70;2;24;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;95;95;45;1;2;05;4521;63;860,023070023233
4623195;1;2;1;70;2;104;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;79; ; ;1;2;05; ;63;1333,9648388648
4623202;1;2;1;70;2;150;48;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;32;55;74;1;2;05;7493;63;1051,99727523498
4623203;1;4;1;70;2;8;40;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;54;95;1;1;05;9500;63;860,023070023233
4623273;1;4;1;70;2;12;40;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;13;33;75;1;1;05;7512;70;504,109237519084
4623359;1;4;1;70;2;4;24;1; ;2;52;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;33;52;1;1;05;5211;73;744,357739172339
4623367;1;2;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;53; ; ;1;2;05; ;73;1395,34662741456
4623371;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;33; ; ;1;2;05; ;73;1659,4708634355
4623396;1;3;1;70;2;259;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;38;64;1;2;05;6422;73;1075,6552078177
4623403;1;2;1;70;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;33;52;1;2;05;5211;73;1642,87637298602
4623408;1;4;1;70;2;16;48;1; ;2;48;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;15;1;2;05;1551;73;989,123845567834
4623409;1;1;1;70;2;4;30;1; ;2;20;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;45;52;1;1;05;5219;73;1139,17938739522
4623411;1;3;1;70;2;15;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;2;05; ;73;1121,893184153
4623413;1;3;1;70;2;8;48;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;03;03;15;1;1;05;1541;73;1155,3178739874
4623421;1;3;1;70;2;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;2;05; ;73;1140,85243837741
4623423;1;2;1;70;2;100;35;3; ;2;100;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;45;52;1;2;05;5221;73;1154,55862313783
4623439;1;2;1;70;2;100;24;3; ;2;100;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;790000;2; ;54;54;95;1;2;05;9500;73;874,363438581539
4623439;1;4;1;70;2;16;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;53; ; ;1;2;05; ;73;874,363438581539
4623443;1;2;1;70;2;23;36;1; ;2;99;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;54;95;1;2;05;9500;73;1438,76383611762
4623443;1;3;1;70;2;52;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;39; ; ;1;2;05; ;73;1438,76383611762
4623445;1;1;1;70;2;10;35;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;05;0115;73;1174,27712821181
4623447;1;2;1;70;2;48;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;53; ; ;1;2;05; ;73;1141,61168922698
4623450;1;6;1;70;2;24;40;1; ;2;24;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;62;85;1;2;05;8532;73;744,357739172339
4623451;1;2;1;70;2;4;40;4; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;53;53;55;1;1;05;5521;73;1318,94143144332
4623604;1;3;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;38; ; ;1;1;05; ;17;654,517024485619
4623605;1;2;1;70;2;10;40;8; ;2;20;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;05;0111;17;654,517024485619
4623627;1;3;1;70;2;4;50;2; ;2;4;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;58;58;75;1;1;05;7524;17;912,146131719322
4623634;1;1;1;70;2;3;40;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;62;62;01;1;1;05;0111;17;965,024878546517
4623643;1;2;1;70;2;3;10;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;25000;2; ;62;62;01;1;1;05;0111;17;1183,82964595204
4623659;1;1;1;70;2;6;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;170000;781242;2; ;98;45;52;1;1;05;5231;17;1604,87083704038
4623659;1;2;1;70;2;40;24;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;33;45;52;1;2;05;5231;17;1604,87083704038
4623661;1;1;1;70;2;24;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;365000; ; ;45; ; ;1;2;05; ;17;1062,68350276712
4624518;1;1;1;70;2;24;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781300;2; ;55;55;74;1;2;05;7493;41;1807,23158318975
4624527;1;5;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;53; ; ;1;1;05; ;41;1133,33918439016
4624732;1;2;1;70;2;4;48;1; ;2;4;8; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;62;01;1;1;05;0117;05;4908,03796888542
4624732;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;58; ; ;1;1;05; ;05;4908,03796888542
4624764;1;3;1;70;2;3;16;4; ;2;21;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;61;01;1;1;05;0140;52;1936,45904057869
4624780;1;3;1;70;2;30;40;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;57;57;93;1;2;05;9302;52;1849,05595998655
4624788;1;2;1;70;2;26;40;3; ;2;6;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;2;05;9500;52;1802,74314817747
4624802;1;1;1;70;2;4;40;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;200000;2; ;61;61;01;1;1;05;0118;52;2332,60770872678
4624869;1;3;1;70;2;4;48;1; ;2;18;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;40;52;1;1;05;5234;52;1523,4719020215
4624886;1;5;1;70;2;48;48;2; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;80;1;2;05;8043;52;1466,59122430299
4624932;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;71; ; ;1;2;05; ;15;1720,2004032504
4625008;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;36; ; ;1;1;05; ;15;2187,86062387706
4625078;1;1;1;70;2;20;48;3; ;2;96;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;62;01;1;2;05;0111;15;1964,16011360562
4625236;1;10;1;70;2;12;40;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;781242;2; ;97;97;24;1;1;05;2423;19;745,033620807948
4625240;1;2;1;70;2;2;40;3; ;2;120;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;61;01;1;1;05;0140;19;2508,49872351334
4626873;1;2;1;70;2;52;48;3; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;2;05;9500;23;3966,11861803613
4627069;1;2;1;70;2;20;40;3; ;2;64;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;2;05;9500;13;1729,53800012307
4629074;1;1;1;70;2;51;40;1; ;2;51;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;05;5529;27;1094,67377403676
4629103;1;1;1;70;2;8;49;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;71;13;1;1;05;1320;27;1191,65466717916
4629103;1;2;1;70;2;6;48;1; ;2;9;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;45;1;1;05;4530;27;1191,65466717916
4629113;1;2;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;13; ; ;1;2;05; ;27;863,671057308373
4629114;1;5;1;70;2;51;40;1; ;2;51;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;80;1;2;05;8012;27;1229,27743059204
4629125;1;1;1;70;2;5;48;1; ;2;12;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;95;45;1;1;05;4530;27;1450,68464403509
4629202;1;2;1;70;2;4;48;1; ;2;1;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;15000;300000;2; ;55;54;95;1;1;05;9500;50;1083,73305755644
4629205;1;2;1;70;2;24;48;1; ;2;208;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;53;53;55;1;2;05;5521;50;1397,49780895345
4629205;1;3;1;70;2;4;48;8; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;62;97;63;1;1;05;6310;50;1397,49780895345
4629207;1;1;1;70;2;2;50;8; ;2;2;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;130000;780000;2; ;62;62;01;1;1;05;0115;50;913,66313835887
4629208;1;5;1;70;2;2;48;1; ;2;2;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;700000;850000;2; ;53;53;55;1;1;05;5511;50;548,592257522515
4629217;1;2;1;70;2;8;50;8; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;05;0117;50;555,398744282131
4629218;1;2;1;70;2;8;48;1; ;2;54;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;788300;2; ;59;59;85;1;1;05;8511;50;1407,4061179326
4629237;1;1;1;70;2;25;48;8; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;61;61;01;1;2;05;0140;50;641,296207422048
4629237;1;2;1;70;2;30;30;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;05;9500;50;641,296207422048
4629333;1;3;1;70;2;8;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;12; ; ;1;1;05; ;50;592,801899497867
4629340;1;2;1;70;2;36;50;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;45;52;1;2;05;5234;50;1176,2730677239
4629429;1;4;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;53;55;1;1;05;5530;50;1234,64866147133
4629440;1;1;1;70;2;52;48;1; ;2;3;8; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;95;62;01;1;2;05;0113;50;1319,51458828932
4629481;1;3;1;70;2;52;48;1; ;2;36;5; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1300000;1;2;50;51;92;1;2;05;9242;50;885,485543430284
4629574;1;1;1;70;2;24;40;1; ;2;106;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;32;51;55;1;2;05;5511;70;965,095433649017
4629611;1;3;1;70;2;16;45;1; ;2;22;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;2;05;5233;70;591,847567225775
4629642;1;3;1;70;2;104;48;1; ;2;208;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;39;14;1;2;05;1411;76;2558,7544042182
4629643;1;2;1;70;2;40;48;2; ;2;26;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;85;1;2;05;8532;76;1052,20028097099
4629643;1;3;1;70;2;1;12;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;1000000;2; ;18;18;92;1;1;05;9241;76;1052,20028097099
4629643;1;4;1;70;2;12;48;1; ;2;121;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;36;51;1;1;05;5141;76;1052,20028097099
4629644;1;4;1;70;2;103;44;1; ;2;103;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;54;95;1;2;05;9500;76;919,944117007855
4629645;1;2;1;70;2;52;40;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;105000;700000;2; ;13;39;60;1;2;05;6031;76;2255,33268379033
4629647;1;3;1;70;2;2;48;1; ;2;9;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;98;60;1;1;05;6031;76;2592,46985890637
4629650;1;4;1;70;2;14;35;1; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;54;85;1;2;05;8532;76;1312,50509589447
4629653;1;2;1;70;2;15;40;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;77;55;1;2;05;5529;76;1506,11733604526
4629722;1;3;1;70;2;156;60;8; ;2;156;2; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;1000000;3; ;62;58;75;1;2;05;7522;76;5848,52080706487
4629828;1;3;1;70;2;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;01;1;2;05;0123;76;1551,89063964195
4629841;1;1;1;70;2;3;48;1; ;2;3;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;97;97;15;1;1;05;1511;76;914,499385387542
4629842;1;1;1;70;2;8;35;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;55;74;1;1;05;7493;76;1174,02162789032
4629873;1;2;1;70;2;19;44;1; ;2;936;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;95;1;2;05;9500;76;1577,68507179856
4629875;1;3;1;70;2;2;30;1; ;2;250;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;54;85;1;1;05;8532;76;1476,64973647505
4629878;1;3;1;70;2;14;48;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;95;45;1;2;05;4521;76;2328,5243696426
4629933;1;3;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;13; ; ;1;2;05; ;18;549,663421065074
4629942;1;2;1;70;2;1;40;4; ;2;36;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;45;52;1;1;05;5233;18;194,353001835092
4629968;1;7;1;70;2;2;40;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;05;0121;18;367,134551005181
4631123;1;3;1;70;2;12;48;1; ;2;12;4; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2100000;2; ;07;07;85;1;1;05;8511;25;1076,10996296086
4631126;1;1;1;70;2;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;21;55;1;2;05;5521;25;1528,91848232154
4631129;1;1;1;70;2;2;48;1; ;2;3;8; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;781242;2; ;62;62;01;1;1;05;0115;25;4304,43985184343
