DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2212592;1;1;1;70;2;8;84;1; ;2;109;2; ;9;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;58;58;75;1;1;7524;03;50;1309,05028215081
2214871;1;1;1;70;2;5;54;1; ;2;5;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;85;85;45;1;1;4542;03;18;696,356419400017
2229135;1;1;1;70;2;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;63;1320,31081603143
2229171;1;2;1;70;2;8;48;1; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;03;63;1600,557678112
2229173;1;2;1;70;2;1;2;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;61;61;01;1;1;0111;03;63;1598,57902346924
2229176;1;1;1;70;2;2;50;4; ;2;2;8; ;5;5; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;62;62;01;1;1;0140;03;63;1734,59442995801
2229176;1;2;1;70;2;2;48;1; ;2;2;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;81;61;01;1;1;0140;03;63;1734,59442995801
2237381;1;2;1;70;2;20;40;4; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;03;63;2086,51264698967
2237382;1;2;1;70;2;104;48;2; ;2;12;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;72;1;2;7220;03;63;1701,25724141814
2237394;1;4;1;70;2;4;50;1; ;2;1;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;03;63;970,937861426379
2237395;1;3;1;70;2;200;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;63;1163,78542056815
2237395;1;4;1;70;2;24;50;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;66;1;2;6601;03;63;1163,78542056815
2237398;1;2;1;70;2;24;45;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;03;63;1110,37227912285
2237575;1;4;1;70;2;12;48;2; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;03;68;3210,23486480448
2246802;1;3;1;70;2;20;48;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2811;03;13;3037,03528969915
2246921;1;1;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;03;13;2720,78421318891
2246948;1;3;1;70;2;4;56;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;63;1;1;6340;03;13;1983,10906621067
2247292;1;3;1;70;2;32;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;19;957,303914969438
2247297;1;3;1;70;2;40;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;19;419,196145150737
2247539;1;3;1;70;2;4;40;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;03;23;1709,92720497955
2247541;1;1;1;70;2;6;40;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;23;2356,0150904742
2247547;1;1;1;70;2;8;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;23;1775,65935256058
2247547;1;2;1;70;2;12;30;1; ;2;80;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;23;1775,65935256058
2247561;1;3;1;70;2;4;40;8; ;2;4;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;62;01;1;1;0121;03;23;2337,32983230196
2247589;1;1;1;70;2;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;03;23;1264,16325273953
2247591;1;1;1;70;2;16;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;03;23;1778,3372145773
2247609;1;3;1;70;2;24;60;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;23;1223,41915950816
2247627;1;4;1;70;2;8;48;1; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0140;03;23;1904,6810936565
2247732;1;1;1;70;2;7;45;8; ;2;7;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;03;23;2027,51037971966
2247732;1;2;1;70;2;2;45;4; ;2;52;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;61;01;1;1;0123;03;23;2027,51037971966
2247732;1;7;1;70;2;7;48;8; ;2;7;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;03;23;2027,51037971966
2248738;2;2;2;70;2;4;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;19;748,890554319901
2248751;1;3;1;70;2;5;40;3; ;2;6;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;19;861,509687764419
2248875;1;1;1;70;2;3;48;1; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;03;20;1455,61888198154
2248905;1;3;1;70;2;84;48;1; ;2;84;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;38;64;1;2;6421;03;20;1148,77202775035
2248931;1;3;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;03;20;1396,39007313748
2248939;1;1;1;70;2;2;48;1; ;2;2;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;74;1;1;7491;03;20;1742,74654231272
2248976;1;3;1;70;2;12;40;2; ;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;13;80;1;1;8045;03;20;847,801956783464
2249004;1;1;1;70;2;12;48;8; ;2;16;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;03;20;1280,19120891004
2249007;1;2;1;70;2;20;48;8; ;2;25;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;03;20;1907,15628350466
2249010;1;3;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;03;20;1576,17011776854
2249013;1;3;1;70;2;3;48;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;71;95;45;1;1;4530;03;20;1424,12956317242
2249604;1;3;1;70;2;6;40;4; ;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;45;50;1;1;5051;03;41;1697,94743688265
2249895;1;2;1;70;2;20;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;03;47;1196,31366469949
2249921;1;2;1;70;2;12;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;47;1151,09954501056
2249931;1;2;1;70;2;4;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;47;828,741146011001
2249931;1;3;1;70;2;3;10;4; ;2;3;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;03;47;828,741146011001
2250005;1;4;1;70;2;30;48;3; ;2;30;3; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;47;818,26119349276
2250169;1;1;1;70;2;4;48;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;62;62;01;1;1;0118;03;50;714,305399783861
2250170;1;1;1;70;2;7;48;8; ;2;7;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;03;50;832,629130828567
2250171;1;1;1;70;2;4;48;4; ;2;4;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;62;01;1;1;0118;03;50;698,099173495217
2250174;1;1;1;70;2;20;48;8; ;2;16;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;03;50;553,335595046463
2250187;1;1;1;70;2;4;48;8; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;2500000;2;62;97;11;1;1;1110;03;50;723,525972222436
2250187;1;2;1;70;2;4;48;1; ;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;1;0121;03;50;723,525972222436
2250187;1;5;1;70;2;4;48;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;03;50;723,525972222436
2250190;1;2;1;70;2;5;48;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;53;01;1;1;0115;03;50;797,636311723339
2250203;1;4;1;70;2;4;60;8; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;95;45;1;1;4521;03;50;834,665400804899
2250234;1;6;1;70;2;8;44;8; ;2;2;8; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;62;63;02;1;1;0201;03;50;790,920124309327
2250234;1;7;1;70;2;2;44;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;53;53;55;1;1;5521;03;50;790,920124309327
2250283;1;1;1;70;2;4;56;1; ;2;4;8; ;4;3; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;62;01;1;1;0121;03;50;755,064056232771
2250473;1;1;1;70;2;2;48;4; ;2;2;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;61;01;1;1;0115;03;54;1323,23760009469
2250484;1;1;1;70;2;2;40;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;54;54;95;1;1;9500;03;54;1022,25983248079
2250538;1;3;1;70;2;2;84;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;54;54;95;1;1;9500;03;54;1470,57933154857
2250603;1;1;1;70;2;1;40;1; ;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;45;45;52;1;1;5233;03;54;1614,83079312058
2250646;1;2;1;70;2;16;24;3; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;80;1;2;8043;03;54;2180,56520932212
2250646;1;3;1;70;2;5;48;1; ;2;5;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5241;03;54;2180,56520932212
2250648;1;2;1;70;2;8;48;1; ;2;240;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;37;75;1;1;7512;03;54;1834,04566764681
2250654;1;4;1;70;2;12;48;1; ;2;96;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;54;1632,62023775124
2250758;1;1;1;70;2;20;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;50;53;55;1;2;5521;03;66;1237,69586095588
2250801;2;1;2;70;2;48;48;1; ;2;200;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;2;1561;03;66;1132,87281543807
2250805;1;3;1;70;2;16;12;1; ;2;10;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;66;694,801120034796
2250806;1;6;1;70;2;2;55;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;03;66;332,770508403005
2250807;1;1;1;70;2;4;40;4; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;39;54;95;1;1;9500;03;66;261,19455007477
2250807;1;2;1;70;2;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;66;261,19455007477
2250824;1;2;1;70;2;4;40;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;66;252,523214090171
2250840;1;1;1;70;2;4;11;8; ;2;4;8; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0114;03;66;309,41679221047
2250846;1;5;1;70;2;2;50;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;03;66;227,433614274
2250848;1;6;1;70;2;4;50;3; ;2;52;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0111;03;66;340,28487855053
2250870;1;5;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;66;288,440793285656
2250873;1;2;1;70;2;52;28;4; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;77;15;1;2;1551;03;66;371,803546432258
2250884;1;2;1;70;2;52;48;4; ;2;336;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;94;36;1;2;3699;03;66;282,199302937308
2250884;1;3;1;70;2;52;55;1; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;03;66;282,199302937308
2250885;1;5;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;03;66;1539,96925650613
2250889;1;3;1;70;2;52;44;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;52;1;2;5241;03;66;1478,16046517575
2250892;1;4;1;70;2;8;60;1; ;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;66;902,472778273628
2250892;1;9;1;70;2;32;72;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;79;18;1;2;1810;03;66;902,472778273628
2250897;1;4;1;70;2;5;48;1; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;03;66;391,509742847978
2250912;1;2;1;70;2;12;48;3; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;03;66;284,600738818667
2250916;1;2;1;70;2;3;48;2; ;2;3;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;03;03;75;1;1;7512;03;66;170,788982980618
2250922;1;4;1;70;2;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;03;66;266,934708919851
2250925;1;3;1;70;2;5;48;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;66;1213,0708522262
2250925;1;5;1;70;2;3;48;1; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;53;53;55;1;1;5521;03;66;1213,0708522262
2250933;1;8;1;70;2;20;48;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;66;318,42314052812
2250935;1;3;1;70;2;8;48;1; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;54;95;1;1;9500;03;66;258,876763215681
2250938;1;1;1;70;2;3;72;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;550000;2;95;95;45;1;1;4521;03;66;1237,69586095588
2253040;1;1;1;70;2;4;48;4; ;2;4;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;03;25;5282,08747338707
2253040;1;2;1;70;2;3;60;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;56;93;1;1;9301;03;25;5282,08747338707
2253049;1;2;1;70;2;11;48;1; ;2;24;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0116;03;25;4335,30181021583
2253099;1;1;1;70;2;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;880000;2;62;62;01;1;1;0112;03;25;3920,56549470498
2253100;1;1;1;70;2;6;48;1; ;2;7;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;57;74;1;1;7492;03;25;3550,98172751043
2253105;1;2;1;70;2;4;48;1; ;2;2;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;62;62;01;1;1;0121;03;25;4201,64398465986
2253136;1;4;1;70;2;24;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;25;4817,17939863556
2253136;1;5;1;70;2;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;03;25;4817,17939863556
2253174;1;2;1;70;2;8;40;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0112;03;25;3367,4541986382
2253180;1;2;1;70;2;4;48;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;98;2;03;03;72;1;1;7250;03;25;3507,07737260903
2253180;1;3;1;70;2;2;20;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;03;25;3507,07737260903
2253214;1;3;1;70;2;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;38;03;01;1;1;0112;03;25;3527,13615256273
2253215;1;3;1;70;2;3;48;2; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;440000;2;58;97;01;1;1;0112;03;25;4387,70022298219
2253222;1;2;1;70;2;8;40;8; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0112;03;25;3776,02701061381
2253541;1;3;1;70;2;52;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;03;52;2188,31275412655
2253541;1;4;1;70;2;52;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;03;52;2188,31275412655
2253543;1;1;1;70;2;52;40;3; ;2;15;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0140;03;52;1841,10281634635
2253656;1;4;1;70;2;3;40;1; ;2;13;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;03;52;2915,15061609174
2253661;1;6;1;70;2;104;48;1; ;2;156;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;59;75;1;2;7512;03;52;2577,12129577731
2253671;1;1;1;70;2;24;40;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;03;52;1782,21458974023
2253671;1;2;1;70;2;24;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;38;38;64;1;2;6421;03;52;1782,21458974023
