DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2212594;1;4;1;2;1;4;3;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;03;50;1;1345,88742945682
2212595;1;3;2;2;1;4;2;1;4;1; ; ;99;500000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;03;50;1;1157,61348296216
2214862;1;2;1;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;1;2;2;2;2;1; ; ;01;2;03;18;1;1024,50765211203
2214863;1;5;3;2;1;4;2;1;4;2; ;200000;20000000;200000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;2;1;2;2;1; ; ;01;2;03;18;1;1381,7494884728
2214864;1;5;1;2;1;4;2;1;4;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;18;1;938,228178999318
2214865;1;3;2;2;1;4;2;1;5;3; ; ; ; ;90000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1190,32059380953
2214866;1;2;1;2;1;4;6;2;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;2;2; ;7;1;1;8;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1206,37688448401
2214867;1;3;2;2;1;4;6;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1024,50765211203
2214868;1;6;2;2;1;4;6;1;4;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;5;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1155,94252480253
2214869;1;4;2;2;1;4;6;1;4;1; ; ;12000000;150000; ;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;18;1;1252,37910724135
2214870;1;3;2;2;1;4;6;3;5;1; ; ;1000000;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1042,23232936645
2214871;1;1;1;2;1;4;6;2;4;1; ; ;3500000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;6;1;1;5;1;1;2;2;2;2;1; ; ;01;2;03;18;1;696,356419400017
2214872;1;5;1;3;1;4;6;1;4;1; ; ;14000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;18;1;868,602097639194
2214873;1;4;2;2;1;4;6;1;4;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;18;1;1347,07331741863
2229129;1;3;2;2;1;1;1;1;4;3; ; ; ; ;75000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;1;1;2;1;1;01;2;03;63;1;1433,44055110108
2229132;1;3;2;2;1;1;1;1;5;1; ; ;8000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;1;1;1;1;1;01;2;03;63;1;863,043844712693
2229135;1;3;2;2;1;1;1;1;4;1; ; ;5000000;60000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;03;63;1;1320,31081603143
2229136;1;3;2;2;1;1;1;1;4;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;7;1;1;1;2;1;2;2;1;1;1;1;1;01;2;03;63;1;1008,53348000428
2229171;1;3;2;2;1;1;1;1;4;1; ; ;80000000;60000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;1;1;2;1;1;01;2;03;63;1;1600,557678112
2229173;1;3;2;2;1;1;1;1;4;1; ; ;7000000;150000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;1;1;2;1;1;01;2;03;63;1;1598,57902346924
2229176;1;3;1;2;1;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;03;63;1;1734,59442995801
2229177;1;3;2;2;1;1;1;1;4;3; ; ; ; ;60000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;1;1;2;1;1;01;2;03;63;1;1283,05638614958
2229231;1;8;2;2;1;5;2;1;4;1; ; ;150000000;1000000; ;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;4;3;1;2;2;2;1;4; ;1;01;2;03;63;1;1734,59442995801
2229232;1;4;3;2;1;5;1;1;4;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;2;1;2; ;1;01;2;03;63;1;1484,64496877806
2229234;1;2;1;2;1;5;1;1;4;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;03;63;1;1960,99608267636
2229235;1;1;1;2;1;1;1;1;4;4; ; ; ;60000; ;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;1;1;2;2;1;01;2;03;63;1;2095,03283452238
2229236;1;3;2;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;2;1;1;2;2;1;01;2;03;63;1;2015,26399362346
2229275;1;2;1;2;1;5;3;6; ;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;1;4; ;1;01;2;03;63;1;2095,03283452238
2229276;1;3;2;2;1;4;1;1;4;4; ; ; ;120000; ;2;2;1;1;2;1;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;03;63;1;1718,83560664733
2229278;1;4;3;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;03;63;1;2015,26399362346
2229280;1;4;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;2;2;1;01;2;03;63;1;2015,26399362346
2229281;1;2;2;2;1;1;1;1;4;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;2;2;1;01;2;03;63;1;1519,07534084739
2229282;1;6;1;2;1;1;1;1;4;1; ; ;100000000;500000; ;2;1;1;1;2;2;1;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;4;2;1;01;2;03;63;1;1588,12750634849
2230701;1;2;1;6; ;4;4;1;4;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;1;2;2;2;1; ; ;01;2;03;44;1;1603,23002343679
2230702;1;2;1;6; ;3;6;4;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;2;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1204,84968640031
2230703;1;2;1;6; ;3;8;5;5;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;6;1;2;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1587,83424232745
2230704;1;2;1;6; ;3;8;5;5;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;4;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1968,49628494862
2230705;1;2;1;6; ;3;8;5;5;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;3;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1968,49628494862
2230707;1;2;1;6; ;4;6;2;5;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;2;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1781,72591647188
2230708;1;2;1;6; ;4;6;2;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;2;1;2;1;2;2;2;2;1; ; ;01;2;03;44;1;1697,44819269481
2237381;1;5;4;2;1;1;3;1;4;4; ; ; ;200000; ;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;4;1;2;2;1;2;1;2; ;01;2;03;63;1;2086,51264698967
2237381;2;1;1;2;2;1;3;6; ;4; ; ; ;70000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ;01;2;03;63;1;2086,51264698967
2237382;1;6;3;2;1;1;1;1;3;1; ; ;99;1000000; ;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;4;4;1;1;2;1;1;3;3;2;01;2;03;63;1;1701,25724141814
2237383;1;5;1;2;1;1;1;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;2;2;1;01;2;03;63;1;1879,51374541175
2237384;1;2;2;2;1;1;1;1;5;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;1;2;2;1;01;2;03;63;1;1328,81755656406
2237385;1;3;2;2;2;1;1;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;1;2;2;1;01;2;03;63;1;1932,93625318909
2237385;2;1;1;2;2;1;1;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;2;03;63;1;1932,93625318909
2237387;1;3;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;1;1;1;01;2;03;63;1;1563,9911080921
2237388;1;2;2;2;1;1;1;1;5;4; ; ; ;1000000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;1;1;1;2;1;01;2;03;63;1;2295,51085570403
2237389;1;2;1;1;1;1;1;6; ;4; ; ; ;1200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;1;3;1;01;2;03;63;1;2095,03283452238
2237390;1;3;2;1;1;1;1;1;5;4; ; ; ;1000000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;2;03;63;1;1483,08181022659
2237391;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;1;1;3;1;01;2;03;63;1;1845,08337334243
2237392;1;4;1;2;1;1;1;1;4;1; ; ;130000000;1000000; ;2;2;1;2;2;1;1;2;1;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;1;3;1;01;2;03;63;1;1483,08181022659
2237393;1;3;2;2;1;5;6;1;5;4; ; ; ;60000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;4;2;1;2;2;2;2;2; ; ;01;2;03;63;1;1129,40735156115
2237394;1;4;3;2;1;5;6;1;5;4; ; ; ;200000; ;1;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;2;2;2; ; ;01;2;03;63;1;970,937861426379
2237395;1;4;3;2;1;5;1;1;5;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;03;63;1;1163,78542056815
2237396;1;1;1;2;1;5;1;6; ;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;1;01;2;03;63;1;1237,69586095588
2237397;1;3;1;2;1;1;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;2;2;1;01;2;03;63;1;1042,23232936645
2237398;1;2;2;2;1;4;1;2;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;03;63;1;1110,37227912285
2237399;1;4;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;63;1;997,722756769204
2237400;1;4;3;2;1;5;6;1;5;4; ; ; ;120000; ;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;2;9; ; ;01;2;03;63;1;1163,78542056815
2237401;1;4;2;2;1;5;6;1;4;4; ; ; ;80000; ;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;1;9; ;1;01;2;03;63;1;972,356525904881
2237402;1;4;3;2;1;1;1;1;4;4; ; ; ;160000; ;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;2;1;1;3;3;1;01;2;03;63;1;997,972478870646
2237403;1;3;2;2;1;1;1;1;4;4; ; ; ;140000; ;2;1;1;1;2;2;2;2;1;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;2;2;1;1;9;3;1;01;2;03;63;1;1621,47287055804
2237404;1;2;1;6; ;1;1;2;4;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;4;5;3;1;2;2;1;1;1;3;1;01;2;03;63;1;1089,35787441135
2237503;1;2;1;2;1;4;4;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;3;4;1;2;2;2;2;2; ; ;01;2;03;68;1;3186,86966934359
2237504;1;3;1;2;1;4;4;5;5;1; ; ;4000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;3;2;1;2;2;2;2;2; ; ;01;2;03;68;1;3457,61281659157
2237505;1;4;1;2;1;4;4;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;2;2; ; ;01;2;03;68;1;3516,3445201323
2237506;1;3;3;2;1;4;4;1;4;4; ; ; ;45000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1;2725,55288807977
2237507;1;4;3;2;1;4;4;1;4;4; ; ; ;70000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;3;4;1;2;2;2;2;1; ; ;01;2;03;68;1;2971,39646601816
2237508;1;4;2;2;1;4;4;1;4;1; ; ;10000000;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1;3021,25231015783
2237509;1;4;3;2;1;4;4;5;5;1; ; ;10000000;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;1;2796,75893384079
2237512;1;3;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;3;2;1;2;2;2;2;1; ; ;01;2;03;68;1;2975,60357811533
2237513;1;2;1;2;1;4;4;5;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;3;1;1;2;2;2;2;1; ; ;01;2;03;68;1;3186,86966934359
2237514;1;4;3;1;1;1;1;1;3;1; ; ;650000;3500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;5;1;1;1;1;1;6;2;1;01;2;03;68;1;1373,26679450047
2237515;1;7;4;1;1;1;1;1;3;1; ; ;800000000;5000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;5;1;1;1;1;1;6;2;1;01;2;03;68;1;1217,34531130492
2237516;1;8;4;1;1;1;1;1;3;1; ; ;900000000;4000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;5;1;1;1;5;1;1;1;1;1;6;2;1;01;2;03;68;1;1309,05028215081
2237540;1;4;2;2;1;4;4;1;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;2;2;2;2; ; ;01;2;03;68;1;2761,6647486386
2237541;1;3;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;3;2;1;2;2;2;2;2; ; ;01;2;03;68;1;3067,50208108877
2237542;1;2;1;2;1;4;4;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1;3186,86966934359
2237543;1;4;3;2;1;4;4;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;1;2943,31444595378
2237544;1;3;1;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1;3457,61281659157
2237545;1;5;4;2;1;4;4;1;5;1; ; ;15000000;50000; ;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;5;2;2; ;7;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;1;3858,99982686626
2237547;1;3;1;2;1;4;4;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;03;68;1;3403,93424405462
2237548;1;3;1;2;1;4;4;1;5;1; ; ;15000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;3;2;1;2;2;2;2;1; ; ;01;2;03;68;1;2943,31444595378
2237549;1;7;3;1;1;1;1;1;3;1; ; ;700000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;5;1;1;1;1;1;6;2;1;01;2;03;68;1;990,442248914541
2237550;1;7;1;1;1;1;1;1;3;1; ; ;900000000;2200000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;5;1;1;1;1;1;6;2;1;01;2;03;68;1;1004,90878063698
2237575;1;3;2;2;1;4;6;1;5;1; ; ;1000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;2;2; ; ;01;2;03;68;1;3210,23486480448
2237577;1;3;1;2;1;4;6;1;5;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;03;68;1;3699,63366613268
2237578;1;4;3;2;1;4;6;1;5;1; ; ;6000000;100000; ;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;1;3100,62964176744
2237579;1;3;2;2;1;4;6;1;4;1; ; ;3000000;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1;3684,03357867809
