DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;AREA;fex_c_2011
2202782;1;2;1;70;1;3;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;37;92;17;1;1;1730;03;05;05;955,07440430744
2202785;1;2;1;70;1;12;48;1; ;2;12;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8532;03;05;05;886,964734251908
2202789;1;1;1;70;1;24;60;4; ;2;21;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4552;03;05;05;1093,78566320569
2202796;1;3;1;70;1;13;48;1; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;05;05;995,768205274978
2202804;1;2;1;70;1;5;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;05;05;1055,09084776862
2202825;1;3;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;1;4541;03;05;05;1024,68702076269
2202826;1;3;1;70;1;104;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;55;1;2;5529;03;05;05;890,721420075666
2202854;1;4;1;70;1;52;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;2;6031;03;13;13;369,626561394246
2202854;1;6;1;70;1;4;40;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;03;13;13;369,626561394246
2202875;1;2;1;70;1;52;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;03;13;13;354,874492645332
2202879;1;4;1;70;1;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;13;13;308,276132139688
2202881;1;3;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;03;13;13;359,823942931441
2202881;1;6;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;13;13;359,823942931441
2202900;1;3;1;70;1;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;03;13;13;281,295253013033
2202902;1;4;1;70;1;13;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;13;13;382,978013730385
2202904;1;5;1;70;1;52;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;55;1;2;5521;03;13;13;327,247994958443
2202926;1;1;1;70;1;8;20;4; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;54;95;1;1;9500;03;13;13;362,016416089892
2202928;1;3;1;70;1;8;40;1; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;95;1;1;9500;03;13;13;327,623099273837
2202933;1;2;1;70;1;3;50;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;03;15;15;73,6304276377511
2202933;3;1;3;70;1;3;50;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;58;95;45;1;1;4521;03;15;15;73,6304276377511
2202934;1;1;1;70;1;52;50;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;95;36;1;2;3611;03;15;15;86,0586827234974
2202941;1;2;1;70;1;21;50;1; ;2;21;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5211;03;15;15;65,9347246772857
2202946;1;5;1;70;1;52;48;2; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8044;03;15;15;99,4887915194405
2202948;1;1;1;70;1;20;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;41;52;1;2;5244;03;15;15;46,1065922633134
2202966;1;1;1;70;1;112;48;1; ;2;112;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;65;1;2;6512;03;15;15;107,506813935001
2202975;1;4;1;70;1;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;03;15;15;74,5765848993593
2202978;1;1;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;58;58;74;1;1;7492;03;15;15;80,6627879392209
2202982;1;3;1;70;1;28;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;2;0112;03;15;15;52,4302858479454
2202982;1;8;1;70;1;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;45;45;52;1;1;5211;03;15;15;52,4302858479454
2202984;1;1;1;70;1;8;40;1; ;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;03;15;15;68,827468552998
2202985;1;1;1;70;1;3;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;15;15;73,7089244121372
2203001;1;2;1;70;1;152;40;1; ;2;45;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;45;51;1;2;5153;03;15;15;110,623524763887
2203006;1;3;1;70;1;16;40;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;64;1;2;6424;03;15;15;103,394242980906
2203009;1;3;1;70;1;104;40;1; ;2;104;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7524;03;15;15;84,7555031657803
2203019;1;7;1;70;1;2;40;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;54;54;95;1;1;9500;03;15;15;74,1232866454479
2203022;1;2;1;70;1;52;40;1; ;2;204;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;03;15;15;92,1192646493973
2203025;1;2;1;70;1;208;48;3; ;2;208;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7493;03;17;17;181,79988270406
2203025;1;3;1;70;1;104;48;1; ;2;416;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5233;03;17;17;181,79988270406
2203026;1;1;1;70;1;62;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;03;17;17;180,953413169997
2203028;1;1;1;70;1;12;40;1; ;2;12;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;51;55;1;1;5521;03;17;17;168,261839100739
2203051;1;1;1;70;1;52;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ESTA PENSIONADO;2; ;2;58;58;75;1;2;7524;03;17;17;149,312457083404
2203070;1;1;1;70;1;20;48;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;03;17;17;162,43813879894
2203075;1;3;1;70;1;48;48;1; ;2;48;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;03;17;17;166,887604550965
2203079;1;1;1;70;1;52;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1921;03;17;17;168,261839100739
2203081;1;2;1;70;1;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5522;03;17;17;184,519306217674
2203081;1;7;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;03;17;17;184,519306217674
2203083;1;1;1;70;1;250;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;4500000;2;95;95;45;1;2;4521;03;17;17;186,010062660533
2203083;1;2;1;70;1;4;60;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;85;93;45;1;1;4552;03;17;17;186,010062660533
2203083;1;3;1;70;1;2;60;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;54;95;1;1;9500;03;17;17;186,010062660533
2203090;1;2;1;70;1;250;48;1; ;2;250;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;07;45;20;1;2;2090;03;17;17;165,631682392004
2203093;1;2;1;70;1;250;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;17;17;170,323412993968
2203095;1;2;1;70;1;50;48;1; ;2;50;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;93;1;2;9303;03;17;17;183,459617419607
2203097;1;3;1;70;1;52;48;3; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;17;17;179,738308810831
2203106;1;6;1;70;1;8;54;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;18;76,935221984343
2203107;1;3;1;70;1;2;40;2; ;2;16;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;03;18;18;61,0961485966893
2203107;1;4;1;70;1;3;48;1; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;37;98;60;1;1;6031;03;18;18;61,0961485966893
2203124;1;1;1;70;1;8;40;2; ;2;24;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8041;03;18;18;55,8934159875548
2203126;1;2;1;70;1;8;48;1; ;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;74;1;1;7430;03;18;18;51,5421868198279
2203131;1;2;1;70;1;2;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;52;1;1;5241;03;18;18;82,9536028591818
2203134;1;2;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;03;18;18;70,4410363613731
2203141;1;3;1;70;1;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;18;18;45,5317398592053
2203148;1;4;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;03;18;18;56,3059057446897
2203156;1;1;1;70;1;36;48;1; ;2;36;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;62;01;1;2;0113;03;18;18;53,094437385811
2203157;1;1;1;70;1;4;35;4; ;2;144;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;54;95;1;1;9500;03;18;18;72,5221981705418
2203160;1;2;1;70;1;1;21;4; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;61;01;1;1;0123;03;18;18;84,692003471506
2203166;1;6;1;70;1;4;48;1; ;2;8;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;1;4521;03;18;18;72,0118769402777
2203171;1;3;1;70;1;10;50;1; ;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5241;03;18;18;75,531648654647
2203175;1;1;1;70;1;24;48;1; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;03;18;18;80,6532953958969
2203175;1;4;1;70;1;4;48;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;18;18;80,6532953958969
2203179;1;3;1;70;1;144;48;1; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;41;52;1;2;5233;03;19;19;94,8764658261399
2203184;1;1;1;70;1;96;48;4; ;2;28;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;2;9500;03;19;19;82,6101337300448
2203192;1;5;1;70;1;52;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;30;75;1;2;7512;03;19;19;114,989355093709
2203203;1;1;1;70;1;156;48;1; ;2;156;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;80;1;2;8044;03;19;19;108,380682370698
2203209;1;2;1;70;1;52;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;19;19;119,511443253545
2203211;1;2;1;70;1;12;40;4; ;2;52;4; ;5;3; ; ; ; ; ;1; ; ; ; ; ;2; ;2;03;13;80;1;1;8060;03;19;19;129,178337546989
2203229;1;1;1;70;1;1;30;3; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;56;93;1;1;9301;03;20;20;122,006155575848
2203244;1;1;1;70;1;50;50;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;41;52;1;2;5233;03;20;20;127,028898981246
2203244;1;2;1;70;1;8;50;1; ;2;100;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;39;45;52;1;1;5233;03;20;20;127,028898981246
2203251;1;2;1;70;1;100;50;1; ;2;18;4; ;2;3; ; ; ; ; ; ; ;1; ; ; ;2; ;2;12;12;74;1;2;7411;03;20;20;127,531283070796
2203251;1;3;1;70;1;10;50;1; ;2;30;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;02;74;1;1;7421;03;20;20;127,531283070796
2203257;1;1;1;70;1;50;60;4; ;2;100;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;01;1;2;0121;03;20;20;121,809462200385
2203261;1;2;1;70;1;12;50;1; ;2;12;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;64;1;1;6412;03;20;20;137,005942946234
2203265;1;1;1;70;1;8;50;4; ;2;8;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;03;20;20;136,749605644037
2203266;1;1;1;70;1;50;50;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;41;52;1;2;5233;03;20;20;132,496725934275
2203266;1;7;1;70;1;50;50;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;74;1;2;7493;03;20;20;132,496725934275
2203268;1;3;1;70;1;24;50;1; ;2;24;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;03;20;20;112,256653333612
2203269;1;6;1;70;1;1;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;20;20;108,670265566686
2203277;1;1;1;70;1;12;98;1; ;2;24;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;70;10;1;1;1010;03;20;20;127,5295269398
2203279;1;1;1;70;1;12;98;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7010;03;20;20;103,307676797679
2203284;1;3;1;70;1;20;48;1; ;2;28;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;92;1;2;9249;03;20;20;121,699689776142
2203285;1;1;1;70;1;16;98;4; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;55;1;2;5529;03;20;20;119,702954836659
2203286;1;3;1;70;1;98;48;1; ;2;98;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;03;20;20;136,493268341839
2203288;1;2;1;70;1;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;20;20;116,81388840375
2203289;1;3;1;70;1;12;44;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;20;20;134,658907869237
2203291;1;6;1;70;1;12;44;1; ;2;12;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8511;03;20;20;128,640324460146
2203294;1;2;1;70;1;7;48;1; ;2;12;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;92;1;1;9232;03;20;20;123,99084386949
2203301;1;1;1;70;1;48;48;1; ;2;49;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;10;1;2;1010;03;20;20;123,447927127734
2203310;1;3;1;70;1;6;48;1; ;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;85;1;1;8512;03;20;20;136,618877354655
2203310;1;4;1;70;1;16;48;1; ;2;16;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;2;4542;03;20;20;136,618877354655
2203312;1;1;1;70;1;4;48;4; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;190000;2;95;95;45;1;1;4521;03;20;20;133,058861366282
2203312;1;3;1;70;1;8;48;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;03;20;20;133,058861366282
2203318;1;3;1;70;1;12;48;8; ;2;12;8; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;03;20;20;123,419131548289
2203325;1;5;1;70;1;4;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;20;20;118,201431942316
2203333;1;2;1;70;1;20;40;1; ;2;20;2; ;5;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;39;32;80;1;2;8046;03;20;20;131,368592226505
2203334;1;2;1;70;1;32;40;2; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;03;20;20;127,583754953121
2203334;2;1;2;70;1;44;40;4; ;2;44;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5262;03;20;20;127,583754953121
2203335;1;2;1;70;1;88;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;03;20;20;122,849156401976
2203339;1;4;1;70;1;48;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2892;03;20;20;125,057596475638
2203342;1;2;1;70;1;6;40;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;20;20;123,582445359848
2203342;1;3;1;70;1;4;40;4; ;2;32;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;03;20;20;123,582445359848
2203345;2;1;2;70;1;8;20;1; ;2;24;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;98;60;1;1;6041;03;20;20;142,727763816645
2203358;1;1;1;70;1;3;48;4; ;2;5;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;135000;2;95;95;45;1;1;4521;03;20;20;117,588500342905
2203363;1;3;1;70;1;98;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;03;20;20;133,168633790525
2203370;1;3;1;70;1;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;20;20;119,907487926428
2203371;1;4;1;70;1;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;20;20;120,198166881799
2203373;1;1;1;70;1;4;48;1; ;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;85;1;1;8531;03;20;20;125,259705764515
2203374;1;2;1;70;1;3;40;1; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;03;20;20;123,377912270079
2203379;1;1;1;70;1;98;48;1; ;2;98;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;80;1;2;8045;03;20;20;125,743288152616
2203380;1;4;1;70;1;8;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;20;20;106,725334839632
2203391;1;6;1;70;1;8;48;3; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;23;23;203,624821672571
2203395;1;1;1;70;1;12;48;4; ;2;36;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;03;23;23;130,629599411672
2203405;1;2;1;70;1;3;36;3; ;2;78;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;95;1;1;9500;03;23;23;184,922950281301
2203406;1;2;1;70;1;8;48;1; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;54;95;1;1;9500;03;23;23;158,163269825166
2203409;1;4;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;23;23;119,078688658595
2203409;1;11;1;70;1;2;48;1; ;2;24;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5530;03;23;23;119,078688658595
2203413;1;1;1;70;1;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;03;23;23;151,438030208585
2203418;1;3;1;70;1;52;48;1; ;2;156;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;03;23;23;124,004234494472
2203423;1;1;1;70;1;8;48;1; ;2;8;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;03;23;23;178,569385870664
2203425;1;1;1;70;1;24;48;1; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;41;52;1;2;5233;03;23;23;151,897202336839
2203431;1;3;1;70;1;4;48;1; ;2;4;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;1200000;2;21;19;80;1;1;8030;03;23;23;179,290891622213
2203432;1;1;1;70;1;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;23;23;180,240929074347
2203433;1;2;1;70;1;4;40;4; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5233;03;23;23;152,596310181855
2203436;1;3;1;70;1;3;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;23;23;104,618261978048
2203452;1;1;1;70;1;4;45;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;54;95;1;1;9500;03;23;23;167,669604633151
2203452;1;2;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;23;23;167,669604633151
2203452;1;3;1;70;1;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;95;77;15;1;1;1511;03;23;23;167,669604633151
2203453;1;2;1;70;1;3;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;03;23;23;140,117759115417
2203456;1;3;1;70;1;2;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;03;23;23;168,899618377871
2203456;1;4;1;70;1;2;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;18; ; ;1;1; ;03;23;23;168,899618377871
2203458;1;1;1;70;1;3;45;1; ;2;4;1; ;5;6; ; ; ; ;1; ; ; ; ; ; ;1;1200000;2;60;60;01;1;1;0121;03;23;23;157,207672078759
