DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S12;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;P7480S12A1;DPTO;fex_c_2011
503177;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;450,266279804312
503177;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;450,266279804312
503177;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;450,266279804312
503177;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;450,266279804312
503178;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;588,117893712739
503178;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;08;588,117893712739
503178;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;10; ; ; ; ; ; ; ;08;588,117893712739
503178;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;7; ; ; ; ; ; ; ;08;588,117893712739
503179;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;652,569598192377
503179;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;652,569598192377
503179;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;652,569598192377
503179;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;652,569598192377
503180;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;343,148911872452
503180;1;2;08;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ; ; ;08;343,148911872452
503180;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;30; ; ; ; ; ; ; ;08;343,148911872452
503181;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;486,776025416929
503181;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;08;486,776025416929
503181;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;486,776025416929
503182;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;338,788196284837
503182;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;50; ; ; ; ; ; ; ; ; ;08;338,788196284837
503182;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;338,788196284837
503182;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;338,788196284837
503182;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;338,788196284837
503182;1;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;338,788196284837
503183;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;08;586,492265893333
503183;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;586,492265893333
503183;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;586,492265893333
503183;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;08;586,492265893333
503183;1;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;586,492265893333
503183;1;8;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;586,492265893333
503183;1;10;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;586,492265893333
503184;1;1;08;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ; ; ;08;613,513291156621
503184;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;613,513291156621
503184;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;613,513291156621
503184;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;613,513291156621
503185;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;24; ; ; ; ; ; ; ;08;481,218851332562
503185;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;26; ;32; ; ; ; ; ; ; ;08;481,218851332562
503185;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;481,218851332562
503185;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;481,218851332562
503186;1;1;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;30; ; ;36; ; ; ; ; ; ;08;288,270853300803
503186;1;2;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;30; ; ;16; ; ; ; ; ; ;08;288,270853300803
503186;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;288,270853300803
503187;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;32; ; ; ; ; ; ; ;08;499,385493467575
503188;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;520,805835256951
503189;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;10; ; ; ; ; ; ; ;08;558,868698927912
503189;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;30; ; ; ; ; ; ; ;08;558,868698927912
503189;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;10; ; ; ; ; ; ; ;08;558,868698927912
503190;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;20; ; ; ; ; ; ; ;08;493,00825096449
503190;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;32; ; ; ; ; ; ; ;08;493,00825096449
503191;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;349,95597767097
503191;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;349,95597767097
503191;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;349,95597767097
503191;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;349,95597767097
503192;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;449,802726084869
503192;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;28; ; ; ; ; ; ; ;08;449,802726084869
503192;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;20; ; ; ; ; ; ; ;08;449,802726084869
503192;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;449,802726084869
503192;1;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;449,802726084869
503193;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;16; ;14; ; ; ; ; ; ; ;08;491,093231614999
503193;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;38; ;40; ; ; ; ; ; ; ;08;491,093231614999
503194;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;397,58021631464
503194;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;397,58021631464
503196;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;436,661927172811
503196;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;436,661927172811
503196;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;436,661927172811
503197;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;20; ; ; ; ; ; ; ;08;360,505409416601
503197;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;28; ; ; ; ; ; ; ;08;360,505409416601
503198;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;477,556800987784
503198;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;08;477,556800987784
503198;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;477,556800987784
503198;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;477,556800987784
503198;1;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;477,556800987784
503198;1;6;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;477,556800987784
503199;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;372,861515514404
503199;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;372,861515514404
503200;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;396,419787395131
503200;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;396,419787395131
503200;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;08;396,419787395131
503200;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;396,419787395131
503200;1;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;08;396,419787395131
503201;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;08;548,53090978835
503201;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;24; ; ; ; ; ; ; ;08;548,53090978835
503201;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;8; ; ; ; ; ; ; ;08;548,53090978835
503201;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;40; ; ; ; ; ; ; ;08;548,53090978835
503201;3;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;16; ; ; ; ; ; ; ;08;548,53090978835
503201;3;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;32; ;28; ; ; ; ; ; ; ;08;548,53090978835
503201;3;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;548,53090978835
503202;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;450,477777548062
503202;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;08;450,477777548062
503202;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;450,477777548062
503202;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;38; ; ; ; ; ; ; ;08;450,477777548062
503202;1;5;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;8; ; ; ; ; ; ; ;08;450,477777548062
503203;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;20; ; ; ; ; ; ; ;08;518,505155974351
503203;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;14; ; ; ; ; ; ; ;08;518,505155974351
503203;2;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;12; ; ; ; ; ; ; ;08;518,505155974351
503203;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;50; ; ; ; ; ; ; ;08;518,505155974351
503204;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;347,553790822392
503204;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;347,553790822392
503204;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;347,553790822392
503204;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;347,553790822392
503204;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;347,553790822392
503205;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;258,558249658851
503205;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;258,558249658851
503205;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;258,558249658851
503205;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;258,558249658851
503206;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,204730134001
503206;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,204730134001
503206;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,204730134001
503206;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,204730134001
503206;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,204730134001
503207;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;363,196987795264
503207;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;363,196987795264
503207;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;363,196987795264
503207;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;363,196987795264
503208;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;487,451076880123
503208;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;487,451076880123
503208;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;487,451076880123
503209;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;354,27318386904
503209;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;354,27318386904
503209;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;354,27318386904
503210;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;389,287954462064
503210;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;389,287954462064
503210;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;389,287954462064
503211;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;486,776025416929
503211;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;08;486,776025416929
503211;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;486,776025416929
503212;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;512,171422860812
503212;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;21; ; ; ; ; ; ; ;08;512,171422860812
503212;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;512,171422860812
503213;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;335,441462052882
503213;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;335,441462052882
503213;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;335,441462052882
503214;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;241,343634719517
503214;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;241,343634719517
503214;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;241,343634719517
503214;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;241,343634719517
503215;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;612,273323270324
503215;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;612,273323270324
503215;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;612,273323270324
503215;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;612,273323270324
503216;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,101233476086
503216;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,101233476086
503216;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,101233476086
503216;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;413,101233476086
503217;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,688217400475
503218;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;4; ;08;483,369127067765
503218;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;483,369127067765
503218;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;483,369127067765
503218;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;483,369127067765
503218;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;483,369127067765
503219;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;557,628731041615
503219;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;557,628731041615
503219;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;557,628731041615
503220;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;8;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;535,091449491133
503220;1;9;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;535,091449491133
503221;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;512,171422860812
503221;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;08;512,171422860812
503221;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;512,171422860812
503222;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;1;2;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;28; ; ; ; ; ; ; ;08;498,958114187692
503222;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,958114187692
503222;2;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;498,958114187692
503223;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;563,185905125982
503223;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;563,185905125982
503224;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;401,15689306078
503224;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;401,15689306078
503224;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;401,15689306078
503224;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;401,15689306078
503226;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;472,708263928302
503226;1;2;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;28; ; ; ; ; ; ; ;08;472,708263928302
503226;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;472,708263928302
503227;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;370,247830922076
503227;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;370,247830922076
503227;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;370,247830922076
503229;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;405,517608648395
503230;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;455,046894859507
503230;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;455,046894859507
503231;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;392,469796359734
503231;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;392,469796359734
503231;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;392,469796359734
503231;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;392,469796359734
503232;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;370,902986775367
503232;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;370,902986775367
503232;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;370,902986775367
503232;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;370,902986775367
503233;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ; ; ;08;508,002454269362
503233;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;42; ; ; ; ; ; ; ;08;508,002454269362
