DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
512365;1;2;70;3;40;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;44;44;83,2474987966943
512372;1;2;70;16;40;2; ;1;1;2;32;2; ;6;6; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;13;13;8045;80;1;44;44;65,0271319683176
512374;1;2;70;5;40;1; ;1;1;2;60;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;44;44;43,6581917953819
512389;1;1;70;1;48;4; ;1;1;2;1;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1500000;1;95;95;4521;45;1;44;44;32,0142790300128
512389;1;2;70;2;48;3; ;2;2;2;28;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;1;44;44;32,0142790300128
512393;1;1;70;38;56;1; ;1;1;2;40;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;360000;1;3600000;1;58;58;8043;80;1;44;44;34,5803541903597
512396;1;3;70;96;40;1; ;2;2;2;96;1; ;7;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;30;5511;55;1;44;44;49,9939195020992
512401;1;5;70;84;40;1; ;1;1;2;84;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;8532;85;1;44;44;60,1127815420153
512404;1;2;70;8;48;1; ;1;1;2;1;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1122600;1;33;30;8511;85;1;44;44;54,6595983494673
512405;1;2;70;5;40;1; ;1;1;2;156;2; ;7;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;19;21;7512;75;1;44;44;50,7340544506029
512412;1;1;70;4;48;4; ;1;1;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;7200000;1;98;98;6031;60;1;44;44;117,213518675537
512412;1;2;70;16;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;44;44;117,213518675537
512418;1;3;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;47;47;110,988304949712
512421;1;2;70;24;48;1; ;1;1;2;70;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;38;6421;64;1;47;47;117,45794674912
512429;1;3;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;1;47;47;106,270074818984
512430;1;2;70;16;48;1; ;1;1;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;53;5521;55;1;47;47;131,646962360395
512434;1;2;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;47;47;132,209531210884
512436;1;3;70;72;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;47;47;88,8722436045368
512438;1;1;70;16;48;1; ;1;1;2;28;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;37;39;5125;51;1;47;47;97,9244130439416
512452;1;2;70;8;48;1; ;2;2;2;8;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;32;32;8043;80;1;47;47;95,2781662912582
512454;1;2;70;20;48;1; ;1;1;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;54;55;8512;85;1;47;47;95,2781662912582
512467;1;1;70;60;48;1; ;1;1;2;60;2; ;9;9;TENIA EPS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;6390;63;1;47;47;85,4304157402925
512468;1;5;70;8;48;1; ;1;1;2;40;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5133;51;1;47;47;121,545715525513
512472;1;3;70;48;48;1; ;1;1;2;120;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;9192;91;1;47;47;66,6432606909381
512472;1;5;70;96;48;1; ;1;1;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;45;5233;52;1;47;47;66,6432606909381
512473;1;2;70;24;48;1; ;1;1;2;96;4; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;13;39;7512;75;1;47;47;102,706362287356
512481;1;3;70;52;48;3; ;2;2;2;52;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5529;55;1;47;47;83,0872530654373
512484;1;5;70;12;10;1; ;2;2;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;5511;55;1;47;47;127,080647337779
512484;1;6;70;48;8;1; ;2;2;2;48;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;1;47;47;127,080647337779
512484;1;11;70;12;10;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;47;47;127,080647337779
512492;1;4;70;86;48;2; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;47;47;91,7905000696584
512501;1;2;70;40;48;1; ;2;2;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;45;5225;52;1;47;47;100,678225549496
512505;1;1;70;52;48;2; ;1;1;2;624;2; ;9;9;TENIA  EPS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8046;80;1;47;47;71,577128954142
512506;1;3;70;52;48;1; ;1;1;2;78;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;54;9500;95;1;47;47;94,2890404442359
512506;1;4;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;47;47;94,2890404442359
512507;1;3;70;40;48;3; ;1;1;2;52;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;47;47;157,224019673145
512507;1;10;70;52;48;3; ;1;1;2;52;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;47;47;157,224019673145
512509;1;3;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;47;47;89,3790203022573
512509;1;6;70;3;48;1; ;1;1;2;4;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;150000;1;45;54;9500;95;1;47;47;89,3790203022573
512512;1;4;70;52;48;1; ;1;1;2;78;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5244;52;1;47;47;398,594070253109
512521;1;5;70;24;48;1; ;1;1;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;45;39;7499;74;1;47;47;352,108647298742
512536;1;1;70;16;48;2; ;1;1;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;55;56;9301;93;1;47;47;91,11066265932
512536;1;2;70;24;48;1; ;2;2;2;48;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;5511;55;1;47;47;91,11066265932
512539;1;8;70;144;48;1; ;1;1;2;144;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;37;97;6041;60;1;47;47;184,394680432985
512543;1;3;70;192;48;1; ;1;1;2;192;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;47;47;218,100782827427
512543;1;6;70;200;48;2; ;2;2;2;200;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;03;7513;75;1;47;47;218,100782827427
512547;1;2;70;50;48;1; ;1;1;2;100;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;95;3611;36;1;47;47;110,326245133819
512548;1;6;70;25;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;47;47;93,5604393828585
512551;1;1;70;4;48;4; ;1;1;2;4;4; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5233;52;1;47;47;129,64885997494
512560;1;2;70;12;48;1; ;1;1;2;5;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1301000;1;34;77;5125;51;1;47;47;98,4803921973994
512562;1;1;70;8;48;1; ;1;1;2;8;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;45;58;5236;52;1;47;47;130,249828942451
512568;1;4;70;6;48;1; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5225;52;1;47;47;78,9389175368307
512568;2;3;70;6;24;1; ;1;1;2;156;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5529;55;1;47;47;78,9389175368307
512575;1;2;70;20;48;1; ;1;2;2;20;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;632000;1;45;45;5261;52;1;47;47;123,412633902455
512577;1;6;70;4;50;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;47;47;137,709215266601
512582;1;5;70;52;48;1; ;1;1;2;52;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;865000;1;37;36;6022;60;1;47;47;74,7555067390579
512587;1;2;70;4;40;1; ;2;2;2;24;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;30;8511;85;1;47;47;111,777699830092
512591;1;7;70;8;48;1; ;1;1;2;32;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;45;5521;55;1;47;47;57,5068669931525
512593;1;2;70;8;48;3; ;1;1;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;960000;1;54;54;9500;95;1;47;47;98,2806612307576
512595;1;1;70;12;48;1; ;2;2;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5300000;1;02;21;4010;40;1;47;47;97,7547164297055
512605;1;1;70;16;48;1; ;1;2;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5211;52;1;47;47;104,072241466888
512608;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;47;47;128,557421029716
512610;1;1;70;3;50;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;95;95;4521;45;1;47;47;117,820784632967
512612;1;2;70;30;30;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;47;47;456,317708399725
512616;1;2;70;26;48;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;70000;1;95;95;4521;45;1;47;47;119,953664990899
512619;2;3;70;20;30;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;47;47;435,502027362657
512624;1;7;70;52;48;1; ;2;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;0113;01;1;47;47;149,224458200488
512635;1;1;70;4;60;2; ;2;2;2;8;2; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;45;1110;11;1;47;47;105,629871407146
512635;1;2;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;47;47;105,629871407146
512638;1;1;70;4;21;4; ;1;1;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;7493;74;1;50;50;144,038605309005
512639;1;2;70;12;48;1; ;1;1;2;48;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;50;50;123,238269114195
512646;1;4;70;4;40;1; ;1;1;2;28;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;45;53;5529;55;1;50;50;113,834056590766
512652;1;2;70;2;2;1; ;1;1;2;2;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;45;45;9242;92;1;50;50;139,01554144105
512654;1;1;70;4;48;1; ;1;1;2;4;1; ;5;5; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;1;2400000;1;95;95;4521;45;1;50;50;141,416149918507
512655;1;1;70;4;60;1; ;1;1;2;4;1; ;8;8; ; ; ; ;1; ; ; ; ; ; ;1;550000;1;3800000;1;97;97;0118;01;1;50;50;159,201604366363
512655;1;2;70;3;40;4; ;1;1;2;18;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;45;5211;52;1;50;50;159,201604366363
512663;1;1;70;160;50;1; ;1;1;2;170;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;50;50;159,41365428237
512670;1;8;70;8;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;62;62;0121;01;1;50;50;88,1399400400042
512681;1;4;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;1;50;50;159,201604366363
512687;1;1;70;104;54;4; ;1;1;2;104;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;62;0117;01;1;50;50;123,219085186701
512689;1;2;70;3;54;3; ;1;1;2;24;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;45;5529;55;1;50;50;204,268864775835
512702;1;3;70;12;56;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;50;50;583,268937759557
512702;1;4;70;20;56;1; ;1;1;2;24;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;45;39;7499;74;1;50;50;583,268937759557
512704;1;2;70;8;28;1; ;1;1;2;84;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;9242;92;1;50;50;711,886784869387
512710;1;3;70;8;50;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5211;52;1;52;52;103,574970180937
512711;1;2;70;20;40;1; ;1;1;2;60;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;52;52;127,496702000667
512713;1;3;70;20;20;3; ;1;1;2;32;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;90000;1;54;54;9500;95;1;52;52;75,2239327361549
512716;1;3;70;20;60;4; ;1;1;2;20;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;1;52;52;610,109277679929
512717;1;4;70;104;40;1; ;1;1;2;300;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;52;52;346,425778094
512719;1;3;70;3;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;52;52;137,932555890044
512719;1;4;70;8;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;1;52;52;137,932555890044
512726;1;2;70;52;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;52;52;90,3267185554081
512727;1;1;70;17;20;4; ;1;1;2;17;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;53;8532;85;1;52;52;64,908677170459
512729;1;2;70;8;40;1; ;1;1;2;32;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5125;51;1;52;52;415,524081532301
512731;1;7;70;4;20;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;52;52;504,600760385032
512736;1;2;70;12;40;1; ;1;1;2;12;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;33;45;5241;52;1;52;52;109,312295433867
512736;1;3;70;2;40;1; ;2;2;2;4;1; ;5;9;POR EL  TRABAJO  ANTERIOR  TODAVIA  SE  ENCUENTRA  AFILIADO; ; ; ;1; ; ; ; ; ; ;2; ;1;5600000;1;33;30;7499;74;1;52;52;109,312295433867
512740;1;7;70;156;40;1; ;1;1;2;156;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;33;5020;50;1;52;52;92,3494594429261
512743;1;1;70;156;48;1; ;1;1;2;156;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;03;5272;52;1;52;52;139,835046055313
512743;1;2;70;8;40;1; ;1;1;2;64;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7411;74;1;52;52;139,835046055313
512745;1;2;70;156;48;1; ;1;1;2;312;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;19;7513;75;1;52;52;459,217714543991
512755;1;3;70;52;48;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;77;77;1551;15;1;52;52;137,733577861343
512758;1;1;70;17;48;1; ;1;1;2;17;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;55;55;7530;75;1;52;52;104,213623465298
512759;1;3;70;26;56;1; ;2;2;2;26;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;53;53;5521;55;1;52;52;65,718377479773
512759;1;4;70;17;48;1; ;1;1;2;17;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;33;97;1530;15;1;52;52;65,718377479773
512762;1;3;70;26;48;1; ;2;2;2;6;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;44;44;6422;64;1;52;52;109,181664438821
512768;1;5;70;7;40;4; ;2;2;2;7;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8400000;1;39;59;8512;85;1;52;52;71,7634948842875
512772;1;2;70;17;60;1; ;1;1;2;156;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;95;4521;45;1;52;52;157,935035649166
512772;1;4;70;50;50;1; ;1;1;2;4;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;300000;1;53;53;5521;55;1;52;52;157,935035649166
512779;1;2;70;12;48;1; ;1;1;2;12;2; ;9;9;CON LA HOJA DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;58;58;7524;75;1;52;52;99,8067401774846
512779;1;6;70;8;50;4; ;2;2;2;8;4; ;1;9;CON LA HOJA DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;1;52;52;99,8067401774846
512782;1;5;70;3;70;4; ;1;1;2;1;1; ;5;9;TIENE PROTECCION LABORAL; ; ; ; ; ; ; ; ;1; ;1;585000;1;8000000;1;41;33;5239;52;1;52;52;58,5716615803547
512783;1;8;70;52;48;1; ;1;1;2;52;1; ;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1;300000;1;98;97;6042;60;1;52;52;86,5124282571744
512806;1;3;70;12;24;2; ;1;2;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;100000;1;13;57;9309;93;1;63;63;93,5311826494335
512808;1;5;70;6;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;63;63;139,472883597372
512811;1;1;70;1;50;1; ;2;2;2;1;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;1;9600000;1;98;98;6041;60;1;63;63;116,080106335876
512818;1;1;70;8;40;4; ;1;1;2;16;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;58;62;0111;01;1;63;63;125,418648226081
512819;1;2;70;4;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5234;52;1;63;63;143,507259389319
512824;1;2;70;6;48;1; ;1;1;2;56;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1810;18;1;63;63;139,33240301809
512832;1;4;70;40;48;1; ;1;1;2;216;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;45;5241;52;1;63;63;162,346850902313
512833;1;2;70;32;48;1; ;1;1;2;60;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;63;63;141,258423532974
512837;1;1;70;16;48;1; ;1;1;2;16;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;58;62;0113;01;1;63;63;148,746866771614
512837;1;3;70;48;50;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;1;63;63;148,746866771614
512840;1;2;70;2;40;3; ;1;1;2;102;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5221;52;1;63;63;190,532882142001
512846;1;3;70;104;60;2; ;2;1;2;102;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5241;52;1;63;63;101,933568251195
512860;1;3;70;16;40;1; ;2;2;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;21;45;5142;51;1;63;63;143,917892356922
512867;1;3;70;24;50;1; ;1;1;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;39;9249;92;1;63;63;140,936217142757
512873;1;1;70;8;84;4; ;2;2;2;16;5; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;21;21;6422;64;1;66;66;336,691495912666
512889;1;1;70;24;21;1; ;1;1;2;520;4; ;1;9;BENEFICIARIA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;70;79;1810;18;1;66;66;206,202762952285
512893;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;66;66;150,258192847987
512912;1;2;70;24;48;1; ;1;1;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;39;5219;52;1;66;66;206,202762952285
512926;1;2;70;26;45;1; ;1;1;2;52;1; ;4;9;ES COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;7020;70;1;68;68;298,815063169848
512933;1;2;70;52;40;1; ;2;2;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;433704;1;03;39;7512;75;1;68;68;366,146807342713
512936;1;5;70;2;48;3; ;1;1;2;2;1; ;2;9;SISBEN; ; ; ; ; ; ; ; ;1; ;1;300000;1;3000000;1;54;54;8532;85;1;68;68;302,376192432129
512938;1;3;70;8;48;1; ;1;1;2;7;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;79;79;1810;18;1;68;68;340,975336271457
512938;1;4;70;6;84;4; ;1;1;2;6;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;95;95;4521;45;1;68;68;340,975336271457
512939;1;1;70;16;48;4; ;1;2;2;16;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;20000000;1;21;31;7512;75;1;68;68;403,522035737192
512942;2;4;70;4;4;1; ;1;1;2;4;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;39;39;9302;93;1;68;68;196,725200913976
512942;3;1;70;12;55;1; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;58;58;7020;70;1;68;68;196,725200913976
512942;3;4;70;40;48;1; ;2;2;2;40;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;55;55;5511;55;1;68;68;196,725200913976
512943;1;2;70;2;84;1; ;1;1;2;15;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;85;98;6031;60;1;68;68;298,832179246103
512945;1;2;70;4;48;1; ;2;2;2;250;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;30;6599;65;1;68;68;323,289062415625
512946;1;1;70;40;36;1; ;2;2;2;40;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;840000;1;02;45;3699;36;1;68;68;361,847915909334
512951;1;2;70;4;40;1; ;1;1;2;14;2; ;9;9;EPS; ; ; ; ; ; ; ; ;1; ;2; ;1;8100000;1;02;02;8050;80;1;68;68;381,436947814421
512959;1;5;70;16;40;3; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;54;9500;95;1;70;70;103,597720647284
512963;2;3;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;70;70;73,7152706176856
512965;1;3;70;4;40;1; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;95;4521;45;1;70;70;119,221858211644
512974;1;1;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;70;70;77,0422050751928
512978;1;2;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;70;70;93,9367860841299
512989;1;2;70;20;36;4; ;1;1;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;39;9213;92;1;70;70;94,348147588331
512994;1;2;70;4;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5233;52;1;70;70;48,9716701709077
513000;1;1;70;12;48;1; ;1;1;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4800000;1;59;45;5262;52;1;70;70;85,2139420286066
513009;1;3;70;2;24;1; ;1;1;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;84;45;5239;52;1;70;70;85,2139420286066
513010;1;4;70;40;48;1; ;1;1;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;37;5234;52;1;70;70;104,711865081061
513011;1;3;70;2;48;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;960000;1;45;92;2233;22;1;70;70;75,3007955690087
