DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4343509;1;2;1;70;05;32;48;1; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5239;06;05;1057,21102579429
4343540;1;2;1;70;08;12;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;15;97;24;1;1;2424;06;08;653,745015466691
4343540;1;4;1;70;08;4;48;1; ;2;4;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;737000;55;55;75;1;1;7512;06;08;653,745015466691
4343542;1;4;1;70;08;20;48;1; ;2;104;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;18;1;2;1810;06;08;501,263875778128
4343543;1;2;1;70;08;12;48;1; ;2;12;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;55;97;52;1;1;5223;06;08;181,532676642114
4343543;1;3;1;70;08;20;48;1; ;2;51;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;06;08;181,532676642114
4343544;1;7;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;06;08;598,411205056806
4343560;1;5;1;70;08;4;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5239;06;08;715,593066574054
4343561;1;2;1;70;08;1;48;1; ;2;156;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1543;06;08;688,777239304917
4343562;1;2;1;70;08;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;21;92;1;1;9249;06;08;623,714557292576
4343566;1;2;1;70;08;40;48;1; ;2;40;1; ;2;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;43;52;1;2;5231;06;08;417,512297300171
4343566;1;3;1;70;08;24;48;1; ;2;160;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;2;5269;06;08;417,512297300171
4343569;1;3;1;70;08;4;48;1; ;2;8;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;52;1;1;5241;06;08;486,96603087153
4343575;1;3;1;70;08;8;48;1; ;2;48;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;52;1;1;5235;06;08;388,038839048791
4343585;2;1;2;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;64;1;1;6421;06;08;599,911879895446
4343587;1;5;1;70;08;40;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;06;08;308,745097354124
4343590;1;2;1;70;08;12;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;08;528,276322922978
4343595;1;3;1;70;08;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;06;08;388,038839048791
4343596;1;2;1;70;08;4;48;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;33;53;55;1;1;5521;06;08;652,310247105772
4343604;1;1;1;70;08;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;44;66;1;2;6601;06;08;798,040590089085
4343607;1;1;1;70;08;2;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;93;1;1;9303;06;08;371,870662934753
4343607;1;4;1;70;08;2;48;1; ;2;2;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;87;58;75;1;1;7512;06;08;371,870662934753
4343615;1;4;1;70;08;50;48;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;80;1;2;8011;06;08;314,542633770708
4343620;1;1;1;70;08;3;48;4; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;98;98;60;1;1;6042;06;08;578,442579295958
4343631;1;4;1;70;08;8;48;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;08;612,079067583725
4343632;1;2;1;70;08;6;40;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;08;639,386321475479
4343658;1;2;1;70;08;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;15;15;80;1;2;8060;06;08;463,280426134909
4343663;1;4;1;70;08;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;70;97;52;1;1;5241;06;08;309,368003754579
4343675;1;2;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;06;08;616,137158331932
4343705;1;4;1;70;11;2;48;1; ;2;2;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;370000;97;97;55;1;1;5521;06;11;3312,61903937196
4343707;1;3;1;70;11;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;97;15;1;1;1543;06;11;2563,07697670622
4343708;1;2;1;70;11;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;06;11;2918,77643452441
4343712;1;2;1;70;11;32;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;2;8511;06;11;3624,90037620887
4343715;1;2;1;70;11;16;48;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;06;11;2918,77643452441
4343727;1;2;1;70;11;12;48;1; ;2;104;1; ;9;2;9;SISBEN DE SOACHA; ; ; ; ; ; ; ; ; ;1;2; ;55;55;80;1;1;8042;06;11;3340,06966220016
4343730;1;2;1;70;11;16;48;1; ;2;98;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;52;1;2;5237;06;11;3340,06966220016
4343743;1;1;1;70;11;12;48;1; ;2;12;4; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;37;98;60;1;1;6042;06;11;2955,68094752151
4343747;1;2;1;70;11;16;48;1; ;2;16;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;2;4552;06;11;2866,89381382354
4343763;1;2;1;70;11;10;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;40;1;1;4020;06;11;2908,2548111354
4343775;1;2;1;70;11;16;48;4; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;45;1;2;4521;06;11;2455,15571958658
4343780;1;1;1;70;11;24;40;1; ;2;72;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;06;11;3350,59128558917
4343782;1;4;1;70;11;8;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;97;74;1;1;7492;06;11;2563,07697670622
4343784;1;2;1;70;11;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;11;2208,44525210814
4343784;1;3;1;70;11;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;06;11;2208,44525210814
4343784;1;5;1;70;11;24;48;1; ;2;24;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;06;11;2208,44525210814
4343785;1;4;1;70;11;24;48;1; ;2;24;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;97;15;1;2;1511;06;11;2571,54147642582
4343792;1;4;1;70;11;4;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;11;3346,42075197955
4343803;1;5;1;70;11;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;2; ;06;11;2611,75555374771
4343804;1;2;1;70;11;3;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;99;60;1;1;6021;06;11;2455,15571958658
4343831;1;1;1;70;11;2;40;4; ;2;36;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;70;1;1;7020;06;11;2582,06309981483
4343834;1;2;1;70;11;28;48;1; ;2;28;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;08;21;52;1;2;5243;06;11;2630,74167685632
4343837;1;1;1;70;11;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;45;52;1;1;5262;06;11;2608,44598942291
4343837;1;3;1;70;11;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;91;1;2;9191;06;11;2608,44598942291
4343843;1;2;1;70;11;52;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5219;06;11;3184,62102542452
4343848;1;3;1;70;11;12;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;64;1;1;6412;06;11;2762,36130779855
4343848;1;4;1;70;11;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;95;95;45;1;2;4521;06;11;2762,36130779855
4343863;1;3;1;70;11;12;40;1; ;2;96;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;65;1;1;6512;06;11;2428,77282997849
4343890;1;2;1;70;11;2;40;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;11;11;22;1;1;2220;06;11;2791,86905429617
4343915;1;3;1;70;13;26;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;06;13;305,665311399887
4343919;1;2;1;70;13;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;06;13;300,564769669103
4343919;1;3;1;70;13;34;40;1; ;2;34;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5231;06;13;300,564769669103
4343921;1;3;1;70;13;26;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;06;13;308,463233933723
4343922;1;3;1;70;13;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;06;13;353,118676706772
4343923;1;1;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;06;13;299,028683291203
4343927;1;3;1;70;13;28;40;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;58;74;1;2;7492;06;13;646,354134453639
4343934;1;3;1;70;13;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;20;1;1;2090;06;13;714,694929718226
4343937;1;4;1;70;13;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;06;13;551,026352837991
4343946;1;2;1;70;13;8;48;1; ;2;8;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;54;95;1;1;9500;06;13;340,019138610311
4343946;1;4;1;70;13;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;63;1;2;6320;06;13;340,019138610311
4343950;1;1;1;70;13;4;48;1; ;2;5;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;21;21;52;1;1;5223;06;13;333,918368478461
4343968;1;5;1;70;13;26;48;1; ;2;26;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;2;2811;06;13;355,619743624809
4343973;1;3;1;70;13;78;48;1; ;2;78;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;55;55;1;2;5511;06;13;338,035857425274
4343974;1;3;1;70;13;16;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;55;52;1;2;5211;06;13;298,515477441791
4343977;1;2;1;70;13;36;48;1; ;2;36;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;39;55;55;1;2;5511;06;13;305,69840178668
4343980;1;7;1;70;13;32;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;06;13;298,059985757827
4343981;1;4;1;70;13;8;48;1; ;2;8;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;58;58;74;1;1;7492;06;13;302,251164596346
4343986;1;1;1;70;13;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;89;89;26;1;1;2692;06;13;303,752003113318
4343986;1;3;1;70;13;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;53;55;1;1;5511;06;13;303,752003113318
4343987;1;3;1;70;13;21;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;06;13;314,571513183694
4343995;1;2;1;70;13;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;2;1589;06;13;297,092847743554
4343997;1;2;1;70;13;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;2;5234;06;13;337,252148989132
4344014;1;3;1;70;13;20;40;1; ;2;20;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;59;55;1;2;5511;06;13;317,82708487563
4344015;1;2;1;70;13;12;48;1; ;2;14;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5530;06;13;286,386794352841
4344019;1;3;1;70;13;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;15;1;1;1589;06;13;294,845801329511
4344023;1;2;1;70;13;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;97;25;1;2;2529;06;13;314,604603570486
4344031;1;4;1;70;13;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;28;1;1;2811;06;13;327,477985751763
4344032;1;1;1;70;13;48;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;51;1;2;5125;06;13;348,053586815674
4344057;1;4;1;70;13;16;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;2;5233;06;13;335,305750315769
4344063;1;1;1;70;13;20;48;1; ;2;20;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;06;13;347,088606275536
4344225;1;1;1;70;17;6;50;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;1;4530;06;17;347,011678946778
4344226;1;4;1;70;17;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;06;17;179,191414426712
4344249;1;3;1;70;17;4;40;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;15;15;74;1;1;7430;06;17;136,504104516562
4344250;1;2;1;70;17;48;48;1; ;2;48;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;52;1;2;5221;06;17;334,910830721784
4344254;1;3;1;70;17;15;48;1; ;2;20;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;45;44;64;1;2;6421;06;17;172,518828485941
4344269;1;2;1;70;17;6;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;40;1;1;4010;06;17;173,055505863205
4344289;1;3;1;70;17;3;48;1; ;2;3;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;95;95;45;1;1;4521;06;17;184,400563608903
4344289;1;4;1;70;17;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;80;1;2;8050;06;17;184,400563608903
4344296;1;2;1;70;17;2;48;1; ;2;36;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;57;93;1;1;9302;06;17;227,903247652654
4344299;1;1;1;70;17;6;48;1; ;2;98;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;40;39;75;1;1;7512;06;17;172,55193609546
4344301;1;2;1;70;17;2;24;1; ;2;120;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;06;17;130,115975241504
4344309;1;2;1;70;17;24;50;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;52;1;2;5231;06;17;172,771049197492
4344311;1;2;1;70;17;13;48;1; ;2;120;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;65;1;1;6593;06;17;136,504104516562
4344324;1;2;1;70;17;36;48;3; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;70;1;2;7020;06;17;178,720952268487
4344341;1;2;1;70;17;104;48;1; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;55;95;1;2;9500;06;17;405,838569357167
4344346;1;2;1;70;17;3;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;74;1;1;7411;06;17;141,713253698754
4344355;1;3;1;70;17;24;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;54;95;1;2;9500;06;17;271,346348042099
4344355;1;5;1;70;17;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;79;18;1;1;1810;06;17;271,346348042099
4344356;1;2;1;70;17;16;24;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;06;17;167,090566201718
4344357;1;1;1;70;17;5;48;4; ;2;5;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;06;17;234,324484537232
4344357;1;3;1;70;17;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;17;234,324484537232
4344358;1;1;1;70;17;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;38;38;74;1;1;7499;06;17;248,468616056332
4344359;1;2;1;70;17;8;48;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;74;1;1;7413;06;17;130,115975241504
4344365;1;1;1;70;17;16;48;1; ;2;16;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;57;93;1;2;9302;06;17;259,026386715073
4344367;1;1;1;70;17;48;60;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;21;21;64;1;2;6422;06;17;184,11610694319
4344377;1;3;1;70;17;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;83;92;22;1;1;2220;06;17;118,704702276767
4344379;1;2;1;70;17;12;50;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;74;1;1;7493;06;17;178,906957760999
