DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4358315;1;2;1;70;2;20;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;06;66;349,319826625569
4358318;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;06;66;548,307497206374
4358337;1;3;1;70;2;100;50;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;66;354,492192411763
4358346;1;2;1;70;2;2;48;3; ;2;12;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;66;712,947710251342
4358367;1;1;1;70;2;2;25;5; ;2;16;4; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;51;41;52;1;1;5211;06;73;1689,78710363378
4358367;1;2;1;70;2;2;48;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;60000;53;98;60;1;1;6031;06;73;1689,78710363378
4358465;1;2;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;54;54;95;1;1;9500;06;73;401,505483805976
4358476;1;2;1;70;2;4;25;4; ;2;156;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;75;1;1;7512;06;73;905,578641711542
4358524;1;2;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;53;01;1;1;0111;06;73;853,730606025726
4358535;1;2;1;70;2;2;25;4; ;2;8;8; ;2;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;38;62;01;1;1;0111;06;73;672,901458462242
4358570;1;2;1;70;2;20;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;06;73;647,13479595458
4358585;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;06;05;3206,25179519046
4358593;1;3;1;70;2;4;48;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;97;97;15;1;1;1530;06;05;2477,27202419735
4361808;1;2;1;70;2;3;48;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;06;47;1192,75482566841
4361813;1;2;1;70;2;28;48;3; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;77;15;1;2;1530;06;05;1795,58769662181
4361832;1;2;1;70;2;48;48;3; ;2;60;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;06;05;3665,44053708248
4361832;1;7;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;34000;99;99;55;1;1;5521;06;05;3665,44053708248
4361936;1;1;1;70;2;1;84;1; ;2;1;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;53;54;95;1;1;9500;06;76;2816,76006390081
4361936;1;2;1;70;2;6;56;3; ;2;6;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;01;1;1;0119;06;76;2816,76006390081
4362018;1;2;1;70;2;48;48;4; ;2;240;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;06;18;846,323370045444
4363003;1;2;1;70;2;4;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4530;06;19;3154,16530042079
4363034;1;3;1;70;2;4;4;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;64;1;1;6412;06;19;838,568528364639
4363088;1;3;1;70;2;12;48;1; ;2;72;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5229;06;19;1747,90478866309
4363134;1;3;1;70;2;32;48;1; ;2;32;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;06;23;890,494227414286
4363161;1;2;1;70;2;18;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;06;23;3864,09794783843
4363162;1;1;1;70;2;60;40;3; ;2;408;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;06;23;3724,47236812979
4363162;1;4;1;70;2;26;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;06;23;3724,47236812979
4363235;1;1;1;70;2;16;40;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;99;73;1;2;7320;06;25;833,709362648252
4363240;1;3;1;70;2;8;48;1; ;2;9;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;97;52;1;1;5229;06;25;1332,59594233777
4363508;1;2;1;70;2;16;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;06;27;1666,24759997745
4363539;1;3;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;27;1860,38771004658
4363562;1;1;1;70;2;4;40;1; ;2;4;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;27;651,784234681163
4363647;1;1;1;70;2;3;40;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;62;62;01;1;1;0113;06;27;1279,72603101856
