Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3601648;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;379,113158537457
3601653;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;9;2;1;11;63;633,708914931246
3601653;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;63;633,708914931246
3601654;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;63;679,466849365443
3601654;1;3;1;80;2;1;1;8; ; ; ;2; ; ; ; ;11;2;1;11;63;679,466849365443
3601657;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;63;620,615044068403
3601657;1;5;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;63;620,615044068403
3601657;1;6;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;63;620,615044068403
3601659;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;460,772037848403
3601660;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;266,123111421071
3601666;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;11;63;413,361156241456
3601668;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;63;512,992478685825
3601668;1;2;1;80;2;1;4;9;CAMBIO LA CIUDAD DE RESIDENCIA;2; ;2; ; ; ; ;9;2;1;11;63;512,992478685825
3601668;1;4;1;80;2;1;2;2; ;2; ;2; ; ;1; ;2;1;1;11;63;512,992478685825
3601670;1;2;1;80;2;1;3;6; ;2; ;2; ; ; ; ;11;2;1;11;63;380,164445678261
3601673;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;63;266,123111421071
3601673;1;2;1;80;2;1;1;3; ;2; ;1;250000; ; ; ;9;2;1;11;63;266,123111421071
3601674;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;987,334333737459
3601674;1;4;1;80;2;1;1;8; ; ; ;2; ; ; ; ;2;2;1;11;63;987,334333737459
3601674;1;6;1;80;2;1;2;2; ;2; ;2; ; ; ; ;9;2;1;11;63;987,334333737459
3601682;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;63;648,101508446982
3601682;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;648,101508446982
3601684;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;63;545,587529217074
