Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3601648;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;379,113158537457
3601648;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;28; ; ; ; ; ; ; ; ;2;11;63;379,113158537457
3601648;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;379,113158537457
3601653;1;1;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;2;11;63;633,708914931246
3601653;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;21; ; ; ; ; ; ;2;11;63;633,708914931246
3601653;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;633,708914931246
3601654;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;679,466849365443
3601654;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;42; ; ; ; ; ; ; ;16;2;11;63;679,466849365443
3601654;1;3;1;90;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;6;2;11;63;679,466849365443
3601655;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601655;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601655;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601656;1;1;1;90;1;1;2;2;2;2;2;2;2;2;1;24; ; ; ; ; ; ; ; ;2;11;63;644,383951957948
3601656;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;63;644,383951957948
3601656;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;644,383951957948
3601657;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601657;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;620,615044068403
3601658;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;439,153801901362
3601659;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;460,772037848403
3601659;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;11;63;460,772037848403
3601659;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;460,772037848403
3601660;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601660;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601666;1;1;1;90;1;1;2;1;2;2;2;2;2;2;1;2; ;3; ; ; ; ; ; ;2;11;63;413,361156241456
3601666;1;2;1;90;1;1;2;1;2;2;2;2;2;2;1;35; ;70; ; ; ; ; ; ;2;11;63;413,361156241456
3601668;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;512,992478685825
3601668;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;35; ; ; ; ; ; ;2;11;63;512,992478685825
3601668;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;2;11;63;512,992478685825
3601668;1;4;1;90;2;1;1;1;2;2;2;2;2;2; ;8;3;28; ; ; ; ; ; ;2;11;63;512,992478685825
3601669;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;2;11;63;642,731004785198
3601669;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;642,731004785198
3601670;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;12; ; ; ; ; ;8; ; ;2;11;63;380,164445678261
3601670;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;49; ; ; ; ; ; ; ; ;2;11;63;380,164445678261
3601670;1;3;1;90;2;1;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ;8; ; ;2;11;63;380,164445678261
3601670;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;380,164445678261
3601671;1;1;1;90;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601671;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;14; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601671;1;3;1;90;1;1;2;2;2;2;2;2;2;2;1;30; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601672;1;1;1;90;1;1;2;2;2;2;2;2;2;2;1;20; ; ; ; ; ; ; ; ;2;11;63;525,622240442783
3601673;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601673;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601674;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;7; ;1;5; ; ; ; ; ;2;11;63;987,334333737459
3601674;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;36; ;14;50; ; ; ; ; ;2;11;63;987,334333737459
3601674;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;987,334333737459
3601674;1;4;1;90;2;1;1;2;1;2;2;2;2;2; ;14;1; ;2; ; ; ; ; ;2;11;63;987,334333737459
3601674;1;6;1;90;1;1;2;1;1;2;2;2;2;2;1;20; ;70;1; ; ; ; ; ;2;11;63;987,334333737459
3601682;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;11;63;648,101508446982
3601682;1;2;1;90;1;1;2;1;2;2;2;2;2;2;20;40; ;30; ; ; ; ; ; ;2;11;63;648,101508446982
3601682;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;11;63;648,101508446982
3601682;1;4;1;90;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;11;63;648,101508446982
3601682;1;5;1;90;1;1;2;1;2;2;2;2;2;2;3;40; ;5; ; ; ; ; ; ;2;11;63;648,101508446982
3601682;1;6;1;90;1;1;2;1;2;2;2;2;2;2;4;4; ;3; ; ; ; ; ; ;2;11;63;648,101508446982
3601683;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;439,153801901362
3601684;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;545,587529217074
3601684;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;45; ;20; ; ; ; ; ; ;2;11;63;545,587529217074
3601685;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ;2; ; ;2;11;63;292,644719996035
3601685;1;2;1;90;1;1;2;2;2;2;2;2;2;2;12;40; ; ; ; ; ; ; ; ;2;11;63;292,644719996035
3601685;1;3;1;90;2;1;2;2;2;2;2;1;2;2; ;2; ; ; ; ; ;3; ; ;2;11;63;292,644719996035
3601687;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;401,921370227099
3601687;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;14; ; ; ; ; ; ;2;11;63;401,921370227099
3601687;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;3; ; ; ; ; ; ;2;11;63;401,921370227099
3601687;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;38; ;30; ; ; ; ; ; ;2;11;63;401,921370227099
3601687;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;63;401,921370227099
3601688;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;2;11;63;731,693534587387
3601688;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;17; ;5; ; ; ; ; ; ;2;11;63;731,693534587387
3601689;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601689;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;39; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601692;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;722,279927754277
3601692;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;722,279927754277
3601692;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;722,279927754277
3601692;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;722,279927754277
3601692;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;722,279927754277
3601693;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;752,999399290945
3601693;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;63;752,999399290945
3601693;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;752,999399290945
3601693;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;752,999399290945
3601694;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;439,153801901362
3601695;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601695;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601695;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;18; ; ; ; ; ; ;2;11;63;266,123111421071
3601695;1;5;1;90;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;4; ;2;11;63;266,123111421071
3601696;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;634,76020207205
3601696;1;2;1;90;1;1;2;2;2;2;2;2;1;2;7;35; ; ; ; ; ; ;6; ;2;11;63;634,76020207205
3601696;1;3;1;90;2;1;2;2;2;2;2;2;1;2; ;14; ; ; ; ; ; ;2; ;2;11;63;634,76020207205
3601696;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;634,76020207205
3601698;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;414,412443382261
3601698;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;414,412443382261
3601698;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;414,412443382261
3601699;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;2;11;63;880,567108283437
3601699;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;880,567108283437
3601699;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;880,567108283437
3601699;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;880,567108283437
3601699;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;880,567108283437
3601699;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;880,567108283437
3601700;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;2;11;63;556,864226275722
3601700;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;556,864226275722
3601701;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;586,374428424662
3601701;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;50; ;40; ; ; ; ; ; ;2;11;63;586,374428424662
3601701;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;11;63;586,374428424662
3601701;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;586,374428424662
3601702;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601702;1;2;1;90;2;1;2;2;2;1;2;2;2;2; ;50; ; ; ;6; ; ; ; ;2;11;63;266,123111421071
3601702;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;266,123111421071
3601703;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;11;63;791,72793356677
3601703;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;11;63;791,72793356677
3601704;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601704;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601705;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;679,466849365443
3601705;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;40; ;20; ; ; ; ; ; ;2;11;63;679,466849365443
3601705;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;4; ; ; ; ; ; ;2;11;63;679,466849365443
3601711;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;1; ; ; ; ; ; ;2;11;63;742,970231646034
3601711;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;11;63;742,970231646034
3601712;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601712;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601712;1;3;1;90;1;1;2;2;2;2;2;2;2;2;1;5; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601712;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601712;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601712;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;11;63;769,690809361223
3601713;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;466,299386081373
3601713;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;11;63;466,299386081373
3601713;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;466,299386081373
3601713;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;466,299386081373
3601713;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;466,299386081373
3601713;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;11;63;466,299386081373
3601714;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601714;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;28; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601715;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;719,575693440722
3601715;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;21; ; ; ; ; ; ;2;11;63;719,575693440722
3601715;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;719,575693440722
3601716;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601716;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;11;63;302,268469881933
3601719;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;292,644719996035
3601719;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;11;63;292,644719996035
3601719;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;292,644719996035
3601723;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;426,524040144403
3601723;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;36; ; ; ; ; ; ; ; ;2;11;63;426,524040144403
3601723;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;426,524040144403
3601723;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;63;426,524040144403
3601724;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;326,892717700034
3601724;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;11;63;326,892717700034
3601725;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;11;63;439,153801901362
3601726;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;500,880881923682
3601726;1;2;1;90;1;1;2;1;2;2;2;2;2;2;1;35; ;15; ; ; ; ; ; ;2;11;63;500,880881923682
3601726;1;3;1;90;1;1;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;2;11;63;500,880881923682
3601727;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;21; ; ; ; ; ; ;2;11;63;842,779976562388
3601727;1;2;1;90;1;1;2;1;2;2;2;2;2;2;1;30; ;70; ; ; ; ; ; ;2;11;63;842,779976562388
3601727;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;2;11;63;842,779976562388
3601727;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;30; ; ; ; ; ; ;2;11;63;842,779976562388
3601728;1;1;1;90;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;4; ;2;11;63;766,986575047669
3601728;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;35; ;15; ; ; ; ; ; ;2;11;63;766,986575047669
3601728;1;3;1;90;1;1;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ;2;11;63;766,986575047669
3601728;1;4;1;90;1;1;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;2;11;63;766,986575047669
3601729;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ; ; ; ; ; ;2;11;63;627,534559640746
3601729;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;18; ; ; ; ; ; ;2;11;63;627,534559640746
3601729;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;627,534559640746
3601729;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;627,534559640746
3601729;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;63;627,534559640746
3605497;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;24; ; ; ; ; ;2;11;05;2990,52033261785
3605497;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;11;05;2990,52033261785
3605497;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2990,52033261785
3605497;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;12; ; ;12; ; ; ; ; ;2;11;05;2990,52033261785
3605500;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;11;05;3316,17061490979
3605500;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;05;3316,17061490979
3605500;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;05;3316,17061490979
3605503;1;1;1;90;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;11;05;2571,58587418335
3605503;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;11;05;2571,58587418335
3605504;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;11;05;2862,95489176256
3605505;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605505;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605505;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605508;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;11;05;4252,36124014027
3605508;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;11;05;4252,36124014027
3605509;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;7445,84185858812
3605509;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;28; ; ; ; ; ; ; ; ;2;11;05;7445,84185858812
3605510;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605510;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605510;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605511;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3920,07431080212
3605511;1;2;1;90;2;1;2;2;2;1;2;2;2;2; ;28; ; ; ;2; ; ; ; ;2;11;05;3920,07431080212
3605511;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3920,07431080212
3605512;1;1;1;90;2;1;1;2;2;2;1;2;2;2; ;24;12; ; ; ;2; ; ; ;2;11;05;2264,07482855047
3605512;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;4; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605512;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605512;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605513;1;1;1;90;1;1;2;2;2;2;2;2;2;2;12;4; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605513;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605513;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605514;1;1;1;90;1;1;2;2;2;2;2;2;2;2;24;12; ; ; ; ; ; ; ; ;2;11;05;3736,15453177956
3605519;1;1;1;90;1;1;2;2;2;2;2;2;2;2;8;28; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605519;1;2;1;90;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605519;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605526;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;5482,17506461316
3605526;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;3; ; ; ; ; ; ;2;11;05;5482,17506461316
3605526;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;5; ; ; ; ; ; ;2;11;05;5482,17506461316
3605527;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605527;1;2;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;4;2;11;05;3525,6644065585
3605527;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;05;3525,6644065585
3605530;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;7065,49460402104
3605530;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;49; ;14; ; ; ; ; ; ;2;11;05;7065,49460402104
3605530;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;05;7065,49460402104
3605531;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605531;1;2;1;90;1;1;2;2;2;2;2;2;2;2;8;28; ; ; ; ; ; ; ; ;2;11;05;2264,07482855047
3605532;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;05;2781,07966583207
3605532;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;05;2781,07966583207
3605535;1;1;1;90;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;11;05;5165,28515927073
