Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3601657;1;3;1;70;2;52;40;1; ;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;11;63;620,615044068403
3601674;1;2;1;70;2;42;40;1; ;2;22;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;61;01;1;2;0111;11;63;987,334333737459
3601714;1;2;1;70;2;1;40;4; ;2;6;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;85;1;1;8531;11;63;302,268469881933
3601715;1;1;1;70;2;1;50;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;63;63;02;1;1;0201;11;63;719,575693440722
3605564;1;3;1;70;2;3;48;1; ;2;110;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;58;75;1;1;7524;11;05;2264,07482855047
3605699;1;2;1;70;2;4;20;4; ;2;999;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;92;21;1;1;2109;11;63;620,288166424871
3605990;1;2;1;70;2;12;48;1; ;2;12;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;50;1;1;5020;11;68;2537,50552818143
3608248;1;3;1;70;2;4;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;66;1;1;6601;11;05;1277,97578665821
3608301;1;2;1;70;2;3;48;1; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;94;36;1;1;3699;11;05;3516,72045298617
3609786;1;1;1;70;2;54;48;1; ;2;54;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;2;4521;11;66;2977,33675616914
3609796;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;11;66;1169,91937737437
3609832;1;1;1;70;2;2;48;8; ;2;28;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;11;66;2826,54586144168
3609883;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;11;66;3528,9955554527
3609932;1;3;1;70;2;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;15;1;2;1551;11;66;3853,45594029022
3609946;1;4;1;70;2;2;48;2; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5233;11;66;620,288166424871
3610054;1;1;1;70;2;12;36;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;20;1187,57433935927
3610055;1;4;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;45;45;52;1;1;5211;11;20;1855,82557327158
3610152;1;3;1;70;2;1;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;20;622,043865785918
3610164;1;2;1;70;2;4;48;4; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0121;11;20;1110,88082480885
3610238;1;1;1;70;2;18;56;3; ;2;72;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;20;1600,76245593433
3610241;1;4;1;70;2;56;48;1; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;95;1;2;9500;11;20;947,794978452932
3610449;1;3;1;70;2;1;48;4; ;2;1;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;61;84;95;1;1;9500;11;15;4486,57593332209
3610492;1;3;1;70;2;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;61;61;01;1;1;0118;11;15;1769,91934478778
3610558;1;3;1;70;2;8;60;1; ;2;8;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5521;11;17;1940,81902184476
3610593;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;11;17;2074,07731432154
3610595;1;1;1;70;2;3;50;1; ;2;336;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;11;17;3043,22152950328
3610633;1;2;1;70;2;48;24;4; ;2;68;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;53;95;1;2;9500;11;17;2112,18734154443
3610636;1;4;1;70;2;48;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;11;17;620,288166424871
3610652;1;2;1;70;2;24;50;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;71;13;1;2;1320;11;17;1815,1774331646
3610726;1;4;1;70;2;4;3;1; ;2;1;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;62;01;1;1;0111;11;73;1242,04720493431
3610766;1;3;1;70;2;8;40;1; ;2;12;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0111;11;73;1817,76205420419
3610850;1;3;1;70;2;20;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;11;13;3815,14232346178
3610901;1;2;1;70;2;12;48;3; ;2;54;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;52;1;1;5224;11;13;7161,42357165209
3610944;1;2;1;70;2;4;48;1; ;2;14;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;90;25;1;1;2529;11;13;630,34492622872
3611227;1;3;1;70;2;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;11;19;2131,2310548706
3611237;1;3;1;70;2;3;30;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;19;2027,37824242114
3611238;1;2;1;70;2;2;44;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;11;19;1113,09447407533
3611249;1;1;1;70;2;5;48;4; ;2;8;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;64;95;45;1;1;4530;11;19;2211,31882209032
3611249;1;3;1;70;2;6;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;19;2211,31882209032
3611259;1;2;1;70;2;2;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;61;61;01;1;1;0140;11;19;965,339157828984
3611284;1;2;1;70;2;12;40;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;45;55;1;1;5529;11;19;1779,66214745814
3611306;1;1;1;70;2;6;40;1; ;2;24;2; ;6;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;21;21;41;1;1;4100;11;19;2131,2310548706
3611361;1;2;1;70;2;1;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;99;2;71;71;13;1;1;1320;11;19;1113,09447407533
3611381;1;2;1;70;2;8;40;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;11;19;1800,57427180658
3611399;1;3;1;70;2;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;19;1368,94726843775
3611405;1;2;1;70;2;4;24;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;61;61;01;1;1;0140;11;19;738,89335647687
