Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3601668;1;2;2;2;2;4;6;1;5;1; ; ;2500000;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;1;3;2;2; ;5;1;2;4;3;1;2;2;2;2;2; ; ;01;2;11;63;512,992478685825
3601669;1;2;1;2;1;4;6;1;4;4; ; ; ;100000; ;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;2;2;2;9; ; ;01;2;11;63;642,731004785198
3601670;1;4;3;2;1;4;1;1;5;1; ; ;60000000;60000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;4;2;2; ;4;1;1;1;3;1;2;2;2;1;9; ;1;01;2;11;63;380,164445678261
3601671;1;4;2;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;4;3;1;2;2;2;2;9; ; ;01;2;11;63;266,123111421071
3601672;1;2;1;2;1;4;1;1;5;3; ; ; ; ;112500;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;4;3;1;2;2;2;1;1; ;1;01;2;11;63;525,622240442783
3601673;1;3;2;3;1;4;6;1;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;266,123111421071
3601674;1;4;3;2;1;4;6;1;5;4; ; ; ;40000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;3;2;2; ;7;1;1;1;2;1;2;2;2;2;3; ; ;01;2;11;63;987,334333737459
3601682;1;5;5;2;1;3;6;1;5;1; ; ;20000000;130000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;5;2;2; ;8;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;648,101508446982
3601683;1;3;1;4;1;4;6;1;5;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;439,153801901362
3601684;1;4;2;3;1;3;6;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;545,587529217074
3601685;1;3;2;3;1;3;6;1;5;1; ; ;50000000;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;292,644719996035
3601687;1;5;2;2;1;4;6;1;5;2; ;600000;30000000;150000; ;2;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;5;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;401,921370227099
3601688;1;2;2;2;1;4;6;1;5;1; ; ;5000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;1;2;3;1;2;2;2;2;1; ; ;01;2;11;63;731,693534587387
3601689;1;2;1;2;1;4;6;1;5;1; ; ;600000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;2;2;1;2;2;2;2;2; ; ;01;2;11;63;302,268469881933
3601692;1;5;3;2;1;4;6;1;5;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;3;2;2; ;6;1;1;1;3;1;2;2;2;2;1; ; ;01;2;11;63;722,279927754277
3601693;1;2;1;3;1;4;6;1;5;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;7;1;1;4;4;1;2;2;2;2;1; ; ;01;2;11;63;752,999399290945
3601694;1;4;1;2;1;4;6;1;5;4; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;439,153801901362
3601695;1;4;3;2;1;4;6;1;5;1; ; ;5000000;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;266,123111421071
3601696;1;3;2;2;1;4;6;1;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;5;1;1;5;3;1;2;2;2;2;2; ; ;01;2;11;63;634,76020207205
3601698;1;1;1;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;414,412443382261
3601699;1;2;2;2;1;4;6;1;4;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2;1;2;2;1;4;2;2; ;8;1;1;1;4;1;2;2;2;2;1; ; ;01;2;11;63;880,567108283437
3601700;1;3;2;2;1;4;6;1;5;1; ; ;8000000;80000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;556,864226275722
3601701;1;4;3;4;1;4;6;1;5;1; ; ;29000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2; ;5;1;1;4;4;1;2;2;2;2;1; ; ;01;2;11;63;586,374428424662
3601702;1;4;2;2;1;3;6;1;5;1; ; ;20000000;150000; ;2;2;1;2;1;2;1;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;6;1;2;2;2;2;1; ; ;01;2;11;63;266,123111421071
3601703;1;4;1;3;1;4;6;1;4;1; ; ;15000000;80000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;5;3;1;2;2;2;2;1; ; ;01;2;11;63;791,72793356677
3601704;1;4;1;2;1;4;6;1;5;1; ; ;20000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;2;1;1;5;3;1;2;2;2;2;2; ; ;01;2;11;63;302,268469881933
3601705;1;3;2;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;3;2;2; ;4;1;1;5;3;1;2;2;2;2;2; ; ;01;2;11;63;679,466849365443
3601711;1;2;2;2;1;4;6;1;4;4; ; ; ;60000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;742,970231646034
3601712;1;2;2;2;1;4;1;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;6;1;1;1;4;1;2;2;2;1;1; ;1;01;2;11;63;769,690809361223
3601713;1;3;3;2;1;5;1;1;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;8;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;466,299386081373
3601714;1;1;1;2;1;3;1;1;4;1; ; ;4000000;40000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;302,268469881933
3601715;1;3;3;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;719,575693440722
3601716;1;2;1;3;1;4;1;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;2;1;1;4;3;1;2;2;2;1;1; ;1;01;2;11;63;302,268469881933
3601719;1;5;2;2;1;3;6;1;5;1; ; ;150000000;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;3; ; ;01;2;11;63;292,644719996035
3601723;1;3;2;2;1;4;6;1;5;1; ; ;2500000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;4;3;1;2;2;2;2;3; ; ;01;2;11;63;426,524040144403
3601724;1;3;1;3;1;4;1;3;4;1; ; ;10000000;150000; ;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;4;3;1;2;2;2;1;1; ;1;01;2;11;63;326,892717700034
3601725;1;2;1;2;1;4;1;1;4;4; ; ; ;30000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;439,153801901362
3601726;1;2;2;2;1;4;1;1;5;1; ; ;45000000;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;500,880881923682
3601727;1;3;2;3;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;4;3;1;2;2;2;1;2; ;1;01;2;11;63;842,779976562388
3601728;1;4;3;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;11;63;766,986575047669
3601729;1;3;3;2;2;4;1;1;5;4; ; ; ;130000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;1;2; ;1;01;2;11;63;627,534559640746
3601729;2;1;1;2;2;4;1;6; ;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;2;1;1;4;1;2;2;2;1;2; ;1;01;2;11;63;627,534559640746
3605497;1;3;3;2;1;5;1;1;5;1; ; ;98;98; ;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;05;2990,52033261785
3605500;1;6;3;2;1;4;2;1;4;4; ; ; ;98; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;05;3316,17061490979
3605503;1;6;1;3;1;4;2;1;4;4; ; ; ;98; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;05;2571,58587418335
3605504;1;1;1;2;1;4;2;1;4;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;1;2;2;1;1;2;2; ;1;1;1;3;2;1;2;2;2;2;1; ; ;01;2;11;05;2862,95489176256
3605505;1;3;2;2;1;4;2;1;4;4; ; ; ;250000; ;1;2;1;2;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;3;2;1;2;1;2;2;2; ; ;01;2;11;05;3525,6644065585
3605508;1;3;3;2;1;5;1;1;5;4; ; ; ;98; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;3;2;1;2;2;2;1;1; ;1;01;2;11;05;4252,36124014027
3605509;1;4;1;2;1;4;1;1;4;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;05;7445,84185858812
3605510;1;3;3;2;1;4;2;1;4;4; ; ; ;98; ;1;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;2;2;2;2; ; ;01;2;11;05;3525,6644065585
3605511;1;3;2;3;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;3; ;1;01;2;11;05;3920,07431080212
3605512;1;4;3;2;1;4;2;1;5;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;05;2264,07482855047
3605513;1;4;2;2;1;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;2;1;1;01;2;11;05;2264,07482855047
3605514;1;3;1;2;1;1;1;3;4;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;1;1;2;1;1;01;2;11;05;3736,15453177956
3605519;1;2;2;2;1;5;1;1;4;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;05;2264,07482855047
3605526;1;2;1;2;1;4;1;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;3;4;1;2;2;2;1;1; ;1;01;2;11;05;5482,17506461316
3605527;1;2;2;2;1;1;2;1;4;4; ; ; ;70000; ;2;2;1;2;2;1;2;2;2;2;1;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;1;3;2;1;2;2;1;2;1;1; ;01;2;11;05;3525,6644065585
3605530;1;3;2;2;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;3;4;1;2;2;2;2;2; ; ;01;2;11;05;7065,49460402104
3605531;1;4;1;2;1;4;2;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;05;2264,07482855047
3605532;1;3;1;3;1;4;2;1;4;4; ; ; ;98; ;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;11;05;2781,07966583207
3605535;1;4;3;2;1;4;2;1;4;4; ; ; ;100000; ;1;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;4;2;2; ;4;1;1;3;4;1;2;2;2;2;2; ; ;01;2;11;05;5165,28515927073
3605536;1;3;2;2;1;3;1;1;4;4; ; ; ;150000; ;2;1;1;2;2;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;3;4;1;2;2;2;1;3; ;1;01;2;11;05;3607,539632489
3605537;1;2;1;2;2;3;1;1;4;4; ; ; ;50000; ;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;3;2;1;2;2;2;1;1; ;1;01;2;11;05;7445,84185858812
3605541;1;3;2;2;1;4;1;1;4;4; ; ; ;50000; ;2;1;1;2;1;2;2;2;2;1;2;1;1;1;2;1;1;1;1;1;2;1;3;2;2; ;4;1;1;3;2;1;2;2;2;1;1; ;1;01;2;11;05;2724,72532766479
3605545;1;2;2;2;1;4;2;1;1;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;11;05;2781,07966583207
3605546;1;4;1;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;3;2;1;2;2;2;1;1; ;1;01;2;11;05;3209,95441141124
3605550;1;5;4;3;1;4;2;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;1;01;2;11;05;2264,07482855047
3605551;1;4;1;3;1;4;2;6; ;4; ; ; ;98; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;05;4446,27443117044
3605556;1;1;1;3;1;4;2;1;4;4; ; ; ;98; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;05;6320,9098632946
3605557;1;5;2;2;1;4;2;1;4;4; ; ; ;98; ;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;2;2;2;2; ; ;01;2;11;05;2489,71064825286
3605558;1;6;2;2;1;4;2;1;4;4; ; ; ;98; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;2;2;2;2;3; ; ;01;2;11;05;2781,07966583207
3605560;1;3;1;2;1;4;2;1;4;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;05;7056,5506504487
3605561;1;3;2;2;1;4;2;1;4;4; ; ; ;200000; ;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;2;1;2;4;2; ;01;2;11;05;3931,5325488888
3605562;1;6;1;1;1;1;1;1;4;1; ; ;98;150000; ;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;3;4;1;2;1;1;1;3;2;1;01;2;11;05;5959,79456910645
3605563;1;4;3;2;1;1;1;1;5;1; ; ;98;100000; ;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;4;1;2;2;1;1;2;1;1;01;2;11;05;2524,17548958841
3605564;1;4;3;3;1;1;1;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;1;1;1;1;1;01;2;11;05;2264,07482855047
3605565;1;4;1;2;1;5;1;1;5;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;4;4;1;2;2;2;1;2; ;1;01;2;11;05;2571,58587418335
3605567;1;3;2;2;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;05;2407,83542232236
3605573;1;3;1;2;1;5;1;1;5;4; ; ; ;98; ;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;05;2571,58587418335
3605682;1;4;2;2;1;5;1;1;5;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;9; ;1;01;2;11;63;1167,46900405101
3605683;1;4;3;2;1;3;1;1;4;4; ; ; ;200000; ;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;3; ;1;01;2;11;63;1677,20978875084
3605684;1;4;1;2;1;3;1;1;4;1; ; ;80000000;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;11;63;704,536911318669
3605685;1;3;2;2;1;4;1;1;5;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;11;63;1147,48803671035
3605686;1;2;1;2;1;3;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;63;761,931887076766
3605687;1;4;2;2;1;5;1;1;4;1; ; ;200000000;300000; ;2;2;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;2;2;2;1;3; ;1;01;2;11;63;879,430622633823
3605688;1;2;1;2;1;5;1;1;5;4; ; ; ;300000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;11;63;761,931887076766
3605697;1;2;1;2;1;4;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;3; ;1;01;2;11;63;1586,86203760085
3605698;1;3;3;2;1;5;1;1;5;1; ; ;60000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;1;1;1;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;4;4;1;2;2;2;1;3; ;1;01;2;11;63;620,288166424871
3605699;1;6;4;2;1;5;1;1;4;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;5;2;2; ;7;1;1;4;3;1;2;2;2;1;2; ;1;01;2;11;63;620,288166424871
3605700;1;6;1;2;1;4;1;1;4;1; ; ;98;500000; ;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;2;2;2;1;3; ;1;01;2;11;63;921,519670858271
3605701;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;1;9; ;1;01;2;11;63;2039,93593131819
3605702;1;4;3;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;63;620,288166424871
3605706;1;4;2;3;1;4;6;1;5;1; ; ;5000000;50000; ;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;7;1;1;2;3;1;2;2;2;2;1; ; ;01;2;11;63;1034,74521534441
