Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3594695;1;1;1;70;17;104;40;1; ;2;104;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;11;17;175,232034962237
3594706;1;1;1;70;17;99;48;8; ;2;99;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;52;1;2;5262;11;17;198,82295001325
3594711;1;1;1;70;17;2;50;1; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;11;17;174,894207511202
3594748;1;2;1;70;73;48;48;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;50;1;2;5020;11;73;213,474886793996
3594749;1;2;1;70;73;32;48;1; ;2;32;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5261;11;73;212,686479515267
3594759;1;1;1;70;73;3;48;8; ;2;3;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;62;62;01;1;1;0111;11;73;213,474886793996
3594761;1;2;1;70;73;40;40;1; ;2;40;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;11;73;230,849774980475
3594762;1;1;1;70;73;80;50;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;98;98;60;1;2;6022;11;73;244,654143576709
3594780;1;2;1;70;66;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;528000;2;45;53;55;1;1;5521;11;66;364,436181157683
3594781;1;1;1;70;66;4;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5233;11;66;308,173459697813
