DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;fex_c_2011
1838283;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;68;899,684490278076
1838283;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;2;68;899,684490278076
1838283;2;1;2;90; ;2;2;1;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ;2;68;899,684490278076
1838283;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;2;68;899,684490278076
1838283;2;3;2;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;5; ; ; ; ; ; ;2;68;899,684490278076
1838284;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;6; ; ; ; ;6; ; ; ;2;68;1170,60730427749
1838284;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838284;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838284;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838285;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1216,02952324393
1838285;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;68;1216,02952324393
1838286;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ;4; ; ;2;68;1170,60730427749
1838286;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838286;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838286;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;68;1170,60730427749
1838287;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;68;862,360279807525
1838287;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;40; ; ; ; ; ; ; ; ;2;68;862,360279807525
1838294;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;547,890854714209
1838294;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;547,890854714209
1838294;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;68;547,890854714209
1838294;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;547,890854714209
1838294;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;68;547,890854714209
1838305;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;900,344560687601
1838305;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;68;900,344560687601
1838305;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;68;900,344560687601
1838316;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838316;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838316;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838316;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838316;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838316;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1302,71968966531
1838319;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1230,92713858406
1838319;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;68;1230,92713858406
1838320;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1015,68504286998
1838320;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;68;1015,68504286998
1838321;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;68;1188,72601989351
1838321;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1188,72601989351
1838321;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1188,72601989351
1838322;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1213,01413590097
1838322;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;2;68;1213,01413590097
1838322;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1213,01413590097
1838330;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1033,77977900227
1838330;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;12; ; ; ; ; ; ; ; ;2;68;1033,77977900227
1838330;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;68;1033,77977900227
1838330;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;68;1033,77977900227
1838352;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;68;892,051677438778
1838352;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;18; ; ; ; ; ; ; ; ;2;68;892,051677438778
1838352;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;68;892,051677438778
1838353;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;2;68;976,499311522378
1838353;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ;2;68;976,499311522378
1838354;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;534,077190013042
1838354;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;68;534,077190013042
1838354;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;68;534,077190013042
1838354;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ;2;68;534,077190013042
1838355;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838355;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1807,18825949104
1838356;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1332,77514519756
1838356;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;68;1332,77514519756
1838356;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1332,77514519756
1838356;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1332,77514519756
1838357;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;68;847,347801558463
1838358;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1838358;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;68;1283,61267085408
1839789;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;3135,47226003583
1839789;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;42; ; ; ; ; ; ; ; ;2;25;3135,47226003583
1839789;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;3135,47226003583
1839789;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;25;3135,47226003583
1844246;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;3010,40459604673
1844246;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;2;05;3010,40459604673
1844246;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3010,40459604673
1844246;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3010,40459604673
1844246;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3010,40459604673
1844247;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2867,27722061199
1844247;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;05;2867,27722061199
1844247;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;2867,27722061199
1844247;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;05;2867,27722061199
1844247;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;2867,27722061199
1844253;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;1;15; ;3; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;8;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;2;05;3043,19648003656
1844253;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3043,19648003656
1844254;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3316,38032561547
1844254;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;05;3316,38032561547
1844255;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3392,72381961037
1844255;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;30; ;25; ; ; ; ; ;20;2;05;3392,72381961037
1844255;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;05;3392,72381961037
1844257;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3429,85012018157
1844257;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;05;3429,85012018157
1844257;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3429,85012018157
1844257;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3429,85012018157
1844260;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;2897,36482856224
1844260;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;18; ; ; ; ; ; ; ; ;2;05;2897,36482856224
1844260;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;05;2897,36482856224
1844261;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2477,91930442741
1844261;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;8; ; ; ; ; ; ;2;05;2477,91930442741
1844261;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;30; ; ; ; ; ; ;2;05;2477,91930442741
1844261;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ; ; ; ; ; ;2;05;2477,91930442741
1844262;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3181,4896823591
1844262;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ;2;05;3181,4896823591
1844263;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;1; ; ; ; ; ; ;2;05;2520,9795564609
1844263;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;15; ; ; ; ; ; ;2;05;2520,9795564609
1844264;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;05;3297,77955577852
1844264;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ;2;05;3297,77955577852
1844265;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2520,9795564609
1844265;1;2;1;90; ;1;1;2;1;2;1;2;2;2;2;2;35; ;4; ;2; ; ; ; ;2;05;2520,9795564609
1844266;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;1729,80943302689
1844266;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;30; ;8; ; ; ; ; ; ;2;05;1729,80943302689
1844266;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;1729,80943302689
1844280;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3713,97497397842
1844280;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;10; ; ; ; ; ; ;2;05;3713,97497397842
1844280;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3713,97497397842
1844281;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;2; ; ; ; ; ; ; ; ;2;05;3604,82756404075
1844281;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3604,82756404075
1844282;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;2;05;3571,46315788827
1844282;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;05;3571,46315788827
1844282;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;2;05;3571,46315788827
1844282;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;5;2; ;2; ; ; ; ; ; ;2;05;3571,46315788827
1844282;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;5;1; ;2; ; ; ; ; ; ;2;05;3571,46315788827
1844283;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ;2;05;3201,60478992409
1844284;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;3; ; ; ; ; ; ;2;05;3053,46484808023
1844284;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;05;3053,46484808023
1844284;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;05;3053,46484808023
1844285;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;05;3300,5876026789
1844285;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3300,5876026789
1844285;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;05;3300,5876026789
1844285;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3300,5876026789
1844286;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;05;1399,19100790372
1844286;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;05;1399,19100790372
1844286;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;1399,19100790372
1844287;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;25; ; ; ; ; ; ; ; ;2;05;2595,10795623028
1844288;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;2;05;2868,79155834003
1844288;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;4;10; ;15; ; ; ; ; ; ;2;05;2868,79155834003
1844288;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2868,79155834003
1844288;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;2;05;2868,79155834003
1844289;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3600,03642811048
1844289;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;2;25; ;8; ; ; ; ; ; ;2;05;3600,03642811048
1844289;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;3600,03642811048
1844289;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3600,03642811048
1844291;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;25; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;4410,1196693895
1844291;1;11;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;4410,1196693895
1844295;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1825,74734293395
1844295;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;25; ; ; ; ; ; ;2;05;1825,74734293395
1844295;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;1825,74734293395
1844296;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;05;2897,36482856224
1844296;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;25; ; ; ; ; ; ;2;05;2897,36482856224
1844296;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2897,36482856224
1844297;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1811,66105452302
1844297;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;25; ; ; ; ; ; ;2;05;1811,66105452302
1844297;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1811,66105452302
1844298;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;05;2998,33073034694
1844298;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;05;2998,33073034694
1844300;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;2718,12022410002
1844300;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;20; ;20; ; ; ; ; ; ;2;05;2718,12022410002
1844301;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;05;3201,60478992409
1844303;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;05;3316,38032561547
1844303;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;30; ; ; ; ; ; ; ; ;2;05;3316,38032561547
1844304;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;05;1861,87999742994
1844304;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;30; ;20; ; ; ; ; ; ;2;05;1861,87999742994
1844304;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1861,87999742994
1844304;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1861,87999742994
1844304;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;2;05;1861,87999742994
1844305;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;05;2892,57369263197
1844305;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;05;2892,57369263197
1844305;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2892,57369263197
1844305;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2892,57369263197
1844305;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;05;2892,57369263197
1844306;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1640,67335979341
1844306;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;25; ; ; ;4; ; ; ; ;2;05;1640,67335979341
1844306;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;05;1640,67335979341
1844306;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;05;1640,67335979341
1844306;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1640,67335979341
1844307;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;05;3146,19401768656
1844307;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;05;3146,19401768656
1844308;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;3181,4896823591
1844308;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;05;3181,4896823591
1844309;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1622,07258995645
1844309;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;30; ;20; ; ; ; ; ; ;2;05;1622,07258995645
1844309;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;1622,07258995645
1844309;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;1622,07258995645
1844309;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;1622,07258995645
1844310;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;25; ;20; ; ;8; ; ; ;2;05;2321,69928665694
1844310;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;05;2321,69928665694
1844310;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ;2;05;2321,69928665694
1844322;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2725,66418290529
1844322;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;25; ;25; ; ; ; ; ; ;2;05;2725,66418290529
1844322;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2725,66418290529
1844322;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;05;2725,66418290529
1844323;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;20; ; ; ; ; ; ;2;05;2827,46707451342
1844323;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;2827,46707451342
