DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1796346;1;3;1;70;05;2;24;1; ;2;98;5; ;2;1; ; ; ; ; ; ; ; ;1; ;TIENE LA PENSION;2; ;2;79;79;18;1;1;1810;05;957,626021475679
1796358;1;3;1;70;05;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;92;17;1;1;1730;05;1052,67227141728
1796365;1;2;1;70;05;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;05;813,695506360879
1796368;1;2;1;70;05;104;48;1; ;2;160;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8512;05;938,580601657704
1796370;1;2;1;70;05;4;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;05;1066,54102177162
1796370;1;3;1;70;05;9;48;1; ;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5233;05;1066,54102177162
1796371;1;2;1;70;05;8;48;1; ;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;15;1;1;1551;05;1037,78543385476
1796374;1;3;1;70;05;2;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;79;52;1;1;5272;05;1066,54102177162
1796384;1;2;1;70;05;4;48;3; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5233;05;1033,19555039043
1796387;1;1;1;70;05;12;48;1; ;2;12;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;05;1012,21970770168
1796387;1;2;1;70;05;25;48;1; ;2;25;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;05;1012,21970770168
1796389;1;3;1;70;05;45;48;1; ;2;45;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5125;05;931,791366276047
1796392;1;2;1;70;05;8;48;1; ;2;32;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;05;753,016258118156
1796393;1;2;1;70;05;18;50;1; ;2;20;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7491;05;1079,45834937143
1796395;1;4;1;70;05;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;05;1134,86636398925
1796396;1;3;1;70;05;52;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;939,532024412227
1796398;1;1;1;70;05;52;50;1; ;2;52;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;85;03;52;1;2;5272;05;819,54641740696
1796399;1;2;1;70;05;100;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;05;799,60569945302
1796399;1;3;1;70;05;150;48;1; ;2;160;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;05;799,60569945302
1796399;1;4;1;70;05;24;48;1; ;2;58;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;05;799,60569945302
1796412;1;5;1;70;05;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;05;1012,58249003614
1796417;1;1;1;70;08;48;72;1; ;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;08;578,18916732277
1796421;1;3;1;70;08;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;701,434838650079
1796432;1;3;1;70;08;4;50;1; ;2;9;1; ;4;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;45;45;52;1;1;5233;08;562,739928472207
1796440;1;3;1;70;08;4;50;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;24;1;1;2424;08;515,101227100804
1796441;1;1;1;70;08;16;50;1; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;41;52;1;2;5233;08;567,50027908589
1796443;1;3;1;70;08;50;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;60; ; ;1;2; ;08;593,521215263634
1796445;1;2;1;70;13;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;13;349,30958123527
1796448;1;1;1;70;13;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;13;351,914765862684
1796457;1;1;1;70;13;26;48;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;1;300000;2;45;17;92;1;2;9214;13;334,040117045724
1796466;1;2;1;70;13;52;48;1; ;2;364;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;90;1;2;9000;13;381,155300795289
1796469;1;3;1;70;13;26;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;13;373,071048712554
1796471;1;3;1;70;13;26;48;1; ;2;26;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;13;447,19447825576
1796506;1;5;1;70;13;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;13;321,942012329054
1796517;1;3;1;70;13;36;48;1; ;2;12;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;58;75;1;2;7522;13;415,161843153268
1796521;1;3;1;70;13;8;48;1; ;2;8;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;1;8511;13;351,914765862684
1796522;1;4;1;70;13;4;48;1; ;2;1;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;1;4530;13;531,978336559681
1796527;1;3;1;70;13;104;54;1; ;2;104;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;55;1;2;5511;13;326,221984084228
1796671;1;2;1;70;17;2;48;1; ;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;32;30;64;1;1;6421;17;140,386160885967
1796978;1;2;1;70;23;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;136,583112072072
1796983;1;4;1;70;23;3;42;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;23;148,5708511868
1796987;1;2;1;70;23;4;48;1; ;2;104;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8512;23;123,13744876587
1796989;1;2;1;70;23;8;40;1; ;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;23;145,117655553942
1796991;1;2;1;70;23;4;60;1; ;2;4;1; ;6;1; ; ; ; ;1; ; ; ; ; ; ;1;1500000;2;02;02;45;1;1;4530;23;148,590661517933
1796997;1;3;1;70;23;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;23;151,024549809295
1796998;1;3;1;70;23;4;48;1; ;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;45;52;1;1;5233;23;125,696144831711
1796999;1;2;1;70;23;12;60;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;23;137,920338309857
1797001;1;2;1;70;23;8;48;1; ;2;51;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;45;1;1;4530;23;145,117655553942
1797004;1;1;1;70;23;3;48;4; ;2;51;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1581;23;136,062138193799
1797006;1;3;1;70;23;8;42;3; ;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;146,586803342461
1797011;2;2;2;70;23;4;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;23;190,415500325649
1797011;2;3;2;70;23;3;72;1; ;2;3;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;58;58;70;1;1;7020;23;190,415500325649
1797012;1;1;1;70;23;4;42;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;23;128,171196094106
1797015;1;1;1;70;23;36;48;1; ;2;60;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8050;23;152,556344667622
1797015;1;2;1;70;23;16;50;4; ;2;16;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;84;50;1;2;5020;23;152,556344667622
1797016;1;1;1;70;23;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;55;55;85;1;1;8511;23;131,319169385552
1797020;1;2;1;70;23;16;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;23;96,7478884282161
1797022;1;2;1;70;23;12;48;1; ;2;208;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;85;1;1;8531;23;154,797121837174
1797026;2;1;2;70;23;52;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5529;23;103,600362668624
1797028;1;2;1;70;23;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;23;115,635558993716
1797029;1;3;1;70;23;1;12;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;23;146,586803342461
1797032;1;2;1;70;23;36;42;3; ;2;156;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;23;151,268028990965
1797033;1;1;1;70;23;2;42;3; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;56;93;1;1;9301;23;140,202997177825
1797040;1;4;1;70;23;3;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5239;23;165,574855027585
1797040;2;2;2;70;23;4;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;165,574855027585
1797041;1;2;1;70;23;2;42;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;1;8513;23;162,196036564512
1797042;1;2;1;70;23;12;48;1; ;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;23;179,216873194133
1797045;1;5;1;70;23;8;48;1; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;23;136,882678135959
1797049;2;2;2;70;23;1;42;3; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;183,807155080254
1797050;1;1;1;70;23;1;40;3; ;2;106;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;51;55;1;1;5521;23;178,480541809769
1797050;1;3;1;70;23;4;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;55;1;1;5511;23;178,480541809769
1797053;1;2;1;70;23;2;48;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;45;45;52;1;1;5234;23;113,826269438786
1797056;1;2;1;70;23;4;42;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;178,177755521504
1797056;1;4;1;70;23;1;40;4; ;2;24;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;95;1;1;9500;23;178,177755521504
1797057;1;1;1;70;23;4;42;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;1;5261;23;152,363233545811
1797062;1;4;1;70;23;8;40;1; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;37;15;1;1;1551;23;172,323799737043
1797062;1;5;1;70;23;16;40;1; ;2;16;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;2;1551;23;172,323799737043
1797063;2;2;2;70;23;32;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;23;197,281416261487
1797064;1;1;1;70;23;12;20;3; ;2;12;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;136,882678135959
1797064;1;3;1;70;23;3;30;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;23;136,882678135959
1797069;1;1;1;70;23;12;40;1; ;2;12;8; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0121;23;168,346410001535
1797070;1;2;1;70;23;4;40;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;1;4521;23;137,400821930315
1797071;1;3;1;70;23;4;40;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;1;4521;23;178,995465379747
1797075;1;4;1;70;23;24;40;1; ;2;24;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;64;64;05;1;2;0501;23;163,533262802297
1797077;1;1;1;70;23;20;40;4; ;2;20;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;23;149,091825065073
1797077;1;2;1;70;23;3;40;4; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;38;45;52;1;1;5262;23;149,091825065073
1797079;1;3;1;70;23;4;48;1; ;2;36;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;1;7411;23;152,043857150791
1797081;1;2;1;70;23;3;48;1; ;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;23;153,701917282327
1797088;1;2;1;70;23;3;45;5; ;2;3;5; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;95;95;45;1;1;4521;23;140,03630770493
1797088;2;2;2;70;23;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;23;140,03630770493
1797091;1;1;1;70;23;4;48;3; ;2;10;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;133,946168798726
1797096;1;4;1;70;23;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;45;45;52;1;1;5211;23;168,538063624614
1797375;1;4;1;70;50;3;44;1; ;2;63;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;64;1;1;6421;50;142,463009091183
1797378;1;4;1;70;50;2;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;50;230,872027659906
1797398;1;2;1;70;50;2;48;1; ;2;98;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5233;50;150,293627830578
1797399;1;3;1;70;50;4;48;1; ;2;16;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;64;1;1;6412;50;186,490248789552
1797437;1;2;1;70;50;8;48;3; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;38;64;1;1;6422;50;160,83166854344
1797446;2;1;2;70;50;52;48;1; ;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;50;146,934373591478
1797446;3;1;3;70;50;8;48;1; ;2;9;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;52;1;1;5225;50;146,934373591478
1797448;1;2;1;70;50;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;50;186,478742504868
1797452;1;1;1;70;50;12;48;1; ;2;13;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5219;50;159,681370158933
1797454;1;3;1;70;50;10;48;1; ;2;12;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;60;01;1;1;0124;50;140,300228480891
1797469;1;1;1;70;50;52;40;1; ;2;70;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;81;36;1;2;3612;50;212,043514466029
1797492;1;1;1;70;50;15;48;8; ;2;4;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;2;0121;50;181,489459586263
1797493;1;1;1;70;50;15;48;1; ;2;25;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;41;52;1;2;5235;50;208,898025357347
1797494;1;1;1;70;50;3;48;3; ;2;15;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;50;155,453432144258
1797501;1;2;1;70;52;24;25;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;32000;2;45;45;52;1;2;5233;52;166,510571544477
1797506;1;1;1;70;52;52;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;58;41;52;1;2;5211;52;177,699444993967
1797511;1;1;1;70;52;16;48;1; ;2;16;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4530;52;139,535765106069
1797512;1;3;1;70;52;32;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;52;171,842993431455
1797514;1;2;1;70;52;20;48;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;39;75;1;2;7530;52;150,321699367085
1797514;1;5;1;70;52;52;48;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;52;150,321699367085
1797515;1;1;1;70;52;32;72;1; ;2;28;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;52;1;2;5235;52;154,843113171562
1797518;1;5;1;70;52;12;56;1; ;2;108;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;1;5211;52;145,416949339207
1797519;1;1;1;70;52;24;48;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;84;84;50;1;2;5020;52;137,170860247118
1797521;1;1;1;70;52;16;48;1; ;2;4;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;13;13;80;1;2;8041;52;113,783235174572
1797521;1;2;1;70;52;24;48;4; ;2;24;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;80;1;2;8050;52;113,783235174572
1797527;1;4;1;70;52;52;40;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;45;45;52;1;2;5211;52;129,306965882228
1797527;2;2;2;70;52;26;40;1; ;2;34;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;52;129,306965882228
1797535;1;3;1;70;52;52;40;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;37;45;52;1;2;5262;52;157,004546518911
1797535;1;6;1;70;52;52;40;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;33;33;74;1;2;7412;52;157,004546518911
1797537;1;2;1;70;52;4;25;1; ;2;26;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;43;52;1;1;5241;52;142,498897652432
1797537;1;5;1;70;52;52;25;1; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8532;52;142,498897652432
1797538;2;3;2;70;52;5;40;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;39;84;50;1;1;5020;52;173,785804599317
1797548;1;1;1;70;52;32;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;52;141,344463385707
1797549;2;1;2;70;52;12;48;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;87;87;28;1;1;2892;52;161,293990087988
1797553;1;1;1;70;52;32;24;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;97;52;1;2;5211;52;170,021907088965
1797556;1;1;1;70;52;52;48;1; ;2;52;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;94;36;1;2;3699;52;156,572722644362
1797565;1;2;1;70;52;10;48;1; ;2;20;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;55;1;1;5511;52;155,138215510736
1797569;1;2;1;70;52;4;24;1; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;45;39;75;1;1;7512;52;127,857060166502
1797570;1;2;1;70;52;52;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;41;52;1;2;5233;52;156,959301853225
1797590;1;1;1;70;52;54;48;1; ;2;54;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5127;52;128,163409072327
1797592;1;2;1;70;52;60;40;1; ;2;60;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;32;55;55;1;2;5521;52;156,545750436412
1797592;1;3;1;70;52;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;52;156,545750436412
1797592;1;5;1;70;52;8;48;1; ;2;10;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;24;1;1;2424;52;156,545750436412
1797603;1;1;1;70;52;8;48;1; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;41;52;1;1;5223;52;177,469376161406
1797603;1;2;1;70;52;4;48;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;41;52;1;1;5223;52;177,469376161406
1797605;1;2;1;70;52;8;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;156,264134201213
1797610;1;1;1;70;52;26;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;85;85;45;1;2;4542;52;185,343882754634
1797615;1;2;1;70;52;4;24;4; ;2;21;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;52;184,931472834021
1797616;1;1;1;70;52;2;60;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;380000;2;58;58;74;1;1;7492;52;155,138215510736
1797618;1;3;1;70;52;52;50;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;24000;2;95;95;45;1;2;4521;52;158,584517548612
1797622;1;2;1;70;52;21;48;1; ;2;21;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4530;52;138,974076003969
1797622;1;4;1;70;52;2;40;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;45;52;1;1;5233;52;138,974076003969
1797625;1;2;1;70;52;78;40;1; ;2;78;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;52;149,908147950271
1797626;1;1;1;70;52;52;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;98;98;60;1;2;6031;52;185,343882754634
