DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1796522;1;4;1;70;1;4;48;1; ;2;1;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;1;4530;13;13;531,978336559681
1796527;1;3;1;70;1;104;54;1; ;2;104;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;55;1;2;5511;13;13;326,221984084228
1796555;1;2;1;70;1;8;40;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5231;15;15;72,3939831469393
1796556;1;1;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5222;15;15;77,7532443898619
1796558;1;3;1;70;1;152;48;1; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;15;15;73,8801199030065
1796558;1;4;1;70;1;56;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;15;15;73,8801199030065
1796561;1;1;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;33;85;1;1;8511;15;15;92,5260760147793
1796563;1;3;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;15;15;81,1168698132286
1796593;1;2;1;70;1;52;50;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0112;15;15;86,8460083720637
1796607;1;3;1;70;1;52;40;1; ;2;108;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;2;5233;15;15;80,3946397490711
1796610;1;1;1;70;1;52;60;2; ;2;24;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;75;1;2;7512;15;15;82,8243661321359
1796614;1;6;1;70;1;12;40;3; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;95;45;1;1;4521;15;15;39,463745320709
1796620;1;2;1;70;1;4;40;1; ;2;4;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;33;58;75;1;1;7522;15;15;61,0728439272176
1796628;1;1;1;70;1;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;50;1;1;5051;15;15;86,2760585373315
1796640;1;3;1;70;1;12;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;15;15;72,485980266635
1796642;1;2;1;70;1;24;48;1; ;2;24;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;80;1;2;8045;15;15;95,9777684199749
1796671;1;2;1;70;1;2;48;1; ;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;32;30;64;1;1;6421;17;17;140,386160885967
1796690;1;1;1;70;1;24;60;4; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;18;18;61,5944746538584
1796701;1;6;1;70;1;1;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1551;18;18;43,2456291561388
1796702;1;2;1;70;1;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;18;18;69,0009117044932
1796702;1;3;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;1; ;18;18;69,0009117044932
1796712;1;4;1;70;1;4;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;54;95;1;1;9500;18;18;51,0300229131133
1796720;1;7;1;70;1;6;56;1; ;2;6;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;37;74;1;1;7430;18;18;78,1608578647663
1796724;1;1;1;70;1;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;17;17;92;1;1;9214;18;18;66,3983914529401
1796727;1;1;1;70;1;12;60;4; ;2;16;2; ;9;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;58;58;75;1;1;7524;18;18;63,3967524492784
1796727;1;2;1;70;1;12;60;4; ;2;5;1; ;3;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;11;11;74;1;1;7411;18;18;63,3967524492784
1796729;1;1;1;70;1;3;54;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;74;1;1;7491;18;18;70,1799026482642
1796738;1;1;1;70;1;52;52;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;18;18;58,6221111930136
1796743;1;3;1;70;1;8;32;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;18;56,187086511736
1796745;1;2;1;70;1;24;48;1; ;2;40;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8512;19;19;119,48981323164
1796752;2;1;2;70;1;240;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;98;37;51;1;2;5153;19;19;86,0459877217198
1796754;1;1;1;70;1;4;30;4; ;2;250;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;21;32;15;1;1;1591;19;19;50,4224748526097
1796754;1;2;1;70;1;48;1;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;19;19;50,4224748526097
1796756;1;1;1;70;1;4;40;1; ;2;4;3; ;1;2; ; ; ; ;1; ; ; ; ; ; ;1;98;2;32;98;95;1;1;9500;19;19;106,094242461969
1796760;1;1;1;70;1;12;40;1; ;2;16;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;64;1;1;6424;19;19;85,7152730599019
1796760;1;2;1;70;1;12;48;1; ;2;12;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7430;19;19;85,7152730599019
1796762;1;1;1;70;1;24;48;1; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;11;74;1;2;7412;19;19;127,281427487256
1796767;1;1;1;70;1;75;48;1; ;2;75;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;19;19;78,7264044338976
1796771;1;1;1;70;1;256;24;1; ;2;269;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;19;19;80,275184037097
1796774;2;2;2;70;1;6;40;4; ;2;6;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;19;19;152,415504089618
1796777;1;4;1;70;1;8;48;1; ;2;8;5; ;3;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;19;19;59,3827221123736
1796785;2;2;2;70;1;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;19;19;113,206335872897
1796787;1;3;1;70;1;4;48;1; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;36;60;1;1;6022;19;19;91,988629279964
1796791;1;1;1;70;1;108;48;1; ;2;108;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;39;40;1;2;4010;19;19;116,401249441646
1796792;1;1;1;70;1;52;48;1; ;2;52;4; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;99;50;1;2;5020;19;19;106,932979652834
1796793;1;1;1;70;1;28;40;1; ;2;28;1; ;3;1; ; ; ; ; ; ; ; ;1; ;DE LA PENSION;2; ;2;45;45;52;1;2;5244;19;19;85,4368250945341
1796805;1;2;1;70;1;32;40;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;95;45;1;2;4521;19;19;97,5565942327648
1796805;1;3;1;70;1;20;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;19;19;97,5565942327648
1796811;1;1;1;70;1;96;48;2; ;2;96;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;13;80;1;2;8012;19;19;80,6050798503784
1796812;1;3;1;70;1;6;20;2; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;1;5233;19;19;54,7508487127897
1796836;1;3;1;70;1;5;60;1; ;2;98;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;20;20;89,3547363439092
1796836;1;4;1;70;1;6;60;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;55;1;1;5530;20;20;89,3547363439092
1796836;1;6;1;70;1;12;44;1; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;20;20;89,3547363439092
1796840;1;6;1;70;1;98;48;4; ;2;98;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;20;20;119,044062321231
1796853;1;3;1;70;1;8;48;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;20;20;162,427026660631
1796855;1;4;1;70;1;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;20;20;61,931179549257
1796861;1;2;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;20;20;146,275416971914
1796864;1;5;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;20;20;72,005710835941
1796870;1;3;1;70;1;3;48;2; ;2;12;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;85;85;72;1;1;7250;20;20;126,698233855455
1796878;1;5;1;70;1;14;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;65;1;2;6512;20;20;111,772619660841
1796880;1;3;1;70;1;98;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;20;20;102,911364858449
1796889;1;3;1;70;1;8;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;20;20;114,244556484664
1796896;1;3;1;70;1;52;50;1; ;2;99;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;65;1;2;6512;20;20;162,89314229744
1796897;1;2;1;70;1;4;40;3; ;2;1;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;74;1;1;7493;20;20;131,350265609628
1796902;1;3;1;70;1;24;50;1; ;2;24;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;10;1;2;1010;20;20;78,8252553277339
1796912;1;2;1;70;1;8;40;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;10;1;1;1010;20;20;164,85586730193
1796919;1;3;1;70;1;48;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;20;20;102,376029271565
1796922;1;6;1;70;1;8;40;2; ;2;84;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;75;1;1;7512;20;20;155,234602020739
1796938;1;2;1;70;1;2;30;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;94;94;36;1;1;3699;20;20;82,2022660479414
1796940;1;2;1;70;1;12;30;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;20;20;178,914287515801
1796941;1;7;1;70;1;8;40;4; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;1;7411;20;20;127,325306472648
1796947;1;3;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;20;20;138,812841290771
1796950;1;1;1;70;1;36;48;1; ;2;36;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;32;85;1;2;8512;20;20;109,985279966248
1796954;1;2;1;70;1;3;48;1; ;2;3;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;83;83;28;1;1;2811;20;20;169,488986830168
1796954;1;3;1;70;1;3;48;4; ;2;3;4; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;83;83;28;1;1;2811;20;20;169,488986830168
1796957;1;3;1;70;1;52;48;1; ;2;52;2; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;32;75;1;2;7512;20;20;128,374134443182
1796961;1;5;1;70;1;24;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;20;20;145,544116789472
1796962;1;1;1;70;1;24;48;1; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;20;20;161,42983104186
1796962;1;5;1;70;1;12;48;4; ;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;52;1;1;5271;20;20;161,42983104186
1796967;1;1;1;70;1;3;48;4; ;2;3;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;20;20;96,2606862618123
1796967;1;3;1;70;1;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;20;20;96,2606862618123
1796978;1;2;1;70;1;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;23;136,583112072072
1796983;1;4;1;70;1;3;42;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;23;23;148,5708511868
1796987;1;2;1;70;1;4;48;1; ;2;104;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8512;23;23;123,13744876587
1796989;1;2;1;70;1;8;40;1; ;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;23;23;145,117655553942
1796991;1;2;1;70;1;4;60;1; ;2;4;1; ;6;1; ; ; ; ;1; ; ; ; ; ; ;1;1500000;2;02;02;45;1;1;4530;23;23;148,590661517933
1796997;1;3;1;70;1;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;23;23;151,024549809295
1796998;1;3;1;70;1;4;48;1; ;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;45;52;1;1;5233;23;23;125,696144831711
1796999;1;2;1;70;1;12;60;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;23;23;137,920338309857
1797001;1;2;1;70;1;8;48;1; ;2;51;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;45;1;1;4530;23;23;145,117655553942
1797004;1;1;1;70;1;3;48;4; ;2;51;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1581;23;23;136,062138193799
1797006;1;3;1;70;1;8;42;3; ;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;23;146,586803342461
1797011;2;2;2;70;1;4;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;23;23;190,415500325649
1797011;2;3;2;70;1;3;72;1; ;2;3;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;58;58;70;1;1;7020;23;23;190,415500325649
1797012;1;1;1;70;1;4;42;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;23;23;128,171196094106
1797015;1;1;1;70;1;36;48;1; ;2;60;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8050;23;23;152,556344667622
1797015;1;2;1;70;1;16;50;4; ;2;16;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;84;50;1;2;5020;23;23;152,556344667622
1797016;1;1;1;70;1;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;55;55;85;1;1;8511;23;23;131,319169385552
1797020;1;2;1;70;1;16;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;23;23;96,7478884282161
1797022;1;2;1;70;1;12;48;1; ;2;208;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;85;1;1;8531;23;23;154,797121837174
1797026;2;1;2;70;1;52;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5529;23;23;103,600362668624
1797028;1;2;1;70;1;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;23;23;115,635558993716
1797029;1;3;1;70;1;1;12;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;23;23;146,586803342461
1797032;1;2;1;70;1;36;42;3; ;2;156;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;23;23;151,268028990965
1797033;1;1;1;70;1;2;42;3; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;56;93;1;1;9301;23;23;140,202997177825
1797040;1;4;1;70;1;3;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5239;23;23;165,574855027585
