DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;MES;DPTO;fex_c_2011
2248764;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;19;959,742340148063
2248764;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;03;19;959,742340148063
2248765;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248765;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248765;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248765;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248765;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248765;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;19;892,659307619844
2248766;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;19;1016,67527190473
2248766;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;19;1016,67527190473
2248766;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;19;1016,67527190473
2248766;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;19;1016,67527190473
2248766;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;03;19;1016,67527190473
2248767;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;19;419,196145150737
2248767;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;16;20; ; ; ; ; ; ; ; ;2;03;19;419,196145150737
2248770;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;18; ; ; ;4; ; ; ; ;2;03;19;594,087094798047
2248770;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;7; ; ; ; ; ; ; ; ;2;03;19;594,087094798047
2248865;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;20;1726,97454852639
2248865;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;60; ; ; ; ; ; ;2;03;20;1726,97454852639
2248866;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;20;1126,36425103995
2248868;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1323,7196139061
2248868;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;64; ;70; ; ; ; ; ; ;2;03;20;1323,7196139061
2248869;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;03;20;1067,13544219589
2248870;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1546,60449559752
2248870;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;84; ; ; ; ; ; ;2;03;20;1546,60449559752
2248871;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1524,45113238247
2248871;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1524,45113238247
2248872;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1446,36594310701
2248872;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1446,36594310701
2248872;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;10; ; ; ; ; ; ;2;03;20;1446,36594310701
2248873;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;20;1428,90054625398
2248874;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1067,13544219589
2248875;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;20;1455,61888198154
2248875;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;2;03;20;1455,61888198154
2248875;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1455,61888198154
2248876;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1501,12434470723
2248876;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;35; ; ; ; ; ; ; ; ;2;03;20;1501,12434470723
2248876;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1501,12434470723
2248876;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1501,12434470723
2248877;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1479,27176779873
2248877;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;50; ; ; ; ; ; ;2;03;20;1479,27176779873
2248879;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1523,68260716828
2248880;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;2002,2933395271
2248880;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;50; ; ; ; ; ; ;2;03;20;2002,2933395271
2248904;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1316,25857269913
2248904;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;32; ; ; ; ; ; ;2;03;20;1316,25857269913
2248905;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1148,77202775035
2248905;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;20;1148,77202775035
2248905;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;20;1148,77202775035
2248906;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1294,10520948407
2248906;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;50; ;84; ; ; ; ; ; ;2;03;20;1294,10520948407
2248907;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1067,13544219589
2248908;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;996,511294127406
2248908;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;03;20;996,511294127406
2248910;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2248910;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2248911;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1751,2891007001
2248911;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;2;03;20;1751,2891007001
2248911;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1751,2891007001
2248911;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1751,2891007001
2248911;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1751,2891007001
2248911;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1751,2891007001
2248912;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;03;20;1733,63624543243
2248912;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;20;35; ;20; ; ; ; ; ; ;2;03;20;1733,63624543243
2248913;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;20;1523,68260716828
2248914;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;03;20;1777,9374242648
2248914;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;40; ;20; ;3; ; ; ; ;2;03;20;1777,9374242648
2248914;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;6;3; ; ; ; ; ; ; ; ;2;03;20;1777,9374242648
2248914;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;4;3; ; ; ; ; ; ; ; ;2;03;20;1777,9374242648
2248915;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;03;20;1443,08371506111
2248915;1;2;1;90; ;1;1;2;2;2;1;2;2;2;2;10;30; ; ; ;4; ; ; ; ;2;03;20;1443,08371506111
2248926;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;881,182980097631
2248926;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;20;881,182980097631
2248926;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;881,182980097631
2248926;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;881,182980097631
2248927;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1697,36014410436
2248927;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1697,36014410436
2248928;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1335,11495313052
2248929;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2248929;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2248929;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2248929;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2248931;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1396,39007313748
2248931;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;03;20;1396,39007313748
2248931;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;20;1396,39007313748
2248932;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;03;20;1426,00447755951
2248932;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1426,00447755951
2248932;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1426,00447755951
2248933;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1338,66634940952
2248933;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;15; ; ; ; ; ; ; ; ;2;03;20;1338,66634940952
2248933;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1338,66634940952
2248933;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1338,66634940952
2248935;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1501,99457342106
2248935;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1501,99457342106
2248936;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248936;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;20;1631,36890949528
2248937;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1416,75153868498
2248937;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1416,75153868498
2248937;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;03;20;1416,75153868498
2248938;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1598,62667672995
2248938;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1598,62667672995
2248938;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;20;1598,62667672995
2248938;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;20;1598,62667672995
2248939;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1742,74654231272
2248939;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1742,74654231272
2248939;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1742,74654231272
2248939;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1742,74654231272
2248939;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1742,74654231272
2248966;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;03;20;890,906793843832
2248966;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;52; ;32; ; ; ; ; ; ;2;03;20;890,906793843832
2248966;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;890,906793843832
2248967;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1423,9093841456
2248967;1;2;1;90; ;1;1;2;2;1;2;2;2;2;2;8;42; ; ;36; ; ; ; ; ;2;03;20;1423,9093841456
2248967;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1423,9093841456
2248968;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1264,49080506204
2248968;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;03;20;1264,49080506204
2248969;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;03;20;1282,7663892397
2248969;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;03;20;1282,7663892397
2248969;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;12;12; ; ; ; ; ; ; ; ;2;03;20;1282,7663892397
2248969;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;36; ; ; ; ; ; ;2;03;20;1282,7663892397
2248970;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;2;03;20;1882,78667842833
2248970;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;32; ; ; ; ; ; ;2;03;20;1882,78667842833
2248970;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;20;1882,78667842833
2248970;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;20;1882,78667842833
2248970;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;03;20;1882,78667842833
2248970;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1882,78667842833
2248971;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1202,58610655033
2248971;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;65; ;36; ; ; ; ; ; ;2;03;20;1202,58610655033
2248971;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1202,58610655033
2248971;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;20;1202,58610655033
2248971;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1202,58610655033
2248972;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;2;03;20;1428,90054625398
2248974;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1528,28934121293
2248974;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;40; ; ; ; ; ; ;2;03;20;1528,28934121293
2248974;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1528,28934121293
2248974;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1528,28934121293
2248975;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1294,10520948407
2248975;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;2;03;20;1294,10520948407
2248976;1;1;1;90; ;1;1;2;2;2;2;2;2;1;1;3;6; ; ; ; ; ; ;3;3;2;03;20;847,801956783464
2248976;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;6;4; ; ; ; ; ; ; ; ;2;03;20;847,801956783464
2248976;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;28;15; ; ; ; ; ; ; ; ;2;03;20;847,801956783464
2248976;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;20;847,801956783464
2248977;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;2;03;20;1872,90269497162
2248977;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1872,90269497162
2248977;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;20;1872,90269497162
2248977;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;20;1872,90269497162
2248979;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1193,78364027402
2248979;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;03;20;1193,78364027402
2248979;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1193,78364027402
2248979;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;20;1193,78364027402
2249003;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;20;1335,11495313052
2249004;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1280,19120891004
2249004;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;30; ; ; ; ; ;2;03;20;1280,19120891004
2249004;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1280,19120891004
2249005;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;20;1067,13544219589
2249006;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;03;20;1843,28829054959
2249006;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;20;1843,28829054959
2249006;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1843,28829054959
2249006;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;20;1843,28829054959
2249007;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;20;1907,15628350466
2249007;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1907,15628350466
2249007;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1907,15628350466
2249007;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1907,15628350466
2249008;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2249008;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2249009;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;40; ; ; ; ; ; ; ;1;2;03;20;1588,31912533754
2249009;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1588,31912533754
2249010;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1;2;03;20;1576,17011776854
2249010;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;35; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2249010;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;20;1576,17011776854
2249010;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;1;2;03;20;1576,17011776854
2249011;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1;2;03;20;1543,58805471372
2249011;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;40; ; ; ; ; ; ;2;03;20;1543,58805471372
2249011;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;20;1543,58805471372
2249011;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1543,58805471372
2249013;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;6; ; ; ; ; ; ; ;1;2;03;20;1424,12956317242
2249013;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1424,12956317242
2249013;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;20;1424,12956317242
2249013;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;45; ; ; ; ; ; ;2;03;20;1424,12956317242
2249014;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;2;03;20;1186,40561578658
2249014;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;20;1186,40561578658
2249014;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1186,40561578658
2249015;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2249015;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;03;20;1082,83584604389
2249465;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;41;1163,28597636527
2249465;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;28; ; ; ; ; ; ;2;03;41;1163,28597636527
2249465;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;03;41;1163,28597636527
2249465;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;6;5; ; ; ; ; ; ; ; ;2;03;41;1163,28597636527
2249476;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;41;1163,78542056815
2249476;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;41;1163,78542056815
2249476;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;03;41;1163,78542056815
2249476;1;4;1;90; ;2;1;2;2;2;2;2;2;1;2; ;3; ; ; ; ; ; ;8; ;2;03;41;1163,78542056815
2249485;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;03;41;1221,17685807231
2249485;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;3;24; ; ; ; ; ; ; ; ;2;03;41;1221,17685807231
2249486;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;41;1221,17685807231
2249486;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;41;1221,17685807231
2249488;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;41;1133,21717292961
2249488;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;40; ; ; ; ; ; ; ; ;2;03;41;1133,21717292961
