Directorio;Secuencia_p;Orden;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s4;P7510s6;P7510s2a1;P7510s4a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;Clase;Dpto;Area;Fex_c_2011
219668;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;3;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;3;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;3;5;95;1; ;1;2; ; ;230000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219668;4;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;299,365817047089
219669;2;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;190,524928495309
219669;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;73;73;190,524928495309
219669;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;73;73;190,524928495309
219670;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;223,995512009558
219670;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;223,995512009558
219670;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;223,995512009558
219671;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;222,869140951743
219671;2;2;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;222,869140951743
219672;2;1;95;1; ;1;1; ;600000;190000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;180,95157852689
219672;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;180,95157852689
219672;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;180,95157852689
219672;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;180,95157852689
219673;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;123,364512164871
219673;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;123,364512164871
219673;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;123,364512164871
219674;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;159,087837794749
219674;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;159,087837794749
219674;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;204000;2;1;2;1;73;73;159,087837794749
219674;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;159,087837794749
219674;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;159,087837794749
219675;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;184,193479767887
219675;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;184,193479767887
219675;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;184,193479767887
219677;2;1;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;154,197971294885
219677;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;154,197971294885
219678;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,282348885976
219679;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;183,677399575555
219679;2;2;95;1; ;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;183,677399575555
219679;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;183,677399575555
219680;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,27218637968
219681;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,588299162908
219681;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,588299162908
219681;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,588299162908
219681;3;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,588299162908
219681;3;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;100000;2;1;2;1;73;73;192,588299162908
219681;4;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;600000;2;1;2;1;73;73;192,588299162908
219681;4;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;73;73;192,588299162908
219682;2;1;95;1; ;2;1; ;408000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;218,385899512411
219682;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;218,385899512411
219682;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;218,385899512411
219682;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;218,385899512411
219682;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;218,385899512411
219683;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,067787078409
219683;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,067787078409
219683;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,067787078409
219683;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,067787078409
219683;2;5;95;1; ;2;1; ;408000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,067787078409
219684;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,815853853489
219684;2;2;95;1; ;1;2; ; ;600000;2;1;2;2;2;600000; ; ; ; ; ;2;2;1;1;73;73;188,815853853489
219684;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,815853853489
219684;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,815853853489
219684;2;5;95;1; ;1;2; ; ;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,815853853489
219685;2;1;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;75000; ; ;600000;2;1;2;1;73;73;137,738256541118
219685;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;137,738256541118
219685;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;137,738256541118
219685;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;137,738256541118
219685;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;137,738256541118
219686;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;197,1512873993
219686;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;197,1512873993
219687;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;214,657308365573
219687;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;214,657308365573
219687;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;214,657308365573
219688;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;216,13123668296
219688;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;216,13123668296
219689;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;187,799107446644
219689;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;187,799107446644
219689;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;187,799107446644
219689;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;187,799107446644
219694;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;192,036827107946
219694;2;3;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;1200000; ; ;1200000;2;1;2;1;73;73;192,036827107946
219695;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3000000;2;1;2;1;73;73;189,398557437495
219695;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;189,398557437495
219696;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;162,060325907661
219696;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;162,060325907661
219697;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;234,99014321236
219697;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;234,99014321236
219698;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;73;73;234,99014321236
219698;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;1;73;73;234,99014321236
219699;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;156,341088759544
219699;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;156,341088759544
219699;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;156,341088759544
219699;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;156,341088759544
219700;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2000000;2;1;2;1;73;73;159,313576872457
219701;2;1;95;1; ;2;1; ;18000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;185,05235841144
219701;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;185,05235841144
219701;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;185,05235841144
219702;2;1;95;1; ;2;1; ;408000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;3;95;1; ;1;2; ; ;800000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219702;2;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;176,358712436588
219705;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;640000;2;1;2;1;73;73;189,556527837311
219705;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;73;73;189,556527837311
219706;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;73;73;155,818349272275
219706;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;155,818349272275
219707;2;1;95;1; ;1;1; ;2200000;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,808461062231
219707;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;178,808461062231
219708;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;221,248762974353
219708;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;221,248762974353
219709;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;73;73;229,605124506705
219710;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;73;73;198,793738649447
219710;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;350000;2;1;2;1;73;73;198,793738649447
219710;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;150000;2;1;2;1;73;73;198,793738649447
219712;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;233,36976523497
219712;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1900000;2;1;2;1;73;73;233,36976523497
219713;2;1;95;1; ;1;2; ; ;150000;2;1;2;2;2; ; ; ; ; ;100000;2;1;2;1;73;73;216,13123668296
219713;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;216,13123668296
219714;2;1;95;1; ;2;1; ;1100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;185,546365331015
219714;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;185,546365331015
219715;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219715;2;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;224,648804134337
219716;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;179,934832120046
219716;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;7000000;2;1;2;1;73;73;179,934832120046
219716;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2;800000; ; ; ; ; ;2;2;1;1;73;73;179,934832120046
219717;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;163,680703885052
219717;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;163,680703885052
219718;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;219,628384996963
219718;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;219,628384996963
219719;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;226,87930345804
219719;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;226,87930345804
219720;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;600000;2;1;2;1;73;73;202,657348859215
219720;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;202,657348859215
219720;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;202,657348859215
219721;2;1;95;1; ;2;1; ;8000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;149,080445003492
219721;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;149,080445003492
219722;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;250000;2;1;2;1;73;73;97,5040849673206
219722;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;97,5040849673206
219722;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;97,5040849673206
219722;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;97,5040849673206
219722;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;97,5040849673206
219723;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;1;73;73;160,933954849847
219724;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;73;73;188,27218637968
219725;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;210,914740910064
219725;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;210,914740910064
219725;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;210,914740910064
219726;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;800000;2;1;2;1;73;73;162,554332827237
219727;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;1;73;73;221,248762974353
219727;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;221,248762974353
219728;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;150,206816061307
219728;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;480000;2;1;2;1;73;73;150,206816061307
219728;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;150,206816061307
219729;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;195,53090942191
219729;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;195,53090942191
219732;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;191,047667982578
219732;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;191,047667982578
219732;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;420000;2;1;2;1;73;73;191,047667982578
219732;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;191,047667982578
219732;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;191,047667982578
219734;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;179,934832120046
219734;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;179,934832120046
219734;2;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;73;73;179,934832120046
219735;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;188,27218637968
219736;2;1;95;1; ;2;1; ;408000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;174,798298555935
219736;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;73;73;174,798298555935
219737;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;623,271881033624
219737;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;623,271881033624
219737;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;623,271881033624
219738;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;684,988443325194
219738;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;684,988443325194
219738;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;684,988443325194
219739;2;1;95;1; ;2;1; ;510000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;751,537052578483
219739;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;751,537052578483
219739;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;751,537052578483
219740;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;387,894736644813
219740;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;387,894736644813
219740;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;387,894736644813
219741;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;732,817328844631
219741;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;732,817328844631
219743;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;794,533891136202
219743;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;400000;2;1;2;1;76;76;794,533891136202
219744;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;569,843921402548
219744;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;569,843921402548
219744;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;569,843921402548
219745;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,085661831772
219745;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,085661831772
219745;2;3;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,085661831772
219746;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;735,930500108691
219746;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;735,930500108691
219747;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;400000;2;1;2;1;76;76;728,356496717594
219748;2;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1000000;2;1;2;1;76;76;630,537402962397
219748;2;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;550000;2;1;2;1;76;76;630,537402962397
219749;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,138089712295
219749;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,138089712295
219749;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,138089712295
219749;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,138089712295
219749;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,138089712295
219750;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1018,73843861532
219750;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1018,73843861532
219750;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1018,73843861532
219751;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,234867034075
219751;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,234867034075
219751;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,234867034075
219751;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,234867034075
219751;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;729,234867034075
219752;2;1;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;858,277810587754
219752;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;858,277810587754
219752;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;858,277810587754
219752;2;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;858,277810587754
219753;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;861,08250038949
