DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2338852;1;2;1;70;2;48;48;1; ;2;48;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5522;05;17;2164,49138696708
2338852;1;4;1;70;2;35;48;1; ;2;45;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;97;52;1;2;5211;05;17;2164,49138696708
2338861;1;2;1;70;2;24;50;1; ;2;60;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;52;1;2;5211;05;17;1188,4357542706
2338861;1;5;1;70;2;50;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;05;17;1188,4357542706
2348585;1;3;1;70;2;8;40;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;05;19;1445,64934361282
2348803;1;1;1;70;2;12;40;1; ;2;25;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;05;23;2287,49116668611
2348807;1;2;1;70;2;8;40;3; ;2;56;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;05;23;4051,61941946796
2348807;1;3;1;70;2;2;40;8; ;2;2;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;62;62;01;1;1;0121;05;23;4051,61941946796
2348815;1;1;1;70;2;3;40;8; ;2;3;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0121;05;23;1057,02021442272
2348815;1;2;1;70;2;6;20;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0123;05;23;1057,02021442272
2348836;1;3;1;70;2;14;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;23;3053,00422332306
2349389;1;2;1;70;2;1;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;85;85;45;1;1;4542;05;63;1544,19687151661
2349389;1;7;1;70;2;2;40;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;53;54;95;1;1;9500;05;63;1544,19687151661
2349389;2;1;2;70;2;48;50;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;05;63;1544,19687151661
2349392;1;2;1;70;2;2;48;1; ;2;30;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;05;63;1103,28799298259
2349406;1;2;1;70;2;107;50;1; ;2;107;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;55;1;2;5512;05;63;1480,09052432152
2349424;1;1;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;05;63;1659,25145076654
2349434;1;2;1;70;2;2;54;4; ;2;20;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;05;63;1310,02266884942
2349434;1;3;1;70;2;20;50;4; ;2;20;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;62;01;1;2;0111;05;63;1310,02266884942
2355381;1;2;1;70;2;72;40;1; ;2;72;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;62;01;1;2;0112;05;19;1126,85745498861
2355387;1;2;1;70;2;24;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;05;19;1482,23212564311
2355395;1;3;1;70;2;80;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;19;1720,32692963453
2355405;1;2;1;70;2;12;48;1; ;2;210;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;54;95;1;1;9500;05;19;1126,85745498861
2355936;1;3;1;70;2;2;48;3; ;2;2;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;05;23;1863,63836642279
2355938;1;2;1;70;2;12;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;05;23;2736,53397187476
2355946;1;3;1;70;2;10;40;8; ;2;10;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0118;05;23;2001,32589867806
2355947;1;2;1;70;2;8;40;8; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0118;05;23;1115,53496760279
