DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;AREA;fex_c_2011
2338079;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1044,22066317091
2338079;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1044,22066317091
2338079;2;2;2;50;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;05;1044,22066317091
2338079;2;3;2;50;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1044,22066317091
2338079;2;4;2;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1044,22066317091
2338080;1;1;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;863,528475305851
2338080;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;863,528475305851
2338080;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;863,528475305851
2338080;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;863,528475305851
2338080;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;863,528475305851
2338081;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;990,015929297854
2338082;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;848,291421033315
2338082;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;848,291421033315
2338082;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;848,291421033315
2338082;1;6;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;848,291421033315
2338083;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1098,45058922845
2338083;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1098,45058922845
2338083;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1098,45058922845
2338084;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;780,782921448158
2338084;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;780,782921448158
2338084;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;780,782921448158
2338084;1;6;1;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;780,782921448158
2338086;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;887,938051226434
2338086;1;2;1;50;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;887,938051226434
2338086;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;887,938051226434
2338087;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;866,907588261369
2338087;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;866,907588261369
2338087;2;2;2;50;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;05;866,907588261369
2338087;3;1;3;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;866,907588261369
2338088;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;877,121282001867
2338088;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;877,121282001867
2338088;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;9; ; ; ; ; ; ;05;1;05;05;877,121282001867
2338088;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;877,121282001867
2338089;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1047,16662428447
2338090;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;803,243581597232
2338090;1;2;1;50;1; ; ;2;6;PASEAR;2;2;2;2;1;13;ESTA EN PROYECTOS DE SEGUIR ESTUDIANDO; ; ; ; ; ;05;1;05;05;803,243581597232
2338090;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;803,243581597232
2338091;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;929,583398488497
2338091;1;2;1;50;1; ; ;2;6;ENFERMA EN LA CAMA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;929,583398488497
2338092;1;1;1;50;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;1001,44330708171
2338092;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1001,44330708171
2338093;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1040,76622855031
2338093;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;1040,76622855031
2338094;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;05;05;988,676189906084
2338094;1;2;1;50;1; ; ;2;6;ENFERMA EN LA CAMA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;988,676189906084
2338095;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1065,20435476949
2338095;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1065,20435476949
2338095;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1065,20435476949
2338097;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;710,350440981147
2338097;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;710,350440981147
2338097;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;710,350440981147
2338098;1;1;1;50;1; ; ;1;6;EN LA CAMA POR ENFERMEDAD;2;2;2;2;1;11; ; ; ; ; ; ;05;1;05;05;930,923137880267
2338099;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338099;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338099;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338099;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338099;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338099;1;6;1;50;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;688,223004707369
2338100;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1168,97075842989
2338100;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1168,97075842989
2338100;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1168,97075842989
2338100;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1168,97075842989
2338101;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;932,378855431925
2338101;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;932,378855431925
2338101;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;932,378855431925
2338101;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;932,378855431925
2338102;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338102;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338102;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338103;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;930,923137880267
2338104;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;990,24873733517
2338105;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;868,560581349643
2338105;1;2;1;50;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;868,560581349643
2338106;1;1;1;50;1; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;811,749490843485
2338106;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;811,749490843485
2338107;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;819,633355127299
2338107;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;819,633355127299
2338107;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;819,633355127299
2338107;1;4;1;50;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;819,633355127299
2338108;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;921,583800047892
2338108;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;921,583800047892
2338108;1;3;1;50;1; ; ;3;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;921,583800047892
2338108;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;921,583800047892
2338108;1;5;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;921,583800047892
2338109;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;744,738510304213
2338110;1;1;1;50;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;999,870759652621
2338110;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;999,870759652621
2338110;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;999,870759652621
2338111;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;947,797316372859
2338111;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;947,797316372859
2338111;1;3;1;50;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;947,797316372859
2338111;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;947,797316372859
2338112;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;991,704454886828
2338112;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;991,704454886828
2338112;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;991,704454886828
2338112;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;991,704454886828
2338113;1;1;1;50;1; ; ;1;6;CUIDA DE UN FAMILIAR ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1006,7139203911
2338113;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1006,7139203911
2338113;1;3;1;50;1; ; ;3;6;DILIGENCIAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1006,7139203911
2338113;1;4;1;50;1; ; ;5;6;GIMNACIA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1006,7139203911
2338114;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;847,848656028997
2338114;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;847,848656028997
2338115;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1047,16662428447
2338118;1;1;1;50;1;2; ;1;6;VER TV;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;869,900320741413
2338119;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;920,417811956549
2338119;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;920,417811956549
2338120;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1074,01246300926
2338120;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1074,01246300926
2338121;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1007,51999409135
2338121;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1007,51999409135
2338122;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;980,50988514029
2338122;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;980,50988514029
2338122;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;980,50988514029
2338123;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1039,83548459519
2338123;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1039,83548459519
2338123;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1039,83548459519
2338125;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;925,056407837623
2338125;1;2;1;50;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05;1;05;05;925,056407837623
2338125;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;925,056407837623
2338126;1;1;1;50;1; ; ;1;6;COCIENDO  ROPA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;960,723419826842
2338126;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;960,723419826842
2338127;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;853,761072812368
2338127;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;853,761072812368
2338127;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;853,761072812368
2338127;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;853,761072812368
2338128;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;962,063159218612
2338130;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1001,44330708171
2338130;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;1001,44330708171
2338131;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;887,007307271321
2338131;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;887,007307271321
2338131;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;05;887,007307271321
2338131;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;887,007307271321
2338132;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;737,284778370848
2338132;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;737,284778370848
2338132;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;737,284778370848
2338132;1;4;1;50;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;737,284778370848
2338133;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;677,618721290328
2338133;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;677,618721290328
2338133;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;677,618721290328
2338133;1;4;1;50;1; ; ;4;6;VER  TV;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;677,618721290328
2338133;1;5;1;50;1; ; ;4;3; ;2;2;2;2;1;8; ;2; ;2; ; ;05;1;05;05;677,618721290328
2338133;1;6;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;677,618721290328
2338134;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;962,063159218612
2338135;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1074,01246300926
2338135;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1074,01246300926
2338136;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1034,03904597171
2338136;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1034,03904597171
2338136;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1034,03904597171
2338136;1;4;1;50;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;1034,03904597171
2338136;1;6;1;50;1; ; ;6;6;HACER DEPORTE;2;2;2;2;1;13;CARECE DE  DOCUMENTOS ((  LIBRETA  MILITAR ); ; ; ; ; ;05;1;05;05;1034,03904597171
2338137;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1125,06361991592
2338137;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;1125,06361991592
2338137;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1125,06361991592
2338137;1;4;1;50;1;1; ;4;6;ANDAR  LA   CALLE;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;1125,06361991592
2338138;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1040,76622855031
2338138;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;05;05;1040,76622855031
2338139;1;1;1;50;1; ; ;1;6;DESCANSANDO;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;05;962,063159218612
2338140;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;964,506847119879
2338140;1;2;1;50;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;05;964,506847119879
2338140;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;964,506847119879
2338140;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;964,506847119879
2338141;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338141;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338141;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1085,2070327558
2338142;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;05;1096,40160250233
2338142;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;05;1;05;05;1096,40160250233
2338142;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;05;1096,40160250233
2338142;1;4;1;50;1; ; ;4;6;JUGAR FUTBOL;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;1096,40160250233
2338143;1;1;1;50;1; ; ;2;6;LEYENDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;05;967,390998922506
