DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2338108;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;921,583800047892
2338110;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;05;999,870759652621
2338110;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;999,870759652621
2338110;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;999,870759652621
2338111;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;947,797316372859
2338111;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;947,797316372859
2338112;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;991,704454886828
2338112;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;991,704454886828
2338113;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;8;2;1;05;05;05;1006,7139203911
2338113;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;1006,7139203911
2338113;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;1006,7139203911
2338119;1;2;1;80;1;1;2;3; ;2; ;2; ; ;1; ;9;1;1;05;05;05;920,417811956549
2338120;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1074,01246300926
2338121;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1007,51999409135
2338122;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;980,50988514029
2338123;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1039,83548459519
2338126;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;05;960,723419826842
2338126;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;960,723419826842
2338128;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;05;962,063159218612
2338130;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1001,44330708171
2338131;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;887,007307271321
2338131;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;887,007307271321
2338131;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;887,007307271321
2338132;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;737,284778370848
2338133;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;05;05;05;677,618721290328
2338133;1;5;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;05;677,618721290328
2338133;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;677,618721290328
2338135;1;2;1;80;1;1;4;3; ;2; ;2; ; ;4; ;9;1;1;05;05;05;1074,01246300926
2338136;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;05;1034,03904597171
2338136;1;6;1;80;1;2; ; ; ;2; ;2; ;1;1;CARECE DE  DOCUMENTOS DE  IDENTIDAD;12; ;1;05;05;05;1034,03904597171
2338138;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1040,76622855031
2338139;1;1;1;80;1;1;4;5; ;3; ;2; ; ;4; ;9;1;1;05;05;05;962,063159218612
2338140;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;964,506847119879
2338141;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1085,2070327558
2338142;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;05;05;1096,40160250233
2338142;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1096,40160250233
2338143;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;05;967,390998922506
2338143;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;967,390998922506
2338143;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;967,390998922506
2338143;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;967,390998922506
2338145;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;1129,59061056679
2338146;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;848,615129757835
2338147;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;929,583398488497
2338148;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1012,98964587041
2338149;1;1;1;80;1;1;3;3; ;2; ;2; ; ;1; ;5;1;1;05;05;05;1108,89993624498
2338150;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1069,55576377755
2338151;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;921,184285685387
2338154;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;1011,24091104198
2338154;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1011,24091104198
2338155;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;899,132620972971
2338157;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;983,606841468711
2338157;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;983,606841468711
2338157;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;983,606841468711
2338158;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;896,513351428885
2338158;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;896,513351428885
2338159;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ;DESEA  SEGUIR  ESTUDIANDO;12;2;1;05;05;05;875,228160445307
2338160;1;1;1;80;1;1;4;9;NO  DESEA  TRABAJAR;3; ;2; ; ; ; ;11;2;1;05;05;05;962,063159218612
2338162;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1122,0266628402
2338163;1;4;1;80;1;1;1;7; ;2; ;2; ; ; ;POR SU EMBARAZO;12;2;1;05;05;05;1101,72944220623
2338163;1;7;1;80;1;1;1;7; ;2; ;1;500000; ; ;PORQUE NO TIENE TODAVIA LA CEDULA;12;2;1;05;05;05;1101,72944220623
2338163;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1101,72944220623
2338166;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;05;863,857403299428
2338166;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;1;2;1;05;05;05;863,857403299428
2338166;1;4;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;05;05;05;863,857403299428
2338167;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;957,536168567739
2338168;1;1;1;80;1;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;05;05;05;990,015929297854
2338170;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;988,676189906084
2338172;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;911,445433490508
2338173;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;957,527476472762
2338173;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;957,527476472762
2338178;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;1193,08850552438
2338180;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;1068,95906579846
2338182;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;1099,05294626765
2338182;1;4;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;05;1099,05294626765
2338187;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;05;1013,34712416259
2338188;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;5;2;1;05;05;05;876,391712437735
2338195;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;9;2;1;05;05;05;874,285499317127
2338202;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;990,015929297854
2338206;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;1348,17148471209
2338207;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1046,79745291867
2338209;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;887,938051226434
2338210;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;909,637946896689
2338214;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1;POR LA EDAD;12; ;1;05;05;05;942,117707626804
2338216;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;11;2;1;05;05;05;803,601059889413
2338218;1;1;1;80;1;1;1;2; ;2; ;2; ; ;1; ;2;1;1;05;05;05;930,923137880267
2338219;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;962,063159218612
2338223;1;2;1;80;1;1;1;8; ;2; ;2; ; ;1; ;1;1;1;05;05;05;1012,98964587041
2338228;1;1;1;80;1;1;4;5; ;3; ;2; ; ;4; ;10;1;1;05;05;05;959,383680435073
2338228;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;959,383680435073
2338228;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;959,383680435073
2338229;1;2;1;80;1;1;4;3; ;2; ;2; ; ;4; ;8;1;1;05;05;05;1023,53809520599
2338230;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;05;1220,32341472154
2338230;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1220,32341472154
2338233;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;897,103637758382
2338234;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1040,76622855031
2338236;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;05;05;921,184285685387
2338236;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;921,184285685387
2338237;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;943,573425178462
2338237;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;943,573425178462
2338238;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;05;835,31434689069
2338239;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;848,615129757835
2338240;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;05;05;05;956,196429175969
2338240;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;05;956,196429175969
2338241;1;2;1;80;1;1;4;9;CAMBIO  DE  DOMICILIO;3; ;2; ; ;4; ;1;1;1;05;05;05;1045,8268848927
2338242;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;940,777968235034
2338242;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;940,777968235034
2338243;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;2;2;1;05;05;05;984,382007292527
2338245;1;2;1;80;1;2; ; ; ;2; ;2; ;1;4; ;8; ;1;05;05;05;830,787356239817
2338246;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;924,522742146101
2338247;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1077,16539824487
2338247;1;5;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;05;05;1077,16539824487
2338248;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;962,063159218612
2338249;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;921,184285685387
2338250;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;05;05;05;1011,06532939916
2338250;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1011,06532939916
2338250;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;1011,06532939916
2338254;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;592,600419894829
2338255;1;2;1;80;1;1;1;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;05;08;08;592,600419894829
2338256;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;08;08;667,623701733806
2338257;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;6;2;1;05;08;08;496,242669088342
2338257;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;496,242669088342
2338257;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;496,242669088342
2338258;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;615,572209672369
2338258;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;615,572209672369
2338259;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;593,258319708302
2338260;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;08;08;743,170447414956
2338263;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;08;08;747,499050406636
2338263;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;747,499050406636
2338264;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;627,612614039806
2338264;1;2;1;80;1;1;3;7; ;2; ;2; ; ;1; ;6;1;1;05;08;08;627,612614039806
2338264;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;627,612614039806
2338264;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;627,612614039806
2338268;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;575,343843639184
2338268;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;575,343843639184
2338269;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;430,055415348768
2338269;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;430,055415348768
2338271;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;05;08;08;649,30993671847
2338273;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;08;08;476,874072667004
2338273;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;476,874072667004
2338275;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;444,629878950028
2338275;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;444,629878950028
2338276;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;609,974090479859
2338276;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;609,974090479859
2338279;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;628,905687676707
2338280;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;546,120332817447
2338280;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;546,120332817447
2338281;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;08;08;534,11351138888
2338281;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;534,11351138888
2338282;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;121,335990051565
2338283;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;89,194993054571
2338283;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;89,194993054571
2338284;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;585,597876363416
2338285;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;08;08;589,329005662839
2338285;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;589,329005662839
2338285;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;589,329005662839
2338286;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;565,866682045737
2338286;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;565,866682045737
2338287;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;628,320785497806
2338288;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;426,119724886392
2338288;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;426,119724886392
2338290;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;543,246606578682
2338290;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;543,246606578682
2338291;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;565,193627321652
2338292;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;435,22585047599
2338293;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;667,623701733806
2338296;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;572,776302903406
2338297;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;08;08;667,623701733806
2338297;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;667,623701733806
2338298;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;524,135225372521
2338298;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;524,135225372521
2338299;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;08;08;587,748353060976
2338300;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;485,388579274599
2338300;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;485,388579274599
2338300;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;485,388579274599
2338302;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;637,219260706508
2338303;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;08;08;743,82834722843
2338303;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;743,82834722843
2338304;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;628,905687676707
2338304;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;628,905687676707
2338306;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;693,537917422896
2338306;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;693,537917422896
2338307;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;621,417380434292
2338307;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;08;08;621,417380434292
2338308;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;571,032582289419
2338309;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;476,563782895481
2338309;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;476,563782895481
2338310;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;05;05;932,378855431925
2338311;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;08;08;138,290831893623
2338312;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;05;830,787356239817
2338313;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;761,144175089498
2338315;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;05;08;08;589,329005662839
2338315;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;08;08;589,329005662839
2338315;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;08;08;589,329005662839
2338316;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;4;2;1;05;05;05;1014,68686355436
2338320;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;607,165713968826
2338322;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;08;08;602,077581488276
