DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1106921;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;901,201664032395
1106923;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;25;560,234805250749
1106924;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;8;2;1;25;1033,82278290076
1106925;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;907,764848733384
1106926;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1168,22404572995
1106927;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;25;1106,64297336881
1106927;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1106,64297336881
1106963;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;25;691,793227646103
1106963;1;2;1;80;2;1;2;9;EMBARAZO;2; ;2; ; ; ;EMBARAZO;12;2;1;25;691,793227646103
1106965;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;2;2;1;25;1143,72908548828
1106965;1;4;1;80;2;1;1;7; ;2; ;2; ; ; ; ;2;2;1;25;1143,72908548828
1106965;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1143,72908548828
1106965;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1143,72908548828
1106966;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;8;2;1;25;917,087119028164
1106967;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;25;894,638479331406
1106967;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;894,638479331406
1106967;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;894,638479331406
1106969;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;25;1163,67903939956
1106970;1;1;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;25;729,69507436912
1107269;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;867,842343380598
1107269;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;867,842343380598
1107270;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;678,27203538217
1107270;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;11;2;1;15;678,27203538217
1107271;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107271;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;661,851791157581
1107272;2;2;2;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;504,05265772879
1107274;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107276;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;661,851791157581
1107277;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107279;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;827,721801130711
1107279;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;827,721801130711
1107279;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;827,721801130711
1107279;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;827,721801130711
1107280;1;1;1;80;2;1;4;4; ;2; ;2; ; ;3; ;4;1;1;15;841,157113640154
1107280;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;1;2;1;15;841,157113640154
1107280;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;841,157113640154
1107284;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;15;823,145589962003
1107284;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;823,145589962003
1107285;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;790,902719335408
1107285;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;790,902719335408
1107285;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;790,902719335408
1107286;1;1;1;80;2;1;4;5; ;2; ;2; ; ; ; ;4;2;1;15;978,644497223832
1107286;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;978,644497223832
1107286;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;978,644497223832
1107286;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;978,644497223832
1107287;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;661,851791157581
1107287;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;661,851791157581
1107288;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;653,130572638477
1107288;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;653,130572638477
1107288;2;1;2;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;653,130572638477
1107289;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;713,963095290218
1107289;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;713,963095290218
1107289;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;713,963095290218
1107290;1;1;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;1011,0675514335
1107290;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1011,0675514335
1107291;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;763,356890481133
1107292;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;755,781034189113
1107292;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;755,781034189113
1107292;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;755,781034189113
1107292;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;755,781034189113
1107293;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;714,921524573596
1107293;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;3;2;1;15;714,921524573596
1107293;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;714,921524573596
1107293;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;714,921524573596
1107293;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;714,921524573596
1107296;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;8;2;1;15;627,780390420982
1107297;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;15;762,202026541254
1107297;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;762,202026541254
1107297;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;762,202026541254
1107298;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;661,851791157581
1107298;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;15;661,851791157581
1107299;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;577,345812533165
1107299;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;577,345812533165
1107300;1;2;1;80;2;2; ; ; ;2; ;2; ;1;1; ;4; ;1;15;757,805998955617
1107301;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;654,105252995285
1107302;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;775,637339050697
1107303;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;978,644497223832
1107303;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;978,644497223832
1107304;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;686,528307204951
1107307;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;661,851791157581
1107309;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;652,456906468351
1107315;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107318;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;513,994842527865
1107318;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;513,994842527865
1107319;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;548,066243264464
1107319;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;548,066243264464
1107328;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;652,456906468351
1107329;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;611,597396852835
1107330;1;2;1;80;2;1;2;6; ;2; ;2; ; ; ; ;11;2;1;15;723,554414635947
1107332;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;8;2;1;15;620,033852258686
1107333;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;659,836328103872
1107334;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;521,374264163385
1107335;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;659,836328103872
1107337;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107339;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;762,202026541254
1107339;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;762,202026541254
1107343;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;509,981256760275
1107343;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;509,981256760275
1107345;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;661,851791157581
1107346;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;719,805211167812
1107347;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;775,637339050697
1107349;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107350;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107352;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;576,098004200571
1107352;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;576,098004200571
1107353;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;592,291588747911
1107353;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;592,291588747911
1107354;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;790,902719335408
1107354;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;790,902719335408
1107355;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;661,851791157581
1107355;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107356;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;620,033852258686
1107358;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;814,465134539075
1107359;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;545,870596627685
1107359;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;545,870596627685
1107360;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;661,851791157581
1107361;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107362;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107363;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;622,699179903867
1107363;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;622,699179903867
1107364;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;609,003057324578
1107364;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;609,003057324578
1107365;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;532,295863631347
1107366;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;873,393234906114
1107366;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;873,393234906114
1107367;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;378,888023476115
1107367;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;378,888023476115
1107368;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107370;1;1;1;80;2;2; ; ; ;3; ;2; ;2; ;.; ; ;1;15;513,994842527865
1107370;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;513,994842527865
1107371;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;775,637339050697
1107372;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1052,69855738869
1107372;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1052,69855738869
1107373;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;627,780390420982
1107380;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;585,092350695461
1107380;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;585,092350695461
1107381;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;935,956457498311
1107381;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;935,956457498311
1107381;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;935,956457498311
1107381;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;935,956457498311
1107382;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;646,598539517327
1107382;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;646,598539517327
1107382;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;646,598539517327
1107382;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;646,598539517327
1107383;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;509,981256760275
1107383;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;509,981256760275
1107383;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;509,981256760275
1107392;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;775,637339050697
1107393;1;2;1;80;2;1;1;8; ;2; ;1;150000; ; ; ;1;2;1;15;713,963095290218
1107393;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;713,963095290218
1107393;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;713,963095290218
1107393;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;713,963095290218
1107394;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;911,279941450941
1107394;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;911,279941450941
1107394;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;911,279941450941
1107395;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;15;723,554414635947
1107398;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;3;2;1;15;1050,60717378005
1107399;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;15;1184,22799743446
1107399;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1184,22799743446
1107400;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1168,70723282041
1107402;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;4;2;1;15;984,59514525991
1107403;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1421,00014672848
1107403;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1421,00014672848
1107404;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;961,014438864542
1107405;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ;PORQUE SUFRIO ACCIDENTE LABORAL QUE LE AFECTO UNA MANO;12;2;1;15;1283,18945973863
1107406;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;15;1216,76395275224
1107406;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1216,76395275224
1107406;1;5;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;1216,76395275224
1107413;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1261,20284056193
1107413;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1261,20284056193
1107413;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1261,20284056193
1107414;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;875,794825116177
1107414;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;875,794825116177
1107415;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;802,480526510356
1107416;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;911,542474751633
1107420;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;784,548814619111
1107421;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;4;2;1;15;913,935887950478
1107422;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;908,354377131018
1107423;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;15;798,451895317434
1107424;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1419,73675291611
1107424;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1419,73675291611
1107424;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1419,73675291611
1107425;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1208,85586133963
1107425;1;5;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;1208,85586133963
1107426;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1210,38088324954
1107426;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1210,38088324954
1107427;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;15;911,542474751633
1107428;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1297,03335207406
1107428;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1297,03335207406
1107428;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1297,03335207406
1107428;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1297,03335207406
1107460;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;68;5765,31296746105
1107461;1;2;1;80;2;1;4;8; ;2; ;2; ; ;4; ;9;1;1;68;4608,71212449222
1107463;1;4;1;80;2;1;1;8; ;2; ;1;300000; ; ; ;1;2;1;68;3698,0712044373
1107465;1;2;1;80;2;1;4;1; ;2; ;2; ; ; ; ;9;2;1;68;4861,9648736787
1107466;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;68;4828,26431396052
1107467;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;1;2;1;68;4474,83245444891
1107467;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;4474,83245444891
1107468;1;2;1;80;2;1;4;3; ;2; ;2; ; ;2; ;6;1;1;68;6024,00829366989
1107468;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;6024,00829366989
1107472;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;893,022632257592
1107472;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;893,022632257592
1107474;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;858,302226431857
1107475;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;15;955,370935160816
1107475;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;955,370935160816
1107475;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;955,370935160816
1107478;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;691,718917914818
1107478;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;691,718917914818
1107478;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;691,718917914818
1107478;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;691,718917914818
1107480;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1003,48964797691
1107482;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;958,08796934147
1107483;1;4;1;80;2;1;2;2; ;2; ;2; ; ; ; ;2;2;1;15;1410,96714447604
1107483;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1410,96714447604
1107484;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1050,60717378005
1107485;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;15;1112,30534631266
1107485;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1112,30534631266
1107485;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1112,30534631266
1107487;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1408,75034161172
1107487;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1408,75034161172
1107491;1;1;1;80;2;2; ; ; ;2; ;2; ;1;3; ;8; ;1;15;961,014438864542
1107491;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;961,014438864542
1107493;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;1148,39748592233
1107493;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1148,39748592233
1107493;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;1148,39748592233
1107494;1;1;1;80;2;1;9;4; ;2; ;2; ; ; ; ;8;2;1;15;746,324889908137
