DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1870456;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;1046,71247955249
1870457;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1104,85289892152
1870457;1;2;1;80;05;1;4;3; ;1;1;2; ; ; ; ;9;2;1;05;1104,85289892152
1870458;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1043,2118617896
1870462;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;808,819296448004
1870463;1;1;1;80;05;1;1;4; ;3; ;2; ; ; ; ;4;2;1;05;1170,51439185319
1870463;1;5;1;80;05;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;1170,51439185319
1870466;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;825,986305748862
1870468;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1154,60806714557
1870468;1;2;1;80;05;1;4;1; ;2; ;2; ; ; ; ;9;2;1;05;1154,60806714557
1870469;1;1;1;80;05;1;1;5; ;3; ;2; ; ; ; ;10;2;1;05;1104,85289892152
1870469;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1104,85289892152
1870470;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1307,66473145912
1870470;1;2;1;80;05;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;1307,66473145912
1870470;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1307,66473145912
1870472;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;915,031722358168
1870472;1;3;1;80;05;1;4;9;RETIRO VOLUNTARIO;2; ;2; ; ; ; ;8;2;1;05;915,031722358168
1870473;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1237,54314780287
1870476;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1148,91335091072
1870479;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1067,08131082373
1870480;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;971,243306417154
1870481;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;916,304709018501
1870481;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;916,304709018501
1870483;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1028,04225534468
1870483;1;5;1;80;05;1;2;9;ESTABA ABURRIDA NO QUERIA TRABAJAR MAS;2; ;2; ; ; ; ;11;2;1;05;1028,04225534468
1870484;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;972,080786446319
1870485;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1220,37613850201
1870486;1;1;1;80;05;2; ; ; ;3; ;2; ;1;4; ;10; ;1;05;1055,84166184336
1870486;1;2;1;80;05;1;3;4; ;2; ;2; ; ; ; ;8;2;1;05;1055,84166184336
1870487;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1041,42793834023
1870491;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1079,56619901682
1870493;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1091,44866710541
1870494;1;1;1;80;05;1;4;9;DESPLAZAMIENTO  FORZADO;2; ;2; ; ; ; ;8;2;1;05;1124,53813409543
1870494;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1124,53813409543
1870494;1;4;1;80;05;1;1;1; ;2; ;1;560000; ; ;ESTA  DESCANSANDO;12;2;1;05;1124,53813409543
1870495;1;1;1;80;05;1;4;5; ;3; ;2; ; ;4; ;9;1;1;05;1319,82372406252
1870496;1;1;1;80;05;1;4;8; ;3; ;2; ; ; ; ;11;2;1;05;1065,79529462191
1870496;1;2;1;80;05;1;1;6; ;2; ;2; ; ; ; ;5;2;1;05;1065,79529462191
1870497;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1054,08483819117
1870497;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1054,08483819117
1870498;1;2;1;80;05;1;3;2; ;2; ;2; ; ; ; ;2;2;1;05;908,674374685591
1870498;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;908,674374685591
1870499;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;4;2;1;05;1208,49367041342
1870499;1;3;1;80;05;1;2;8; ;2; ;2; ; ;1; ;1;1;1;05;1208,49367041342
1870499;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1208,49367041342
1870500;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1191,97189605981
1870501;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1067,68373092822
1870503;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;850,353662030543
1870503;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;850,353662030543
1870504;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;972,080786446319
1870504;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;972,080786446319
1870505;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1104,85289892152
1870505;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1104,85289892152
1870510;1;3;1;80;05;1;1;8; ;2; ;2; ; ;1; ;1;1;1;05;1062,39918971596
1870510;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1062,39918971596
1870511;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;8;2;1;05;1041,42793834023
1870512;1;4;1;80;05;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;1173,2807071924
1870513;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;969,327500648596
1870514;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1148,91335091072
1870517;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1055,84166184336
1870518;1;2;1;80;05;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;1303,49419479083
1870521;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1185,37396918348
1870522;1;3;1;80;05;1;3;2; ;2; ;2; ; ; ; ;2;2;1;05;1208,49367041342
1870522;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1208,49367041342
1870527;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;1055,84166184336
1870527;1;2;1;80;05;1;1;7; ;2; ;2; ; ; ; ;8;2;1;05;1055,84166184336
1870528;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;1103,68102429885
1870528;1;3;1;80;05;1;3;1; ;1;2;2; ; ; ; ;8;2;1;05;1103,68102429885
1870529;1;1;1;80;05;1;2;4; ;2; ;2; ; ; ; ;4;2;1;05;1156,11369789155
1870530;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1163,32707441386
1870531;1;1;1;80;05;1;4;1; ;3; ;2; ; ;3; ;10;1;1;05;1097,6525519407
1870534;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;05;1203,20912920115
1870534;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1203,20912920115
1870535;1;3;1;80;05;1;1;8; ;2; ;2; ; ;1; ;2;1;1;05;1062,39918971596
1870535;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1062,39918971596
1870536;1;1;1;80;05;1;4;5; ;3; ;2; ; ;4; ;8;1;1;05;1236,03751705689
1870536;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1236,03751705689
1870536;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1236,03751705689
1870538;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1057,11464850369
1870538;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1057,11464850369
1870539;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;969,327500648596
1870539;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;969,327500648596
1870539;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;969,327500648596
1870543;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;921,589250230765
1870544;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1041,42793834023
1870545;1;1;1;80;05;1;4;1; ;2; ;2; ; ;4; ;1;1;1;05;930,718432521635
1870545;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;930,718432521635
1870545;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;930,718432521635
1870546;1;1;1;80;05;2; ; ; ;2; ;1;100000;2; ;.; ; ;1;05;999,617048242886
1870546;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;999,617048242886
1870547;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1278,01283396518
1870548;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;1170,52742139468
1870548;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1170,52742139468
1870549;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;8;2;1;05;1041,42793834023
1870550;1;1;1;80;05;2; ; ; ;3; ;2; ;1;4; ;1; ;1;05;1065,79529462191
1870551;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1393,53607354566
1870551;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1393,53607354566
1870552;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;1097,6525519407
1870554;1;1;1;80;05;1;4;7; ;3; ;2; ; ; ; ;8;2;1;05;755,705442597002
1870554;1;2;1;80;05;1;1;2; ;2; ;1;150000; ; ; ;2;2;1;05;755,705442597002
1870554;1;4;1;80;05;1;3;8; ;2; ;2; ; ; ; ;2;2;1;05;755,705442597002
1870554;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;755,705442597002
1870554;1;8;1;80;05;1;1;8; ;2; ;2; ; ; ; ;9;2;1;05;755,705442597002
1870555;1;2;1;80;05;1;3;7; ;2; ;2; ; ; ; ;9;2;1;05;1282,29029932945
1870556;1;4;1;80;05;1;1;8; ;2; ;2; ; ;1; ;5;1;1;05;729,255367073438
1870556;1;6;1;80;05;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;729,255367073438
1870558;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1225,66067971427
1870559;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1208,49367041342
1870560;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1088,02723059087
1870560;1;8;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1088,02723059087
1870563;1;3;1;80;05;1;1;9;EL   ORDEN  PUBLICO  ESTA  MUY  PELIGROSO  Y  LE TOCABA  LLEGAR  MUY TARDE;2; ;2; ; ; ;EL  PADRE  LE  EXIGIO  DEJAR  EL  TRABAJO;12;2;1;05;1062,39918971596
1870563;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1062,39918971596
1870564;1;1;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;808,819296448004
1870564;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;808,819296448004
1870564;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;808,819296448004
1870565;1;6;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;936,0029737339
1870568;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1203,20912920115
1870574;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1017,83742965992
1870574;1;3;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;1017,83742965992
1870574;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1017,83742965992
1870574;1;5;1;80;05;1;1;6; ;2; ;2; ; ; ; ;9;2;1;05;1017,83742965992
1870575;1;1;1;80;05;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;999,617048242886
1870575;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;999,617048242886
1870576;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1156,11369789155
1870577;1;4;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;1253,39677143966
1870577;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1253,39677143966
1870577;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1253,39677143966
1870578;1;6;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;749,173246332992
1870579;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;1055,84166184336
1870580;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1041,42793834023
1870584;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1025,50858409111
1870585;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1216,95470198747
1870585;2;1;2;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1216,95470198747
1870585;2;3;2;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1216,95470198747
1870586;1;2;1;80;05;1;1;7; ;2; ;2; ; ; ; ;9;2;1;05;1215,09159728975
1870587;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;1215,09159728975
1870590;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1206,38561956294
1870590;1;3;1;80;05;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;1206,38561956294
1870591;1;1;1;80;08;1;4;6; ;2; ;2; ; ; ; ;8;2;1;08;586,242066081899
1870591;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;586,242066081899
1870592;1;1;1;80;08;1;1;1; ;2; ;2; ; ; ; ;9;2;1;08;735,544151084557
1870593;1;3;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;581,771460908805
1870594;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;563,091054112656
1870595;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;606,405321705355
1870597;1;2;1;80;08;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;737,733660588541
1870597;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;737,733660588541
1870598;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;560,593079156781
1870598;1;5;1;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;560,593079156781
1870599;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;533,857395858325
1870600;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;456,798195822735
1870600;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;456,798195822735
1870603;1;1;1;80;08;1;1;5; ;2; ;2; ; ; ; ;4;2;1;08;480,304125147993
1870604;1;1;1;80;08;1;1;5; ;3; ;2; ; ; ; ;8;2;1;08;703,120480031399
1870604;1;2;1;80;08;1;4;5; ;3; ;2; ; ; ; ;11;2;1;08;703,120480031399
1870605;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;450,181520202272
1870605;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;450,181520202272
1870606;1;2;1;80;08;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;556,584859820625
1870606;1;3;1;80;08;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;556,584859820625
1870608;1;1;1;80;08;1;4;1; ;2; ;2; ; ; ; ;8;2;1;08;287,345285559326
1870608;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;287,345285559326
1870608;1;3;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;287,345285559326
1870610;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;606,405321705355
1870611;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;678,308757305287
1870611;1;4;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;678,308757305287
1870613;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;687,207728870436
1870616;1;3;1;80;08;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;562,742773487887
1870616;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;562,742773487887
1870617;1;3;1;80;08;1;1;7; ;2; ;2; ; ;1; ;2;1;1;08;612,636105486832
1870620;1;2;1;80;08;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;555,618829579188
1870621;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;419,205759789978
1870622;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;676,843558686144
1870623;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;569,866717396585
1870624;1;3;1;80;08;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;523,426540427873
1870626;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;636,561295384693
1870628;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;606,405321705355
1870629;1;4;1;80;08;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;783,800416173041
1870629;1;5;1;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;783,800416173041
1870629;3;2;3;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;783,800416173041
1870629;3;3;3;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;783,800416173041
1870631;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;10;2;1;08;379,395002596715
1870631;1;2;1;80;08;1;4;1; ;2; ;2; ; ; ; ;1;2;1;08;379,395002596715
1870631;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;379,395002596715
1870635;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;523,426540427873
1870636;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;482,094688687251
1870637;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;429,44476290761
1870637;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;429,44476290761
1870638;1;1;1;80;08;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;667,580770613418
1870638;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;667,580770613418
1870638;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;667,580770613418
1870640;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;459,212450497316
1870640;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;459,212450497316
1870640;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;459,212450497316
1870640;1;6;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;459,212450497316
1870641;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;603,918196916559
1870642;1;1;1;80;08;1;1;7; ;2; ;2; ; ; ; ;9;2;1;08;414,028807732488
1870642;1;4;1;80;08;2; ; ; ;2; ;2; ;1;1; ;8; ;1;08;414,028807732488
1870644;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;520,939415639077
1870645;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;525,295915600002
1870646;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;569,866717396585
1870646;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;569,866717396585
1870647;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;638,700139548721
1870647;1;4;1;80;08;1;2;4; ;2; ;2; ; ; ; ;9;2;1;08;638,700139548721
1870650;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;500,074852201218
1870651;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;617,262074439656
1870652;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,947634975233
1870652;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;524,947634975233
