DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4100300;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;778,967237341327
4100300;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;778,967237341327
4100301;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;862,736978474773
4100301;1;4;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;07;05;862,736978474773
4100302;1;2;1;80;2;2; ; ; ; ;1;1;9; ;2; ;2; ;1;07;05;1454,47009853497
4100303;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2680,67043270041
4100304;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;07;05;1644,66666199053
4100304;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1644,66666199053
4100304;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1644,66666199053
4100304;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1644,66666199053
4100304;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1644,66666199053
4100305;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2232,63071667873
4100305;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2232,63071667873
4100305;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2232,63071667873
4100305;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2232,63071667873
4100306;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2269,42897731574
4100306;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;05;2269,42897731574
4100306;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2269,42897731574
4100307;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;3186,47962885566
4100307;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3186,47962885566
4100308;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3162,33697412859
4100308;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;07;05;3162,33697412859
4100308;1;5;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;07;05;3162,33697412859
4100309;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2179,23630488563
4100310;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;05;2700,96464636729
4100311;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1976,92469407276
4100311;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1976,92469407276
4100312;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2407,16400630485
4100314;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2624,13094529863
4100314;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2624,13094529863
4100315;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2430,10739440013
4100315;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2430,10739440013
4100318;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1901,35481014959
4100319;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3026,29711295156
4100319;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3026,29711295156
4100320;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1726,82152052347
4100321;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2000,77277027424
4100322;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3241,38279348215
4100323;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3263,86631682644
4100325;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2395,9943446208
4100326;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1640,49076184216
4100327;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;05;3017,54918828621
4100327;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3017,54918828621
4100327;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3017,54918828621
4100327;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3017,54918828621
4100330;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2180,00422085083
4100331;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3215,02586600761
4100331;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3215,02586600761
4100331;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3215,02586600761
4100332;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1901,35481014959
4100334;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3237,50938935191
4100334;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3237,50938935191
4100335;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2450,40160806701
4100336;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;07;05;1842,14333971193
4100336;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1842,14333971193
4100336;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1842,14333971193
4100337;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2129,52744725671
4100337;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2129,52744725671
4100338;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1982,52754312943
4100339;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2063,70027610927
4100339;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2063,70027610927
4100339;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2063,70027610927
4100339;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2063,70027610927
4100340;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1629,28506372883
4100341;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1766,05119498664
4100341;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1766,05119498664
4100341;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1766,05119498664
4100341;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1766,05119498664
4100341;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1766,05119498664
4100342;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2445,70320224972
4100342;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2445,70320224972
4100343;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2970,98540626597
4100344;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2985,2169061252
4100345;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2450,40160806701
4100346;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3494,13514145984
4103919;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;3953,62799551069
4103920;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;8753,24738368745
4103920;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;8753,24738368745
4103920;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;8753,24738368745
4103921;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;4357,08994794363
4103922;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;6171,26754420778
4103924;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;05;4852,82432587386
4103926;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;07;05;4928,52313135874
4103926;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;4928,52313135874
4103926;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;4928,52313135874
4103926;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;4928,52313135874
4103927;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;340000;1;07;05;4408,31859892022
4103927;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;4408,31859892022
4103927;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;4408,31859892022
4103927;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;4408,31859892022
4103928;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;4962,10265754169
4103929;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;5672,64554842508
4103929;1;3;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;07;05;5672,64554842508
4103929;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;5672,64554842508
4103929;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;5672,64554842508
4103929;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;5672,64554842508
4103930;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;07;05;5831,97841190624
4103930;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;5831,97841190624
4103931;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;400000;1;07;05;5348,08140277153
4103932;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;07;05;5461,65810587928
4103990;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2430,10739440013
4103990;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2430,10739440013
4103991;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2430,10739440013
4103991;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2430,10739440013
4103992;1;2;1;80;2;1;4;1; ;2; ; ;1; ;2; ;2; ;1;07;05;1901,35481014959
4103993;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1813,59710255998
4103993;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1813,59710255998
4103993;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1813,59710255998
4103995;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;05;2281,47116749755
4103995;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;2281,47116749755
4103997;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3209,42301695095
4103997;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3209,42301695095
4103997;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3209,42301695095
4104000;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;3588,70288223043
4104000;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3588,70288223043
4104000;1;7;1;80;2;1;1;9;TRASLADO DE VIVIENDA;2; ; ;1; ;2; ;2; ;1;07;05;3588,70288223043
4104000;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;3588,70288223043
4105229;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1217,81430020006
4105230;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1758,38236636125
4105230;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1758,38236636125
4105230;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1758,38236636125
4105231;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1354,32385932716
4105231;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1354,32385932716
4105232;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ;1;07;63;1594,48412243363
4105237;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;877,046814263917
4105238;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1461,76670248981
4105242;1;1;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;07;63;1409,14891985994
4105245;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1446,82751697752
4105246;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1764,85559130837
4105252;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1446,82751697752
4105258;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1669,22520564141
4105262;1;1;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ;1;07;63;1446,82751697752
4105262;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1446,82751697752
4105263;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1162,49450104119
4105264;1;2;1;80;2;1;4;2; ;2; ; ;9; ;2; ;2; ;1;07;63;1446,82751697752
4105266;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1454,43634353073
4105266;1;5;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;200000;1;07;63;1454,43634353073
4105268;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1235,43095405468
4105268;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1235,43095405468
4105269;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1651,58400360012
4105270;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1560,36186814381
4105270;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1560,36186814381
4105271;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1635,95485873448
4105271;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1635,95485873448
4105272;1;1;1;80;2;1;3;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;07;63;1446,82751697752
4105272;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;63;1446,82751697752
4105314;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;2209,53671148636
4105316;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;63;1446,82751697752
4105332;1;2;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ;1;07;63;1446,82751697752
4105334;1;6;1;80;2;1;4;7; ;2; ; ;4; ;2; ;2; ;1;07;63;1837,53548400562
4105335;1;2;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;07;63;1485,02922209532
4105337;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1446,82751697752
4105338;1;5;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;07;63;1730,14177417783
4105340;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1420,59898196977
4105340;1;4;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1420,59898196977
4105342;1;2;1;80;2;1;1;7; ;1; ;1;1; ;2; ;2; ;1;07;63;1825,77215984479
4105342;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1825,77215984479
4105342;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1825,77215984479
4105345;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1926,69264472546
4105345;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1926,69264472546
4105347;1;2;1;80;2;1;1;7; ;2; ; ;8; ;2; ;2; ;1;07;63;1488,32280146504
4105347;1;4;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;1;07;63;1488,32280146504
4105348;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1936,6759238402
4105348;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1936,6759238402
4105348;1;5;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1936,6759238402
4105349;1;2;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ;1;07;63;1444,78709042772
4105349;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1444,78709042772
4105349;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1444,78709042772
4105350;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;07;63;869,716455304842
4105350;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;869,716455304842
4105350;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;869,716455304842
4105351;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1465,58338985975
4105352;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;07;63;1450,64420434746
4105352;1;2;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;07;63;1450,64420434746
4105353;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;2453,15789542559
4105354;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1659,53064039101
4105374;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1303,51070689157
4105376;1;2;1;80;2;1;3;6; ;2; ; ;4; ;2; ;2; ;1;07;63;1632,16271955121
4105377;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;63;1304,34634845545
4105378;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1480,45567963706
4105378;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1480,45567963706
4105378;1;4;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1480,45567963706
4105378;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1480,45567963706
4105381;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1269,12568914371
4105381;1;4;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1269,12568914371
4105384;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1634,87567328859
4105385;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;07;63;1383,88941806444
4105386;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;07;63;1639,77154610442
4105386;1;3;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;63;1639,77154610442
4105386;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;63;1639,77154610442
4105389;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;63;1180,13570308248
4105404;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1088,31844183083
4105404;1;4;1;80;2;1;1;4; ;2; ; ;9; ;2; ;2; ;1;07;19;1088,31844183083
4105404;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1088,31844183083
4105406;1;2;1;80;2;1;1;6; ;2; ; ;4; ;2; ;2; ;1;07;19;2015,89375995342
4105406;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;2015,89375995342
4105406;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;2015,89375995342
4105406;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;2015,89375995342
4105408;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1600,46538571145
4105411;1;1;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ;1;07;19;1207,94149026454
4105411;1;2;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ;1;07;19;1207,94149026454
4105411;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;07;19;1207,94149026454
4105412;1;1;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;07;19;2365,76343936552
4105412;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;2365,76343936552
4105413;1;2;1;80;2;1;1;6; ;2; ; ;1; ;1;2;2; ;1;07;19;858,482906124338
4105415;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;1656,54699872298
4105416;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1239,90404586335
4105424;1;1;1;80;2;1;2;5; ;2; ; ;10; ;3; ;2; ;1;07;19;858,482906124338
4105424;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;858,482906124338
4105424;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;858,482906124338
4105424;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;858,482906124338
4105424;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;858,482906124338
4105426;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;19;1051,81552943513
4105426;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;07;19;1051,81552943513
4105430;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1230,64281277686
4105432;1;2;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;07;19;1359,52709429706
4105432;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;1359,52709429706
4105433;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;07;19;1606,32636047949
4105434;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;2365,51001693666
4105434;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;2365,51001693666
4105435;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1804,85049858402
4105435;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1804,85049858402
4105435;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;19;1804,85049858402
4105436;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;19;2050,4886290703
4105439;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;19;1517,06761325148
4105439;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;19;1517,06761325148
4105440;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;07;19;1189,68658439525
