Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
2950278;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;9; ;1;05;63;1201,25088889447
2950280;1;1;1;80;2;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;63;1015,97577802012
2950280;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1015,97577802012
2950283;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;63;779,762328705608
2950283;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;779,762328705608
2950296;1;2;1;80;2;1;2;8; ;1;2;2; ; ; ; ;9;2;1;05;63;918,830933693623
2950298;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;4;2;1;05;63;1201,25088889447
2950299;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1385,54951277955
2950299;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1385,54951277955
2950299;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1385,54951277955
2950496;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;822,947117207152
2950498;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;63;1047,53976161055
2950499;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;1512,66318580416
2950499;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1512,66318580416
2950500;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;1393,42012862258
2950502;1;2;1;80;2;1;1;8; ;2; ;1;100000; ; ; ;9;2;1;05;63;1713,67493683656
2950506;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;2029,58093915214
2950506;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;2029,58093915214
2950644;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1557,93012630319
2950645;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;690,783579546628
2950645;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;690,783579546628
2950647;1;1;1;80;2;1;4;1; ;2; ;2; ; ; ; ;9;2;1;05;63;1024,64153489237
2950682;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1232,8148724849
2950683;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;675,12313929738
2950685;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;63;675,12313929738
2952988;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1488,31557270681
2952990;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1758,87727452282
2952990;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1758,87727452282
2952991;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;73;1181,91572416637
2952996;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1355,15309921231
2952999;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;73;1181,91572416637
2952999;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;73;1181,91572416637
2953001;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;73;1428,74641422282
2953001;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;73;1428,74641422282
2953002;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;73;1231,18857833753
2953003;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1298,71016220707
2953003;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1298,71016220707
2953018;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1290,94410699113
2953021;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1087,57524005423
2953021;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1087,57524005423
2953022;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;73;1504,50490202273
2953022;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1504,50490202273
2953022;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1504,50490202273
2953022;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1504,50490202273
2953025;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;664,2564525538
2953025;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;664,2564525538
2953025;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;664,2564525538
2953026;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;1087,57524005423
2953026;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;4;2;1;05;73;1087,57524005423
