Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2945792;1;2;1;70;73;103;20;4; ;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5261;05;73;237,486351813663
2945796;1;2;1;70;73;4;40;1; ;2;101;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;50;55;1;1;5511;05;73;260,506232224513
2945798;1;1;1;70;73;4;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;1;200000;2;58;58;95;1;1;9500;05;73;253,900974929998
2945804;1;2;1;70;73;4;40;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;1;5211;05;73;155,745883479742
2945812;1;1;1;70;73;99;40;1; ;2;99;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;30;75;1;2;7512;05;73;229,321006202442
2945815;1;2;1;70;73;1;48;4; ;2;2;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;98;98;60;1;1;6031;05;73;146,731310754933
2945815;1;3;1;70;73;4;48;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;59;45;52;1;1;5237;05;73;146,731310754933
2945831;1;2;1;70;66;20;40;1; ;2;22;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;05;66;369,042258695019
2945834;1;1;1;70;66;24;60;4; ;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;05;66;220,165169967746
2945836;1;2;1;70;66;12;56;1; ;2;21;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;1;4521;05;66;220,165169967746
2945842;1;2;1;70;66;4;40;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;17;17;92;1;1;9214;05;66;220,165169967746
2945847;1;1;1;70;66;13;40;3; ;2;13;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5522;05;66;383,381549497734
2945848;1;1;1;70;66;26;40;4; ;2;26;4; ;1;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6031;05;66;324,650709022487
2945849;1;3;1;70;66;28;48;1; ;2;28;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5241;05;66;213,928109007757
